input,expected_answer
"(CNN) -- A trailer carrying revelers on a haunted night ride overturned Saturday in Maine, sending at least 15 people, including two by helicopter, to area hospitals, a fire official said. The accident happened during what's called The Gauntlet, a spooky hayride through forest and including ""things that jump and scream in the night."" The activity is part of Pumpkin Land, a venue featuring a variety of Halloween-themed activities in Mechanic Falls, about 30 miles north of Portland. David Clukey, of the Mechanic Falls Fire Department, said multiple people were injured when the tractor-trailer flipped. Seven fire departments and three police departments -- including state police -- rushed to the scene, according to Clukey. Clukey didn't offer details on the state of the injured, beyond that two people were flown out by helicopters and 13 others were transported by ambulance to Central Maine Medical Center and St. Mary's Regional Medical Center, both about 15 miles away in Lewiston. Jennifer Johnson, a nursing supervisor at St. Mary's, said her hospital had received seven patients -- all of them stable -- from the incident. Authorities remained on the scene Saturday night investigating the cause of the accident. In 2011: Police get 911 call from hayride . CNN's Greg Botelho contributed to this report.","A trailer flips over during a haunted hayride in Mechanic Falls, Maine, fire official says .
Helicopters are used to fly 2 people to the hospital; 13 others go by ambulance .
Authorities are investigating the cause of the accident ."
"Washington (CNN) -- Last-minute jostling in Louisiana's Senate race has given sudden life to long-stalled legislation to authorize the Keystone XL pipeline. Both houses of Congress are on track to vote in the coming days on proposals sponsored by the candidates who will face off in a December Senate runoff in Louisiana. The House has scheduled a vote for Friday on a bill to green-light the $8 billion project to transport oil from Canada to the Gulf of Mexico. The Senate, meanwhile, is likely to vote early next week on similar legislation. The moves could force the hand of President Barack Obama, who has said he won't make a decision on whether to allow the pipeline to go forward until the State Department can finish a years-long independent review. White House Press Secretary Josh Earnest told reporters traveling with the president during an Asia trip on Thursday that the administration takes ""a dim view of these kinds of proposals,"" suggesting a veto is possible. The pipeline has become a political football in Louisiana, which is holding a Dec. 6 run-off election for its Senate seat. Democratic incumbent Mary Landrieu is trying to demonstrate her clout as Senate Energy and Natural Resources Committee chairwoman one last time by prodding the chamber to vote on legislation authorizing the pipeline. She said repeatedly that at least 60 senators would vote for her bill. ""I am so pleased to have been one of the spark plugs to help to get us moving -- not in the next Congress, but in the lame duck session of this Congress,"" Landrieu said on the Senate floor Thursday. House Republicans countered by scheduling a vote on their own on the same bill -- this one sponsored by Rep. Bill Cassidy, Landrieu's GOP challenger. Combined with Senate Republicans' pledge to place Cassidy on the energy panel, it's an effort to mute Landrieu's claims of influence on energy issues that are important in oil-rich Louisiana. ""Regardless of the reason, what we're doing here today is working together on ideas that we've been trying to push for a long, long time,"" GOP Rep. Pete Sessions of Texas said on the House floor Thursday. ""Now that the Senate is here to join us, we are here to work together,"" Sessions said while repeatedly pointing out that Cassidy is sponsoring the measure. Landrieu was aided in the Senate by West Virginia Democrat Joe Manchin, who acknowledged that Landrieu ""is in a fight for her life here"" but said she'd be willing to take her name off the bill if doing so would ease its passage. ""The best politics is good government,"" he said. ""If you do something good, as a Republican, as a Democrat, we all get credit for it."" It's not clear whether Congress actually has the authority to approve the project -- or whether that power lies solely with the State Department, which has jurisdiction because the pipeline would cross international borders. The legislation would use a January 2014 State Department environmental analysis of the project to satisfy requirements that it be studied for adverse effects. Notre Dame law professor Bruce Huber said the legislation the House and Senate are set to vote on ""would override the presidential permit process and simply declare the proposal to be approved as a matter of federal law."" He said there likely aren't enough votes to overturn an Obama veto -- especially with Democrats still holding a Senate majority before new lawmakers are sworn in early next year. ""Nonetheless, this is the most substantial shift in momentum with respect to the Keystone project that has occurred in the last several years,"" he said.","The House could vote to approve the Keystone XL pipeline on Friday, followed by the Senate next week .
Efforts to boost the two candidates in the Louisiana Senate run-off election have propelled the legislation .
It's not clear whether President Obama would veto a bill that takes the decision out of the State Department's hands ."
"(CNN) -- Novak Djokovic was a man in a hurry. The two-time defending champion at the ATP World Tour Finals might have been expected to be tested by the new U.S. Open champion Marin Cilic, in their Group A opener, but it turned in to a one-sided rout Monday. World number one Djokovic broke the giant Croatian no less than six times on his way to a 6-1 6-1 victory in less than an hour at the 02 Arena in London. It was the Serbian's 11th straight victory at the end of season event and his 28th straight in matches played indoors. Cilic's powerful serve, which so helped him to his grand slam triumph at Flushing Meadow, was rendered impotent by the returning brilliance of the number one seed, . ""It was a great performance obviously,"" he said after his quickfire victory. ""Marin was a U.S. Open winner but I managed to neutralize his service and get a lot of balls back in play."" Djokovic, who is looking to wrap up the season-ending No.1 ranking, will achieve that feat if he reaches the semifinal stage with a 3-0 winning record from the round-robin group. He plays Stanislas Wawrinka of Switzerland next on Wednesday and the Australian Open champion was also a commanding winner in his group opener. Wawrinka also dropped just two games in beating giant Czech Tomas Berdych in a little over an hour. The number three seed has been in poor recent form, but he showed a big improvement against the misfiring Berdych, who made 24 errors. He was damning in his verdict of his performance following the defeat. ""Well, unfortunately it was my worst match of the whole season,"" Berdych told the ATP World Tour website. ""My game is about hitting the ball nice, clean, then you can create something. But that's the beginning of what I didn't have today at all. I hit so many frames."" Spectators at the prestigious eight-man event have now seen four matches with four straight sets victories, the pattern started as Japan's Kei Nishikori beat home favorite Andy Murray 6-4 6-4 in the opener Sunday. Roger Federer, who can still pip Djokovic to the top ranking, followed up with a 6-1 7-6 win over Milos Raonic as he began his quest for a record seventh ATP World Tour Finals crown.","Novak Djokovic wins opening match in ATP World Tour Finals .
Beats U.S. Open champion Marin Cilic 6-1 6-1 .
Stanislas Wawrinka thrashes Tomas Berdcyh by same margin .
First day wins for Roger Federer and Kei Nishikori ."
"(CNN) -- It has been an eventful few weeks for space news. First came the launch failure of an unmanned Orbital Sciences rocket and cargo spacecraft bound for the International Space Station, which started a conversation in the media about the wisdom of relying on commercial carriers for transporting cargo (and later, crew) to the space station. Days later came the fatal crash of Virgin Galactic's SpaceShipTwo during a flight test. The media discussion expanded to include the question of whether it would be ethical to launch members of the general public to space in the future, as nonprofessionals seeking the experience. Regardless of the misconceptions (NASA has always relied upon commercial companies to design and manufacture its spacecraft and rockets) and arguments either way, the fact is that the public suddenly became aware that we are doing a lot of things in space. Some learned for the first time that we have a space station and that science and STEM education work is being performed aboard. Others were surprised that Americans are still flying into space and participating in exploration plans. Then came the new blockbuster movie ""Interstellar"" just a week after the Virgin crash. It is setting box office records, reinforcing space as the subject on people's minds. And now, the Philae lander is capturing the public's imagination. It has apparently accomplished a major first: a soft landing onto the surface of a comet. Finally, a success story, a positive one that gets people's attention about space exploration! Usually only space mishaps and tragedies are able to push aside reality shows. These events show two of the major facets of exploration: Risk and the wonder of discovery. They also show the power of risk and exploration as pop culture. Now that we have a success to celebrate, let me expand on what Philae (part of the Rosetta spacecraft and mission) is about, and trying to accomplish. First, congratulations to the European Space Agency and the Rosetta team! It has been a long time coming. The operations team has been working for over 10 years on the program. Launched in March 2004, the Rosetta spacecraft reached comet 67P/Churyumov-Gerasimenko in August 2014, having traveled more than 500 million kilometers. It then began a 17-month mission. At this distance, it takes a signal (traveling at the speed of light) about half an hour to travel one-way to or from Earth. The United States has a small part in this mission, as some NASA instruments are onboard. We applaud the success of our European partners, and this is just another example of what we can accomplish through international cooperation. Philae was released on November 12 and began a seven-hour controlled descent to the comet surface. At approximately 1600 GMT, the lander touched down, despite a few technical glitches, which added to the drama (during the descent, control jets failed to activate). After landing, there was jubilation before a second problem was detected. Harpoons were to be fired downward into the comet, to help anchor the lander to the surface. These units failed to fire, and telemetry indicated that the lander ""bounced"" and apparently settled onto another spot on the comet. This is because the comet, being only about 4 kilometers in width, has very low gravity. The escape velocity off of it is only 0.5 meters per second, so it would take only a little jump by an astronaut to go flying off into space. The fear is that Philae may have bounced off. What is the purpose of landing on the comet? Besides the technical and operational lessons learned from this event, there is serious science to be had. There are theories that comets helped seed the Earth with most of its water, and indeed, perhaps with the basic chemical building blocks of life itself. Philae, if successful, will analyze the comet soil and determine the quantities of water, nucleic and amino acids present. These data will help shed light upon these theories of comet seeding. If supported, the implication is that this likely happened in many other places in the universe as well. In short, Philae and Rosetta are poised to help answer fundamental questions on one possible mechanism of the creation of life. As of this writing, the fate of Philae is unknown. After its landing bounce, it apparently landed in a place where the antennae are not pointed toward Earth. So, no signal can be received for several hours, until the rotation of the comet brings the antennae back into alignment. Maybe this is not all bad. The drama of whether the lander survived and didn't bounce back off the comet just might keep the public engaged long enough to also become interested in the science that the spacecraft might return. Please, standby!","Space has been in the news with a recent rocket explosion and a spaceship crash .
Chiao: Finally, we hear of positive news with the landing of Philae probe on a comet .
He says this is a major feat and success that gets people excited about space exploration .
Chiao: Philae is poised to help answer important questions about creation of life on Earth ."
"Washington (CNN) -- President Barack Obama lags in several polls on fixing the economy. His favorability rating is virtually even with that of presumed GOP presidential nominee Mitt Romney. His signature health care reform law appears on the verge of being overturned. Women, once central to his base, are now drifting toward his opponent. He has even lost support among once-passionate young voters. Yet, according to a USA Today/Gallup poll released this week, 56% of those polled believe the president will cinch re-election this fall, compared to 36% percents who think Romney will win. Some are wondering: ""What gives?"" Despite the heated campaign, lackluster performance on the economy and negative feelings many conservatives have toward the incumbent president, many voters still like Barack Obama as a person. And, in the popularity contest that is American politics, that can go a long way. He croons the opening lines of Al Green's ""Let's Stay Together"" and the Twitterverse goes crazy. Flattering pictures of him with the first lady and his daughters spread across Facebook like kudzu. He goes on late-night TV to slow jam with Jimmy Fallon, and then reclaims the overplayed mantle of the ""cool"" president. Poll: Romney up, Obama down among women . Obama even turned on the charm during an appearance Tuesday on ""The View,"" a move political experts say will help revive his popularity among women -- a key voting bloc. He answered pop quiz questions about reality star Kim Kardashian's short-lived marriage. He deferred to the first lady on a question about the racy ""50 Shades of Grey,"" a novel currently on many women's must-read lists. Still, he is locked in a virtual dead heat with Romney in nationwide horserace polls and his approval rating is stuck around 50%, according to the latest CNN/ORC International poll. But Gallup this week has the president leading the former Massachusetts governor by 29 points when it comes to ""likeability."" And an earlier CNN/ORC poll had Obama nearly 10 points ahead of Romney on the likeability factor. Poll: Gender gap and likeability keep Obama over Romney . New York Times columnist David Brooks recently dubbed Obama the ""ESPN president,"" attributing his high favorability marks to his ""post-boomer manliness."" ""It's been long established that voters want a president they're comfortable with,"" said Jennifer Duffy, a senior editor with the Cook Political Report. ""What's his favorite pastime? Playing basketball. He likes hanging out with his kids. It's clear he's a parent like most parents. He talks about his wife. He's very good at connecting with people, he's a good speaker."" Those factors lend to Obama's ""nice guy"" image, Duffy said. It's an image the Obama campaign worked hard to cultivate during the 2008 election cycle when he was portrayed by Republicans as an Ivy-League-educated, poor-bowling, elitist professor who looked down on people who ""cling to guns or religion."" Sending first lady Michelle Obama out on a charm offensive to make the rounds on talk shows and dispatching Vice President Joe Biden to places like eastern Ohio, where he was slated to speak on the president's economic record, has also helped, Duffy said. But his opponent is launching his own charisma counter-offensive. Now that the bruising GOP primary has ended, the Romney campaign's efforts to soften their candidate's image as a stiff and out-of-touch rich guy may be paying off, said Andra Gillespie, an associate professor of political science at Emory University in Atlanta. Romney got chuckles when he appeared on ""Late Night with David Letterman"" in December. His Top Ten list of things he'd like to say to the American people included quipping ""What's up gangstas -- it's the M-I-Double Tizzle."" Other personal touches include a blog by Romney's personal aide, Garrett Jackson, which chronicles his time on the campaign trail with the GOP presidential hopeful and even features a stop at Junior's Cheesecake restaurant in New York. Ann Romney's popular Pinterest page includes recipes and pictures of patriotic-themed desserts. Gillespie attributes most of the gain in Romney's favorability to fact that he's the likely Republican presidential nominee. ""Now that it's clear to see that he is going to be the nominee, you'll find Republican voters fall in line and like their guy a little bit more,"" she explained. Still, Romney's comments about his wife owning ""a couple of Cadillacs,"" stories about elevators and six-car garages, bragging about his pals who own NASCAR racing teams and Ann Romney's recent appearance on CBS' ""This Morning"" in a $1,000 designer t-shirt fueled critics who accuse the former Massachusetts governor of flaunting his wealth. Even in the midst of a struggling economy, Ronald Reagan used his popularity and likeability to help propel him to a second term in 1984. And Harry Truman won a come-back re-election in 1948 after a series of battles with Congress over post-war reconstruction. But plenty of well-liked presidents ended up as one-termers, said Larry Sabato, director of the University of Virginia's Center for Politics. Former president Gerald Ford, who had a friendly, affable persona, had a tough time overcoming his pardon of Richard Nixon. Former president George H.W. Bush, whose popularity peaked after the first Gulf War, was ultimately felled by a sluggish economy. ""Presidential decisions are a product of economic conditions and job approval,"" Sabato said. ""It's wonderful to be liked, but it doesn't affect the vote that much.""","Even in a tight race and a bad economy, Obama's likeability numbers keep him above water .
Candidates are using social media, daytime and late-night TV to show some personality .
Romney is pushing his own charm factor to woo voters ."
"(CNN) -- Rhona Levy, a real estate management secretary living in the Bronx, has already decided upon her final resting place. Like many, she wants to be buried in a cemetery with her loved ones. Her loved ones just happen to be her four cats and one dog. Levy, 65, never thought she would be able to be buried in a pet cemetery but a new regulation enacted by the New York Department of State officially permits pet cemeteries to inter the cremated remains, or ""cremains,"" of pet owners along with their pets. ""A sizable segment of the New York community articulated a desire to be able to have their cremains buried with their pet remains,"" stated the formal ""notice of adoption"" published in the official New York State register Wednesday. ""No evidence suggests that permitting this practice will harm cemeteries for human remains."" Under the regulation, effective August 2, pet cemeteries can accept human cremains for burial but cannot charge a separate fee for those remains or advertise their human-remains burial services. The state set those rules to make it clear pet cemeteries were not engaging in ""the operation of a cemetery for human remains."" New York is one of a handful of states that has made formal regulations regarding human remains in pet cemeteries. ""Most states have not addressed this specifically. It's very much a state of flux right now,"" said Poul Lemasters, an attorney and funeral director based in Cincinnati, Ohio. Lemasters also is a consultant for the International Cemetery Cremation and Funeral Association and the Pet Loss Professionals Alliance. Virginia currently is proposing a similar regulation allowing pet cemeteries to be added to existing human cemeteries. Additionally, Pennsylvania is one of few states that allow human bodies to be buried on pet cemeteries without having to be cremated, according to Lemasters. The effort to formally allow human remains to be buried in New York pet cemeteries began in 2011 after NYPD officer Thomas Ryan wanted to be buried with his deceased dogs in Hartsdale Pet Cemetery in upstate Hartsdale, New York. The pet cemetery, established in 1896, had been allowing human-remains interment for decades. ""Our records indicate it was being done since early 1920s,"" Ed Martin Jr., the cemetery's director, said of the practice. ""We were doing it all along. A couple of years ago, the New York [state] Division of Cemeteries asked us to cease the procedure to take a closer look."" Eventually the state decided in favor of people who wanted to rest eternally with their mascots. And it was the growing demand of owners wanting to be buried with their pets that sparked government attention, said Lemasters. ""It's been going on for so many years and no one has ever said anything,"" said Lemasters. ""It's going to happen, so why not allow it to happen and regulate it. It's just a matter of time before states start regulating this more and more."" The decision covers all pet cemeteries in New York state. Once Levy found out about the new regulation, her mind was made up. ""My decision was set in stone right then, that I knew I would be cremated and I would be buried with my pets, my babies,"" she said. For decades, Levy enjoyed their company. Her dog, Snow, and three of her cats, Putchke, Pumpkin, and Twinkie are all buried at Hartsdale. She and another cat, Shaina, will join them one day. ""They're my children, they're my babies, I love them,"" she said. ""When they live with you, when you raise them, they're your family."" New York ferret fans find foothold as city reconsiders ban .","New York State says human remains can be buried in pet cemeteries .
State says regulation comes after ""a sizeable segment"" of N.Y. spoke up .
Pet owners wanted to be buried with their pets .
The regulation takes effect in early August ."
"(CNN) -- What's the age at which older men are no longer allowed to compliment women in their 20s on being beautiful? Is there an age when such compliments go from nice to creepy? And is there a similar rule that bars older women from calling younger men ""handsome""? We ask because of the uproar that erupted this week when 73-year-old ESPN sportscaster Brent Musburger made a slew of comments -- on air -- about the beauty of 23-year-old Katherine Webb, the reigning Miss Alabama. He did this during Monday's national championship college football game between Alabama and Notre Dame; Webb is dating Alabama quarterback A.J. McCarron and was in the stands for the game. Here's what he said when the cameras focused on Webb during the broadcast: ""...you see that lovely lady there? She does go to Auburn, I'll admit that, but she's also Miss Alabama, and that's A.J. McCarron's girlfriend. Wow, I'm telling ya, you quarterbacks, you get all the good-looking women. What a beautiful woman! Whoa! So if you're a youngster in Alabama, start getting the football out and throw it around the backyard with pops."" And boom! Cue the controversy. People attacked Musburger as ""creepy,"" for ogling her too much, for being a ""dirty old man,"" for being sexist, inappropriate, and more. One publication even went so far as to claim that Musburger's comments are ""evidence"" of ""a culture of domestic violence and sexual assault in football."" Katherine Webb: Media unfair to Musburger . The attacks on Musburger reached such a deafening crescendo that ESPN issued a statement: ""We apologize that the commentary in this instance went too far and Brent understands that."" I'm glad Brent understands it, because I don't. Can someone please explain to me where Musburger went too far? Musburger didn't imitate Howard Stern and evaluate Webb's physical attributes part by part so he could decide if she was attractive enough to pose for Playboy? Musburger didn't utter a truly creepy remark like Matt Lauer did when recently interviewing actress Anne Hathaway after her wardrobe malfunction and opening the interview with his comment: ""Seen a lot of you lately."" Musburger didn't continue with a running commentary of Webb's beauty during the telecast. He didn't abandon the announcer booth and run down to the stands in the hopes of getting a date with her. Nope, he just made a few comments about Ms. Webb's beauty in the span of 15 to 20 seconds. But in this day of instant outrage and instant access to social media to vent it, that was enough to create a media storm. News: Game? What game? There's a pretty woman in the stands . The only criticism that's arguably fair is Musburger's implication that if you are great quarterback, you will have earned a beautiful woman -- a reward, more than a human being. If that had been Musburger's intention, that, of course, would have been wrong. However, if you listen to the actual broadcast, you can clearly tell from Musburger's tone that that was not his point. C'mon, we all know the difference between when people are being playful and when they are being hateful. By objecting to mere playfulness, well-intentioned people are going to undermine their credibility when they latter offer criticism on issues that really are objectionable. And let's be brutally honest: If Musburger had been a 73-year-old woman and gushed over how handsome a 23-year-old man was, would there be any uproar at all? Of course not. But for those who still have issues with Musburger, maybe Webb's own comments on Wednesday morning's ""Today"" show will sway you: ""I think the media has been really unfair to [Musburger] ... If he would've said something along the line that we were hot or sexy or made any derogatory statements like that, I think that would've been a little bit different, but the fact that he said that we were beautiful and gorgeous, I don't see why any woman wouldn't be flattered by that."" And Webb's parents have even come to the defense of the sports announcer. Indeed, her father's comments to the media I think best sum up the entire situation: ""...he was trying to be complimentary, and I think they need to give Brent a break."" The opinions expressed in this commentary are solely those of Dean Obeidallah.","Brent Musburger commented on air that a player's girlfriend was ""lovely""
Dean Obeidallah asks: Why should ESPN have apologized for the remark?
Obeidallah: Would a 73-year-old woman be slammed for such a comment about a man?
He says overwrought critics hurt their credibility when a real outrage arises ."
"(CNN) -- Richard Rockefeller, son of philanthropist David Rockefeller and great-grandson of Standard Oil founder and philanthropist John D. Rockefeller, was killed Friday in the crash of a single-engine plane in Westchester County, New York, a family representative and airport officials said. Rockefeller, 65, was the only one aboard the Piper PA-46-500TP Meridian aircraft when it crashed at 8:08 a.m. Friday less than a mile from takeoff at an airport near White Plains, airport manager Peter Scherrer said after the crash. He said the plane disappeared from radar and authorities lost contact with the pilot. At 8:23 a.m., police were notified that a plane had crashed in the hamlet of Purchase, missing a house by about 200 feet, Scherrer said. Rockefeller was headed to Portland, Maine, after flying into New York on Thursday for his father's 99th birthday, he said. Scherrer described Rockefeller as an experienced pilot and said the morning was foggy with a quarter-mile visibility. ""This is a terrible tragedy,"" the Rockefeller family said in a statement released by spokesman Fraser P. Seitel. ""The family is in shock. Richard was a wonderful and cherished son, brother, husband, father and grandfather. He was an experienced pilot and respected medical doctor. It is just horribly sad."" Rockefeller was a practicing physician in Portland until 2000, according to his biography posted on the Rockefeller Brothers Fund website, where he is listed as an advisory trustee. Rockefeller also taught medicine in Maine from 1982 until 2000, according to the website. He founded and was president of the Health Commons Institute, a nonprofit organization dedicated to improving American medicine, and he was chairman of the U.S. Advisory Board of Doctors Without Borders from 1989 until 2010. He had two grown children and resided in Falmouth, Maine. Officials from the Federal Aviation Administration are investigating at the crash site, and National Transportation Safety Board members were on the way to the scene, said Harrison, New York, Police Chief Anthony Marraccini. CNN's Leigh Remizowski contributed to this report.","Richard Rockefeller dies in crash of single-engine plane in Westchester County, New York .
Father is philanthropist David Rockefeller; great-grandfather founded Standard Oil .
Richard Rockefeller, 65, was the only one aboard the Piper PA-46-500TP Meridian aircraft ."
"(CNN) -- The world economy may be bracing for another grim year, but political donors in the United States are breaking out their checkbooks to finance what is expected to be the most expensive presidential election in American history. The Center for Responsive Politics estimates $6 billion will be spent in the U.S. elections by campaigns, political parties and corporations hoping to propel their candidates into the White House and what writer Mark Twain once called the ""best Congress money can buy."" The projected price tag of the 2012 U.S. election dwarfs that of other nations, but corruption monitors from Transparency International (TI) say it's not just how much will be spent but where the money is coming from that threatens the integrity of politics around the world. United Kingdom . While the trajectory for spending in U.S. elections is soaring, total party spending in the 2010 general election in the United Kingdom was actually 26% less than in 2005. But despite the fact party spending dropped to $49 million, the absence of limits on the amount individuals or corporations can donate has contributed to the ongoing erosion of public confidence in the political process in the UK, according to one watchdog organization. ""When donors are making contributions exceeding Â£20,000 ($31,000) -- and some are making donations well over Â£250,000 ($390,000) -- it's perfectly understandable you don't give away that kind of money without expecting something in return,"" Chandu Krishnan, executive director of TI UK. In November 2011, a UK advisory body recommended increased public funding as one way to avoid future scandals and limit the influence of big donors in elections, but the three main political parties rejected the proposal. Norway . Krishnan, citing Scandinavia as a model, believes increased public funding would cut down party dependence on large donations and give the election system more credibility. In Norway, government funding accounted for 74% of political parties' income in 2010, according to Statistics Norway. And unlike in the U.S., where candidates and their supporters can buy as much television time as they can afford, political ads are banned from television and radio. India . Corruption monitors say the lack of public funding in India, the world's largest democracy, has contributed to a staggering influx of under the table corporate contributions to candidates that has undercut the integrity of recent elections. Intelligence reports received by India's Electoral Commission suggested that upwards of $2 billion in so-called ""black money"" will be spent to influence the Uttar Pradesh state elections this year, according to Anupama Jha, executive director of TI India. ""Everybody knows about black money,"" Jha told CNN. ""Corporations are expected to donate no more than 5 percent of their profits, but they pay more than that under the table. Those who donate funds also control the politicians, and the politicians (become) more accountable to their sponsors than to their constituents."" India's Electoral Commission told CNN it is committed to curbing the use of money power in elections. But it's not just corporate black money that's a problem, but the buying of votes in poor areas with hard cash, and sometimes with smuggled liquor. In the 2009 election in Tamil Nadu, a state with a population roughly the size of France, 33.4% of voters received money from candidates' supporters for their vote, according to a poll by India's Centre of Media Studies -- and in 2011, voters were lured to the polls with blenders, grinders and other household appliances. But Ja says there's a lack of political will to bring about fundamental change in politics in India. ""It's extremely difficult to get into politics if you don't grease somebody's palm,"" she said. ""This is why good people don't want to contest elections ... so ultimately you vote for corrupt people, because those are the only people you have to choose from."" Russia . Corruption monitors say the issue of big money in politics pales in comparison to the abuse of government resources by the United Russia party of Prime Minister Vladimir Putin, who announced on March 04 he had won Russia's presidential election, returning the former KGB officer to the office he held from 2000 to 2008. While there are no limitations on the amount U.S. political parties can spend on televison ads, broadcast time in Russia is doled out on a limited basis, and is proportionate to the results of the last election. But as opposition parties prepare ads to maximize a limited amount of television time, nightly news broadcasts on state-run channels are filled with stories of United Russia politicians repairing hospitals, or opening new underground rail stations -- officials benefitting politically from initiatives paid for with taxpayer money. ""There are two sets of rules in Russia -- one set for parties who are paying out of their own pockets, and another for the party and candidates with access to public resources,"" says Elena Panfilova, head of TI Russia. While opposition parties must finance campaign trips around the country during election season, incumbent politicians can campaign during official state-funded trips, according to Panfilova. Abuse of media and Russia's public resources may be time-tested tools of incumbents here, but that hasn't stopped United Russia from trying other ways to get a leg up on the competition. In November a crowd at a concert in Siberia rained down boos on veteran rock band Mashina Vremeni -- Time Machine in English -- when they were introduced by an emcee who announced that the concert was backed by United Russia and awarded them medals from the local governor. ""The parties try to hijack whatever they can hijack in Russia,"" Panfilova told CNN. Brazil . Another country where big money and elections go hand in hand is Brazil, Latin America's largest country and one of the world's fastest growing economies. Roughly $2 billion was spent by parties and candidates in the 2010 presidential election, according to Claudio Weber Abramo, executive director of TI Brazil. Nearly 98% of winner Dilma Rouseff's campaign donations -- and 95.5% of her main opponent's -- came from corporations, says Abramo. Abramo says corporations donated 99.04% of all money spent in Sao Paulo, Brazil's most populous state, during the 2010 election -- a reflection mainly of voters' apathy and politicians' failure to form relationships with their constituents. ""This is an enormous problem,"" Abramo told CNN. ""The distribution of money reveals something deeper in the Brazilian political landscape, which is that citizens are not very much concerned about supporting parties and having a political life."" While some observers want to ban corporate spending outright, Abramo says that will only make it harder to track corporate influence on politics in the country. ""The interests are still there even if you prohibit corporations from donating to candidates above the board,"" he told CNN. ""They will do it in a hidden way, and they will lose visibility."" Nigeria . While political finance watchdogs such as the Center for Responsive Politics monitor the amount of money spent during U.S. elections, a financial adviser for the International Foundation for Electoral Systems says no reliable information exists for how much money was spent during the 2011 presidential election in Nigeria. While Nigerian law gives the country's election commission the right to set a maximum spending limit for parties, the commission neglected to do so before the 2011 election, according to Magnus Ohman. ""Parties can do whatever they want, there's no limit to the amount they can spend,"" Ohman told CNN. ""Candidates do have limits, but the money they get from their parties is excluded from that limit."" While the 2011 elections were hailed as a step forward in Nigeria's evolution as a young democracy, the lack of restraint on political spending is a worrying development for election monitors. ""It really was an expensive election not only at a presidential level but also at the gubernatorial level, especially down in the south,"" said Ohman. ""It's an electoral system where you need to spend."" UK corruption monitor Chandu Krishnan says an ever-increasing amount of money in elections is a global problem. ""In many countries across the world, the cost of elections is increasing,"" he told CNN. ""If parties and politicians can't find the resources from the state, there is an increasing desperation to seek them from private sources -- and that is where the corruption comes in."" CNN's Claudia Maiko Brunner contributed to this report.","An estimated $6 billion will be spent by candidates, parties and outside groups in the 2012 U.S. election .
Corruption monitors say billions of dollars in 'black money' are undermining the integrity of India's elections .
98% of donations to Brazil's 2010 presidential election winner came from corporations, TI Brazil says .
Monitors say United Russia abuses government resources to gain an edge on opponents ."
"(CNN) -- Robert Plant has called reports of a Led Zeppelin tour ""rubbish,"" and now Richard Branson is doing the same. On his blog Wednesday, the Virgin Group founder said he's ""dazed and confused"" by rumors that he offered an $800 million (Â£500 million) contract to see Led Zeppelin re-form for a reunion tour. ""As much as I love the band, there is absolutely no truth to the story,"" Branson said. And despite what you may have heard, Virgin Atlantic isn't going to rename a plane ""and include a stairway to heaven"" in Led Zeppelin's honor, Branson added. ""However nice an idea, this is also completely untrue."" The report that Branson was involved in a Led Zeppelin reunion appeared in The Daily Mirror this week and claimed that Branson was eager to cart the band around in one of his jets as part of a tour that would hit London, Berlin and New Jersey. It was said that Led Zeppelin's Jimmy Page and John Paul Jones were all in for the deal along with Jason Bonham, the son of the band's late drummer, John Bonham. The holdout, the Daily Mirror reported, was lead singer Robert Plant. ""Jimmy, John and Jason signed up immediately,"" a source told the paper. ""It was a no-brainer for them but Robert asked for 48 hours to think about it. When he said no and ripped up the paperwork he had been given, there was an enormous sense of shock. There is no way they can go ahead without him."" ""Rubbish,"" was Plant's publicist's response to the story, which appears to have been removed from The Daily Mirror's website. Branson is taking it a step further. Not only is it untrue, he says in his blog post, but it diminishes the band members' current careers. ""Making up this story is very disrespectful to how wonderful (Robert Plant's) solo career with the Sensational Space Shifters is going,"" Branson said. ""He is setting out on a sold out tour today and they released a brilliant album last year. ... Robert told me he is very proud of his history and the band's past, and has always had great respect and love for his work throughout his career. However, he really believes he must move on with his life and career today."" Legends like Led Zeppelin are once-in-a-lifetime creators, but that doesn't mean they should be restricted to simply rehashing their old stuff; Page and Jones also have their own projects in the works, Branson pointed out. ""I'm proud of how so many artists from my generation, whether it is Led Zeppelin, Mike Oldfield or Peter Gabriel, are still being so creative and inventive,"" Branson said. ""As Robert told me: 'Look Richard, I just do things because I love them and I want to do more new things that I love.' I couldn't agree more."" CNN's Todd Leopold contributed to this report.","Richard Branson says reports of his financing a Led Zeppelin reunion are false .
The Virgin chairman was said to have offered an $800 million contract for a reunion .
Branson says that making up the story is disrespectful to the band members' careers ."
