input,expected_answer
"By . Peter Rugg . Almost 25 years after being videotaped smoking crack with a woman in a hotel room, former Washington D.C. Mayor Marion Barry still insists that he was a victim of an entrenched white power structure. In a new memoir out this week called 'Mayor for Life,' Barry writes about his decades in politics, the stunning fall from grace that has come to define his career, and the people he still holds responsible. A review from the New York Post calls Barry 'the original Rob Ford' and marvels over his insistence that he was set up. In his new book, Marion Barry claims he was the victim of powerful white men who didn't like his challenge to the status quo . Berry was arrested after being caught on tape smoking crack cocaine in 1990 . Barry, who claims he gave city contracts to black business owners that it eventually took up 47 per cent of the city's $2 billion budget, writes that his challenge to the status quo put a target on his back. 'White folks may let you in their country clubs to play golf, invite . you out to dinner, take you out to play tennis, but when it comes to . dividing up the money, that’s a whole ’nother story,' he writes. 'They . didn’t want me creating all of these opportunities for black folks. So . when the FBI set me up at the Vista [Hotel], they were really trying to . kill me. If they killed me, they wouldn’t have to worry about me . anymore.' There are some who would agree. The surveillance video of Barry smoking crack in 1990 led to six months in prison for drug possession charges. And despite the city's own struggles against a sweeping and destructive crack epidemic, but he was released to massive crowds who considered him a hero. He was elected mayor again in 1994. To this day he retains a seat on the D.C. city council. Despite a public disgrace, Barry was elected mayor again in 1994 . Barry said he first experimented with cocaine in the late 1980s when the married then-mayor found himself alone with a woman at a friend's house after a long night of drinking. Barry remembers that after she came back from a third trip to the bathroom she told him: “That’s some good s—. You want some? This makes my p—- hot.” 'At first I hesitated,' Barry writes. 'I had never done anything like . that before. But this woman’s comment excited me. So I was curious. If . cocaine made this woman feel that hot, I wondered how it would make me . feel.' After accidentally blowing cocaine all over on a botched first attempt, Barry finally inhaled the powerful narcotic. 'That was my first time ever trying cocaine, and I felt like I had . ejaculated,' he writes. 'The cocaine was a powerful stimulant that went . straight to my penis. What happened next? I had sex with her.' Barry claims he gave city contracts to black businesses, angering powerful people . That was the first step on the road to the Vista Hotel on Jan. 18, 1990, a day he refers to as 'the war to reclaim Washington for white people.' In his telling, he was set up that day by Rasheeda Moore, a teacher and former model then in her 30s who he had fallen for. He claims she was addicted to cocaine while he remained a casual user hoping to quit entirely. The breaking point between them came when he found her smoking crack in an executive suite at the Grand Hyatt Hotel at an AIDS fundraiser, and proceeded to smash her pipe. He also found five crack rocks in her purse that he tried to flush down the toilet Moore wrestled them away. 'It was like Diana Ross in ‘Lady Sings The Blues,’' he remembers. 'I . wasn’t a violent person. I had never hit a woman in my life, but I had . to smack Rasheeda upside her head and push her down to get her off me. I . told her, ‘Rasheeda, you gots to go now!’' Barry remains active in Washington D.C. politics and holds a seat on the city council . He avoided her for months after. But, he claims, when his enemies discovered she had a bench warrant for failing to appear at a grand jury hearing they used the threat of jail to get her to cooperate. The FBI then 'put her up at the . Vista Hotel, placed cameras in the room, supplied the drugs and told her . what to say. They even babysat her kids.' Once in D.C. she harassed Barry until he finally agreed to meet with her. Though he claims to have arrived at the Vista with a security detail agreeing to meet Moore in the lobby, he was outfoxed when the woman he last saw screaming in a drug-fueled rage told him: 'I just . ordered a bowl of soup, but once I finish that, we can come back . downstairs. Now come on up.' Barry claims a former lover was coerced to set him up by the FBI . Once he went upstairs, his resolve began to weaken. 'I started thinking sexually while sipping my drink,' he writes. 'But . every time I reached to caress her breasts, she pulled away from me. Then she said, ‘Let’s do something.’ That was Rasheeda’s code word for . drug talk.' The rest is history. He was tried on 11 counts of cocaine possession and three coutns of perjury. A racially divided jury hung on all charges except for a misdemeanor count of drug possession and putting Barry behind bars as 'a political prisoner.' His campaign slogan for his successful run at the mayor's office after his release? 'He may not . be perfect, but he’s perfect for DC.'","Barry was caught on tape smoking crack in a D.C. hotel room .
Claims a former lover was coerced by the FBI into setting him up .
Barry believes he was a 'political prisoner' who did too much for black businesses .
Served six months in prison only to be elected mayor again in 1994 ."
"By . Peter Rugg . Being pistol-whipped during an April robbery may have actually saved the life of Arizona man Jerimiah Willey. After Willey suffered the beating during a robbery, a CT scan of his head revealed a massive and possibly fatal brain tumor. Willey, a Phoenix Circle K manager, recounted the terrifying experience in an interview with Cnn affiliate KTVK. Doctors discovered a massive tumor in Jerimiah Willey's brain after he was pistol-whipped during a robbery . 'He hit me in the head twice. ... and then throughout the whole thing, he was nudging me with the . gun,' Willey said. The resulting injury required eight staples, and the life-saving scan. 'They . said that had this not been found and soon around the time that it was . found, that he probably just would have gone to sleep one night and not . been able to wake up,' said wife Alisha Willey. He is now recovering from the first of what will likely be three brain surgeries. 'It's . our understanding, that because of the size, we believe there's going . to be two more surgeries,' said mother-in-law Rose Gould. Security footage captures a robber beating Circle K manager Willey in an attack that would require 8 staples and a CT scan . He is also undergoing therapy having been left with slurred speech and slight hearing loss. A fund has been established to help pay the family's medical bills. 'It's . hard to be thankful to somebody who was so violent,' said Alisha Willey. 'I'm just very blessed that my husband is still alive and that it . wasn't over that morning.'","Jerimiah Willey required eight staples in his head and a CT scan following the beating .
Doctors discovered massive tumor requiring at least three surgeries to remove .
Willey said if the tumor hadn't been found he may have died in his sleep ."
"By . Peter Rugg . A York woman says she's overjoyed after discovering photos of her late infant son were returned to her by the thief who stole them along with her purse. Patricia Harris, 27, discovered her purse had been stolen at roughly 5:30 p.m. Friday upon returning home with her four children, who range in age from 2 to 6 years old. 'Having to get four children settled is a handful,' she said. 'I . realized I didn't have my purse. When I went back to the car to get it, . it was gone. The memory card was in my purse. I was lost. I cried a . lot.' Devastated mother Patricia Harris begged thieves to return a memory card containing photos of her deceased infant son . Harris said losing the images was like losing her son, Cole, all over again . Inside that purse was a memory card containing the pictures she had of her son, Cole Brady Fogle, who was born on Dec. 10 and died on Feb. 22 of sudden infant death syndrome. Those 500 images were the only copies Harris had. 'It's like I'm losing him all over again,' she described the feeling later. 'I want them back.' She and fiance Michael Fogle, 30, immediately began taping up fliers around the neighborhood with a picture of Cole begging for the return of the memory card. Harris and fiance Michael Fogle put notices all over the neighborhood hoping for the image's safe return . 'And then I just lost it. I wrote a note with black crayon that said 'keep the tablet and phone but please return the memory card. It has pictures of my son. He died on February 22. He was two and a half months old,' she told Local 21 News. She even left her car door unlocked in the hopes that whoever took the purse would return the photos. As she waited, her story made the rounds online, being shard more than 500 times on Facebook to sympathetic readers who wanted to see the photos returned as much as Harris did. 'I just want to get the word out there,' she told The York Daily Record. 'I didn't realize so many people would respond that way.' Then when she was at work the following Monday she got a text from Fogle around 1:30 p.m. telling her the memory card had been returned to the car. Harris said having the photos returned was the happiest she'd been in a long time . It was tucked into her Comcast work badge, which had also been in her purse, and left dangling from the rearview mirror. Both the purse and the other items it held remain missing though Harris recently learned one of her credit cards had been used at a local Turkey Hill. No arrests in the theft have been made. Still, Harris said she got back the only thing that mattered. 'I guess the thief has a potion of a heart,' she told The York Dispatch. 'You just take things and you don't know what you're stealing from someone and what it means for that person or their family.'","Patricia Harris said her purse was stolen out of her car, along with a memory card containing 500 images of her infant son Cole .
Cole died in February from sudden infant death syndrom .
After putting up fliers and posting about the theft online, the images were returned to her car .
Thief remains at-large ."
"By . Peter Rugg . A group of male Michigan Republicans decided to answer critics of a controversial law requiring women to buy abortion insurance in case of a rape with an image of themselves holding women's fashion magazines. In what progressive groups are calling a poor attempt at humor, state House Republicans Peter Pettalia, Roger Victory, and Ben Glardon posed in the image posted to Twitter. In the picture, the men pose with copies of Glamour and Harper's Bazaar to prove they care about women's concerns. Michigan state House Republicans Peter Pettalia, Roger Victory, and Ben Glardon posed with women's magazines to prove they care about their female constituents . The tweet was posted with the line: 'Don't say we don't understand women.' The response from critics who claim the group has waged a war on women was swift. 'Eat your heart out ladies,' read one sarcastic response from Mother Jones. The controversial law first made headlines during the 2010 fight over health care reform. An amendment from Democrat Rep. Bart Stupak would have blocked Obamacare abortion coverage in favor of requiring people to purchase separate, abortion-only policies. A similar bill was enacted this March by Republican lawmakers. 23 other states have adopted similar policies. Feminist blog Jezebel called the law an 'atrocious' piece of legislation 'which essentially calls on women to plan ahead for their rapes.' The site also noted that Right to life Michigan essentially admitted the law would likely not lower the state's abortion rates though it would force extra financial strain on women.","Politicians accused of 'war on women' after controversial bill .
Posed with copies of Glamour and Harper's Bazaar in joke tweet ."
"By . Peter Rugg . Police have arrested the man they believe gunned down registered nurse Gale Sikora and her Miami Dade College student son Anthony Sikora in a deadly confrontation Thursday. Ronnie Candelaria, 21, faces two counts of first-degree murder and armed robbery. Police say Candelaria confessed to them that he was driven to the murders by voices inside his head. Police arrest Ronnie Candelaria for allegedly gunning down a mother and son in an attack he claimed was ordered by voices in his head . The found an AK-47 and a Glock handgun in his home. A friend of Anthony Sikora, 23, police told the Miami Herald he attacked the Sikoras at 4:25 a.m. Monday after forcing himself into the house. 'It . looks like he tried to shoot out the deadbolt to get in the front door,' Miami-Dade police detective Alvaro Zabaleta told reporters. 'He went to the side of the house and blew open the sliding glass door. Once inside, he continued shooting. He must have shot over 30 rounds.' Candelaria lives with his parents about six blocks from the site of the murders. Marcel de Vivo, 24, who is a close friend of Anthony Sikora, said Candelaria was a loner fascinated by guns and fond of intimidating people. 23-year-old Miami-Dade college student Anthony Sikora was gunned down along with mother Gale (not pictured) in their own home . He added that months ago Sikora told his that he had a friend named Ronnie was 'freaking him out.' 'I told him that Ronnie was all talk,' de Vivo said. 'This is unbelievable. It makes no sense.' Sikora was described as a quiet student who generally kept to himself. 'He really . didn't have that many people to talk to,' said Lance Gam, 19. Mother Gale Sikora, 62, was a registered nurse at Baptist Hospital Miami. The hospital's COO Randy Lee called her 'a wonderful employee.' 'Our hearts go out to Gale's family and colleagues,' he said. The first reports Candelaria was a danger came in at roughly 4:30 a.m. when police radioed that a schizophrenic who had not taken his medication had stolen a car from the Candelaria home. His parents had called 911 to report the theft. Witnesses at the scene said they could hear terrifying bursts of gunfire coming from the home . Just minutes later, gunfire erupted from inside the Sikora's two-bedroom, two-floor stucco home. One unidentified witness said she was terrified upon hearing the shots. 'I just heard the gun, then it stopped for one minute, and then I heard it again,' she said. 'I was too scared to come out.' Police later found Candelaria in a white Toyota on Southwest 145th Ave. and 95th Street. He was traveling with several weapons and dozens of rounds of ammunition. Police say they do not believe the shootings were related to any domestic issue.","Ronnie Candelaria, 21, faces two counts of first-degree murder and armed robbery .
Accused of gunning down Gale Sikora, 62, and son Anthony Sikora, 23 .
Witnesses report several bursts of gunfire erupted from the Sikora home at approximately 4:30 a.m. Thursday .
Friend of Anthony said he had talked about friend named Ronnie who was 'freaking him out'"
"By . Peter Rugg . A professional photographer paddleboarding off Manhattan Beach captured stunning footage of what appears to be a great white shark on Monday. Photographer Bo Bridges, a resident of the area for 14 years, was paddleboarding with friends when he spotted the juvenile shark about 100 feet from the coastline. 'Once you see it, your knees kind of go weak if you’re on a paddle . board…the fear hits first, and the excitement kind of gets to you too, . and then the curiosity as well, so you just start to follow them a . little bit,' he told KTLA. Photographer Bo Bridges (not pictured) captured these images of what appears to be a juvenile Great White Shark using a camera attached to a drone . Bridges said he'd seen sharks in the water off Manhattan Beach before but had never been able to photograph one . And it's not the first time he's seen sharks in those waters. 'They were here quite often last summer and fall, then they seemed to . disappear for a bit,' he said. 'And then I heard they were kind of back the other . day.' He decided to take the opportunity to get a better look at the great white. Bridges was paddleboarding with friends when he saw the young shark circling . 'I paddled out on Sunday morning, and it was the first thing I saw. And then Monday morning…I paddled out…and we ended up running into them . again, and I was like, ‘I have to go back and get my camera.' Using an automated drone flying above the water, he managed to capture about 4 minutes of video. Bridges managed to capture four minutes of video using his automated drone camera . This was the first time Bridges had ever been able to film one of the areas sharks after 14 years living there . In the footage, you can clearly see the shark swimming alongside a pair of paddleboarders. It was the first time Bridges captured a shark on camera. 'I always wanted to do that,' Bridges said. 'I’ve thought about it, but I didn’t think I’d be able to capture it.'","Photographer Bo Bridges capture four minutes of footage using an automated drone flying above water .
Young shark was spotted 10 feet from the coast .
Shark can clearly be seen swimming alongside paddleboarders ."
"By . Peter Rugg . and Daily Mail Reporter . A legal expert claims quizzing potential jurors on their favorite television shows helped lead to one of the most controversial acquittals in California history when Kelly Soo Park was found not guilty in the death of Juliana Redding. In an interview about the case with 48 Hours, jury consultant Lee Meihls revealed the specific personality types she looked for, and how their pop culture tastes were an important part of evaluating their personalities. Meihls said it was important for the defense to find someone who 'it doesn't matter what you say, they're going to start challenging you.' Jury expert Lee Meihls said a person's viewing habits reflected on the kind of juror they'd be . Jurors believed Kelly Soo Park's DNA may have found it's way to the crime scene without her being there . In the case of Kelly Soo Park, they needed quite a few skeptics. Beauty: Juliana Redding was murdered in her Santa Monica apartment in 2008 and DNA from a woman who prosecutors then alleged worked for her ex-boyfriend Dr. Uwaydah was found all over her home and on her neck . Police had discovered her DNA all over the house one-time Maxim model and actress Juliana Redding was killed in, with traces even visible on her throat. Redding was found strangled to death . in her apartment in March 2008, the investigation eventually turned into . a cold case. Park was accused of working as an . enforcer for a Dr Munir Uwaydah, a physician who once dated Miss . Redding. Uwaydah had lavished expensive gifts and trips on Redding and invited her to live in his mansion before she discovered he had a wife and child. She broke off contact, but Uwaydah continued to try and woo her and attempted to establish business deals with her father to keep in contact. 'For most . people, DNA is DNA, and it tells the truth,' Meihls said. 'So we had to . have another story about the DNA. I felt our side of the story made . more sense.' The defense's side of the story was that the DNA may have found it's way there from the scene of Munir's house. He fled the country days after Park's arrest and has never been charged in connection to the murder. Forensic scientists said that finding mingled DNA was possible but extraordinarily unlikely. To determine who was a skeptic, Meihls asked them about their television viewing. Pictured together here on a birthday vacation, Redding discovered Uwaydah was married only hours later . Authorities speculated Park may have been acting as an enforcer for Dr Munir Uwaydah but he left the country without being charged . 'One of (a juror's) favorite shows was 'The Good Wife.' I thought that was perfect,' she said. 'They're working for clients who are probably guilty but giving them the best defense possible.' Not so promising were shows like Criminal Minds or Blue Bloods which stressed forensic evidence. 'I think this was a model jury,' Meihls said.","Kelly Soo Park, 47, was found not guilty of first and second-degree murder .
Juror expert Lee Meihls said finding out TV favorites helped determine personality type .
'Good Wife' viewers were skeptics while 'Criminal Minds' viewers believed were good for the prosecution .
Juliana Redding found dead at her Santa Monica apartment in March 2008 .
Park has filed a lawsuit against the Santa Monica Police Department alleging gross misconduct ."
"By . Peter Rugg . Tulsa police say 14-year-old April Montano was killed early Friday when the teen was shot in the head in a drive-by shooting on the Gilcrease Expressway. Montano was in a pickup truck pulling a trailer full of all-terrain vehicles when a black car pulled alongside her vehicle and gunfire erupted. She was pronounced dead at Saint Francis Hospital at 2:38 a.m. 14-year-old April Montano was killed early Friday when the teen was shot in the head in a drive-by shooting . Montano's family was heading home at the time of the shooting, and several other passengers were in the pickup with her including children. No one else was injured. The driver, who has yet to be identified, pulled the truck off the road at first believing only the ATV's had been hit in the shooting. Police said there was no evidence the family 'had any issue or problem with anyone encountered in the other vehicle.' Road rage, a common cause of many shootings, has been ruled out as a factor. 'We don’t know whether the shooter wanted whatever the family was hauling or something else,' Sgt. Dave Walker said. Police said they have yet to determine a motive for the shooting or make any arrests in the case . No arrests have yet been made in connection with the shooting. Montano graduated from Thoreau Demonstration Academy's eighth grade just two days before her death. 'We are deeply saddened . by the loss of April Montano,' wrote Tulsa Public Schools Superintendent Keith . Ballard. 'April’s teachers tell me she was an . absolute delight in the classroom and she was a pleasure to teach. 'On behalf of the . students and staff at Thoreau and everyone at Tulsa Public Schools, we . would like to express our most sincere sympathy to April’s family and . classmates. We are so sorry to hear of her tragic passing.' Montano, who had graduated eighth grade only days before, was killed by a single gunshot to the head . One of Montano's friends, Ruth Fernandez, said she was shocked by the tragedy. 'There is no easy way to cope with losing a friend,' Fernandez told Tulsa World. 'She was always happy. She was always there for you.' Anyone with information is urged to contact Crime Stoppers at 918-596-2677 or visit them online at bit.ly/crimestopperstips. They can also call the Homicide Tip Line at 918-798-8477 or email police at homicide@cityoftulsa.org .","April Montano, 14, was shot late Thursday on the Gilcrease Expressway .
Police have yet to make any arrests in the case or determine a cause .
Montano had graduated eighth grade less than a week before her death ."
"By . Peter Rugg . Florida woman Cherie Miller set of a chain reaction of good deeds when she decided to pay for the car in line behind her at a Chick-fil-A drive-thru. The Temple Terrace resident stopped at the chicken restaurant because the franchise was donating proceeds of that night's sales when she spontaneously decided to engage in some charity work of her own. 'It was a way for me to pass on the love of God, and to give someone a surprise,' she told WTVT-TV. Florida woman Cherie Miller set off a long chain of good deeds when she decided to pay for the car behind her at the Chick-fil-A drive-thru . Unbeknownst to MIller, after she drove away with her order the driver in the car behind her was so surprised they decided to repeat the act of kindness for the car behind them. Before it ended, 18 cars in a row had repeated the deed. 'She asked to pay it forward and we’ve had that happen before, but . never have we had it go that far,' said Chick-fil-A marketing director . Carmen Fisher in an interview with ABC News. 'It was incredible that people just kept going. And some people were paying for meals more than their meals cost.' Miller then returned after forgetting chicken nuggets for her son, and the Chick-fil-A staff told her what she started. 18 cars in a row followed Miller's example and paid for the customers behind them . An overjoyed Miller decided to try to spark yet another chain, repeating her act, this time leading to 20 new cars paying for another customer's meal. Miller said this only proves how influential one good deed can be. 'I just did one thing and the rest of the community took it from there,' Miller said.","Florida's Cherie Miller was inspired because the fast food franchise was donating proceeds to her church .
Discovered what had happened when she came back for her son's chicken nuggets .
After she paid a second time another 20 cars repeated the charitable act ."
"By . Peter Rugg . Austin Powers star Verne Troyer was the subject of an intimate search at LAX airport over the weekend. The 45-year-old actor, who played 'mini . me' in 1999 film Austin Powers: The Spy Who Shagged Me, posted a . snapshot of the search on his Facebook and Twitter pages. The picture appeared to involve a member . of the TSA - the Transport Security Administration - looking behind the . diminutive star's backside as he sat in his wheelchair. Verne Troyer posted the photo of a TSA agent seemingly searching with the caption: 'TSA Struggles.' Troyer did not provide a reason for the search, captioning it: 'TSA struggles.' Troyer's fans reacted with a mix of shock and crude humor. 'They are profiling.  I bet they searched every little person that came through today and that is wrong!!!!' wrote user Allan Volker. Kerim Akgul joked: 'The look on his face.... Priceless.' Troyer, who has used a mobility scooter for years though he has full mobility, has publicly struggled with drug and alcohol addiction in the past. Gawker noted that as full cavity searches are performed in separate rooms, it was likely the pic was just Troyer having a joke. However Ross Feinstein, press secretary for TSA, told MailOnline that any screening of Troyer was done in line with normal TSA regulations and procedures. Troyer rose to fame as the evil Mini-Me in the Austin Powers films . 'The screening process for a passenger who uses a . wheelchair or scooter is determined by their ability to stand and walk,' Feinstein wrote in an email. 'A passenger can be screened without standing, walking, or being . required to transfer out of a wheelchair or scooter. In this specific case, a Transportation Security Officer (TSO) conducted a thorough patdown while the passenger remained seated in . their scooter. 'The screening was in accordance with established TSA . policies and procedures.' Since . appearing in the Austin Powers film, Verne has appeared in a handful of . films including The Imaginarium of Doctor Parnassus and The Love Guru. Earlier this year, he appeared in documentary series Incredibly Small World .","Verne Troyer posted the photo to Facebook with the caption 'TSA Struggles'
Did not explain reason for the search .
TSA officials said the screening was done 'in accordance with established TSA .
policies and procedures'"
