input,expected_answer
"Former Premier League defender Chico Flores has been up to even more mischief this time feeding his pet monkey, yes that's right, pizza and desserts in a bizarre Instagram video. Just a few days earlier Flores posted a photo of himself on Twitter in the bath with an unknown lady friend, with the message attached to it simply 'Relax'. The 28-year-old has been making the most of his spare time in Qatar, by playing around with his little friend, named Willy, who has also set up a Twitter and Facebook page for his little companion. VIDEO Scroll down to watch Chico Flores' video with his companion in Qatar . Pet monkey: Chico Flores posts a photo of his little friend eating some snacks as they spend time together . Special number: Willy Flores wears the No 4 shirt donned by Chico during his time at Swansea . Compassion: Flores and Willy spent some quality time together . Cheeky: Flores makes the most of his time off as he poses for a photo with his mystery lady friend . Just last week the Spaniard expressed his love for his pet monkey saying: 'In this world , most animals have more feelings many human !!! I miss you my little friend.' 'Chico' made 75 appearances for Swansea after signing from Italian club Genoa and helped the club to Capital One Cup trophy success in 2013. He said at the time of leaving the Swans: 'It feels like I am leaving my family,' Chico said. 'I have really enjoyed my time here. When we won the cup it was one of the best moments in my career.' It's safe to say he's really enjoying himself away from Wales too, with his monkey and lady friend no doubt the cause of it.","The former Swansea defender has his own pet monkey .
The 28-year-old posted a video on Instagram of his little companion, named Willy, eating pizza and dessert dates .
It comes just days after he snapped himself in the bath with a mystery lady ."
"Daley Blind returned to Manchester and was immediately welcomed home by his new United fans. The Holland international was spotted at his hotel by supporters and the defender took to signing autographs and posing for photos, before heading off for lunch at the players' favourite San Carlo restaurant. And the £14million signing was glad to be back, saying: 'Good to be in Manchester again!' WATCH Scroll down to see 'Edwin van der Sar on Manchester United target Daley Blind' Daley Blind arrives in Manchester ahead of his Premier League debut for  United against QPR . Daley Blind poses for a photograph outside of his hotel in Manchester ahead of the Premier League return . Daley Blind waves at the media having signed autographs and posed for pictures with fans in Manchester . Manchester United's new boy Daley Blind took to signing shirts and posing for photos in the city . It has been claimed by none other than Frank de Boar that Blind fancies trying his luck in midfield under his former national manager Louis van Gaal. The 24-year-old is naturally left-sided, and was used as such in defence during Holland's run to the World Cup semi-finals, but Blind proved Versatile at previous club Ajax. Either way, Blind will look to help Van Gaal get off the mark with United yet to win a Premier League game this season. This tweet was sent out by Daley Blind as he returned home to Manchester on Wednesday afternoon . Daley Blind was snapped in the San Carlo restaurant in Manchester and this was uploaded to Instagram . VIDEO United won't win the title - Robson .","Daley Blind lands in Manchester on Wednesday and poses for pictures .
The Holland international can make Premier League debut against QPR .
The £14million signing for United says: 'Good to be in Manchester again!'"
"Rory McIlroy took time out from his busy golfing schedule to watch the Denver Broncos on Sunday night, and met star quarterback Peyton Manning afterwards. McIlroy, who had been in Denver for the BMW Championship, where he missed out on the win after an embarrassing four-putt on Saturday, was a special guest at the Broncos game. The Northern Irishman signed autographs, posed pitchside, and even had a picture with Manning in the locker room. Pitch side: McIlroy poses by the pitch at the Sports Authority Field at Mile High in Denver . Two stars: Denver quarterback Manning and golfer McIlory chat after the game in the locker-room . Watching on: The world no 1 golfer saw Peyton Manning throw for three touchdowns against his old team . Denver, who lost in the superbowl last season, got this year off to a good start by beating the Indianapolis Colts 31-24. Manning, playing against the team where he enjoyed 13 successful seasons, connected with tight end Julius Thomas for a touchdown three times in the first half. McIlroy will now go on to Atlanta for the next stage of the FedEx Cup, where he lies fourth in the oiverall rankings. Famous face: Broncos fans flock to get McIlroy's autograph during the game against the Colts . Week of four: McIlroy four-putted in Denver and fell to fourth place in the FedEx Cup standings .","McIlroy watches Manning throw three touchdowns in 31-24 victory .
Northern Irishman signs autographs pitch-side for fans .
McIlroy in Denver for BMW Championship where he finished tied for eighth ."
"Sir Alex Ferguson’s wife Cathy talked the United manager into letting Rio Ferdinand off a club fine for refusing to wear a Kick It Out campaign t-shirt. Ferdinand reveals that Fergie was furious when, with the John Terry race row still raging, he was part of a high profile rebellion against football’s official anti-racist group who he believed had not given his brother Anton proper backing. In an explosive autobiography - #2Sides - serialised in The Sun, Ferdinand reveals: ‘The Group had refused to come to the court so I was not willing to go through the charade of wearing their shirt, my parents would not have accepted it. Rio Ferdinand snubbed Kick It Out's t-shirt campaign due to lack of support for his brother Anton . Sir Alex Ferguson reversed his decision to fine Rio Ferdinand after consulting his wife Cathy . ‘When the manager found it he raged: “Who do you f***ing think you are? I have told everybody you would wear it.” ‘I said: “You didn’t ask me. I was never going to wear it, I didn’t tell you to go on TV and say I would.” ‘He said: “That’s it, you are fined a week’s wages.” ‘The next day I had to go and see him. He was sat down, I was standing. He said: “Look, I know it is your family but I just didn’t agree with you. You have got to support causes like this. I am a union man.” Rio Ferdinand clocked up more than 450 appearances during his 12 years at Old Trafford . Rio Ferdinand greets his brother, Anton, after QPR's clash with Manchester United in 2012 . ‘Then he said: “I talked to my wife, and she said did you ask the boy? When I said I didn’t, she said: there’s your mistake then. I don’t often admit mistakes, but I am not going to fine you. I should have spoken to you, that is my mistake and I accept that. I still believe you should have worn it, but I respect that you didn’t.” ‘I was so impressed. My respect for him went up even more.’ A fresh-faced Rio Ferdinand poses with Sir Alex Ferguson after signing for United in 2002 .","Ferdinand snubbed anti-racist group who he believed had not given his brother Anton proper backing in John Terry race row .
Sir Alex Ferguson fined the centre-back a week's wages over incident .
Manchester United boss reversed decision after consulting his wife ."
"It hasn't been a bad week for Tottenham midfielder Erik Lamela. After scoring against world champions Germany and helping his Argentinian team to a 4-2 win in Dusseldorf, Lamela posted a picture on his Instagram account lounging on a speedboat near the Spanish party isle of Ibiza. In the picture, shown below, Lamela is stretched out on the front of the boat, with his girlfriend Sofia Herrero alongside him. VIDEO Scroll down to see highlights of Argentina's win over Germany . Instagram: Lamela took to social media to pose for his followers on a boat in the Balearic islands . Re-run: Lamela scored the second of Argentina's four goals in their win over Germany on Wednesday night . Goal: Lamela (left) slots the ball home to put Argentina 2-0 up in Dusseldorf . The 22-year-old was en route from the Spanish island of Ibiza to the smaller, more picturesque isle of Formentera to the south when he took to Instagram to pose for his 61,000 followers. Lamela scored the second of Argentina's four goals on Wednesday night, when the World Cup runners up faced winners Germany in a re-run of July's final in Rio de Janeiro. Argentina do not play again until they meet rivals Brazil in an international friendly on 11 October, so Lamela has some down-time before he returns to Tottenham for their trip to Sunderland on the 13 September. Prem: The Argentinian (right) holds off the challenge of Lazar Markovic (left) in Spurs' game against Liverpool . Jump: Lamela jumps over the challenge of Jordan Henderson on August 31st at White Hart Lane .","Lamela scored the second in Argentina's 4-2 win against Germany .
The friendly match was a re-run of July's World Cup final in Rio, Brazil .
Lamela is celebrating some time off with his girlfriend in Spain .
The pair were travelling to Formentera, an island just south of Ibiza .
The Argentinian's next match is likely to be for Spurs, away at Sunderland ."
"Now that he has retired from the france national team, Samir Nasri is taking full advantage of the international break by cosying up to his girlfriend on a boat in Ibiza. The Manchester City playmaker announced his retirement from France after a fall out with  manager Didier Deschamps saw him controversially omitted from Les Bleus 2014 World Cup squad. So, while his former teammates laboured to a 1-1 draw away to Serbia in their opening Euro 2016 qualifying game, Nasri passed his time by appearing to re-enact Chris Isaak's Wicked Game video with stunning girlfriend Anara Atanes. Love boat: Samir Nasri enjoys a kiss from girlfriend Anara Atanes in Ibiza . Relax: The 27-year-old took time out during the international break after retiring from France . Burning bridges: Atanes publicly blasted Les Bleus boss  Didier Deschamps for not selecting her boyfriend . Ice ice baby: Things could be worse for nasri than spending more time with model girlfriend Atanes . Atanes probably didn't help her boyfriend's international cause after publicly blasting Deschamps for leaving Nasri out of the squad by tweeting: 'F*** france and f*** Deschamps! What a s*** manager! 'Incase you didn't read my tweet properly.... I'll repeat myself..... f*** FRANCE!!!!! And f*** Deschamps! Snubbed: Nasri was left out of the France's World Cup squad despite winning a double with City last season . Wish you were there? Paul Pogba celebrates his goal in France's 1-1 draw with Serbia in Euro 2016 qualifying . 'Let's just get this straight! I'm not mad I get my bf for two months.... I just think there's a level of respect to be had!' Nasri was disregarded by France despite winning a domestic double with his club and the late withdrawal of Franck Ribery. The 27-year-old should return to the Etihad fully refreshed ahead of the Premier League champions clash with his former club Arsenal on September 13.","Samir Nasri spends international break with Anara Atanes in Ibiza .
He has retired from France after being left out of World Cup 2014 squad .
Atanes publicly blasted coach Didier Deshamps on Twitter .
Manchester City face his former club Arsenal in Premier League, Sept 13 ."
"Brazil star Neymar put his World Cup injury nightmare behind him by appearing to accept an apology from Colombia's Juan Zuniga - the man who played a part in his premature end to the tournament. Neymar, who captained Brazil for the first time since being handed the captain's armband by national team boss Dunga, embraced Zuniga before his side's 1-0 win over Colombia at the Sun Life Stadium in Miami. The Barcelona ace was ruled out of the remaining games of the World Cup - held in his native Brazil - following a clash with Napoli defender Zuniga during the quarter-final stage. VIDEO Scroll down to watch Brazil captain Neymar embrace Colombia's Juan ZunigaÂ . Apology accepted: Juan Zuniga is embraced by Brazil captain Neymar before the friendly match . Show of affection: Neymar and Zuniga shared a hug at the Sun Life Stadium in Florida, Miami . Clumsy tackle: Zuniga's reckless challenge forced Neymar to miss the rest of the 2014 World Cup . Injury nightmare: Neymar was carried off on a stretcher during Brazil's narrow World Cup win over Colombia . Neymar had to be carried off on a stretcher after Zuniga's reckless challenge left the 22-year-old with a fractured vertebrae. Brazil eliminated their fellow South Americans from the prestigious tournament but were then thrashed 7-1 by eventual winners Germany. The outcome of Brazil's tournament could have been remarkably different if Neymar had managed to stay fit for the remainder of the tournament, however the former Santos forward has refused to hold a grudge against Zuniga. Match winner: Barcelona superstar Neymar scored the only goal of the game after 83 minutes . Â .","Brazil captain Neymar hugged  Juan Zuniga before friendly match .
Barcelona forward Neymar was ruled out of the rest of the 2014 World Cup after a reckless challenge by Zuniga .
Neymar's 83rd minute goal gave Brazil the win against Colombia in Miami ."
"He may be football's archetypal bad boy, but Mario Baloteli proved he's not too cool for school by posting a heart warming good luck message to youngsters heading back to class this week. The Liverpool striker took to his Instagram account to send the message: 'Hi kids, today starts school in most countries. It's like the beginning of the season in football. It's therefore time to start giving Your best as this helps shape your future. Good luck!' The message was accompanied by a short video, where the 24-year-old sagely advises: 'Study hard and play harder. I wish all children good luck for your first day of school'. Bargain: Mario Balotelli looked a snip for £16m on his debut for Liverpool against Tottenham . Super Mario: Balotelli has previous helping out kids, having confronted a bully during his last spell in the UK . It's not the first time that Balotelli has intervened on British school life, after the former Manchester City striker reportedly returned a truant back to school to confront his bully during his first spell in the Premier League. The Italy international has returned to England after being snapped up by Brendan Rodgers for a relative steal of £16million from AC Milan. Balotelli appeared good value for money in his debut where, despite missing several chances, he combined well with Daniel Sturridge and Raheem Sterling in Liverpool's 3-0 victory over Tottenham. However, the Italian maverick is always accompanied by unpredictability and a rash challenge and subsequent altercation with referee Chris Foy led to him being substituted for his own safety in a behind-closed-doors friendly against Wolves last week. Liverpool fans will be hoping it was a lesson learned outside of the classroom for the league's most entertaining player. Why always him? Italian has returned to the Premier League after an eventful spell with Manchester City .","Mario Balotelli sends good lock message to children on first day at school .
Former Manchester City striker was signed by Liverpool for £16m .
Italy international has previously confronted a child's bully at school .
Ex-AC Milan forward impressed on his Reds debut against Tottenham ."
"Formula One star Lewis Hamilton has taken advantage of a rare weekend off to watch his beloved Arsenal host champions Manchester City at the Emirates. The 29-year-old, who is a big fan of the north London side, was pictured on the side of the pitch before Saturday's lunchtime kick-off, which ended in a 2-2 draw. Hamilton found time to chat with Gunners winger Theo Walcott, who is just a few weeks away from returning from a long-term knee injury. VIDEO Scroll down to watch  Formula One's Lewis Hamilton shows off his Zonda 760LH . F1 star Lewis Hamilton tweeted this snap with Arsenal's Alex Oxlade-Chamberlain and Theo Walcott . Lewis Hamilton is pictured on the touchline at the Emirates after arriving to watch Arsenal in action . F1 driver Lewis Hamilton chats with Arsenal winger Theo Walcott before the Gunners take on Manchester City . Theo Walcott (right) recently joked that he looks like Lewis Hamilton (left) in a Paddy Power advert . Lewis Hamilton, an ardent Arsenal supporter, bumped into club legend Robert Pires at the Emirates . The Mercedes driver is fresh from winning last weekend's Italian Grand Prix at Monza, a result which closed the gap on his rival Nico Rosberg at the top of the drivers' world championship. Hamilton would had hoped for a better performance than the reverse fixture last season, where the Gunners were thumped 6-3, and he got it after a hard-fought draw. Arsene Wenger's side are unbeaten in their four games so far, having beaten Crystal Palace and drawn with Everton and Leicester City. Mercedes star Hamilton lifts his trophy after triumphing at the Italian Grand Prix at Monza . Lewis Hamilton adjusts his sunglasses while catching up with Theo Walcott ahead of kick-off at the Emirates . Hamilton attended the Emirates Stadium with his brother and mates who had personalised Gunners shirts . The Hamilton brothers and their mates had great seats to watch the action between Arsenal and Man City . Hamilton and his guests were allowed into the home dressing room after the match to meet the players .","Formula One star Lewis Hamilton is a big fan of the Gunners .
He was pictured chatting with Arsenal winger Theo Walcott before kick-off .
The Brit also met Arsenal legend Robert Pires during his visit .
Hamilton is fresh from winning the Italian Grand Prix last weekend .
Arsenal drew 2-2 with Manchester City at the Emirates on Saturday ."
"A Perth Islamic preacher has posted to Facebook in support of the Islamic State saying scholars who support an Islamic State 'are on the front lines, in the battlefields, backing their words with actions'. Mohammed Junaid Thorne, who has rejected claims that he leads an extremist youth group tied to terrorist group ISIS, posted that they were 'suffering in the prisons' and 'known for speaking the truth, no matter what it costs them'. The 25-year-old also went on to mock 'The ones who spew the nonsense of ""patriotism"", ""Australian Muslims"", ""deradicalization"", and other terms for which Allah has sent down no authority.' Scroll down for video . Mohammed Junaid Thorne rejects claims of leading an Islamic extremist youth group in Perth . The 25-year-old was deported from Saudi Arabia last year for protesting his older brother Shayden's imprisonment on terrorism-related offences . Mr Thorne, who is an Australian citizen, also told his followers he will be in Sydney next week for some Ruqyah (spiritual healing) sessions, urging them to make contact if they wanted to meet with him. This comes just days after American photojournalist James Foley was executed by ISIS in Syria, after being abducted by the group in 2012. In June, Foreign Minister Julie Bishop said the federal government was investigating Mr Thorne's online posts. 'Any promotion or support for terrorism is against the law in our country,' she told the ABC. 'And [ISIS] is a proscribed terrorist organisation.' Mr Thorne says he is a university student and claims to have memorised the Koran at age six. The 25-year-old, who was deported from Saudi Arabia last year for protesting his older brother Shayden's imprisonment on terrorism-related offences, has previously been accused of being a radical preacher for allegedly praising militants responsible for beheadings and mass killings in Iraq in June. Mr Thorne and his brother Shayden moved to Saudi Arabia 19 years ago for their father's work, AAP reported. Mr Thorne (pictured left) says the accusations are all 'a big misunderstanding' Their mother, who lives in the Perth suburb of Thornlie and is divorced from their father, said her sons were Aboriginal, Australian citizens but identified primarily as Muslims. Curtin University terrorism expert Anne Aly, who is based in Perth, said Mr Thorne used to be the leader of Islamic group Millatu Ibrahim AU but she was not sure if it was still functional. 'I think now they're just a bit rag tag, a group of guys that stick together and he's trying to put his thoughts out there now,' Dr Aly told Daily Mail Australia. Dr Aly said he was intentionally trying to be provocative. 'He's been saying he's very much against democracy - they don't believe in democracy which means they don't believe in voting or Australian rule of law which is pretty typical of the jihadi ideology,' she said. 'The stuff he's put up about supporting the Islamic State, underlying that is this belief system that only those who go and fight – the mujahedeen – are true Muslims or are the best Muslims and that is very much what the Islamic State puts out there. 'That's very extreme to say.' Dr Aly said Mr Thorne was attention seeking but it was important to expose Mr Thorne's views in order to challenge them. 'If the young people he's speaking to via social media, if that's the only message they're getting, they don't have any other opportunity to get another message they only get that one side,' she said. 'Often their families who might be expressing concern don't know that this is how they started to believe these extreme ideas in the first place. 'But if it's out there in the broad media then there's more opportunity for those young people to hear another viewpoint.' Videos of Mr Thorne's speeches have been posted to the YouTube channel Islam In Focus Australia over the past few months. 'Our sisters being raped by these filthy Jews and Christians,' he said in one video posted in June. 'Our sisters are in the streets, their bodies are filling the streets, bombs dropping on houses killing women and children.' In a talk titled Islam and Democracy, posted on August 6, Mr Thorne said: 'No one has a problem with you worshipping Allah [the exulted]. 'But when you start speaking against or start speaking the truth, and you start calling people to the way of Allah [the exulted] and proving to them the falsehood of their false deities, and the corruption of their evil systems, this is when people start getting on edge and this is when people see their desires being attacked.' Last week, Mr Thorne said that reports he and a dozen Perth youths, from various ethnic backgrounds, were associated with the terrorist group ISIS were all part of 'a big misunderstanding' - despite posing in a video with ISIS flags. 'I don't have a group of youth nor Australian reverts, there is some big misunderstanding going on - I don't know why,' he told Daily Mail Australia. Mr Thorne (left) said he did not know of any 'Australian reverts' while a Perth man, who's believed to be named Matthew Smith (right), claims Islam saved him from a drug addiction . Smith (centre), Thorne (fourth from right) are pictured with others in front of ISIS flags . Mr Thorne wouldn't comment any further but said he will be releasing a video that will be 'a response and clarification to the current situation'. Although he denied knowing any Australian reverts, a recruitment video shows a ginger-bearded former Curtin University student who converted to Islam, The West Australian reported. A photo also shows Mr Thorne and the former hip-hop rapper posing together with ISIS flags. When asked about whether he knew the man, Thorne neither confirmed nor denied knowing him. The man, allegedly named Matthew Smith but calls himself 'Terry Wrist' - a play on 'terrorist', claims Islam saved him from a drug addiction in Perth in 2006. In the video, he expresses his invincibility through Islam and encourages others to join him. 'You gonna kill, you won't kill me because Allah says I'm alive, I'm receiving sustenance,' he said in the video. 'So what can you do to me? Absolutely nothing. 'Come to Islam, feel this feeling...come to Islam and you will not regret it.' He ends his passionate speech with: 'plenty of cold ones in paradise. All you can drink. Can't wait'.","Mohammed Junaid Thorne  posted in support of the Islamic State .
The Islamic preacher denies claims he leads a group of young Perth men supporting an extreme form of Islam .
A recruitment video shows an Australian reverts who claims Islam saved him from drugs and crime ."
