input,expected_answer
"LOS ANGELES, California (CNN) -- Volunteering with local law enforcement, Shaquille O'Neal has learned from his peers that domestic violence calls are among the most dangerous for police officers. NBA star Shaquille O'Neal praises Karen Earl for her efforts on behalf of domestic abuse victims. ""[It's] a very disturbing thing,"" said the NBA star, who has dealt mainly with children's cases. ""I don't really think a lot of women know what to do."" That's where Karen Earl comes in. As executive director of the Jenesse Center, the oldest domestic violence intervention program in south central Los Angeles, California, Earl is a ""tireless and fearless"" champion of women and children living in abusive situations, O'Neal said. The Phoenix Suns center called Earl ""the pillow of women's society."" For more than two decades, Earl has helped give victims a way out through the Jenesse Center, which provides shelter, education, outreach and legal services to more than 8,500 victims of domestic violence every year. ""Thank God for Miss Earl,"" O'Neal said. ""She takes women that have been involved in domestic abuse situations and gives them a place to come rest their head."" According to the National Coalition Against Domestic Violence, an estimated 1.3 million women are victims of physical assault by an intimate partner each year, and one in four women will experience domestic violence in her lifetime. Earl has heard countless stories of domestic abuse and has seen a range of tipping points before victims seek help. She is working to lower these statistics. She recalled one woman whose husband beat her with an iron; for another, ""the beatings were standard, but when he sold their refrigerator and she couldn't keep her baby's milk cold anymore, she knew it was time to go."" These women were able to find shelter and support -- and ultimately safety and success -- through the Jenesse Center. ""It is not normal to go to bed afraid,"" Earl said. ""And the thing that I know for sure is that there is help."" When Earl began volunteering at the center in 1986, she said, she often thought of what her own mother went through. ""I remember us having to run out of the house at midnight with sheets wrapped around us. I know the impact it had on my mom, and of course the impact on me and my siblings,"" she said. ""I wish there were a place back then, but nobody talked about it. It was just family business; it was personal.""  Watch Earl discuss the center's mission to heal through art » . Today, Earl serves as Jenesse Center's executive director and calls her work with staff, fundraising and volunteer recruitment ""a 24-hour thing."" The process of healing for victims generally starts with a phone call to the center's hot line, she said. The center provides counseling and literature and has a 30-day emergency shelter for women and their families. Earl said this emergency period ""is a time of regrouping"" and lets the women know that they're not alone and that they didn't do anything wrong. The center also provides long-term support. ""Women and their children can stay for two years,"" Earl said. ""Every able body, every day, gets up and takes classes. And when they're not taking classes, they're looking for employment, going through counseling sessions or [getting] legal assistance."" For Earl, comprehensive care through a team approach is the key to the center's success. She said she has seen women at the center earn graduate degrees and become ""full-fledge"" professionals -- and that changing lives is what keeps her going. O'Neal said the center helps point women in the right direction and gives them the chance to overcome adversity. ""They'll help you get an apartment. They'll help you get a job. They help you get back on your feet and become the beautiful woman that you are.""","O'Neal's work in law enforcement taught him the serious nature of domestic violence .
His hero, Karen Earl, runs the Jenesse Center, which aids abuse victims .
The Los Angeles center helps more than 8,500 victims every year .
The center gives women a chance to overcome adversity, O'Neal said ."
"(CNN) -- Serie A leaders AC Milan remain on course for a domestic double after reaching the quarterfinals of the Italian Cup with a 3-0 home win over Bari. Milan, with Antonio Cassano making his debut for the club, were always in control at the San Siro, and they now travel to Cassano's former club Sampdoria -- with a place in the semifinals up for grabs. Zlatan Ibrahimovic continued his impressive recent form by opening the scoring for the home side in the 19th minute. And there was no way back for Bari once young German midfielder Alexander Merkel had doubled Milan's advantage on the stroke of halftime. Man-of-the-match Robinho made the opening two goals before deservedly getting on the scoresheet himself midway through the second half, converting a pass from Merkel. The other quarterfinal ties will see Napoli entertain holders Inter Milan, Juventus play host to Roma and Palermo facing Parma.","Serie A leaders AC Milan reach the quarterfinals of the Italian Cup on Thursday .
Zlatan Ibrahimovic scores the opening goal in a 3-0 victory over Bari .
Alexander Merkel and Robinho were also on target in the San Siro win .
Milan will now face Sampdoria with a semifinal place for the winners ."
"Islamabad, Pakistan (CNN) -- At least seven people died and 15 were wounded when a car bomb exploded in a tunnel in northwest  Pakistan, police said Saturday. The blast occurred late Friday, said Kazi Hamid, a Kohat city police officer. It was in the Kohat Tunnel, a thoroughfare to metropolitan cities such as Karachi. Kohat is in Khyber Pakhtunkhwa province, which borders Afghanistan. From journalist Nosheen Abbas .","The blast took place in a thoroughfare to cities such as Karachi .
A police officer says a bomb was planted in a car ."
"(CNN) -- Victorious on the ground Sunday afternoon, the New York Jets got a special welcome home in the air Sunday night when the pilot of their large charter plane and air traffic controllers lined them up for a view of the Empire State Building, which was lit up for the occasion in the team colors -- green and white. As the plane approached Newark International Airport at around midnight Sunday, the crew of Continental Flight 1915 asked air traffic controllers if the building was still lit up. After confirming it was, a controller put the plane on a course down New York's Hudson River, telling the pilot they could see the west side of the skyscraper. ""We got 200 people looking at it,"" the crew of the Boeing 767 responded. ""Really pretty night for it, too."" ""I planned that,"" the air traffic controller deadpanned. A string of air traffic controllers -- neutral on most occasions, partisan on this one -- chimed in as the plane landed and taxied, proclaiming, ""Go Jets!"" The radio traffic was recorded and placed on LiveATC.net, a website for aviation hobbyists and devotees. The Jets beat the favored New England Patriots 28-21 Sunday in a National Football League playoff game, a result that evidently lightened the mood on board the Continental Boeing 767. ""You've got a happy bunch on board, huh?"" a controller says in the first transmission on the tape. ""Very happy,"" the pilot or first officer says. ""We have a question for you: Is the Empire State Building still lit up right now?... I've got an unusual request. If it's green and white, the guys actually want us to get as close as we can to see it."" After the pilot was given a heading that put the building within view, he said to the controller, ""You guys are awesome."" Asked later by another controller if they enjoyed the trip down the river, the flight crew responded: ""We did, and the team did too. It was great. I know the coach liked it."" A Federal Aviation Administration spokesman, Paul Takemoto, said Tuesday the plane followed a normal course down the river, and the controllers did not divert from that course it to fulfill the players' wish.","The Empire State Building was lit up in green and white .
The Jets' jet's flight path took it past the illuminated building .
The Jets beat the New England Patriots 28-21 ."
"(CNN)  -- Sierra Leone international Rodney Strasser scored a vital goal five minutes from time to send AC Milan five points clear as Serie A resumed Thursday after its short mid-winter break. Strasser first goal in the Italian top-flight gave Milan a 1-0 win over Cagliari in Sardinia to increase their lead in the title race as Lazio were held to a 0-0 draw at Genoa. In the evening kickoff, Inter Milan gave new coach Leonardo a superb start with a 3-1 win at home to Napoli, who would have cut the gap on Milan at the top to three points with victory at the San Siro. Brazilian Leonardo, who replaced Rafael Benitez, saw Thiago Motta  score twice with Esteban Cambiasso also on target. Napoli replied through Michele Pazienza, as the win takes reigning champions Inter to within 13 points of their city rivals, but they have two games in hand. Juventus' championship challenge hit the buffers after a humiliating 4-1 home defeat to mid-table Parma. Juve's chances were hardly helped by the 17th minute dismissal of Felipe Melo for violent conduct. But they were also undone by one of the own players, striker Sebastian Giovinco, who is out on loan to Parma this season. He scored a double before defender Nicola Legrottaglie pulled a goal back for the Turin giants. But Hernan Crespo's penalty sealed the three points before substitute Raffaele Palladino scored a fourth in added time. The defeat leaves Juventus eight points adrift of Milan, who made their breakthrough late as new signing Antonio Cassano played in fellow substitute Strasser to net. In other action, Roma leapfrogged Juventus into fourth after winning 4-2 against Catania, with Marco Borriello and Mirko Vucinic scoring two apiece.","NEW: Inter Milan beat Napoli 3-1 in Leonardo's first match in charge .
AC Milan win 1-0 at Cagliari to go five points clear at top of Serie A .
Substitute Rodney Strasser scores winner in Sardinia with five minutes left .
Juventus slump to humiliating 4-1 home defeat to Parma ."
"(CNN) -- Barcelona battled into the quarterfinals of the Copa Del Rey on Wednesday night as veteran French defender Eric Abidal scored his first goal for the Spanish champions in a 1-1 draw at Athletic Bilbao. Pep Guardiola's team set up a clash with either La Liga rivals Getafe or second division Real Betis after winning on away goals following the 0-0 draw at the Camp Nou last month. The 31-year-old Abidal, who was brought on as a second-half substitute, netted only the second goal of his career in the 75th minute to leave Bilbao needing two goals to go through. The left-back sidefooted home after Xavi marked his record-breaking 550th appearance for Barcelona with a trademark pass to the feet of the recalled Lionel Messi, who guided the ball into Abidal's path. Xavi equals record as Pedro double puts Barcelona further ahead . The Basques threatened to take the match into extra-time when Spain striker Fernando Llorente continued his fine scoring run with an 85th-minute equalizer, but Barcelona held on. ""When I get a chance like that, I shoot. Now I hope to score more this season,"" Abidal told AFP. Defending champions Sevilla cruised into the last eight with an 8-3 aggregate victory over La Liga rivals Malaga, winning 3-0 in the away leg. Ivory Coast midfielder Ndri Romaric scored the opener with a deflected freekick six minutes after halftime, then substitute Diego Perotti made it 2-0 before Malaga defender Weligton was sent off for a second booking and Brazil striker Luis Fabiano netted late with another setpiece. What were the top sporting moments of 2010? Sevilla will next play either Villarreal or Valencia, who meet on Thursday following a 0-0 first-leg draw. Top-flight team Deportivo La Coruna needed extra-time before ending the hopes of second division Cordoba as Adrian scored a hat-trick in a 3-1 win. The Spain under-21 international's treble ultimately gave the Galicians a 4-2 aggregate victory, but he needed to convert a penalty late in regulation time to stop his side crashing out after David Arteaga struck in the 86th minute. Cordoba collapsed after Miguel Angel Tena was sent off in extra-time as Deportivo set up a clash with either Mallorca or Almeria, who lead 4-3. Real Madrid also play on Thursday, holding an 8-0 advantage over Levante, while last season's runners-up Atletico Madrid take a 1-0 lead to Espanyol.","Barcelona reach Spanish Cup quarterfinals on away goals after 1-1 draw at Athletic Bilbao .
Substitute Eric Abidal scores the second goal of his career to put visitors ahead .
Holders Sevilla go through 8-3 on aggregate after beating Malaga 3-0 .
Deportivo La Coruna beat second division Cordoba 3-1 in extra-time ."
"LONDON, England (CNN) -- Top flight golf is a high-stakes, high-stress sport -- but it's not just the pros who are feeling the strain. Stress can affect golfers of all abilities. Swede Robert Karlsson returned from a four-month layoff recently with an eye condition that's thought to be stress-related, while England's Ian Poulter defended his decision not to play in the Vivendi Trophy by saying that he wanted to avoid fatigue -- mental as well as physical. While professional sport is bound to have its pressures, recreational golf is usually regarded as a way to unwind and relieve stress. But it seems that weekend players are having to deal with anxieties of their own. Victor Thompson, a London-based sports psychologist, told CNN that golf is a much more psychological sport than most. ""It can be particularly stressful because, unlike team sports, you very much have the spotlight on you while you're playing,"" he said. ""You've got a lot of time between your shots for you to think, time for other people to watch you and time for you to think about what people will think of you if you don't play well."" That doesn't just apply when there's an audience of millions watching on TV -- it's just as true when you're playing at your local municipal course with your friends. ""It can actually be tougher playing against your mates and people you know because they can ridicule you or laugh at you, or you might worry about disappointing them if you're playing on their team,"" said Thompson. That would appear to be borne out by a 2004 study on the moods of older recreational golfers. The subjects reported being no happier or calmer after playing golf -- in fact, they reported feeling more angry and depressed. One of the researchers, Haydn Jarrett, senior lecturer in sport and exercise science at the University of Worcester, told CNN that the study also showed that golfers reported feeling more fatigued and less vigorous after playing golf, as most players walked an average 10.2 km during a game. Jarrett's study was carried out on ""senior"" golfers, with an average age of 68, but he said the findings on mood change tied in with other studies carried out on younger recreational golfers. ""Golf does appear to be stressful for recreational players,"" he told CNN. ""If we wanted golfers to enjoy it more fully it might be nice to engage with golfers and bring potential negative moods to their attention."" While those negative feelings probably don't last for long, they can have disastrous effects on your golf. Thompson says negative thoughts on the golf course can make you tense and frustrated, giving you an adrenaline rush that can affect your swing and timing. As you start dropping shots you can overanalyze your game, which just make things worse. The secret of dealing with golf stress is to get on top of your thoughts, says Thompson. Rather than thinking in terms of how badly you're playing or what other people will think of you, you need to realize that your emotions are getting the better of you and that anxiety is the problem, not your technique. So with all that stress, could playing golf actually be bad for you? ""If you're beating yourself up emotionally and getting angry that's not very good for your health,"" said Thompson. ""But it's all a matter of attitude. Somebody might go out and enjoy it, see it as a chance to get away from work, have a nice stroll and catch up with their mates."" And Jarrett has encouraging news when it comes to golf and health. He has carried out unpublished work showing that a round of golf can give a significant reduction in blood pressure. ""My gut feeling is that golf is incredibly positive for health,"" he told CNN. ""The positives of the distance walked, the heart-rate increase and the blood-pressure suppression will outweigh any negative mood states. But it might be that we need to recognize that mood profiles can go down and mediate against that.""","Golf is especially stressful, says sports psychologist Victor Thompson .
Thompson says that it can be even tougher playing with your friends .
Study shows recreational golfers feel more angry and depressed after playing .
Stress may be bad for you, but golf can still be good for your health ."
"(CNN) -- Police in Bolivia used tear gas to disperse hundreds of protesters who took to the streets protesting a hike on the price of fuels Monday. The price of gasoline has risen 73 percent while diesel fuel rose at least 80 percent. The unions representing the public transit workers called for an indefinite national strike in protest which was partially successful Monday. Bolivian President Evo Morales defended the increase, saying it was needed partly because of Bolivian fuel being sold illegally to other countries, the state-run news agency ABI reported. The government had frozen the price of gasoline and diesel for six years and subsidized the cost -- making the fuel a lot cheaper than in neighboring countries. As a result, trafficking in fuels made it a very profitable business, said Vice President Alvaro Garcia Linera. ""The profit margin is so great that anybody who sells 10 liters of gasoline in Brazil or Peru makes enough money to live a week or two. Only 10 liters! That can't be. That can't be,"" he said. The government estimates that Bolivia loses as much as $150 million a year in fuel sold outside the country. But the ""Gasolinazo,"" as the hike is being called, could be a big challenge to Morales who has enjoyed public support for his populist policies. Many are now questioning his commitment to the people. ""Why did he lie? His ministers said the price wouldn't go up a single peso and now this,"" said Marta Zurita, a homemaker in the capital Bolivia. ""How can we move forward? This is bad, very bad."" Many fear the price increase won't be limited to fuel. Taxi drivers raised their fares by as much as a 100% even though the government warned them not to go higher than 25%. The drivers' union agreed to continue negotiations with the government Tuesday to reach an agreement on the new rates. Others rushed to local markets to buy groceries fearing prices will soon go up. Retiree Mary Ortuno said she wishes she could go shopping with a government official to see how much they could afford using only her income. Journalist Gloria Carrasco contributed to this report from La Paz.","The price of gasoline has risen 73 percent .
Transit workers have called for an indefinite national strike .
The government says the increase is partly because fuel was being sold illegally elsewhere .
Many now question Morales' commitment to the people ."
"(CNN) -- Spanish champions Barcelona began 2011 with an 11th successive league victory on Sunday night to move five points clear of title rivals Real Madrid. Young winger Pedro Gonzalez, standing in for the absent Lionel Messi, scored both goals in the 2-1 victory over Levante while World Cup winner Xavi equaled the Catalan club's all-time appearance record of 549 matches. After a scoreless first half in which Barcelona struggled to break down the Valencia side's defense, Gonzalez broke the deadlock two minutes into the second period as he did well to make space inside the penalty and fire in a deflected low shot from Daniel Alves' agonizingly delayed pass. With Messi allowed to take an extended winter holiday, the 23-year-old continued to make the most of his starting chance by adding his eight league goal this season in the 59th minute after Brazilian right-back Alves delivered a better-judged low cross into his path. Messi to miss Barcelona's 2011 opener . Barcelona coach Pep Guardiola was also without the services of injured captain Carles Puyol and the suspended Gerard Pique, and his depleted defense had to withstand a determined Levante fightback after Stuani's superb left-foot volley reduced the deficit with 10 minutes to go. The 30-year-old Xavi, who made an all-Barcelona three-man shortlist for the FIFA Ballon d'Or award to be named this month, matched the milestone set by defender Migueli 20 years ago. ""It is an honor for Xavi, a home-bred player, to have worn the Barca shirt so many times,"" club president Sandro Rosell said. ""Xavi has won everything and he represents the Barca values: effort, loyalty, work and heart. Loyalty is a difficult value to find, and what Xavi has done for Barca is extraordinary."" Levante, who have not beaten Barcelona in six visits to the Camp Nou, remained just two points above the relegation despite a marked improvement on the team's last outing of 2010 -- an 8-0 drubbing by Real Madrid in the first leg of their last-16 Spanish Cup tie. Spanish league strike called off . Second-placed Real will be boosted by the long-awaited return of Brazilian midfielder Kaka for Monday night's derby with city rivals Getafe. Kaka, the second-most expensive signing in the Real squad behind Cristiano Ronaldo, has been sidelined since requiring knee surgery in early August before the start of this season. ""Kaka won't start, he can't yet. He can give us 15 or 20 minutes of his very great quality, but no more,"" coach Jose Mourinho told reporters on Sunday. In the day's other 17th-round matches, Valencia consolidated fourth place with a controversial 2-1 win over fellow Champions League hopefuls Espanyol, despite having striker Aritz Aduriz sent off in the 61st minute for hitting Francisco Chica with a flailing arm. Aduriz scored his seventh league goal this season and his 11th overall to put the home side ahead in the 29th minute, but fifth-placed Espanyol leveled when Portuguese defender Ricardo Costa inexplicably stooped to head Jose Callejon's innocuous cross into his own net in first-half injury time. Espanyol could not take advantage of their numerical advantage, and Juan Mata nodded the winner in the second minute of time added on despite being in an offside position when Costa headed the ball across the goal. Sevilla seek to revive their own European qualification bid with a 1-0 victory at home to Osasuna that lifted the club into ninth place -- 23 points behind Barcelona. Striker Fredi Kanoute scored the only goal in the 36th minute as he raced to the near post to head in a freekick from Jesus Navas. The defeat left Osasuna in 15th place, four points above the bottom three. Deportivo La Coruna moved up to 11th place with a 2-1 victory at nine-man Athletic Bilbao, who stayed eighth. Forward Adrian Alvarez scored in each half for the visitors, the first from the penalty spot on 22 minutes and the second seven minutes after the break. Both teams were reduced to 10 men by the end of the first period, with Bilbao defender Mikel San Jose receiving a straight red card on 35 and Deportivo midfielder Juan Rodriguez also sent off for a second booking just before the interval. Striker Fernando Llorente reduced the deficit with four minutes to play with his 11th La Liga strike, but his teammate Ustaritz Aldekoaotalora was also marched for a second yellow card at the end. Malaga moved out of the relegation zone with a 2-1 win at second-bottom Sporting Gijon, coming from behind with goals from defender Weligton and midfielder Apono, who netted a 59th-minute penalty.","Spain midfielder Xavi matches Barcelona's all-time appearance record of 549 games .
Winger Pedro nets both goals as Spanish leaders defeat Levante 2-1 at home .
Real Madrid boosted by Kaka's return to squad for Monday's derby with Getafe .
Ten-man Valencia consolidate fourth place with a controversial 2-1 win over Espanyol ."
"(CNN) -- Jose Maria Olazabal is looking forward to the biggest challenge of his career after being named as Europe's new team captain for the 2012 Ryder Cup. The 44-year-old Spaniard takes over from Colin Montgomerie, having been one of the Scot's vice-captains as Europe regained golf's most prestigious prize from the the United States in October. He has a rich playing record in the biennial event, having been a winner on three occasions in seven appearances since his debut in 1987. ""The Ryder Cup is welded in my heart. I do have wonderful memories. It has meant so much to me,"" Olazabal told reporters at his unveiling in Abu Dhabi on Tuesday. ""It's a huge responsibility to be the next captain, and it's I think one of the biggest challenges, if not the biggest challenge, I will have in my career, especially at this time of my career."" Olazabal is a two-time major winner having triumphed at the U.S. Masters in 1994 and 1999, and he is eighth on the European Tour's all-time list with 23 victories, but he has battled ill health in recent years. His last Ryder Cup appearance was a winning one in Ireland in 2006, though he played only three events last year as he continued his fight against rheumatism -- a factor that had forced him to play down reports that he would become Europe's captain. ""That was the main concern. Regarding that, the last couple of months, since I played Valderrama last year, I felt a noticeable improvement in my health condition,"" Olazabal said. ""There should be no problem. I'm feeling much better and that's the reason why I said yes."" While Montgomerie said following the epic final-match victory at Celtic Manor in Wales that he expected changes to the team selection policy, Olazabal does not intend to make any drastic moves ahead of the qualification period starting in September. The U.S. team allows for four captain's picks to be made outside the eight places on offer through rankings points, but Olazabal said he was considering asking to reduce his wildcard selection from three to two for the trip to Illinois. ""The more picks you get, well, the less value I think you give to the players that finish from eight to 10, and I think to finish in the top 10 you have to play great golf, and it was proven the last time,"" he said. McDowell clinches Ryder Cup for Europe . ""And to make the top 10, five through the world rankings and four through the European Tour rankings, you need to have an extremely great year. And it would be a shame to tell any of those guys, you're not in."" Former Ryder Cup star Thomas Bjorn, who heads the European Tour Tournament Committee, said Olazabal had been a unanimous choice. ""Speaking to players on tour and speaking to committee members, it was probably the easiest decision I've ever have to make for Ryder Cup captain,"" the Dane told reporters. ""We normally do it at a committee meeting. But there was a general feeling from the whole membership that Jose needed to be the next captain. We didn't feel that we needed to sit in a committee meeting and discuss this, because it was the one man that everybody on this tour wanted to be captain.""","European Tour members choose Jose Maria Olazabal as Ryder Cup captain .
Spaniard was vice-captain in last year's winning team and has played seven times .
The 44-year-old says he is winning his battle against ill health that has hampered him .
He is considering reducing captain's wildcard picks from three to two ."
