input,expected_answer
"By . Meghan Keneally . PUBLISHED: . 09:06 EST, 8 January 2014 . | . UPDATED: . 09:12 EST, 8 January 2014 . Michelle Obama's ensuing 50th birthday party has already wreaked havoc for Hawaiian locals as security checkpoints have created traffic around Oprah Winfrey's home. The Queen of Talk is hosting the seminal birthday celebration for the First Lady, who stayed on in the Maui after President Obama and the girls returned to Washington following their Christmas vacation. Mrs Obama's birthday is on the 17th and the dance-heavy party will be held at Winfrey's mansion on the 18th, but that hasn't stopped problems from arising already. Ready to celebrate: Mrs Obama stayed behind in Hawaii (seen here on Christmas) after her family returned to Washington in order to celebrate her 50th birthday with friends at a blowout party hosted by Oprah Winfrey . Local shopkeepers have complained that the security roadblocks have stopped both customers and employees alike from getting to their stores. An unidentified worker at Grandma's Maui Coffee told TMZ that their colleagues have been running late to work while the owner of Goble's Flower Farm lamented that some customers couldn't come inside because of the roadblocks. For their part, the White House has made very few comments about the trip aside from saying that the time away from the White House and her children- while she does obviously love them- was a present from her husband. The party invitation made it clear that the First Lady isn't ditching all of her priorities as the healthy-living advocate will be serving little food and a lot of tunes at the shindig. Hideaway: Mrs Obama will spend her extra time as a guest of Oprah Winfrey at her mansion in Maui . Talk TV legend Oprah Winfrey will host the first lady for an unspecified number of days in her giant mansion on Maui, where the neighborhood has already become a chaotic mishmash of SWAT teams and security sweeps . Desperate for business: An unidentified worker at Grandma's Maui Coffee told TMZ that their colleagues have been running late to work due to security checkpoints . The event was described on the invite as having 'Snacks & Sips & Dancing & Dessert', according to The Chicago Tribune. The guest list has been kept under lock-and-key, but one talking head-turned-Obama friend couldn't keep quiet as Democratic strategist Donna Brazile told the paper that she was looking forward to the blowout and expects it to be as fun as the 2013 inauguration after party. 'We cleared the tables and we all just started dancing. We danced the night away. That's Michelle. She's spontaneous, she's energetic, she gets the moment and appreciates every second she is surrounded with friends and family,' Ms Brazile said. 'Sacred space': Oprah spent Christmas in Maui alongside her partner Stedman Graham (right), friend Gayle King (center left) and King's son William (left) The party is being held at Winfrey's home which she previously described as her 'sacred space'. Winfrey spent Christmas at the 11-room, 17-acre home and posted a picture of herself, longtime partner Stedman Graham, best friend Gayle King and King's son William on a hike that was topped off by a rainbow on December 27. 'Every evening we sit on the front porch and watch the greatest light show on earth: the sun dipping below the horizon,' Winfrey wrote about the home in Huffington Post Hawaii. 'Neighbors drop by. We sip drinks inspired by whatever is fresh and delicious-- mango, guava, pineapple, cucumber, basil. We chat, laugh and rate he sunsets according to their magnificence.'","The First Lady remained behind in Hawaii following a 15-day family vacation, and will stay at the 11-bedroom island home of Oprah Winfrey ."
"By . Suzannah Hills . PUBLISHED: . 06:57 EST, 8 January 2014 . | . UPDATED: . 07:00 EST, 8 January 2014 . A police department wants to trade two vintage 1920s Tommy guns worth $30,000 each for modern rifles for its officers. Forsyth County Sheriff's Office in Winston-Salem, North Carolina, has had the machine guns since the 1930s when they were donated by a local tobacco company. Reynolds Tobacco had used the weapons to protect their employees' cash on payday but then donated them when they changed payment methods. The sheriff's office now wants to trade the firearms - which became famous during the prohibition era - with a gun store in return for AR-15 assault rifles for its officers. Trade: Forsyth County Sheriff's Office, in Winston-Salem, North Carolina, hopes to trade two Thompson vintage machine guns from the 1920s, pictured, in return for modern rifles . Chief Deputy Brad Stanley told the Winston-Salem Journal it is a good deal because the old Tommy guns can't be used by its officers while new rifles would help the force reach its goal of giving every officer a long gun, a sidearm and a Taser. County commissioners will vote on the trade next week. While the vintage weapons are commonly known as 'Tommy' guns, they are actually called the Thompson submachine gun after its inventor John T Thompson in 1918. Historical: The patent information inscribed on of one of two Thompson machine guns - better known as Tommy guns - shows the weapons date back to 1920 . Protection: The Tommy guns had been used by Reynolds Tobacco company to protect employees' cash on payday before they changed payment methods and donated the weapons to the police . The firearms were a common sight during the prohibition era when they were used by police officers and criminals alike. The Thompson was also known informally as the 'Trench Broom', 'Trench Sweeper', 'Chicago Typewriter', 'Chicago Piano', 'Chicago Style', 'Chicago Organ Grinder', and 'The Chopper'. During its time, the Thompson was favored by soldiers, criminals, police and civilians alike for its ergonomics, compactness, large .45 ACP cartridge, reliability, and high volume of automatic fire. It has become a popular collectors item for because of its historical significance. Popular: The Tommy guns - now worth $30,000 each - became famous during the prohibition era as they were used by police and criminals alike .","A tobacco company donated the weapons to Forsyth County Sheriff's Office in Winston-Salem, North Carolina, in the 1930s .
They had been used by the company to protect employees' cash on payday .
The Tommy guns are now estimated to be worth $300,000 each .
Police hope to trade them for AR-15 assault rifles that officers can use ."
"By . Emine Sinmaz . PUBLISHED: . 07:03 EST, 16 June 2013 . | . UPDATED: . 02:11 EST, 17 June 2013 . For a man once criticised for  not leaving a tip, David Cameron was leaving nothing to chance  on one of his ‘date nights’ with wife Samantha. After the couple shared a meal costing about £45, Mr Cameron  left £50 for staff at a pizza restaurant in a show of generosity that left  fellow diners wondering whether  he had saved on his bill with a discount voucher. The Prime Minister was dining in Soho after watching a portrayal of himself  in the West End play The Audience, and happily posed for a photograph with two women diners. Some cheese with that? David Cameron poses with fellow diners at Pizza Express in Soho during one of his regular 'date nights' with wife Sam . He ordered a £12.75 rustichella pizza, . while Mrs Cameron opted for a £10.90 lasagna classica. The couple . shared a  bottle of red wine and a portion of dough balls, but the meal . at Pizza Express still would have cost less than £50 had it not been for . the hefty tip. One diner suggested on Twitter that Mr . Cameron may even have been feeling flush after saving some money on his . order by using a discount coupon. Eleanor Thom tweeted: ‘Red wine and . dough balls, that’s the upper classes for you. I think he’s got some . vouchers #pmpizzaexpress.’ Other diners said the PM appeared . relaxed during the meal on Friday – just hours before world leaders flew . in for the G8 Summit in Northern Ireland . Night out: David Cameron holding a programme leaves the West End theatre with his wife Samantha after seeing Helen Mirren in The Audience . Who's that man? Mr Cameron and his wife accompanied b pass unnoticed by fans outside the theatre . ‘You’d never have guessed he was  about to host Barack Obama and Vladimir Putin – he seemed chilled out,’ a fellow diner said. David Cameron came under fire in 2011 for failing to leave a tip for a waitress who said she was too busy to deliver two cappuccinos and an espresso to his table in Montevarchi, Italy. Francesca Ariani, 27, failed to recognise the PM and said he would have to carry the coffees to the table himself – which he duly did. When the Camerons left, they paid the 3.10 euro bill without leaving a tip. Mr Cameron returned to the  bar a week later with his daughter Nancy to clear up the misunderstanding. He ordered drinks costing 5.10 euros and left a ten euro note. Miss Ariani said the PM apologised to her for ‘any fuss that had been created’. Earlier the Camerons had watched Dame . Helen Mirren play the Queen at London’s Gielgud Theatre. In one scene . the monarch falls asleep during a meeting with the Prime Minister, who . is played by Rufus Wright. Mr Cameron and his wife, who was dressed casually in a red dress and blazer, went backstage after the show to meet the stars. They emerged from the stage door to be . greeted by a mob of fans who had gathered in the hope of seeing Dame . Helen. The Camerons were then escorted to their car by protection . officers. The Prime Minister, who has been . spotted at Pizza Express on a number of occasions, has previously said . that he and his wife have weekly ‘date nights’. ‘We have one night every  week where . we either stay in and do nothing or go out on our own,’ he revealed. ‘We . have a couple of favourite Italian restaurants in north Kensington.’ Mr Cameron has described himself as a . ‘romantic’, and said that he can still recall his June 1996 wedding . night ‘minute by minute’. Waiting: Fans gather outside the stage door of London Gielgud Theatre to catch a glimpse of Helen Mirren . Star power: Dame Helen Mirren was greeted by camera flashes as she left the theatre after her performance as the Queen . Star cast: From left, Rufus Wright as David Cameron,  Haydn Gwynne, Matt Plumb, Dame Helen Mirren, Edward Fox, Michael Elwyn and Geoffrey Beevers .","Prime Minister and Samantha go backstage to meet the stars .
Cameron greeted by fans at stage door, but they just want to seethe Oscar-winning actress .
He leaves £50 tip for waiter after buying a pizza and posing with diners ."
"By . Jill Reilly . PUBLISHED: . 06:38 EST, 8 January 2014 . | . UPDATED: . 08:00 EST, 8 January 2014 . Former Congresswoman Gabrielle Giffords has pleaded for patience in gun control on the third anniversary of a gun attack that left her fighting for her life and six people dead. The former Arizona congresswoman was among 13 people wounded in a January 2011 shooting outside a Tucson, Ariz., supermarket at the hands of gunman Jared Loughner. The Democrat resigned from Congress a year later. The 43-year-old, now the face of the national gun control effort, has endured three years of gruelling recovery after she was shot in the head, learning how to talk and walk again. Former U.S. Representative Gabrielle Giffords and her husband  Mark Kelly. Today she pleaded for patience in gun control on the third anniversary of a gun attack that left her fighting for her life and six people dead . In an op-ed printed in the New York Times on the third anniversary of the assault, she likened her gun control fight to her time in recovery writing: 'Our fight is a lot more like my rehab. Every day, we must wake up resolved and determined. 'We’ll pay attention to the details; look for opportunities for progress, even when the pace is slow. Some progress may seem small, and we might wonder if the impact is enough, when the need is so urgent. ' But every day we will recruit a few more allies, talk to a few more elected officials, convince a few more voters. Some days the steps will come easily; we’ll feel the wind at our backs. Other times our knees will buckle. We’ll tire of the burden. I know this feeling. But we’ll persist. Safeguards: Former Arizona congresswoman Gabrielle Giffords (center) attended a gun show in Saratoga Springs, New York in October to show support for New York Attorney General Eric Schneiderman's (left) system for making gun sales safer . 'We can get tough and win elections. We’ll support our allies. And those who stood in the way will face a powerful advocacy community standing between them and re-election. Ms Giffords is pro-gun ownership but anti-gun violence. In October Ms Giffords toured rows of . tables loaded with rifles and handguns today in her first visit to a gun . show since surviving the 2011 shooting. She . visited the Saratoga Springs Arms Fair with her astronaut husband, Mark . Kelly and New York Attorney General Eric Schneiderman to highlight a . voluntary agreement that closely monitors gun show sales in New York. We must never stop fighting,' she said at a post-tour news conference, her fist in the air. 'Fight! Fight! Fight! Be bold! Be courageous!' Gabrielle Giffords, left, leads the Pledge of Allegiance accompanied by her husband, former astronaut Mark Kelly, at the start of a one year memorial vigil for the victims and survivors in 2012 . Miracle: The first look at Giffords in hospital shows her scars and bruises after she was shot in the head . Survivor: Gabrielle Giffords, pictured soon after the January 2011 shooting, suffered a gunshot wound to the head but survived . Ms Giffords,slowly walked hand-in-hand with Mr Kelly through the large room where Winchester rifles, muzzle-loaders, antique knives and other weapons were on display and 'Don't Tread on Me' flags hung from poles. They stopped at display tables, Mr Kelly asked dealers questions about the weapons, and Ms Giffords shook hands and smiled when people greeted her. 'Good to see you looking good!' some said. Gunman Jared Loughner shot Giffords in 2011 . Kelly bought a book on Colt revolvers, and said later he probably would have bought a gun if he had had more time. He said both he and his wife are gun owners. The . trio mixed with a gun show crowd that was mostly welcoming - with a few . hostile undertones before calling for people to build on the . cooperative effort. In June it was revealed Mr Kelly likes to do target practice with exactly the same kind of gun which was used to shoot her - as she cheers him on from their porch. The couple admit they still love the ‘gun culture’ and argue that their knowledge of guns gives them more credibility with the gun lobby and the National Rifle Association. They have made themselves strident gun campaigners and Giffords’ face is now on a huge billboard in New York’s Times Square asking for tougher checks on those buying firearms. Mr Kelly bought the assault rifle in March at a gun shop in Tucson to show how easy it was to buy such a weapon. But after his motives became public the shop owner refused to hand it over and gave him a refund, claiming that it was not for ‘personal use’ so he could not sell it. At the time, Todd Rathner, a lobbyist for the National Rifle Association's affiliate in Arizona and a national NRA board member, questioned the point that Mr Kelly was trying to make. He said: ‘If you believe him, it's a cheap publicity stunt. If you don't, then he was speculating on the value of the rifle because he knew the prices would be inflated.’","Former Arizona congresswoman was shot in January 2011 in Arizona .
Giffords, 43, is now the face of the national gun control effort .
In piece she said: 'Every day, we must wake up resolved and determined'"
"By . Becky Evans . and Daily Mail Reporter . PUBLISHED: . 14:46 EST, 17 June 2013 . | . UPDATED: . 14:49 EST, 17 June 2013 . CNN anchor Zoraida Sambolin, who underwent a double mastectomy last month for preventative reasons, has shared the latest on her recovery - revealing that her 'gut feeling' was in fact right. Ms Sambolin, 47, who anchors Early Start updated fans on her health via Skype, explaining that 'things are going well'. 'It's been a pretty tough process,' she told CNN. 'But my prognosis is good now.' Scroll down for video . Recovery process: CNN anchor Zoraida Sambolin, who underwent a double mastectomy last month for preventative reasons, has shared the latest on her recovery - revealing that her 'gut feeling' was in fact right . 'What they found in my left breast was breast cancer stage one, grade one invasive, but the good news is my lymph nodes are free and clear, so I'm good. 'My right breast actually ended up having Lobular Carcinoma two, and was headed in the same direction as my left breast, so I made a good decision, and now everything has been taken care of.' Getting better: Zoraida Sambolin posted this picture of her recovery alongside fiancé Kenny Williams . Last month, Ms Sambolin revealed she was undergoing the same procedure as Angelina Jolie while discussing the Hollywood star on her show. The host was diagnosed with breast cancer in her left breast, and underwent the double mastectomy on June 4th. She told viewers in May that she felt able to share her illness after Ms Jolie announced she was having a double mastectomy, and dozens of people took to Facebook and Twitter to congratulate Ms Sambolin on her bravery and wish her well in her recovery. Now that she is in the final stages of recovery, she said: 'My gut feeling [about her right breast] was right. . . Because even if this had not come out the way it did on my right breast, I really couldn't sleep at night. All I could think about was, ""What if,"" and 'What does the future hold?"" 'For me it made sense to take them both based on what I had seen in my past MRI's and in my mammograms,' she explained. 'I strongly encourage women to stay on top of it, talk to your doctors, and that way you can feel really confident that you're making the right decision.' Now, Ms Sambolin must meet with an oncologist and find out if she wants to go on any drugs, because, she says, 'I have a higher risk of developing more cancers in the future.' The mother-of-one told CNN viewers last month . that - like Ms Jolie - wanting to be there for her children helped her make . the decision to have a double mastectomy. Sharing her struggle: The host was diagnosed with breast cancer in her left breast, and underwent the double mastectomy on June 4th . She . wrote on Facebook after the show: 'I struggled for weeks trying to . figure out how tell you that I had been diagnosed with breast cancer and . was leaving to have surgery then Angelina Jolie shares her story of a . double mastectomy and gives me strength and an opening.' Ms Jolie revealed that she was forced to . make the agonizing decision to have a preventative double mastectomy, . after tests showed she had an 87 per cent chance of contracting cancer. The actress made her first public appearance earlier this month after opening up about her experience in the New York Times . when she announced she underwent the procedure in April, once she learned that . she is a carrier of the BRCA1 cancer gene. The 37-year-old's mother Marcheline . Bertrand died at the age of 56 from ovarian cancer and her aunt also died of breast cancer in the past month. No taboo: Ms Sambolin (pictured in hospital left) kept fans updated on her treatment during the entire process . Open sphere: The mother-of-one told CNN viewers last month that - like Angelina Jolie - wanting to be there for her children helped her make the decision to have a double mastectomy . Angelina Jolie made her first public appearance following her announcement about her procedure when she attended the premiers of her partner Brad Pitt's film World War Z in London and Paris . Angelina's mother Marcheline Bertrand died from ovarian cancer at 56. When Angelina discovered her mother's cancer was hereditary, she said that she decided to reduce the risk . Jolie attended the London and Paris premiers of partner Brad Pitt's World War Z movie. She told reporters: ‘I feel great, I feel wonderful and I’m very very grateful for all the support, it means a lot to me. ‘[Pitt's] been extraordinary. He’s such a wonderful man and a wonderful father, I’m very very lucky,' she said, praising her future husband, Brad, for his support during her treatment. ‘I’ve been very happy just to see the discussion about women’s health expanded and that means the world to me.’ The star's surgery was successful and . doctors say Angelina's chances of developing breast cancer have now . lowered to less than five per cent. Writing in an editorial piece entitled 'My Medical Choice', Jolie said: 'On a personal note, I do not feel . any less of a woman. Sambolin (second left) said she wanted to be there for her son (right) and daughter (center) Sambolin is engaged to White Sox General Manager Kenny Williams, pictured together in March . Sambolin jokes around with her co-anchor on CNN's Early Start morning show, John Berman . 'I feel empowered that I made a strong . choice that in no way diminishes my femininity.' And she added that she had wanted to speak out about her experience so that other women could consider their options. 'I . am writing about it now because I hope that other women can benefit . from my experience,' she wrote. 'Cancer is still a word that strikes . fear into people’s hearts, producing a deep sense of powerlessness. 'But . today it is possible to find out through a blood test whether you are . highly susceptible to breast and ovarian cancer, and then take action.'","Zoraida Sambolin updated fans on her recovery through Facebook .
It showed her fiancé Kenny Williams on 'daily drain duty'
Early Start host wrote that 'loving support is key' to recovery .
She announced her diagnosis while discussing Jolie's double mastectomy ."
"By . Simon Tomlinson . PUBLISHED: . 07:22 EST, 8 January 2014 . | . UPDATED: . 08:50 EST, 8 January 2014 . A shopper bit down on a hard object in his bag of peanuts only to discover it was a human tooth. Teenager Graham Calder inadvertently crunched the molar into three pieces before spitting them out. He noticed it still had the root attached. The 18-year-old was concerned it may have been his own, but after feeling around his mouth he realised it wasn't. How to lose your appetite: Pieces of a human tooth with the root still attached which Canadian teenager Graham Calder claims he found in his bag of peanuts . His girlfriend, Michaela Epp, said it looked like the tooth had been pulled right out of the gum. 'It definitely didn't look like someone's tooth had just broken off,' said the 18-year-old, who is a student at the University of Manitoba in Canada. Mr Calder claimed he found the tooth in a brand of Spanish peanuts distributed by Safeway Inc, which operates out of Calgary, it was reported by The Winnipeg Sun. He said he bought the sealed bag from a Safeway store in Osborne Village in Winnipeg while on a break from studying at the University of Lethbridge in Alberta. Investigation: Mr Calder claims he found the tooth in a bag of Safeway-brand Spanish peanuts . He was celebrating the New Year when he decided to tuck into the snack around 15 minutes after midnight. Miss Epp said: 'My boyfriend looked me and said ""that's one way to start things"".' Betty Kellsey, a spokeswoman for Safeway, said the company would properly look into the claims once the Canadian Food Inspection Agency (CFIA) had investigated the complaint. She added: 'Safeway is committed to industry leading food safety standards and we will co-operate fully with the Canadian Food Inspection Agency in their investigation.' The CFIA has taken the bag away for testing.","Graham Calder claims he found tooth in Safeway-brand Spanish nuts .
Girlfriend said it looked like it had been pulled right out of person's gum .
Canadian food standards agency has launched an investigation ."
"By . Joshua Gardner . PUBLISHED: . 09:52 EST, 8 January 2014 . | . UPDATED: . 14:46 EST, 8 January 2014 . Football gatherings for the next several weeks may be cursed with lumpy cheese dips thanks to a shortage of smooth-melting party favorite Velveeta. Kraft Foods says they're running low on the American-style cheese product and the drought could continue for the next few weeks. That means millions of Americans planning their Super Bowl soirees could be facing a seriously cheesy conundrum. Smooth move: Kraft has announced there's a shortage of its popular, smooth-melting cheese product Velveeta just as demand ticks up for NFL playoffs and the Super Bowl . 'It is possible consumers may not be able to find some Velveeta products on store shelves over the next couple of weeks,' Kraft spokeswoman Jody Moore said Tuesday. Though not currently widespread, football playoffs and the impending Super Bowl on February 2 mean the shortage will affect more consumers than it would during other times of year. 'This is really a short-term issue that's more noticeable right now, given the increased seasonal demand,' Moore said. New of the impending processed . cheesepocalypse generated a minor tempest on Twitter after Advertising . Age reported a possible shortage, quoting an unnamed employee of an . unnamed Brooklyn-area grocery as saying that no further shipments were . expected until February due to 'a plant issue.' Kraft, . however, did not name the cause of the shortage and said only it is due . to the 'nature of manufacturing' and the ever more vague 'combination . of factors.' The conspicuous timing of the shortage, insists Kraft, is as much a thorn in the food behemoth's side as it is for dip lovers. 'Good cheese': Today host Matt Lauer showed solidarity with Velveeta lovers on Wednesday when he took a huge bite from a loaf, his first taste of Velveeta ever . Dippy: Demand for the popular ingredient in party cheese dips could top supply for weeks . No dip, bro? Sales of the process cheese food product best $500 million annually and the drought comes at peek demand . And it certainly isn't a ploy to encourage a nationwide dash to the super market for Velveeta. 'This is not a marketing/advertising campaign,' Moore said. Not everyone is convinced. 'It's . not a seasonal product,' culinary historian Ken Albala told USA Today. 'The whole point of Velveeta is you keep it on the shelf indefinitely. It's the cheese for people who don't know how to cook.' For the more adept chef, there's always good old cheddar. Not that anyone has complained about a dearth of the two-pound loaves yet. 'We have not heard many complaints from consumers so far,' Moore said. Kraft introduced the food it dubbed a 'pasteurized prepared cheese product' on June 2, 1928. The orange loaves were wrapped in foil and originally sold in wooden boxes. The company marketed the product as a smooth-melting, housewife-friendly alternative to traditional cheese that could be mixed with milk, melted, and poured 'over toasted sandwiches of peanut butter and sweet pickle relish.' Emil Frey, a Swiss immigrant who lived in Monroe, New York, is credited with creating the first version of Velveeta, which was a combination of whey leftover from the cheese-making process and cheese. Velveeta quickly became a hit in the United States and almost as quickly became so popular in Germany that the plant that produced it for the country was unable to meet demand just after its release there in 1937. Three years after Kraft brought the cheese product to market, the American Medical Association gave Velveeta its seal of approval. Velveeta now accounts for over $500 million of Kraft's annual sales and is sold worldwide. Velveeta does not require refrigeration on store shelves, where it can last for years. VELVEETA INGREDIENTS . milk . water . whey . milk protein concentrate . milkfat . whey protein concentrate . sodium phosphate . salt . calcium phosphate . lactic acid . sorbic acid . sodium citrate . sodium alginate . enzymes . apocarotenal . annato . cheese culture .","Kraft Foods says a drought of the gooey soft processed cheese product could affect some customers for weeks .
Kraft says such shortages happen from time to time and this one is more noticeable because of higher demand during football playoffs .
A Kraft spokesperson said the shortage announcement is absolutely not a marketing ploy ."
"By . Alex Greig . PUBLISHED: . 01:01 EST, 23 June 2013 . | . UPDATED: . 01:01 EST, 23 June 2013 . Police have questioned an Iowa man who placed an antique coffin for sale on Craigslist which contained a full skeleton, for the bargain price of $12,000. Dave Burgstrum of Council Bluffs placed the coffin for sale in order to pay property taxes on a hall belonging to a now-defunct chapter of the Independent Order of Odd Fellows. Police noticed the unusual ad, inspected the remains and deemed it illegal to sell them. For sale: This appears to be the advertisement placed by Dave Burgstrum for the antique oak coffin - but there's no sign of the skeleton, which could have made for a nasty surprise for the buyer . According to Iowa law, without proper identification papers, human remains can not be legally sold. The bones were sent to Karen Foreman, chief investigator for the Pottawattamie County Medical Examiner’s Office, who examined the remains on Friday, reports The Daily Nonpareil. Foreman said the bones would be sent to the Iowa State Medical Examiner’s Laboratory to be examined by an anthropologist but that identification is extremely unlikely. If the bones are of Native American descent they will be returned to a Native American organization. Burgstrum placed the coffin and human remains up for sale with a succinct description: 'Oak coffin on stand' in an ad that's still live on Craigslist. He told The Daily Nonpareil that a local historian told him that the skeleton was donated to the organization by a local doctor after he retired in the 1880s. The Independent Order of Odd Fellows (IOOF) is a global altruistic and benevolent fraternal organization that has its roots in British Oddfellows organizations of the 17th century which promotes helping others and personal and social development. The coffin itself dates to the 1900s, but Burgstrum can't explain how the bones came lay inside it. 'They were just there as long as anyone could remember,' he said. Odd: The Independent Order of Odd Fellows is a benevolent society with roots in 17th century Britain . Burgstrum told the Daily Nonpareil that the coffin was used in a ritual conducted by the Independent Order of Odd Fellows, which has a long history in Council Bluffs, beginning in 1852. Along with his brother Dan, Dave Burgstrum is a fifth-generation Odd Fellow, but said membership had dwindled in the last two decades leaving a large property tax on the hall and no donations to pay it. The hall, which is located in the 700 block of First Avenue, and Odd Fellows memorabilia, are in the care of Dave, Dan and Dave's wife Linda.","Dave Burgstrum of Council Bluffs put an antique coffin up for sale on Craigslist - but neglected to mention it already came with a skeleton .
Burgstrum was attempting to raise money for a hall that belongs to a chapter of  Independent Order of Odd Fellows, a benevolent society .
The skeleton was allegedly donated to the Odd Fellows by a local doctor in the 1880s .
Police investigated the remains and deemed ownership of them illegal due to a lack of identification .
The remains have been sent to a laboratory for potential identification ."
"By . Tara Brady . PUBLISHED: . 15:40 EST, 8 January 2014 . | . UPDATED: . 16:55 EST, 8 January 2014 . A shopper looks at one of the designer dresses donated to Naomi House Children's Hospice in Winchester . Cash-strapped brides have descended on a charity shop to snap up designer wedding dresses after a surprise donation worth £40,000. The 35 gowns - worth up to £2,000 each - are being sold at a fraction of their usual prices in aid of the Naomi House Children's Hospice in Winchester, Hants. A generous bridal store owner handed over the expensive frocks as her business closed. Andrea Balmer, shop manager at the Naomi House store, couldn't believe it when the woman rang up to ask if they would take in the stock. Mrs Balmer, 46, said: 'I got a call out of the blue from the owner of a bridal store asking if we'd be interested in her 35 old display dresses. 'After my jaw hit the floor, I said ""Yes please!"" She brought the dresses in later, wrapped up in old curtains and they were all absolutely stunning. 'It's an extraordinary donation - all the dresses are worth more than £1,000 each and the dearest sells for £2,000. 'The day we put them out on display, customers were beating the door down to get in. 'Young ladies have been flocking here to . try the dresses on - these girls are experts who have been thinking . about wedding outfits since they were 10. 'They recognise all the designer names, which were quite new to me. 'One gentleman told me you have to book up three months in advance just for an appointment with a company that made one of the dresses. 'We sold it for £300. The 35 gowns - worth up to £2,000 each - are being sold at a fraction of their usual prices in aid of the Naomi House Children's Hospice . Bargain: A future bride tries on one of the dresses which was donated to the charity shop . Snapped up: A woman tries on one of the designer dresses which would normally cost thousands of pounds . 'Some women come in thinking they know exactly what they are looking for in a dress and leave with something completely different. 'But they all know they're getting a bargain as we're able to sell them for 100 - £400. 'It's fabulous for the charity and has lifted everybody's spirits in the shop.' Internationally renowned brands David Fielden, San Patrick and Pronovias are among the famous names on offer at the shop. Mrs Balmer's team of 20 shop staff have sold six so far, raising £1,800 for children with life-limiting illnesses. Three future brides try on wedding dresses which will raise money for the children's hospice . The shop also has 11 flower girl dresses based on the design at Prince William and Kate's wedding and exquisite bridal shoes. At normal prices they would cost £2,500 in total, but each is on sale for just 50 pounds. Mrs Balmer, who has two children, added: 'We can't help having a look when the customers are trying the dresses on and get so excited. 'One lady was shopping for dresses with her step mother and picked an absolutely beautiful gown - it looked fabulous. 'When her step-mum suddenly said ""I'll pay for it"" we were all crying - the girl said she could never have been able to afford a dress of that calibre. 'We're not professional wedding dress sellers but I can see why people do it now, it's a very happy, special process to be a part of. 'This means so much to our charity and now word is spreading, more donations are coming in thick and fast. 'I think when people see nice items in the shop window they're more willing to part with their old things. 'They know you'll get a good price and give it to a great cause.' A mystery donor dropped off around 30 designer hats from labels Mulberry, Burberry, Harrods and Jaeger complete with price tags of up to £200. The anonymous woman pulled up outside the shop in her car as it was closing up and handed some boxes in, Mrs Balmer said. She added: 'I was speechless when I opened the box up - these are proper Ascot hats in the most amazing, colourful fabrics. 'They're wonderful.' She is asking £20 to £50 per hat, and has sold two already.","The 35 gowns are worth up to £2,000 each .
They are being sold for a fraction of the price between £100 and £400 .
Generous bridal store owner handed over the frocks after business closed .
Internationally renowned brands David Fielden, San Patrick and Pronovias are among the famous names on offer at the shop ."
"By . Becky Evans . PUBLISHED: . 08:43 EST, 11 March 2013 . | . UPDATED: . 11:39 EST, 11 March 2013 . A drowning boy was rescued by a group of beach-goers who formed a human chain to drag him from the powerful surf yesterday. Joshua McQuoid, 12, from Napier, New Zealand, was paddling when he was knocked off his feet and pulled into the sea by the strong undertow. His friend Hikiroa Ratapu raised the alarm but the current was so strong that rescuers, led by a German tourist and two policemen, were also repeatedly knocked down. Heroes: About a dozen people formed a human chain to pull a boy, 12, from the churning surf in New Zealand . It was only when about 12 passers-by . held hands to form a human chain that they were finally steady enough to . hold onto the schoolboy and pass him onto the beach at Napier's Marine . Parade. Joshua was unconscious when he was finally rescued from the water and was given first aid on the sand. He was then taken to Hawke's Bay Hospital and discharged later that day. Napier . Constable Paul Bailey told the Taranaki Daily News website that the boy . would have drowned if he had not been able to pass the child along the . human chain. He said at one stage Joshua became lost in the surf and had become a 'dead weight' through exhaustion. But the waves luckily knocked the schoolboy against Mr Bailey's legs and he was able to grab him. He told the website: 'Then we saw the human chain they'd formed and I was able to pass him over.' Rescue: Joshua McQuoid's friend Hikiroa Ratapu called for help when the schoolboy was dragged deeper into the sea and within seconds beach-goers rushed to the water to form a human chain . Life-saving: Constable Paul Bailey said Joshua became a 'dead weight' through exhaustion and could only get him to shore because of the human chain . Joshua said the water was only knee-deep and was surprised by how strong the waves were. He told Taranaki Daily News: 'It was really hard, it flipped me around heaps of times. I didn't know which way was up.' He told his father that the experience was like being inside a washing machine. Police said the boy was underwater for up to 20 seconds at a time as he was rolled over by the waves. His father thanked 'each and every person' who helped save his son's life during an interview with Radio New Zealand. He also paid tribute to 'little hero' Hikiroa for raising the alarm and not jumping in to the surf after his friend. Human chain: Video of the rescue shows the group holding hands as they drag Joshua from the strong surf . Grateful: Joshua's father Shane has thanked 'each and every person' who helped save his son's life . Video of the 'touching' rescue effort filmed by a young bystander has already been viewed hundreds of times after being posted online. Conditions on the day were said to be 'treacherous with dumping waves and an extremely strong undertow.' Joshua's mother Kath Kuru had been ringing her son to tell him to come home for dinner. She said she did not even know he had gone to the beach but have her 'heartfelt thanks' to all those who helped rescue him.","Joshua McQuoid almost drowned when he was floored by powerful waves .
Tourist and police officers tried to save him but the current was too strong .
Schoolboy was only saved when passers-by formed human chain .
'Touching' rescue was caught on camera by a bystander ."
