input,expected_answer
"A vengeful former employee who leaked sandwich franchise Subway’s secret recipes in a suspected $35 million extortion attempt has avoided all criminal charges and a potential multimillion dollar compensation pay out. The Victorian Supreme Court found the accused, Melbourne man Arun Singhal, responsible for uploading videos online in August which revealed the franchise’s recipes, known within the company as ‘The System’. Subway had accused Singhal of intending to destroy the company’s reputation and commercial viability for his own profit with his smear campaign, according to Sydney Morning Herald. The 31-year-old self-titled ‘entrepreneur maintained that he was being unfairly targeted by company, who he refers to as the ‘sandwich mafia’. However, despite the Supreme Court ordering Singhal to pay damages to the company Subway has chosen not to continue with its compensation claim. Singhal was hired in January 2014 to run Subway’s Oakleigh store in Victoria as a franchisee. However his contract was terminated on April 28 due to ‘breaches’, understood to be disagreements regarding the operation of the business. In court documents, the global corporation alleged that 31-year-old Singhal sent an email in May demanding $35 million from the company for his ‘silence’. He threatened to release the ‘The System’ online, filmed with his running commentary, to expose what he claimed are the company’s ‘shocking’ and misleading marketing tactics. Following the threat, Subway was granted an emergency restraining order against Mr Singhal by the Victorian Supreme Court which prohibited certain information from being released. Despite the injunction a website was set live, titled ‘Faith Killer Subway’ and videos were distributed. Melbourne man Arun Singhal, responsible for uploading videos online in August which revealed the franchise’s recipes, known within the company as ‘The System’ Mr Singhal vehemently denies releasing the information and any plot to blackmail Subway and claims he is the victim of the 'Sandwich Mafia'. Last year, he told Daily Mail Australia that he was forced to declare bankruptcy after the company allegedly duped him into closing his store by promising could open a new one elsewhere. No new store became available. 'After they took my authorisation to close the store and I closed the store, then they completely changed their words,' he told Daily Mail Australia. 'I was told that they don't have any new location right now and I might have to wait for two to three years for a new location.' He blames what he calls ‘Subway's as usual deceptive behaviour'. 'Here a family man lost $350,000 in Subway's investment. They left me with no option then to declare bankruptcy. I told the ""Sandwich Mafia"" that if you don't compensate me for the loss of business, I am going to media to tell everyone about my story (sic).' A spokesman for Subway told SMH that they are pleased with the result. 'We were forced to take action against this former franchisee after he attempted to extort money from the company for his own gain,' he said. 'That is unacceptable to the company and to the dedicated franchisees that are in their restaurants every day servicing customers and working to build their businesses.'","Former Melbourne franchisee Arun Singhal created videos revealing the sandwich giant Subway's secret recipes .
Subway accused him of trying to blackmail them for $35 million .
He claims he didn't release the video, blaming the theft of his stolen laptop .
A court found him guilty of uploading the videos online in August and ordered him to pay damages .
Subway chose to drop the case and wave the fees, meaning Singhal will avoid all charges and payments .
He maintained his innocence, blamed what he calls 'the sandwich mafia'"
"He was arguably the most recognisable face of the cult classic Star Trek film series. So when Leonard Nimoy died at his Bel Air, Los Angeles home on Friday, aged 83, following a long battle with lung disease on Friday, the outpouring of grief was constant. And so it is only right we take a look at some of his best moments as Mr Spock in Star Trek. William Shatner (pictured left as Captain Kirk in the original series) paid an emotional tribute to former Star Trek co-star and friend Nimoy (right), saying he 'loved him like a brother' Although Leonard Nimoy followed his 1966-69 Star Trek run with a notable career as both an actor and director, in the public's mind he would always be Spock. He earned three Emmy Awards for the role, meaning he could land almost any television or movie role he wanted. But Nimoy's ambivalence to the role was reflected in the titles of his two autobiographies, 'I Am Not Spock' (1975) and 'I Am Spock' (1995). His half-human, half-Vulcan character was the calm counterpoint to William Shatner's often-emotional Captain Kirk on one of television and film's most revered cult series. Nimoy, pictured with his wife Susan in October told fans to 'live long and prosper' in his final tweet posted on Monday . Despite his struggle, the actor maintained his connected to his fans right up until his death, urging them to support the franchise . Nimoy, who was first cast in the role in 1966, suffered from COPD - chronic obstructive pulmonary disease - and was rushed to the UCLA Medical Center after a 911 call on February 19. But he suffered from COPD - chronic obstructive pulmonary disease - and was rushed to the UCLA Medical Center after a 911 call on February 19. Nimoy, a Boston native, had been in and out of hospitals multiple times over recent months, following his announcement that he suffered from the potentially fatal lung disease. Message: Nimoy, pictured with his wife Susan in October, had been in and out of hospital for months receiving treatment for the illness . He took to Twitter in 2014 to share his diagnosis, and gave his followers some advice, saying: 'I quit smoking 30 years ago. Not soon enough. I have COPD. Grandpa says, quit now!! LLAP [Live Long and Prosper]'. On January 28, his declining health became increasingly evident when he was pictured being whisked through a New York airport in a wheelchair following a trip to the Caribbean. He was first cast in the role in 1966 and starred in the series until 1969. He then appeared in eight subsequent feature films and a number of spin-offs . Leonard Nimoy (pictured in February 2014) was taken to UCLA Medical Center on February 19 after suffering severe chest pains. His wife Susan Bay confirmed he passed away at his Bel Air, Los Angeles, home on Friday morning . The former science fiction star was an avid user of social media and used it frequently until just days before his death. His last message to fans on Twitter posted on Monday read: 'A life is like a garden. Perfect moments can be had, but not preserved, except in memory. LLAP'","Legendary actor died aged 83 following long battle with lung disease .
Was first cast in the role of Mr Spock in Star Trek in 1966 .
Played Captain Kirk's calm counterpart on board Starship Enterprise ."
"As nasty as the polar vortex was, it made for some spectacular sights. One of the best was the hundreds of beach ball-sized ice boulders that washed up on the shores of Lake Michigan. The incredible winter phenomenon, which was captured by many YouTube videos, takes place when the water temperature falls to just below freezing. Scroll down for video . Wow: Hundreds of beach ball-sized ice boulders washed up on the shores of Lake Michigan this week . According to park ranger Annie Lipscomb, the balls, weighing up to 75 pounds, form when chunks of ice break off the large sheets of ice on the lake. The motion of the waves then smooth and round the edges of the ice, molding it into spheres similar to how stones are shaped, Lipscomb added to mlive.com. AccuWeather.com Meteorologist Jim Andrews added: 'It's possible that the ice is accreting like a snowball or like a hailstone, and that they keep growing.' Ice formations: According to park ranger Annie Lipscomb, the balls, weighing up to 75 pounds, form when chunks of ice break off the large sheets of ice on the lake . The wind pushes the boulders to the shore and they don't sink because solid ice is less dense than liquid water. The result somewhat resembles a giant bowl of Cocoa Puffs along the Sleeping Bear Dunes National Lakeshore and has drawn the attention of photographers and tourists alike. And while the process does require extremely chilly conditions, it's definitely not the first time such ice balls have appeared, Andrews said. s . Suttons Bay photographer Ken Scott knows this well. He told mlive.com that he was seen the boulders appear periodically for years, and loves to brave the wintry weather to capture them. This year was no different. He pulled on his warmest wear and hiked a half-mile from the road to where he had a good view. Unsurprisingly, he had the whole shore to himself following the storms brought on by the polar vortex. 'That's when some of the best shows are,' he said. In warmer weather: While the ice balls are not uncommon in specific weather, Lake Michigan generally looks like this . A Coast Guard helicopter flies along the Hudson River in New York, which is full of ice floes, on Thursday . Go with the floe: A ferry makes its way through the ice on the Hudson . The recent cold spell was caused by a polar vortex descending from the Arctic . America has finally begun to warm up after being in the icy grip of the polar vortex. But the chilling news doesn't stop, because it's estimated that the extreme cold weather has cost the U.S economy about $5billion. It brought about the biggest economic disruption delivered by the weather since Superstorm Sandy in 2012, said Evan Gold, senior vice president at Planalytics, a business weather intelligence company in suburban Philadelphia. While the impact came nowhere close to Sandy, which caused an estimated $65 billion in property damage alone, the deep freeze's impact came from its breadth. A barge makes its way up the icy Mississippi River on the St. Louis riverfront on Wednesday . Barging through: A boat makes its way up the icy Mississippi River past St. Louis' Gateway Arch . The barges on the Mississippi River have to muscle their way through the ice . 'There's a lot of economic activity that didn't happen,' Gold said. 'Some of that will be made up but some of it just gets lost.' Still, Gold noted his $5 billion estimate pales in comparison with an annual gross domestic product of about $15 trillion - working out to maybe one-seventh to one-eighth of one day's production for the entire country. 'It's a small fraction of a percent, but it's still an impact,' Gold said. According to the weather database, America is experiencing far fewer extreme cold spells than it used to. An Associated Press analysis of daily national winter temperature - averaged into one figure for the Lower 48 states - shows that since 1900 cold extremes like this week's happen about once every four years. Until recently. Government meteorologist Greg Carbin created a database of the winter daily national temperature average going back to 1900. And Monday was the first time since 1979 that the national average temperature dropped below 18 degrees. In 27 distinct cold snaps over 115 years, that's by far the longest the U.S. has gone without getting this frigid.","The balls, weighing up to 75 pounds, form when chunks of ice break off the large sheets of ice on the lake .
The motion of the waves then smooth and round the edges of the ice, molding it into spheres similar to how stones are shaped .
Experts say the extreme cold weather has cost the U.S economy $5bn ."
"Life can be exhausting for new mothers, especially those with several mouths to feed. After welcoming two pups to the world, new meerkat mum Akili, from Werribee Open Ranges Zoo in Victoria, was left a little tired. Footage from the zoo's 'burrow cam' shows the sleepy mum falling asleep in quite a dramatic fashion, toppling over from sheer exhaustion after a long day of looking after the lively pair. The young meerkats, who were welcomed to the world in mid-January, are now six weeks old and very used to feeding while their mum sleeps. New meerkat mum Akili, from Werribee Open Ranges Zoo in Victoria, was left a little tired from feeding . The young meerkats, who were welcomed to the world in mid-January, are now six weeks old . The underground video camera allows Werribee's zoo keepers to carefully monitor the new additions, who generally spend the first few weeks of their life in the burrow. As their sight and hearing develops, they start to explore their surroundings before venturing out of their home into the open plan zoo enclosure. When the pups were first born, Akili reportedly spent a few sleepless nights making sure her babies were well fed, but soon leant how to sleep through the process. 'As the days went on [Akili] became more relaxed and mum very quickly perfected the skill of being able to sleep and nurse at the same time,' Denny Burgoyen, a zookeeper at Werribee. The underground video camera allows Werribee's zoo keepers to carefully monitor the new additions . In the footage, taken two days after the pups were born, Akili falls fast asleep while the pups are suckling . In the footage, taken two days after the pups were born, the new mum falls fast asleep while the pups are suckling and even the impact of the fall doesn't wake up the exhausted meerkat. The zoo has reported that the pups are growing well and that Akili has recieved lots of support from the other meerkats in the enclosure. The pups will be named once their gender has been identified by zoo keepers, which is still a few weeks away. 'The pups are a lot more confident and are now often spotted playing together in the sand,' Ms Burgoyne said. The pups will be named once their gender has been identified by zoo keepers . The zoo has reported that the pups are growing well and that Akili has recieved lots of support . Out in the wild, meerkats will live in clans of between ten and 20 . 'They’re growing up quickly and Akili is receiving lots of support from the rest of the group,' she said. 'It’s quite incredible to see how the adults work together as a team, with each taking turns as sentry to watch over them.' Out in the wild, meerkats will live in clans of between ten and 20, and are native to countries in the south west of Africa. A female leader is in charge of each smaller family unit, and the animals spend a large part of their day foraging for food, including beetles, flies, spiders, crickets, and moths.","New meerkat mum Akili was feeding her pups at Werribee Zoo in Victoria .
'Burrow cam' shows the exhausted mother toppling over from exhaustion .
The two pups keep feeding while their mum is sleeping .
The pups are now six weeks old and growing well .
They will be named in several weeks after their gender has been identified ."
"When people move house they often refer to ‘entering a new chapter of their lives’ or ‘turning a new leaf’. For Jim and Maureen Franks, either expression couldn’t be more apt, as the couple are now leaving a former library they have lived in for almost 40 years. And it’s not just any old library. Fitzroy House, their Victorian Gothic revival home, was built by the most eminent and fashionable architect of the time, Sir George Gilbert Scott, the man who also created the Albert Memorial, the Midland Grand Hotel at St Pancras Station and the Foreign and Commonwealth Office, all in London. He was commissioned to build the memorial library for Lewes MP Henry Fitzroy by his widow Hannah in 1862, and it was used by the town until 1958 and later turned into offices. Striking: The Victorial Gothic revival property's clock tower, right, and left, the large octagonal atrium . It then faced demolition in the 1970s before locals moved to preserve the building, and quantity surveyor Jim Franks saw an opportunity to save the structure while turning it into his family home. But now, in their mid to late 80s, the pair are finding the huge, 2,800 sq ft two-storey home right in the centre of the historic town of Lewes, East Sussex, just a little too much to cope with, and are looking to downsize while staying in the town. Fitzroy House is on the market for offers in excess of £1 million. ‘It was extraordinarily run-down and had been empty for six or seven years,’ says the Frankses’ daughter, Eleanor Austin. With her brother and family friends, she helped her parents with the extensive restoration, which was to take five years after they bought it in 1976. Sir George Gilbert Scott was commissioned to build Fitzroy House in 1862. Pictured, the octagonal atrium . ‘There was a tree growing in the area that is now the atrium. My father had to design the new roof and decided on an octagonal glass one that floods the atrium with light. Indeed, we’ve always considered it as our internal garden,’ says Eleanor, a teacher, whose former husband did much of the carpentry work on the renovation. Creator: Architect Sir George Gilbert Scott . The room she’s referring to is the magnificent 36ft-high octagonal reception room, which has a stunning balcony running around it on the first floor, and a large fish pond as its centrepiece on the ground floor. ‘Yes, that created a lot of debate within the family,’ says Eleanor. ‘Some of us wanted it to be a small swimming pool but my father won that one. But lots of our children have ended up in it anyway, so I suppose it’s doubled up in its use.’ Eleanor’s father kept a weekly diary of his work restoring the library, which he sent to his daughter while she was away at university, and later wrote a book about his work, Building And Saving Fitzroy Library, which is published by Pomegranate Press. The flexible layout could accommodate four bedrooms. There’s an L-shaped kitchen/diner, four bathrooms, a large first-floor lounge, and various snugs, nooks and crannies, as well as a clock tower and a fabulous 18ft-high entrance hall with original vaulted ceiling, pillars and tessellated tiled floor. ‘That’s my favourite place,’ says Eleanor, who also lives in Lewes. ‘The ceiling is incredible.’ The house is at the heart of Lewes, on the river Ouse and now part of the South Downs National Park. The town’s world-famous bonfire celebrations happen right outside the front door, with the various societies parading by every November 5. ‘That has always been one of the highlights of the year and we have a lot of friends then,’ laughs Eleanor. Price £1 million . Location Lewes, East Sussex . Bedrooms Four . Unique features Former library built by Sir George Gilbert Scott, octagonal atrium with balcony and fish pond, clock tower with bell . ‘And it goes on very late, so that was always a party night, but, because of its size and where it is, the house has always been a big party venue.’ A bookshelf, two tables and two librarian stools are all that’s left of the original library, and now the property is ripe for another renovation as it’s in need of updating. ‘It’s a real one-off,’ says Eleanor. ‘We’ve made it a family tradition to visit other George Gilbert Scott buildings to see what else he created, and we’ve found our tiles and some wrought iron work and certain colours he used at his more well-known buildings at our home, and that has made it very special. ‘But now it’s time for someone else to put their mark on what is one of the landmark buildings in the town.’ Graves Son & Pilcher, 01273 321123 .","Sir George Gilbert Scott was commissioned to build Fitzroy House in 1862 .
Asked to create memorial library for Lewes MP Henry Fitzroy by his widow .
Scott was the most eminent and fashionable architect of the time .
Also created the Albert Memorial, the Midland Grand Hotel at St Pancras Station and the Foreign and Commonwealth Office in London .
Fitzroy House is now on the market for offers in excess of £1 million ."
"The mother of a missing newborn found dead earlier this week has been charged with murder. Yolo County sheriff’s deputies discovered 20-day-old Justice Rees near wetlands along the Sacramento River in Knights Landing, California on Wednesday after a night of searching following a call from the boy's mother Samantha Green, who reported him missing and claimed the two had been abducted. Now, Green, who was found in wetlands nearby bruised and crying, has been charged with murder and was picked up Saturday at around noon by authorities. Saddening: Police found the body of 20-day-old Justice Rees (left) in swampy land near the Sacramento River after he and his mother, Samantha Green (right), 23, were reported missing . Green was arrested around noon on Saturday and charged with murder . The charges against Green were announced by Yolo County Sheriff Ed Prieto at a news conference, according to the Los Angeles Times. He did not give any information as to why they decided to charge Green, but did say that authorities were not able to substantiate claims that she had been abused. 'At this point here, we don’t have anyone else that was involved,' said Prieto. 'No stone was left unturned.' News 10 reported that Ricardo Villaseñor came upon Green shortly after that call, wet and shouting for help near the Ridge Cut slough. Villaseñor said although Green seemed disoriented, she explained to him she and the baby had been abducted in town, but that she had no idea how she'd wound up next to the river. 'She was badly bruised,' said Villaseñor. 'She had no shoes. She was kind of left for dead, it seemed like.' She told him she knew her baby was dead, having frozen to death, and though she said she didn't know the exact location of Justice, she said he was somewhere in the slough. Police arrived around 5:30pm and found her 2011 Chevy Tanverse on the other side of the slough, separated from where the mother was by trees and brush. Sheriff's deputies launched a search that lasted through the night and into the morning, combing water and vegetation before finally finding Justice's remains shortly before 10am Wednesday. Scene: Search crews looking through the Ridge Cut Slough for hours through the night before finding Justice's body in the brush . Scene: Investigators flagged the spot where Justice was found by search crews . A spokesman for the sheriff's and coroner's office Captain Larry Cecchettini said the boy was 'located in a thicket of brush right off the slough.' The plan was for officers 'to cut a path to get in there to remove the body,' according to Cecchettini, his voice faltering in his announcement. Green was admitted to Woodland Hospital and has since been released. Green's father, Randy, told the Sacramento Bee that he'd spoken to her last on Saturday before she was planning to bring Justice to the house for a visit. Randy Green said that his daughter did not show up that day, and on Monday her mother and her sister reported her and the baby missing. Mother: Green had given birth to Justice only 20 days before she turned up next to the slough, crying and seeming disoriented . Family: Justice's grandfather said the boy's parents, Green and Frank Rees (right), were loving and fussed over the little baby . Loss: The grandfather, Bill Rees, also said that he was having a hard time believing Justice was dead, as his house - where Justice had been living with his parents - was filled with baby clothes and a bassinet . On Tuesday, Justice's father, Frank Rees posted on Facebook begging Green to come home with the baby. 'If anyone sees my beautiful fiancé [sic] please tell her that EVERYONE is worried sick about her and Justice,' he wrote. 'We love you Samantha. Just come home babe. I miss you and our son sooooo much. Whatever it is you want different we can fix. I love you momma.' After police identified the body as Justice on Wednesday, the family of the little boy mourned, still in disbelief. 'They loved baby Justice,' said paternal grandfather Bill, whom Justice and his parents had been living with in Woodland. 'Frank just loved to carry him around at night when he was, he was fussing. Samantha, gosh, I understand she's crushed.' 'It's like it's not real for me, it's like I can't imagine you know,' Rees added. 'This whole house is full of baby clothes, bassinet, all that stuff.'","Samantha Green, the mother of  20-day-old Justice Rees who was found dead in a swamp of Wednesday, has been charged with murder .
Police found the body of Justice  in an area called the Ridge Cut Slough in Knight's Landing, California on Wednesday .
His mother, Samantha Green, phoned police Tuesday in a panic over not being able to find Justice after both had been reported missing .
Green, 23, was found shortly after, wet and crying, near the slough .
Police searched the area overnight, finding Justice 17 hours after his mother called 911 .
Green was arrested about noon Saturday and charged with one count of murder ."
"The final moments of Russian politician Boris Nemtsov as he walked across a Moscow bridge with his girlfriend before being shot in a 'contract hit' were caught on CCTV revealed today. The 55-year-old former deputy prime minister was gunned down on Great Moskvoretsky Bridge on Friday in a 'politically motivated' attack which has sparked outrage and public mourning. Footage of the killing has surfaced, with Russian media reports claiming the killer emerged on foot after loitering on the bridge waiting for Mr Nemtsov. A clip purports to show the killer appear moments after Mr Nemtsov and Anna Duritskaya walk along the bridge which overlooks St Basil's Cathedral. Scroll down for video . CCTV footage of the moment Boris Nemtsov was murdered on Great Moskvoretsky Bridge has emerged, with Russian media reporting his killer was driven away in a getaway car (above) after appearing on foot . Mr Nemtsov, 55, (right) had been out for dinner with his Ukranian model girlfriend Anna Duritskaya, 23, (left) when he was shot in front of her on Friday night . He appears to get into a passing car shortly before midnight. Mr Nemtsov's bullet-ridden body was removed from the scene hours later. It comes after a spokesman for Vladimir Putin said on Saturday the shootings had 'all the hallmarks of a contract hit'. Critics have attributed blame for the murder to the Russian President, claiming his government feared that an incriminating report Mr Nemtsov had been working on would be made public. The findings are said to present evidence linking Putin's regime to the Ukrainian crisis which has seen thousands slaughtered. Ukrainian President Petro Poroshenko fingered the Russian leader as the culprit of Mr Nemtsov's death, with mourners at the scene where he was shot also alluding to his murder as having been politically engineered. Placards reading 'Je suis Boris' and 'We are all Nemtsov' in Russian were among mounds of flowers with critics likening the father of two's death to the murder of Charlie Hebdo journalists. A handful were killed by Islamic Extremists in January at the political magazine's Parisian office. The attack was widely described as an affront on free speech. Earlier it was claimed Mr Nemtsov was killed in a drive-by shooting with his assailants making off in a white vehicle. The footage revealed by Russian website TBU however suggests his murderer may have been waiting for him on foot before being driven off in a getaway car in a seamless, organised hit. The married politician is understood to have had dinner with his 23-year-old Ukrainian girlfriend on Friday in the hours before his death. The pair were seen walking across the bridge, just feet away from the Kremlin, before Mr Nemtsov was shot four times. The white car (pictured) that carried the assassins has reportedly been found by police not far from where the leader was murdered. Footage released on Sunday suggested his shooter may have been on foot and driven away after the killing . The father-of-four was shot four times by assailants previously reported as having been in a white car as he walked across a bridge over the Moskva River . Mr Nemtsov was seen speaking on his mobile phone at a radio station, just hours before he was killed . Mourners laid flowers at the site on Saturday afternoon as critics of the Russian president alleged Mr Nemtsov's murder was politically motivated . Among mounds of flowers and candles left on the bridge in central Moscow are signs reading 'Je suis Boris' and 'We are all Nemtsov' in Russian claiming the 55-year-old was killed for openly criticising Putin in an attack on free speech . Ukrainian President Petro Poroshenko (left) said he thought Mr Nemtsov was killed because of a report he had been working on which incriminated Putin (right) in the Ukrainian crisis . Ms Duritskaya was questioned by Russian police extensively following the killing having escaped unharmed. Weeks ago Mr Nemtsov told of how he feared for his life after identifying himself as a staunch critic of Putin's government. The 55-year-old said he was certain the Russian President would kill him in a February 10 interview. His 87-year-old mother warned him against publicly lambasting the leader. On Saturday she received a telegram from Putin in which he described her son's murder as 'vile and cynical'. A spokesman for the Kremlin denied it had any involvement in Mr Nemtsov's death but said it had hallmarks of a 'contract hit'. An investigating committee said it was pursuing several lines of inquiry including one which claimed the murder was designed to drum up support for an anti-government rally Mr Nemtsov was due to attend. It claimed he may have been made a martyr for the opposition party's cause, thought his has been dismissed by protesters maintaining Putin is to blame. Speaking of the report Mr Nemtsov had been working on, President Poroshenko said: 'Somebody was afraid of this, Boris wasn't afraid. Killers and executors were afraid.' Meanwhile opposition activists also blamed the Russian President for his death, claiming they were in 'no doubt' it was politically motivated. 'I have no doubt this was a political killing. The only threat to his life came from his political activity. He had no foes other than political ones.',' said Ilya Yashin. Among placards left on mounds of flowers were some reading 'je suis Boris', 'Putin killed my friend' and 'we are all Nemtsov'. World leaders have insisted on transparency as investigations into Mr Nemtsov's death continue. David Cameron described the murder as 'callous', while Ban Ki-moon said it was 'brutal.' Russian opposition leader Boris Nemtsov was shot dead in Moscow at the age of 55 . Russian opposition leader Boris Nemtsov was shot dead in Moscow at the age of 55. His 87-year-old mother Dina had a premonition that her son would be killed, according to the politician. He told earlier this month how his mother warned him: 'When will you stop cursing Putin? He'll kill you for that.' Nemtsov studied physics at State University of Gorky and earned a PhD in Physics and Mathematics. In the wake of the Chernobyl disaster, Nemtsov organised a protest movement in his hometown, which prevented the construction of a new nuclear power plant in the region. The liberal reformer rose to prominence under Boris Yeltsin and became a fierce critic of Vladimir Putin. Nemtsov first gained an international profile after being spotted by former British premier Margaret Thatcher as a future leader of Russia. She praised his market reforms after visiting Nizhny Novgorod where as governor in the early 1990s he led spearheaded reforms. The father-of-four, 55, was Deputy Prime Minister of Russia from 1997 to 1998 during Boris Yeltsin's presidency. He was sentenced to 15 days in jail in January 2011 after being arrested at a New Year's Eve protest rally for 'disobedience towards police'. The politician founded a number of opposition movements after leaving the Russian parliament in 2003 and he had served as the co-chair of the opposition Republican Party of Russia - People's Freedom Party since 2012. He was a prominent and vocal critic of Mr Putin and wrote a number of reports in recent years linking Putin and his inner circle to corruption. It has been reported that Nemtsov angered Putin's government two years ago when he charged that billions of dollars had been stolen from funds designated for the 2014 Winter Olympics in Sochi, his hometown. He has written more than 60 academic publications about quantum physics, thermodynamics and acoustics and  designed n of antennas for space apparatuses. Jewish advocacy website AJC named Nemtsov as one of the most prominent Jews in Russia thanks to his mother's heritage. In his 1997 memoir, The Provincial Man, Nemtsov revealed that he was baptised Russian Orthodox in secret. He leaves behind his wife Raisa Akhmetovna and four children.","Boris Nemtsov was gunned down on Great Moskvoretsky Bridge on Friday .
CCTV footage of moment the 55-year-old was shot four times has emerged .
It purports to show gunman making escape in organised getaway car .
Russian media reports the killer had been waiting for Nemtsov on foot .
Vladimir Putin said his murder had 'all the makings of a contract hit'
The Russian President denied having any involvement in the shooting .
Critics claim Nemtsov was shot after publicly condemning the leader .
Ukrainian President fingered the Kremlin as the culprits of his death ."
"Madera (left) and owner Ed Davis in Ester, Alaska . Ed Davis never expected to see his dog alive again after she wandered off on February 6. When his pooch, a blind 11-year-old Labrador retriever named Madera, strayed from home in Ester, Alaska, a cold front had dropped the temperature to 40 degrees below zero. Madera, who is completely blind because of an autoimmune disease, usually would come right back inside when it was that cold. For some reason she stayed out and got lost, the Fairbanks Daily News-Miner reported. Davis' wife was home at the time. When Davis returned from his job at the trans-Alaska oil pipeline on February 19, he was not hopeful about finding Madena. He said: 'My best hope was to walk those trails and look for a track that might be hers. 'My best hope was to find a frozen dog.' He never did find Madena, but another man did - and she was alive. Constantine Khrulev was on a trail about a half mile away from Davis' house with his own dog last week. Khrulev's dog was wearing a bell and when Madena heard it ring, she let out a loud whine. After venturing about 100 yards off the trail, Khrulev found Madera under a tree, a location where she 'was not going to be found accidentally', according to Davis. Madera was healthy but she did lose about 14 pounds. Davis was offering a $100 reward for Madena. Khrulev asked for the money to be given to the Fairbanks Animal Shelter Fund and Davis ended up donating $250 because he was impressed by the request.","11-year-old Labrador retriever Madera strayed from home in Ester, Alaska .
When she left home on February 6, temperature was 40 degrees below zero .
Madera had lost 14 pounds by the time she was found last week .
Fairbanks Animal Shelter Fund got $250 donation from owner Ed Davis ."
"Rising numbers of ‘massive’ babies born by caesarean section are driving Britain’s obesity epidemic, by allowing infants to thrive that would never have survived in the past, according to a controversial expert. Natural selection is being written out of the equation by the operation, claims Dr Edward Archer. Speaking to The Mail on Sunday, he said: ‘When a mother is inactive and obese, their baby grows massive. The baby can’t get through the birth canal, and the doctor has to perform a C-section. ‘That allows both the mother and foetus to survive, when previously they would have died.’ Dr Edward Archer, pictured, wrote that obesity is hard-wired into babies while they are still in the womb . Dr Archer claimed that in the past both the obese mother and baby would have died (file photograph) His comments follow an article in the journal Mayo Clinic Proceedings by Dr Archer, suggesting obesity is not just a matter of genetics, or eating too much and exercising too little. Rather, it is hard-wired into the children of fat mothers while they are still in the womb. With girls of C-section mothers more likely to have caesareans themselves, the effect has snowballed over the generations, he said. ‘The evolutionary consequence is we are getting much bigger children than ever in the history of mankind.’ Caesareans account for more than one in four UK births – up from nine per cent in 1980 – with the figure continue to climb, leading to ‘sky-rocketing’ numbers of extremely obese people, Dr Archer, of the University of Alabama in the US said. Dr Daghni Rajasingam, spokeswoman for the Royal College of Obstetricians and Gynaecologists, agreed women who had a higher body mass index were more likely to have caesareans. And babies born by caesarean did have higher rates of cardiovascular disease and obesity in later life, she noted. But while there was a ‘complex association’ between the two, that did not necessarily mean cause and effect existed. And she stressed: ‘I don’t know of any obstetric data that relate being inactive in pregnancy directly to growing a big baby. Very small women who are very active can also have very big babies.’ She also emphasised that caesareans were carried out for a variety of reasons, and not just to deliver big babies.","Dr Edward Archer said C-sections remove the chance of 'natural selection'
Caesarean sections now account for one in every four births in Britain .
Babies born by C-sections have higher rates of cardiovascular disease ."
"A man who forced a boy, 12, to hold paint buckets while standing outdoors in 90-degree heat for hours as punishment has been sentenced to life imprisonment plus 50 years. Omar Andrew Pitts, 32, of College Park, Georgia pleaded guilty on Friday to murder  in the death of his girlfriend's  brother, Jay'tavious Mahone, according to Fulton County District Attorney's Office. When paramedics arrived at the scene around 3.40pm, they tried to revive Mahone, who was also made to wear a dress and makeup, and suffered from a heat stroke outside of his home on June 17, 2010. He later died from blunt force trauma to the head while in hospital, according to a medical examiner. Pitts also pleaded guilty felony murder, child cruelty, aggravated assault and aggravated sexual battery. Omar Andrew Pitts (above), 32, of College Park, Georgia pleaded guilty on Friday to murder in the death of his girlfriend's brother, Jay'tavious Mahone, according to Fulton County District Attorney's Office . Mahone, 12, (above) was made to hold paint buckets while standing outdoors in 90-degree heat while wearing a dress and makeup for hours as punishment because he took off his shoes when he was asked not to . Mahone was reportedly being punished because he took his shoes off after being told not to, and was also kicked by Pitts after he collapsed in the sun, according to District Attorney Paul Howard Jr. During the punishment, the boy frequently complained of thirst and fatigue before he collapsed and passed out in the sun, according to the DA's office. He was then kicked several times by Pitts which left bruises and bumps all over his body, according to the AJC. Mahone's sister, Sabrina Powell (above), was also arrested following his death, and remained in Fulton County jail during Pitts' sentencing as she awaits trial . Neighbor Hakim Deen, who captured the assault on video from an upstairs window, said he saw Pitts kicking Mahone in the head. He said: 'Eight or nine times, he kicked him. The boy got up and then passed out.' Mahone was taken to the South Fulton Medical Center where he was pronounced dead. His older sister, Sabrina Powell, was also arrested following his death, remained in Fulton County jail during Pitts' sentencing as she awaits trial.","Omar Andrew Pitts, 32, of College Park, Georgia pleaded guilty on Friday to murder in the death of Jay'tavious Mahone .
Boy, 12, was made to also wear makeup and a dress while standing outdoors in sweltering temperatures in 2010 and suffered from heat stroke .
Pitts also kicked him repeatedly leaving bruises on his body - Mahone died from blunt force trauma to head .
His older sister, Sabrina Powell, was also arrested following his death and remains in Fulton County jail as she awaits trial .
Pitts pleaded guilty to murder, felony murder, child cruelty, aggravated assault and aggravated sexual battery ."
