input,expected_answer
"Van, Turkey (CNN) -- The death toll from Wednesday's 5.6-magnitude earthquake in eastern Turkey has risen to 40, the government said Sunday. A much deadlier 7.2 magnitude quake that tore through Van last month left 604 people dead, officials said. Twenty-six people have been rescued as a result of Wednesday's quake. Turkish Prime Minister Recep Tayyip Erdogan visited the Van region Saturday, as a heavy snowstorm hampered rescue efforts. The sleet, snow and plunging temperatures also worsened conditions for hundreds of thousands of earthquake survivors living outdoors. Freezing temperatures were expected to continue Sunday, with a bit of warming ahead Monday and Tuesday. ""It's not possible for us to survive the winter here. The Van winter is very cold and there's a lot of snow. Living in these shelters is impossible,"" Cezmi Fazla said. He stood outside a small hut his family constructed out of Styrofoam and plywood. The hut was on the road outside Fazla's house, which was still standing but badly damaged after the earthquakes. Ten to 15 family members slept in the hut every night, including his wife and youngest child, as well as his father and brother. Fazla said he sent his three oldest children to relatives in the western Turkish city of Izmir after the first earthquake . ""We haven't gotten any aid,"" he said. ""We got a lot of support from the people of Turkey, packages with everything from clothes to toothpaste. But the elected officials, the nongovernmental organizations are not making good use of it and were not good at coordinating those efforts. So people feel very panicked. That's made a lot of people uncomfortable."" Frustration from earthquake survivors is palpable on the streets of Van, where almost all of the shops are closed after the earthquakes. ""I condemn Tayyip Erdogan,"" yelled Muhsin Tarhan, referring to Turkey's prime minister. He was walking down the street with his wife and six children looking to scavenge plastic and wood to build a shelter. ""We have been buried in the rain, and snow and cold and Recep Tayyip Erdogan does nothing. He only helps those who are supporters of his political party."" There is a deep distrust of the Turkish state among many of Van's ethnic Kurdish residents. In interviews with CNN, many residents even challenged the government's 5.6 magnitude rating of Wednesday's earthquake, claiming it was secretly downgraded, even though the U.S. Geological Survey reported an identical 5.6 magnitude. Southeastern Turkey lies along turbulent geological and ethnic fault lines. For decades, the region has been the main battlefield of a long-running guerrilla war between Kurdish separatist rebels from the Kurdistan Workers Party (PKK) and Turkish security forces. On Thursday, tensions boiled over just yards from the rescue operation near the rubble of the Bayram Hotel, when a small crowd of protesters confronted Turkish government officials, demanding the resignation of the Van governor. Turkish riot police armed with clubs and shields later attacked the demonstrators. In remarks to journalists on Friday, Erdogan denounced the demonstrators, calling them saboteurs who were hampering the recovery effort. Journalists were assembled awaiting a press conference with the prime minister. But after Erdogan met with disaster relief officials for more than an hour, the press conference was canceled, without explanation. Two Turkish journalists were among the dead from Wednesday's quake. Sebahattin Yilmaz and Cem Emir with the DHA news agency had been covering the aftermath of the 7.2 magnitude quake. They were buried in the rubble of the five-story Bayram Hotel, which collapsed on Wednesday. A Japanese volunteer who had traveled to Turkey to assist with recovery operations was among other casualties of the demolished hotel.","26 people have been rescued from Wednesday's quake .
A deadlier 7.2 quake last month left 604 people dead .
""We haven't gotten any aid,"" a father in the stricken region says .
Riot police battled demonstrators in Van ."
"London (CNN) -- WikiLeaks threw open the doors Friday to its archive of more than a quarter million secret U.S. diplomatic cables, unfiltered and unedited, exposing and possibly endangering confidential diplomatic sources. The website made the controversial decision after losing control of the documents in a series of blunders. WikiLeaks supporters posted the entire encrypted archive on the internet late last year. Separately, David Leigh, the investigative editor of the Guardian newspaper, formerly one of Wikileaks media partners, published the password to unlock the archive in his book ""Inside WikiLeaks: Julian Assange's War on Secrecy"". Together, both pieces of information, unlocked the full trove of U.S. diplomatic cables, accessible to anyone on the web. But WikiLeaks' decision to open its archive is likely to bring the cables to a much wider audience -- and has already sparked criticism that it will put people at risk. A brief search through the cables shows that documents have not been redacted in any way. The names and other details of confidential diplomatic sources are on full display, despite being labelled with the instruction ""strictly protect"", including cables classified as ""secret"" or ""confidential."" The Guardian, the New York Times, Der Spiegel and El Pais, four of WikiLeaks' former media partners, condemned the release. In a joint statement they said: ""We deplore the decision of WikiLeaks to publish the unredacted State Department cables, which may put sources at risk. ""Our previous dealings with WikiLeaks were on the clear basis that we would only publish cables which had been subjected to a thorough editing and clearance process. ""We will continue to defend our collaborative publishing endeavour. We cannot defend the needless publication of the complete data -- indeed, we are united in condemning it. Today's decision to publish by Julian Assange was his, and his alone."" Reporters Without Borders announced late Thursday it was suspending a WikiLeaks ""mirror site"" because of concerns over potential risks to sources. In an editorial, it wrote that on launching the mirror site late last year, Reporters Without Borders ""said it defended 'the free flow of information online and the principle of the protection of sources, without which investigative journalism cannot exist.' ""As the protection of sources is now in question, Reporters Without Borders has decided to suspend the site pending further clarification."" WikiLeaks posted Friday on Twitter: ""Shining a light on 45 years of U.S. 'diplomacy', it is time to open the archives forever."" The organization also gave full instructions on how to download all 251,287 cables. WikiLeaks appealed for members of the public to ""crowdsource"" the cables and publish their findings on Twitter under the hashtag #wlfind. Crowdsourcing is the act of outsourcing tasks to an undefined, large group through an public call -- in this case to publish parts of the cables. The reason, according to a statement posted by WikiLeaks on Twitter: ""The entire world press does not have enough resources and there are substantial biases."" U.S. State Department Spokeswoman Victoria Nuland told CNN Thursday: ""WikiLeaks did advise us of the impending release of information and of its intention to continue to release classified documents. ""We have made clear our views and concerns about illegally disclosed classified information and the continuing risk to individuals and national security that such releases cause. ""WikiLeaks has, however, ignored our requests not to release or disseminate any U.S. documents it may possess and has continued its well-established pattern of irresponsible, reckless, and frankly dangerous actions. We are not cooperating with them.""","NEW: Reporters Without Borders suspends a WikiLeaks ""mirror site"" over concerns .
The documents first became accessible online after WikiLeaks lost control of them .
WikiLeaks has now thrown open the full, unredacted archive itself .
Newspapers condemn the move, saying confidential sources may be put at risk ."
"Kirkuk, Iraq (CNN) -- Three U.S. soldiers detailed the shooting death of their platoon leader for an Iraqi judge Sunday in an effort to preserve a case that will be tried months after U.S. troops have left the country. It is one of a number of cases in recent months where a U.S. military attorney and an Iraqi prosecutor have worked together to bring charges against those accused of targeting American troops, though it is one of the first murder cases to be brought before a judge just weeks ahead of the U.S. pullout from Iraq. ""Today, we came to court to preserve the testimony of soldiers in a pending criminal case that will be tried in an Iraqi court, and we bring the testimony today because the American forces are going to be gone soon,"" Army Maj. Franklin D. Rosenblatt, an attorney working on the case, told CNN. The U.S. military took the step of having American soldiers provide testimony because ""we are no longer going to be able to show up here in the court,"" Rosenblatt said. The November 3 shooting of 1st Lt. Dustin D. Vincent -- one of the last U.S. casualties in the more-than-eight-year Iraq war -- was chronicled by insurgents who captured the sniper shooting on video and posted it online. Inside a crowded courthouse, one of the soldiers who was with the 25-year-old Vincent the day he was killed told the investigative judge that a ""few days later a video was posted that claimed the killing of the 1st lieutenant, and it shows the same location we were that day."" The video, which was played for the judge, was set to music and showed what appeared to be a soldier on the top of an armored vehicle, at a distance from the camera. On his back, which was to the camera, was a superimposed sniper's crosshair cursor. Then there is the sound of a gunshot, and the soldier drops from view. His comrades testified that Vincent, of Mesquite, Texas, was killed when his convoy stopped in Kirkuk's volatile al-Wasiti district, a mixed Sunni-Turkomen neighborhood in the northern Iraqi city. The convoy stopped to fix an electrical cable on the top of one of Vincent's armored vehicles -- ""Then we heard a shot,"" one of the soldiers told the judge. Two of the soldiers testified they got out of their armored vehicle to aid Vincent, who was shot in the upper right portion of his chest. ""He was wearing a vest, but it hit the upper side of the vest,"" the same soldier said. Later, the soldiers said, they were told Iraqi police apprehended a suspect. The American soldiers who testified are still carrying out missions in Iraq and are not being identified at the request of the U.S. military. Rosenblatt asked to submit the case to the court on behalf of the U.S. Army. The Iraqi prosecutor, who also asked not to be identified as a security precaution, said the case against the suspected sniper could take up to seven months before it is decided by the court. In addition to the testimony of the soldiers and the video, the prosecutor told CNN other evidence was presented to the judge. ""We told the judge that we have witnesses and a secret witness, and we will try to bring him to court as soon as possible,"" the prosecutor said. It was not clear who the additional witnesses were, and the prosecutor did not identify them out of a concern for their safety. The U.S. military has successfully pressed for the prosecution of four people who have been convicted in recent months of targeting U.S. personnel at Contingency Operating Site, the American base on the outskirts of Kirkuk, with rockets or roadside bombs. ""I think in Kirkuk, it's a big step that at least they allow us to come here to the courthouse, and here we have seen some real results lately,"" Rosenblatt said. ""They have been willing to take on the cases of the terrorists who have attacked the U.S. troops, and I think that is a real good sign."" Vincent is the second American soldier to be killed in Kirkuk in a little more than a month. A rocket attack in late September killed Spc. Adrian Mills, 23, of Newnan, Georgia, and wounded at least four others. While violence has fallen off across much of Iraq, bombings and shootings are a near-daily occurrence in the disputed city, which is home to nearly a third of the country's oil reserves. Kirkuk is populated by ethnic Kurds, Arabs and Turkomen. Tensions among the groups run high in the city, to which the Iraqi government in Baghdad and the semi-autonomous Kurdish region have both laid claim.","A sniper killed 1st Lt. Dustin Vincent in Kirkuk in early November .
The case against a suspect could take seven months .
U.S. troops are scheduled to be out before then .
A military lawyer praises Iraqis for bringing cases to court ."
"London (CNN) -- The tension is mounting for some of the world's most inventive young minds as this year's James Dyson Award reaches its climax. Judges recently chose their international shortlist of 20 inventions -- 15 of which will go forward to this year's final and the chance to scoop the Â£10,000 ($15,500) first prize. The competition, which is open to students and recent graduates in participating (currently 18) countries, has attracted over 500 entries this year, says the UK company. From ""Airdrop Irrigation"" -- a condensation-producing device which waters plant roots in arid areas -- to a prosthetic arm controlled by brainwaves called ""AMO Arm,"" the shortlist showcases a range of novel responses to the competition brief: ""Design something that solves a problem."" Medical designs feature prominently. A massage machine which uses PVC bags and infrared heat pads aims to soothe the pain of arthritis sufferers, while the ""MediMover"" helps transfer hospital patients safely from their beds to trolleys or surgical tables. Another, the ""Rabbit Ray,"" explains medical procedures to children by demonstrative play. Other entries include an energy-saving flywheel from Germany which powers kitchen appliances, space-saving furniture from Japan and a design called the ""Ecoclean,"" which its Spanish inventor says improves floor hygiene. British inventor James Dyson is best known for creating the bag-free vacuum cleaner and recently launched a new fan heater called the ""Dyson Hot"" which uses the same blade-free technology found in his ""Air Multiplier"" fan. James Dyson talks to CNN . A full shortlist can be found here. The overall winner will be announced on November 8.","International shortlist announced for the James Dyson Award .
Twenty inventions from 18 countries currently vying for first prize of Â£10,000 .
Overall winner will be announced on November 8 ."
"(CNN) -- Larry Flynt, porn publisher and erstwhile snoop into the sex lives of politicians, has offered a job to disgraced former U.S. Congressman Anthony Weiner. Flynt, founder of Hustler Magazine, made the job offer in a letter that was published in The Huffington Post on Thursday. ""This offer is not made in jest,"" wrote Flynt. ""Just as we do not undertake insincere political crusades, we do not make insincere job offers."" Weiner could not be immediately reached for comment. Where does Weiner go from here? Flynt's job offer came within hours of the congressman's resignation on Thursday over a sexting scandal. In the letter, Flynt offered to give Weiner a 20% raise above the salary he earned in the U.S. House of Representatives, ensuring the former congressman's medical benefits would match what he had received in office. Flynt also offered to pay Weiner's moving expenses to Beverly Hills, California. ""While this employment opportunity is being offered in large part due to your qualifications and clear passion for making a change,"" Flynt wrote, ""I feel that your unfortunate resignation is a prime example of unfounded political pressure and the hypocrisy that has invaded democracy in Washington, D.C."" The job offer was the second made by Flynt to a politician within the past year. Recent political sex scandals . In October, he offered to hire Republican Carl Paladino after the socially conservative gubernatorial candidate garnered headlines over pornographic images circulated to friends and colleagues. The tone of Flynt's purported job offer to Paladino was markedly different than Weiner's. ""It's clear that 'values purporting' Carl Paladino has a keen instinct for kinky sex,"" Flynt said in a news release at the time. ""He is a natural pornographer who has a skilled eye for unusual views and acrobatics ... It's clear he's better suited to join our team than be the governor of the state of New York."" Paladino lost the election to Democrat Andrew Cuomo. In 1998, during the impeachment proceedings against President Bill Clinton over the Monica Lewinsky affair, Flynt offered $1 million to anyone with evidence of sexual misconduct against Republican lawmakers leading the effort against Clinton. He published some of the evidence he obtained.","Flynt offers Anthony Weiner a 20% raise .
Offer ""not made in jest,"" Flynt writes .
The job offer comes within hours of the congressman's resignation ."
"Caracas, Venezuela (CNN) -- Dramatic video posted to YouTube purports to show the initial moments of an attack against Venezuelan opposition presidential candidate Maria Corina Machado and her supporters. The video begins with the candidate addressing residents and reporters shortly after she threw the first pitch in a softball game. Thirty seconds into the roughly 50-second clip, several gunshots ring out; people scatter. Some board a bus while a voice in the video shouts: ""Go, go, go!"" CNN could not confirm the authenticity of the video, allegedly taken on Saturday in a neighborhood on the east side of the capital, Caracas. Separately, El Nacional newspaper published a photo of what it said was the shooting, showing two people on a motorcycle. Wearing a red T-shirt, the man on the back is pointing a gun at a bus. It was not clear from the video whether Machado boarded the bus, nor whether the bus in the video was the same as the one in the photograph. However, a campaign spokesman told CNN en EspaÃ±ol a pair of people on a motorcycle fired shots into a bus carrying Machado and her supporters. Machado, who was not injured in the incident, also said that shots were fired in the open, and at her vehicle. Machado is one of several presidential candidates who will participate in a primary election next year. The winner will be the unity opposition candidate to run against President Hugo Chavez. She spoke to CNN en EspaÃ±ol shortly after the attack, which Machado said left one person injured. She blamed ""criminal gangs"" for the shooting and faulted the national government for ceding control. ""The government has absolutely lost control and, in many cases, has been complicit with the criminal gangs,"" she said. Machado accused the government of providing some groups with weapons. CNN contacted the Interior and Justice Ministry and the Venezuelan Ministry of Communication and Information for comment on the incident, but did not receive a response. Journalist Osmary Hernandez contributed to this report.","Shots are fired at presidential candidate Maria Corina Machado .
She blames ""criminal gangs"" for the violence and the government for ceding control .
Machado is one of several vying to be a unity candidate, running against Chavez ."
"(CNN) -- ""You are obviously, to me, always going to be The Dude,"" Piers Morgan said to Jeff Bridges, referring to the actor's title role in the 1998 Coen brothers movie, ""The Big Lebowski."" The Oscar-winning actor is a guest on Thursday's ""Piers Morgan Tonight."" Bridges, who took a year off from movies to focus on his music career, will release his self-titled album August 16. ""You're The Dude,"" continued Morgan. ""To millions of people around the world, Jeff Bridges, you will always be The Dude. I can't pretend anything else."" The CNN host proudly stated that he ""ritually"" watches ""Lebowski"" annually. Bridges said from the moment he read the script, he knew the film was destined to be a classic. ""I read that thing and I, you know, it made me laugh -- all the way through it,"" said Bridges. ""John Goodman came out with a great quote about your performance,"" said Morgan. ""He said, 'It's like watching a diamond cutter. When you look at the diamond, you don't think of the work, you just notice there are no flaws.' "" Bridges, whose Hollywood career has spanned some 40 years and 60 films, openly admitted that he owes his great success to his veteran actor dad, Lloyd Bridges. ""I'm a product of nepotism,"" said Bridges. ""My dad, you know... the hardest thing about acting as a profession is getting the break."" When Morgan pointed out Bridges' reputation as ""the nicest guy in show business,"" the younger Bridges again credited his father's guidance. ""You know, I take my lead from my old man,"" said Bridges, ""Who loved showbiz so much and, yes, I got to work with him as a kid on 'Sea Hunt.' You know, whenever there was a role for the little kid, he'd say, 'Come on, get out of school and come and play with Dad.'"" Bridges, who also worked alongside his father as an adult, told Morgan, ""I saw, when he came on the set, how much fun he was having and how that fun was kind of contagious."" Bridges also admitted that when he won the best actor Oscar for ""Crazy Heart,"" all he could think about was his parents. ""I felt my folks,"" said Bridges. ""I feel like I'm an extension of them, really."" Bridges' parents met in the UCLA drama department. Bridges also recalled working with his brother, Beau, on the 1989 film, ""The Fabulous Baker Boys."" ""What a dream that was,"" said Bridges. ""Beau, music and Michelle (Pfeiffer), my God -- a dream come true!"" Bridges and his wife of 34 years, Susan, have three daughters and recently became grandparents for the first time. The couple originally met on a movie set in Montana. Morgan asked Bridges, who at one point had considered forgoing acting in favor of music, where his musical inspiration came from. ""Well, Beau, my big brother, you know, he's eight years older than I am,"" said Bridges. ""So my early memories are Chuck Berry, Little Richard, Buddy Holly and those guys. I remember he had a white Danelectro guitar that I really coveted and finally stole from him."" When Morgan asked Bridges about the struggle he underwent when deciding between film and music, Bridges said ""the movie thing took off, and it was like I, you know, a path of least resistance kind of thing. And I, like I said, I enjoyed it."" During his Hollywood hiatus, aside from recording the album, Bridges also took the time to focus on his work as a spokesman for the No Kid Hungry Campaign. ""It's about ending childhood hunger here in America,"" said Bridges. ""And we're doing that by going state by state, working with governors and mayors and heads of food pantries and so forth, finding out what is the -- where's the bottleneck? ""Because here in America, we have enough food; we have programs that we know can end hunger. But it's the access to those programs that's really a huge problem."" Watch Piers Morgan Tonight weeknights 9 p.m. ET. For the latest from Piers Morgan click here.","Jeff Bridges' acting career has spanned 40 years and 60 films .
He took a year off from acting to concentrate on music, will release an album August 16 .
Bridges is the spokesperson for the No Kid Hungry Campaign to end child hunger in the U.S."
"(Financial Times) -- Mukesh Ambani, India's richest man, has called for a generational change in the country's gerontocratic leadership, and urged the government to move faster to implement reforms that would help meet its young population's economic ambitions. ""We've had a mystery [in India] where we think that [important] jobs can only be done by 60-yearr-old plus [people]. . . I think we're now fast moving to say that our 40-year-olds can take more responsibility and can perform better,"" Mr Ambani, 54, told business leaders and policymakers at the World Economic Forum's India Economic Summit in Mumbai. He added that moving towards ""leadership [that] reflects our demographics"", should be a top priority for the country. The tycoon's call for younger leadership comes as 41-year-old Rahul Gandhi prepares to take greater responsibility in India's ruling Congress party from his ailing mother Sonia, the party president, and as the country's economy recedes from much-wanted double-digit growth. Many political analysts are expecting an imminent transition of power in which Mr Gandhi -- the scion of the Nehru-Gandhi dynasty -- takes a more visible role following the treatment of his 64-year-old mother for an unknown illness in the US over the summer. Some expect him to take the party's presidency before crucial elections in Uttar Pradesh next year. About 70 per cent of India's 1.2bn people are under 35. Mr Ambani's call to ""align leadership with demographics"" is an appeal for greater dynamism in Asia's third largest economy at a time when the administration of Manmohan Singh, the 79-year-old prime minister, is flagging. The opposition Bharatiya Janata party is led by the 83-year old L.K. Advani. Likewise, some of its leading businesses, such as the Tata Group, are led by septuagenarians. One of the top complaints of Mumbai industrialists, alongside high domestic borrowing costs, is paralysis in India's parliament and bureaucracy following a slew of embarrassing high-profile corruption scandals. Mr Singh and his top economic team were absent from the WEF, viewed as a key investment showcase held this year for the first time in India's financial capital. Previously, Mr Singh has used the event to sell his country's prospects to foreign investors. Janmejaya Sinha, the chairman of the Boston Consulting Group in the Asia-Pacific region, said: ""The government's record in addressing the big issues is abysmal."" ""The issues are ethical not economic, but we keep saying it is an economic problem,"" he said about New Delhi's failure to push through improvements in education, healthcare and power. Mr Ambani, the chairman of Reliance Industries, India's largest family-controlled conglomerate by market capitalisation, emphasised that it was essential for the government to speed up reform to meet the demands of the fast growing private sector. ""The reality is that India is a land of a billion opportunities and not of a billion problems,"" he said. Room at the top . Oldies . Manmohan Singh Prime minister, 79, a respected technocrat in his second term as PM . Pranab Mukherjee Finance minister, 75, and Congress party's troubleshooter . L.K. Advani Leader of opposition Bharatiya Janata party, 83 . Sonia Gandhi Congress president, 64, Italian-born wife of murdered former PM Rajiv Gandhi . Ratan Tata Tata Group chairman, 73. A search is on for his successor at the head of one of India's largest industrial groups . Youngsters . Rahul Gandhi Congress general secretary, 41, widely tipped as a future PM . Sachin Pilot Junior minister of technology, 34, son of a late Congress politician . Varun Gandhi A BJP leader, 31, Rahul's cousin who has gone over to the Hindu nationalist opposition . Madhu Kannan Managing director of Bombay Stock Exchange, 38 . Sachin Bansal FlipKart chief, 28, founded India's answer to Amazon.com with his brother . © The Financial Times Limited 2011 .","India's richest man has called for a change in the country's gerontocratic leadership .
Ambani urged governmental reforms to meet its young population's economic ambitions .
About 70 per cent of India's 1.2bn people are under 35 ."
"(CNN) -- The young Afghan girl sits in the center of the room, weeping. Using her hand and her blue scarf to hide her face, she recounts how she was brutally raped by five gunmen. The 12-year-old girl, gang-raped in Afghanistan, weeps as her family demands justice. The girl's tragic case is one of many in war-torn Afghanistan, activists say. The 12-year-old girl's family members say they'll take their own lives unless justice is served. ""We will all commit suicide; this is not living,"" cries the mother of the girl, whose gang-rape occurred in Northern Afghanistan. The girl's adolescent voice pleads for help from Hamid Karzai, the president of Afghanistan. The girl's elderly and immobilized father trembles and can only raise a quivering hand as he sobs. He is rendered helpless in a country where a man's dignity and honor is protecting his family. Her little brother sits in the back, far too young to understand the situation but still traumatized by the devastated cries around him. He wipes away his tears. The children's mother sobs. ""We've been violated. We can't live our lives. We can't sit. We can't sleep at night,"" she says. Video of the crushed family aired on the privately owned Ariana TV two weeks ago before it was posted on the Internet by an activist group, the Revolutionary Association of the Women of Afghanistan. In a country riddled with corruption, despair and lawlessness, the family has risked their lives by coming forward. They have since met with Karzai, according to an aide who said the president wept with the family and vowed to bring the perpetrators to justice. Karzai has fired the police chief from the city where the attack occurred, the aide said. The family lives in a government-provided safe house in Kabul, Afghanistan. ""This is just an example among thousands of other cases,"" says Shaima, a member of RAWA. ""The rest go unnoticed by the media."" Shaima is not her real name; she uses it to protect her identity. RAWA members themselves have often been targeted for raising taboo issues in a culture in which women and children are often treated as second-class citizens. ""Women and girls, especially young girls, are the most unprotected people of Afghanistan. They are raped, kidnapped and murdered,"" Shaima says. Just last week, a 3-year-old girl was kidnapped and raped by unidentified men, a government official confirms. The toddler was later released and, the official says, is recovering. ""Rapists are roaming around with impunity,"" Shaima says, turning her attention to a man -- said to be the son of a powerful official -- who is accused of raping 22 girls in the northern province of Sar-I-Pul. Sayed Nurallah says his 14-year-old daughter was one of the aforementioned victims. Nurallah says that coming forward with his daughter's story makes him a target, which he firmly accepts. He says that seeking justice for his daughter is a matter of integrity. ""She wakes up in the middle of the night screaming,"" Nurallah says of his daughter. ""Her arms, legs, her body -- she is always tense and frightened."" Nurallah also pleads for justice. ""I have one question for Mr. Karzai: If this was your little girl, what would you do?"" His firm tone changes to one of grief. He breaks into quiet sobs. ""I just want justice for my child,"" he says. Shaima says justice is hard to find. ""These criminals are never brought to justice, because police and government authorities are either involved or they can't handle the crimes,"" she explains. ""With criminals and warlords in the political scene, we cannot expect justice to be served."" Another factor that impedes victims from coming forward is some interpretations of Sharia, or Islamic law. Some authorities rule for a rape to be validated, victims must have four witnesses to the crime. If not, the victims can be charged with fornication or adultery. Statistics quantifying crimes against children are hard to come by in Afghanistan, an impoverished nation ravaged by three decades of war. In March, the Afghan Independent Human Rights Commission said that deteriorating security in large parts of the country, a growing culture of criminal impunity, weak law enforcement institutions, poverty and other factors had contributed to increasing violence against women, such as rape and torture. The commission also said that Afghan girls are often forced into marriages against their will. Radhika Coomaraswamy, the U.N. special representative for children in armed conflict, plans to release a report in October on the state of Afghan children. Coomaraswamy went to Afghanistan this summer to establish a monitoring and reporting system on what is deemed as grave violations committed against children. ""In many cases of violence against children, there is a sense of impunity. People continue to violate children's rights without any sense of feeling that they will be held accountable,"" Coomaraswamy said. She found that sexual violence against young boys is also a problem. In what is known as ""bacha-bazi,"" or ""child's play,"" boys are forced to dress in female attire, dance and perform sexual acts. ""I can't think of any country in the world in which children suffer more than in Afghanistan,"" Coomaraswamy says. ""In all our meetings with children, it takes a lot of time to make them smile. That to me shows that there is not happiness in their hearts."" She hopes that the monitoring program will deter people from taking advantage of the vulnerability of children in the combat zone. Coomaraswamy does concede that the Afghan government alone cannot do much right now. ""War has completely destroyed that administrative infrastructure,"" Coomaraswamy says, ""even if they had the laws, it is impossible to implement.""","Young rape victim's family vows to commit suicide unless justice is served .
Father of another rape victim sobs: ""I just want justice""
U.N. official says crimes are accompanied by a ""sense of impunity"""
"Editor's note: The staff at CNN.com has been intrigued by the journalism of Vice, an independent media company and Web site based in Brooklyn, New York. Motherboard.tv is Vice's site devoted to the overlap between culture and technology. The reports, which are being produced solely by Vice, reflect a very transparent approach to journalism, where viewers are taken along on every step of the reporting process. We believe this unique approach is worthy of sharing with our CNN.com readers. Brooklyn, New York (Motherboard.tv) -- From a quiet swath of English countryside, some one and a half hours outside of London, researchers are receiving radio messages from the farthest reaches of the universe. To do it, they're relying on one of astronomy's newest and largest gadgets -- the Low Frequency Radio Array radio telescope. The new, clever Dutch and EU-wide installation uses 15,000 low-tech receivers, supercomputer data processing and high-speed internet to form a mega-telescope capable of absorbing cosmic radio waves from the full sky at higher resolutions than ever before. When the British section of the telescope opened late last year, Motherboard attended the ribbon-cutting ceremony and met some of the scientists involved. For centuries, astronomy centered around what could be observed with our most wonderful and yet meager visual tool -- the eye. But in the last 50 years, the ability to receive radio waves, infrared and ultraviolet radiation, and X- and gamma rays -- all of them at different wavelengths than visible light -- has provided new and completely unexpected information about the nature and history of the universe. The resulting data and images from radio astronomy (despite the ""radio"" part, you can't listen to these radio signals) have yielded a cosmic zoo of strange and exotic objects, including radio galaxies, quasars, pulsars, masers, and cosmic microwave background radiation, which has provided compelling evidence for the Big Bang. But we have yet to deeply explore the low radio frequencies, the lowest energy extreme of the spectrum accessible from Earth. The wider the distance between the antennae, the higher the resolution of the ""picture"" that a radio telescope can make. Hence the large footprint of most radio telescope projects, from the Giant Meter-wavelength Radio Telescope in India to the Very Large Array in New Mexico. LOFAR is capable of producing even more accurate ""images"" than its predecessors. With more resolution than any other telescope, the 1500 km-wide LOFAR array is opening this frontier to a broad range of astrophysical studies, including transient sources, ultra high energy cosmic rays, cosmic magnetism, and the wonderfully-named Epoch of Reionization, when the first stars and black holes made the universe hot. This research will only accelerate over the next decades, as scientists build LOFAR's successor, the Square Kilometre Array (SKA). Watch the rest of ""The Biggest Telescope on Earth"" at Motherboard.tv . In the first research to emerge from LOFAR, to be published this month, scientists say that the telescope will lead to a tenfold leap in new discoveries of pulsars -- the peculiar stars whose highly-regular spin can be used as a kind of clock, and effectively, as a test of Einstein's theory of general relativity. By observing pulsars as they beam toward Earth from different directions, astronomers are able to detect minute differences as the signals arrive, caused by the gravity waves that Einstein predicted would distort space-time in different directions. If gravity waves are real, one of these ""clocks"" would seem to be running slowly. Also announced this week by an international team of astronomers -- LOFAR has made the deepest wide-field images of the sky in the relatively unexplored part of the radio spectrum around 150 MHz. To process data from across the network, the Chilbolton telescope and the supercomputer in the Netherlands require an internet speed of 10 gigabits per second -- more than 1000 times faster than your typical home broadband speed. That's just the kind of bandwidth you need when you're downloading the far reaches of the cosmos.","Low Frequency Radio Array telescope, or LOFAR, is the largest telescope on Earth .
LOFAR allows researchers to receive radio messages from the farthest reaches of the universe .
Telescope's superior resolution opens up broader range of astrophysical study ."
