input,expected_answer
"(CNN) -- Investigators pleaded for help from the public Wednesday in their search for two kidnapped Tennessee girls and the man accused of abducting them and killing their mother and sister. The FBI added the suspect, Adam Mayes, to its list of 10 most wanted fugitives and added $100,000 to the reward fund offered for a break in the case. Mayes has been charged with killing Jo Ann Bain and her eldest daughter, Adrienne, in late April, but authorities believe he is still holding Bain's younger daughters, 12-year-old Alexandria and 8-year-old Kyliyah. ""From an investigative standpoint, we keenly and firmly believe that Adam Mayes is out here somewhere with these two young children,"" said Mark Gwyn, director of the Tennessee Bureau of Investigation. ""And it's going to be up to the public to help us if we're to bring these children back home and place him in custody where he needs to be."" The search is now concentrated around Guntown, Mississippi, where the bodies of the mother and daughter were found over the weekend. ""We are moving forward with our investigation to hunt down Adam Mayes and rescue those two little girls,"" Aaron Ford, the special agent in charge of the FBI's Memphis office, told reporters Wednesday. He urged Mayes to leave the girls in a ""safe location,"" such as a police station, church or hospital, ""and then peacefully and safely turn yourself in."" The federal reward brings the total amount of money offered for information leading to Mayes' arrest to $175,000, Ford said. Mayes' wife, Teresa Mayes, and his mother, Mary Frances Mayes, are in custody, but Mayes himself continues to evade a small army of 17 law enforcement agencies and hundreds of searchers. The two young sisters were the targets of a kidnapping plot that involved the killing of their mother and older sister, a Tennessee court document states. Adam and Teresa Mayes each have been charged with two counts of first-degree murder and two counts of especially aggravated kidnapping. Adam Mayes faces an additional count of making a false report, according to arrest affidavits filed in Tennessee. In an interview with police, Teresa Mayes said her husband intended to take Alexandria and Kyliyah from their home in Hardeman County, near Memphis. Read the affidavits (PDF) Police said she told them she was in the Bains' garage where Adam Mayes killed Jo Ann and Adrienne Bain. Details about time or cause of death haven't been released. But in the affidavits, investigators said Adam and Teresa Mayes drove the bodies to Union County in northern Mississippi, where they were discovered Saturday in a shallow grave behind Adam Mayes' mother's house in Guntown. The mother, Mary Frances Mayes, has been charged with four counts of conspiracy to commit especially aggravated kidnapping. Authorities describe Mayes as a white man with blue eyes and brown hair, 175 pounds and 6-foot-3. He recently cut his hair and may have done the same to the missing girls. In security camera video shot April 30 at a convenience store near his home, Mayes is seen with short hair and a goatee. Nick Bargouthi, the clerk seen in the video, told HLN's ""Issues with Jane Velez-Mitchell"" that Mayes was a frequent customer. ""He walked in, went in and bought a Coke,"" Bargouthi said. ""I noticed he cut his hair, got rid of his pony(tail). When I asked him, he said, 'Yeah, it was too hot.' But he kept all his facials on. And then he walked out."" He was last seen May 1 in Guntown. While the search is centered around his hometown, he also has connections to Arizona, Texas, Florida and the Carolinas, the FBI says. Teresa Mayes' lawyer, Shana Johnson, said her client is cooperating with police but would not say whether she knows the whereabouts of Adam Mayes or the girls. The Mayes family and the Bain family are connected through Adam Mayes' sister Pamela, who used to be married to Jo Ann's husband, Gary Bain, the lawyer said. Adam and Teresa Mayes have been married for 11 years and lived in Guntown, she said. Johnson said she has asked for a mental health evaluation of her client. Bobbi Booth, Teresa Mayes' sister, spoke to CNN's Anderson Cooper on Tuesday about Adam Mayes and his relationship with her sister, who she said has mental health problems. ""I've known Adam for at least 25 years, and he's always been weird and unusual ... but I never dreamed he would do something like this,"" she said. She described him as aggressive and not trustworthy. He beat and threatened to kill her sister, said Booth, who pleaded with him to ""do the right thing."" ""Just let the children go. This has gone on way too far, and we need to figure out what's going on, and it's not fair to the children,"" she said. Authorities tried to interview Mayes soon after Gary Bain reported his wife and the girls missing April 27 in Whiteville, a western Tennessee town of 4,600 people. However, Mayes fled, officials said. Mayes may be using the alias of Christopher Zachery Wylde or Paco Rodrigass, his Facebook profile name, according to the bureau. Ellen Fulghum, a guidance counselor at the high school Adrienne Bain attended, told HLN there was ""a dark cloud"" over the school and community."" ""It's just a heaviness. Our hearts are heavy,"" she said. ""It's one of those situations where, as adults there's no way we can wrap or minds around something like this,"" Fulghum added. ""It's very hard to help children through a grieving process when it is something of this nature."" CNN's Rich Phillips and Natisha Lance contributed to this report.","NEW: The case leaves a ""dark cloud"" over a Tennessee town, counselor says .
NEW: ""It's going to be up to the public to help us,"" TBI chief says .
Mayes is now on the FBI's 10 most wanted list .
Mayes is believed to be near Guntown, Mississippi ."
"(CNN) -- Halle Berry married French actor Olivier Martinez in a private ceremony in France on Saturday, her representative confirmed Sunday. It's the third marriage for the Oscar-winning actress, who announced in April that she is expecting a baby with Martinez. Berry, 46, and Martinez, 47, have been close companions since meeting on the set of ""Dark Tide"" last year. He was by her side through the last months of her bitter custody battle with ex-boyfriend Gabriel Aubry, the Canadian model who fathered her 5-year-old daughter Nahla. They reached ""an amicable agreement"" over custody last November, a week after a fistfight in Berry's Hollywood driveway between Martinez and Aubry. Berry was previously married to former pro baseball player David Justice -- from 1993 until 1996 -- and singer Eric Benet -- from 2001 to 2004. ""I feel fantastic,"" Berry told CNN when discussing her pregnancy in April. ""This has been the biggest surprise of my life, to tell you the truth. I thought I was kind of past the point where this could be a reality for me. So it's been a big surprise and the most wonderful."" CNN's KJ Matthews contributed to this report.","Halle Berry announced in April that she is expecting a baby with Olivier Martinez .
Berry, 46, and Martinez, 47, have been close companions since meeting on a set last year .
The actress has been married to pro baseball player David Justice and singer Eric Benet ."
"(CNN) -- Deputies in Arizona's Maricopa County will leave white wooden crosses at desert locations to mark the spots where immigrants die as they try to enter the country from Mexico. Sheriff Joe Arpaio, who made the announcement, said 14 people have died since June in the area known as Gild Bend. More than 30 people have been rescued in the same area, he said at a Thursday news conference in the desert south of Phoenix. ""Desert crossers are dying in unknown numbers due to the desert's brutal conditions and excessively high temperatures,"" the sheriff said. He said the crosses, made by inmates, also will serve as landmarks so people in distress in the desert can give their location when they call for help. The sheriff criticized the federal government for failing to seal the border and said it should reimburse his county for ""the time and resources spent on these mercy missions."" Arpaio is known for his strict approach to immigration enforcement in Maricopa County and has been at odds with the federal government over immigration policy. In May, a federal judge agreed with the Justice Department that his deputies were illegally detaining Hispanics on pretexts to try to find undocumented people. Arpaio has said he will appeal the judge's ruling, which stopped a program of traffic sweeps.","Sheriff cites 14 recent deaths of border crossers in desert heat .
Arpaio: Deputies have rescued more than 30 people in the desert recently .
Sheriff criticizes federal government for failing to control border .
In May, a federal judge found Arpaio's deputies illegally detained Hispanics ."
"(CNN) -- When is a kiss not just a kiss? It's not always clear. Russian athletes Kseniya Ryzhova and Yulia Guschina kissed each other over the weekend on the winners podium after taking gold in the women's 4x400 meter relay at the World Athletics Championships in Moscow. A photographer captured the moment, which was broadcast by media outlets around the world. Was it just a celebratory kiss? Or was it a political statement? The athletes have not said. But their kiss came at a highly charged moment for gay rights in Russia, which recently implemented an anti-gay propaganda law. The law, which bars the public discussion of gay rights and relationships anywhere children might hear, has led to calls to boycott the 2014 Winter Olympics in Sochi. U.S. runner Nick Symmonds blasts Russia on gay rights . Gay rights campaigners have drawn parallels between Moscow's actions and Nazi Germany's persecution of Jews or apartheid in South Africa. Russia, meanwhile, insists that its law barring ""propaganda of nontraditional sexual relations to minors"" is not discriminatory but is intended to protect children. Almost three-quarters of Russians said homosexuality should not be accepted by society, while just 16% said it should be accepted, a recent Pew Research Center survey of global attitudes revealed. By comparison, 33% of people surveyed in the United States said homosexuality should not be accepted by society, while 60% said it should. In Britain, only 18% opposed accepting homosexuality, with 76% saying it should be accepted. Russian athlete defends Russia's anti-gay propaganda . CNN's Dana Ford and Laura Smith-Spark contributed to this report.","The athletes kiss after taking gold in the women's 4x400 meter relay .
Was it a celebratory kiss? Or was it a political statement?
The kiss comes at a highly charged moment for gay rights in Russia ."
"(CNN) -- A Miami imam convicted of funneling tens of thousands of dollars to the Pakistani Taliban was sentenced Friday to 25 years in prison. U.S. District Judge Robert Scola levied the sentence against Hafiz Khan, a U.S. citizen and Pakistani native who ran the Miami Masjid, also known as the Flager Mosque. A jury in March found Khan, 78, guilty of four charges that accused him of supporting and conspiring to support terrorists and a terrorist organization. The charges alleged Khan, who prosecutors said ran the Miami mosque since at least 1999, sent money and other support from the United States to the Pakistani Taliban and its supporters from at least 2008 to 2010. The charges also accused Khan of using a madrassa, or Muslim religious school, that he founded in Pakistan to shelter and support Pakistani Taliban militants. CNN's Kimberly Segal contributed to this report.","Hafiz Khan was found guilty in March of supporting the Pakistani Taliban .
Khan, 78, funneled money to the organization and its supporters, charges alleged .
Khan was imam of the Miami Masjid, also known as the Flager Mosque."
"Hong Kong (CNN) -- There's both poetry and promise in the humble balloon. It delivered escape and adventure in Pixar's ""Up,"" friendship to a small boy in the classic short film ""The Red Balloon,"" and -- delving into real-world history now -- military messages for Chinese strategist Zhuge Liang back in 220 AD. Now Google plans to use a network of high-flying balloons to deliver low-cost Internet access to remote and under-served places around the world. It's called Project Loon, the latest initiative from the tech giant's innovation lab, Google[x]. Project Loon uses a fleet of super-pressure balloons made out of very thin polyethylene plastic. Measuring 15 meters across when fully inflated, each balloon carries a payload of electronics including a flight computer, altitude control system, communications antenna and a solar power station -- turning the craft into a self-powering cell tower in the sky. ""We want to keep them up there, floating around for eventually up to 100 days,"" Nigel Snoad, Google.org Crisis Response Product Manager and Google Project Loon team member said on CNN's News Stream. ""That way we can have a ring of balloons we hope can provide Internet access to a whole range of places that are really difficult to get to with normal technology."" The Loon balloons are strategically positioned on stratospheric winds and controlled by complex algorithms and computing power on the ground. Google said a team of six people is required to launch a Loon balloon, including a launch commander and a coordination team at Mission Control. The need for the connectivity that Project Loon promises is immense. Believe it or not, in this networked age, some five billion people are not connected to the Internet, according to Google. To put it in another way, two-thirds of humanity are being denied online connectivity and the economic promise that comes with it. Project Loon can also play a critical role during a natural disaster or humanitarian crisis. ""During a crisis, connectivity is really important because information in itself is really lifesaving,"" said Snoad. ""Anything that can (provide connectivity) for remote areas at a low cost much cheaper than satellites is something we're really going to celebrate and we're hopeful can make a real difference."" Last month, the team conducted a successful pilot test in New Zealand, launching 30 balloons over two weeks to test basic launch procedures, Internet connection to the ground, and descent and recovery of the balloons. A group of 50 pilot testers in Christchurch and parts of Canterbury on New Zealand's South Island were equipped with special Internet antennas to connect to the Loon balloons, including Charles Nimmo -- the first person in the world to connect to Google's balloon-powered Internet. ""The way I became involved in the trial was by a third-party research organization,"" Nimmo told me via email. ""They phoned one night and sounded completely suspect to the point where I was about to hang up."" Eventually Nimmo signed a nondisclosure agreement and a group of technicians arrived at his door to attach what looked like a red ball to the side of his house. ""I thought, 'Finally, some people who can tell me what is going on.' Their reply was, 'We don't actually know either.' The whole process was cryptic and was making a dull week rather exciting to be honest."" In a rural area with historically unreliable Internet access, Nimmo said he now enjoys the benefits of constant connectivity like a social media presence, an ability to better market his products online, and a stable platform for his children to complete their homework online. Nimmo is happy with his balloon-powered Net connection. And, as the world's first person to make a connection in such a way, he also recognizes the heights Google must scale to make Project Loon a viable solution. ""It is a system that will need to reach a critical scale in order to be effective world-wide and will need some degree of cooperation between governments,"" he said. ""The scale and complexity of the idea is mind-boggling but it seems plausible, and Google is probably the only company with the resources to pull it off."" Onward... and upward.","Google plans to use a network of high-flying balloons to deliver low-cost Internet .
Project Loon will give access to remote and under served places around world .
Loon balloons strategically positioned on stratospheric winds, controlled by algorithms .
Google: Project can play critical role during a natural disaster or humanitarian crisis ."
"Tokyo (CNN) -- Video posted to YouTube shows the dramatic moment a food stall exploded at a fireworks festival in Japan on Thursday evening. More than 100,000 people had gathered for the annual pyrotechnic display in Fukuchiyama city, said the local chamber of commerce and industry, which organized the event. The video shows flames leaping from the stall's awning, then screams after a second explosion less than two minutes later. People are seen lying on the ground receiving treatment, before firefighters race to the scene. Sixty people were taken to a number of hospitals, suffering from varying degrees of burns, authorities said. At one hospital alone, 16 people ages 8 to 85 years were treated for serious burns. Others were taken to more than 10 hospitals, some outside Kyoto prefecture. Police are investigating the cause of the blaze, which local media said was believed to have started when the operator of a food stall that sells ""baby kasutera,"" a popular sponge-cake in Japan, tried to refuel his generator.","Dozens injured when food wagon explodes at fireworks festival .
Blast happened before fireworks started at Fukuchiyama city in Kyoto .
It's believed food vendor was trying to refuel generator when blast occurred ."
"(CNN) -- The remains of a man who confessed to being the Boston Strangler were exhumed Friday by authorities working to connect him to the January 1964 killing of Mary Sullivan, the last of 11 women believed killed by the serial killer. New DNA tests on a secret sample collected from a relative of suspect Albert DeSalvo triggered the exhumation after authorities said there was a ""a familial match"" with genetic material preserved in the killing of 19-year-old Sullivan, Suffolk County District Attorney Dan Conley said Thursday. Authorities made the match through DNA taken from a water bottle thrown away by DeSalvo's nephew, he said. DeSalvo's remains were removed from Puritan Lawn Memorial Park in Peabody, north of Boston, to the state medical examiner's office, where DNA tests will be performed. Authorities said they believe the results will come back quickly, perhaps in a few days. The Strangler killings terrorized Boston from mid-1962 to early 1964. Conley said 11 killings have been attributed to DeSalvo -- who confessed to the deaths -- including Sullivan's. DeSalvo also confessed to two additional killings, which were not suspected Strangler victims. City of Fear: Photos from the Boston strangler era, 1963 . DeSalvo was never charged with the killings. He was stabbed to death in 1973 while serving a life prison term for unrelated rapes. The news has convinced Sullivan's nephew, Casey Sherman, who wrote a 2001 book in which he argued that another man may have been behind the Strangler killings. He said Thursday that he was surprised his aunt's slaying was still being investigated. ""It's taken 49 years for police to legitimately say they got their man, and they'll probably be able to say that very soon,"" Sherman said. But a lawyer for the DeSalvos told CNN the family was ""outraged, disgusted and offended"" by the decision to secretly take a DNA sample of one of its members, a move she called ""unnecessary and creepy."" ""They feel victimized by this process,"" said the attorney, Elaine Whitfield Sharp. ""This was an unwarranted invasion of privacy by a government agency. We have offered them DNA as recently as last year. There was no reason to sneak around to get it."" Scientists tried several times in the late 1990s and early 2000s to isolate DNA evidence from semen found in Sullivan's body and on a blanket, authorities said. They resumed their efforts last year, after a laboratory successfully salvaged DNA from decades-old material, and found what they believe is the unique genetic profile of Sullivan's killer. Serial Killers: Fast Facts . Despite an exhaustive search, investigators found no usable samples of DeSalvo's DNA to compare with the material from the crime scene. So Boston Police Commissioner Ed Davis said he had a detective from the police department's fugitive squad shadow DeSalvo relatives until he spotted one of the suspect's nephews throwing away a water bottle. The nephew was working at an outdoor construction site when he threw away the plastic bottle, which was retrieved by plainclothes investigators, according to a law enforcement source who spoke on condition of anonymity. Conley said authorities didn't ask the DeSalvo family for their cooperation, but he defended the secret collection of their DNA as ""a fair and legal and ethical method."" DeSalvo's brother, Richard DeSalvo, offered blood and saliva samples in hopes of proving his brother's innocence in 2001. Those tests had been unable to find a match between DeSalvo family DNA and the killings, but Conley discounted them Thursday because they weren't conducted by law enforcement. CNN's Matt Smith and Bob Crowley contributed to this report.","Albert DeSalvo confessed to being the Boston Strangler .
Authorities never definitively linked DeSalvo to the killings .
He was never charged in those crimes, and he was killed in prison in 1973 .
Authorities believe they have linked DeSalvo to one killing ."
"(CNN) -- A prison brawl and fire left 29 inmates dead and dozens injured in eastern Bolivia, state media reported Friday. The incident at Palmasola prison in Santa Cruz started with a battle between two groups. A child was among the fatalities, state-run ABI news agency said. At least 50 people were injured. Bolivia allows children to legally live with incarcerated parents. President Evo Morales expressed sympathy and solidarity with victims and their families. He demanded an investigation into the incident, which authorities described as the deadliest prison violence in Bolivia. State media reported that the fire started early Friday with a confrontation between two groups of inmates. One group attacked the other with sharp weapons and firearms, and set two liquid gas cylinders on fire, sparking an explosion. At least 100 additional troops were dispatched to reinforce security inside the prison, according to state media. The prison is a maximum security facility.","The fire is the deadliest prison incident in Bolivia, authorities say .
It leaves at least 50 people injured .
Bolivia allows children to legally live with incarcerated parents ."
"(CNN) -- The first former head of state to be convicted of war crimes since World War II was sentenced to 50 years in prison Wednesday by an international court in The Hague, Netherlands. The Special Court for Sierra Leone convicted former Liberian president Charles Taylor last month of supplying and encouraging rebels in neighboring Sierra Leone in a campaign of terror, involving murder, rape, sexual slavery and the conscription children younger than 15. Who is Taylor, exactly? He was also found guilty of using Sierra Leone's diamond deposits to help fuel its civil war with arms and guns while enriching himself with what have commonly come to be known as ""blood diamonds."" For victims in Sierra Leone, Taylor's verdict brings relief . Taylor directed his gaze downward while Presiding Judge Richard Lussick read the sentencing statement, which began with a horror cabinet of carnage committed in Sierra Leone by rebels from the Revolutionary United Front, which the former president backed. ""The accused has been found responsible for aiding and abetting as well as planning some of the most heinous and brutal crimes recorded in human history,"" said Lussick, who described one RUF military operation as the ""indiscriminate killing of anything that moved."" He spoke of amputations with machetes -- some carried out by child soldiers forced to do so -- and read accounts by witnesses who suffered under the violence. Opinion: Do war crimes trials really help victims? ""Witness TF1064 was forced to carry a bag containing human heads,"" Lussick said. ""On the way, the rebels ordered her to laugh as she carried the bags dripping with blood."" Upon arrival, ""the bag was emptied, and she saw the heads of her children."" A former child soldier, conscripted at age 12, in his testimony told of ""having the letters RUF carved into his chest,"" Lussick said. ""When ordered on a food-finding mission to rape an old woman they found at a farmhouse, the boy cried and refused, for which he was punished."" The prosecution had asked the Special Court for Sierra Leone to sentence Taylor, who was president of Liberia from 1997 to 2003, to 80 years behind bars, but the judges found the recommendation ""excessive,"" citing the ""limited scope"" of the conviction in key attacks. The prosecutors had failed to prove that Taylor assumed direct command over rebels who committed atrocities. There is no death penalty in international criminal law, and Taylor, 64, will serve out his sentence in a British prison. The former Liberian president is appealing his conviction and will receive credit for time already served since his apprehension in March 2006. The atrocities he was convicted of supporting occurred over the course of five years -- almost his entire presidency -- and reached a peak in 1998 and 1999. Sierra Leone's civil war lasted from 1991 to 2002, ultimately leaving 50,000 dead or missing. Although Taylor was not on the battlefield in Sierra Leone, the court saw his position of power as president of the neighboring country and the use of his own military's capabilities to stoke up RUF rebels as making him directly responsible for the bloodshed he encouraged. Taylor does not see himself as a war criminal but as a victim -- a leader wronged by corruption and a hypocritical hand of justice with a political agenda. ""I never stood a chance,"" he said last week during his final courtroom stand. ""Only time will tell how many other African heads of state will be destroyed."" Taylor accused the United States government of throwing the trial by paying prosecutors millions of dollars and claimed that witnesses had been bought. He has expressed no remorse and insisted his intent was far from what had been portrayed by prosecutors. He has described himself as a peacemaker, saying he should be spared a harsh sentence. His defense attorneys pointed to the former Liberian president's role in the peace process that ended the civil war as a mitigating factor in his sentencing. But after lengthy consideration, the panel of judges -- which in addition to Lassick included Judge Teresa Doherty and Judge Julia Sebutinde -- did not buy it. ""While Mr. Taylor publicly played a substantial role in this process ... secretly, he was fuelling hostilities,"" Lassick said, supplying rebels with arms and ammunition. Last month's landmark ruling by the Special Court for Sierra Leone against Taylor was the first war crimes conviction of a former head of state by an international court since the Nuremberg trials after World War II that convicted Adm. Karl Doenitz, who became president of Germany briefly after Adolf Hitler's suicide. Former Yugoslav President Slobodan Milosevic was tried by an international tribunal, but he died before a judgment was issued. Taylor, 64, was found guilty of all 11 counts of aiding and abetting the deadly rebel campaign in Sierra Leone. He was a pivotal figure in Liberian politics for decades and was forced out of office under international pressure in 2003. He fled to Nigeria, where border guards arrested him three years later as he was attempting to cross into Chad. The United Nations and the Sierra Leone government jointly set up the special tribunal to try those who played the biggest role in the atrocities. The court was moved to the Netherlands from Sierra Leone, where emotions about the civil war still run high.","NEW: Charles Taylor aided ""the most heinous and brutal crimes recorded in human history""
NEW: A victim recounted having to carry the severed heads of her own children .
He was also found guilty of using ""blood diamonds"" to fuel a civil war and enrich himself .
The former Liberian president sees himself as a victim of biased justice ."
