input,expected_answer
"England have unveiled their new kit ahead of the autumn internationals - with the home design to be worn for the first time when Stuart Lancaster's men host the All Blacks on November 8. The red rose has been moved to the centre of the shirts for the first time ever, directly above the title sponsor O2, and the 'Test' jersey is available for a hefty £90. However, there is also a 'Pro' version, which can be bought for the cheaper price of £55. With the traditional all-white home jersey being largely unchanged aside from the re-positioning of the rose and the introduction of new ball-deadening grip on the chest, the alternate kit is somewhat different to the previous edition. England have unveiled their new Canterbury kit to be worn for first time against New Zealand on November 8 . Geoff Parling poses in the new England kit which sees the red rose in the centre of the jersey for the first time . England unveiled their alternate Scarlet kit which will be worn for first time against Samoa on November 22 . In a to England's heritage, the St George's Cross and the red rose, Lancaster's men will wear a crimson shirt and navy blue shorts. While the white kit will be worn against New Zealand at Twickenham in the first QBE international, the crimson shirt will be used for the first time against Samoa on November 22. Head coach Lancaster said: 'The England shirt is a source of huge pride for the players and it's a special moment when they receive it before an international as it represents many things - those that have supported the players on their path to becoming an England player, former internationals who have worn the shirt before them, all those who are involved in and support the game and the English nation as a whole. 'That pride in wearing the shirt is massively important to the players and hopefully it is something the fans can see and connect with. Julian Savea and New Zealand will be the first opponents for England in their new home shirt on November 8 . Chris Robshaw will captain England against New Zealand on November 8 in their new all-white home kit . Ma'a Nonu and New Zealand will face England at Twickenham in the first QBE November international . Stuart Lancaster, England's head coach, is excited by the new design of the shirts . 'The support for the squad over the past few seasons has been fantastic and it really means a lot to the players, the coaches and the wider support team that we all look to build that English national identity on the way to the World Cup. In the meantime, all our focus is now on the QBE Internationals and more importantly that first game against New Zealand.' The core values of England Rugby are also emblazoned onto the reverse of the 'Test' and 'Pro' shirts, with the words Teamwork, Respect, Enjoyment, Discipline and Sportsmanship visible in the design. England second row and Canterbury ambassador, Geoff Parling, is also impressed by the new kit design. He said: 'There is something special about wearing the English rose on your chest, whether you're a player about to step on the pitch at Twickenham or a fan cheering the team on from the touch line . 'One of the highest honours is to play for your country and there is something magical and unique about playing for England and being able to say you've worn the rose.'","England unveil new Canterbury kit with red rose in centre for first time .
White home jersey will be worn against New Zealand on November 8 .
New alternate scarlet kit released ahead of QBE November internationals .
Scarlet jersey to be worn for first time against Samoa on November 22 .
Head coach Stuart Lancaster 'proud' of new kit for Twickenham clashes .
'Test' version of jersey available for £90 and 'Pro' version for £55 ."
"The recent ruling to reform the New York Police Department's controversial 'stop-and-frisk' tactic has already led to a sharp rise in shootings, new figures reveal. In the month after the policy was ruled unconstitutional shootings spiked nearly 13 per cent while gun seizures fell almost a fifth, the figures show. In the 28 days up to September 8 there were 140 shootings across the city, compared with 124 over the same period last year, according to NYPD statistics. Police stop and search an African American motorist in Brooklyn: The recent ruling to reform the New York Police Department's controversial 'stop-and-frisk' tactic has already led to a sharp rise in shootings, figures reveal . The shocking rise in gun crime has emerged days after the federal judge who ordered an overhaul of the stop-and-frisk strategy refused to delay it pending an appeal by the city. U.S. District Judge Shira Scheindlin said such a delay would send 'precisely the wrong signal.' She had ordered changes in August after finding the program discriminates against minorities. Police have stopped, questioned and sometimes patted down about 5million people over a decade. Dismissing the suggestion that reforms of the 'stop-and-frisk' strategy be delayed, Judge Scheindlin wrote: 'Ordering a stay now would send precisely the wrong signal. 'It would essentially confirm that the past practices, resulting in hundreds of thousands of stops - overwhelmingly of minorities - that resulted in little or no enforcement action or seizure of contraband were justified and based on constitutional police practices. 'It would also send the message that reducing the number of stops is somehow dangerous to the residents of this city.' But with figures showing the number of gunshot victims up 9 per cent over the same period last year following the ruling on August 12, that's the message implicit in the latest statistics on gun crime on NYC. Seizures of firearms are also down, with 239 taken by police between August 10 and September 8, compared with 289 over the same period last year, according to the statistics seen by the New York Post. And gun charges have fallen by more than 15 per cent from 492 last year to 417 this year. Sources blamed Scheindlin's ruling for the disturbing trends. A police department source told the Post that police are reluctant to stop and search because 'they're scared of being sued.' 'They feel as if the city is not going to indemnify them in lawsuits,' the source said. 'They never stop and frisk old white guys like me': U.S. District Judge Shira Scheindlin ruled the tactic unconstitutional last month after finding the program discriminates against minorities . Judge Scheindlin has not commented on today's statistics, but on Tuesday she criticised 'certain high-level city officials and pundits' who have misinterpreted her ruling. She said she did not order an end to the stop-and-frisk program but instead insisted that it be carried out legally. And she defended her remedies, which include the appointment of a monitor to ensure the program's legality and of a facilitator to conduct meetings with interested parties in neighborhoods where frequent stops occur. She had also ordered some officers to wear cameras. She said the vast majority of the overhaul won't be implemented until the monitor and the facilitator meet with the community, the police department and other stakeholders to create sensible solutions. 'In short, the only activity at this stage is discussion between the monitor, the facilitator and the parties to develop the remedies,' she said. 'No other specific relief is imminent, much less ordered.' Michael A. Cardozo, the city's top lawyer, said in a statement that the city remains committed to reversing Scheindlin's rulings as quickly as possible. He noted that the city has asked the 2nd U.S. Circuit Court of Appeals in Manhattan for an expedited appeal so police officers are not in limbo. 'We cannot afford such delay, as public safety is of paramount concern to the mayor and the police commissioner,' he said.","Judge Shira Scheindlin ruled on August 12 policy must be reformed .
Shootings now up nearly 13 per cent compared to same period last year .
The number of gunshot victims is now up 9 per cent, NYPD figures show .
Statistics revealed days after Judge Scheindlin refused to delay decision ."
"Aston Villa defender Aly Cissokho revealed how AC Milan pulled out of a deal to sign him... because of problems with his teeth. AC president Adriano Galliani claimed he had signed the world's best left back when he agreed a deal to sign the Frenchman from Porto for £12m back in 2009. But just 48 hours later the Italian giants pulled out of the deal, blaming a dentist's report. Aly Cissokho claims AC Milan pulled out of a deal to sign him because of a problem with his teeth . Cissokho signed for Aston Villa in the summer after spending last season on loan at Liverpool . Villa are second in the Premier League, aided by Gabriel Agbonlahor's winning goal at Anfield . Speaking to The Sun, Cissokho said: 'The problem only developed when Milan tried to agree a different deal with Porto. 'Milan said there was some kind of problem with my body, which was linked to my teeth! 'But it was just an excuse because I completed my medical in two hours, with no problems. 'I even signed Milan's contract and all that remained was for Milan's president to send the money to Porto's president.' Cissokho in training with his new team ahead of their clash against Arsenal . AC MIlan chief executive Adriano Galliani (left) pictured here with new striker Fernando Torres . Cissokho is hoping to prove AC Milan wrong having signed for Villa on a permanent deal from Valencia in the summer. The 27-year-old defender spent last season on loan at Liverpool and has played almost every minute of the Birmingham club's blistering start to the season.","AC Milan agreed a £12m deal to sign the defender from Porto in 2009 .
President Adriano Galliani claimed he was the best left-back in the world .
But the Italian giants pulled out of the deal, blaming a dentist's report .
The Frenchman signed for Aston Villa from Valencia this summer .
Spent last season on loan at Liverpool ."
"Reading have announced that an Asian consortium has completed a takeover at the Madejski Stadium. Sir John Madejski, who has been at the helm in Berkshire since 1990, revealed in a statement on the club's website that everything was finalised to end months of uncertainty, which saw majority shareholder Anton Zingarevich leave the board in June. 'I am delighted to announce that, following confirmation from the Football League, our new Asian consortium partners are now in place at Reading Football Club,' he said on the club's official website. Sir John Madejski will remain as co-Chairman of Reading, with Khunying Sasima Srivikorn as Co-Chairwoman . Khunying Sasima, Narin Niruttinanon  and Sumrith Thanakarnjanasuth have completed the takeover . 'After months of tireless hard work and a lot of speculation, I am very pleased to say that Reading Football Club's future has been resolved.' Zingarevich, who purchased a 51 per cent stake in Reading in May 2012, pulled out of a deal to complete a full takeover shortly after the Royals were relegated from the Premier League in 2013 and his departure from the board was announced earlier this summer. During that time the club has been searching for fresh investment, but that hunt is now over after Khun Narin Niruttinanon bought a 50 per cent stake, Khunying Sasima Srivikorn took 25 per cent and Khun Sumrith Thanakarnjanasuth bought the remaining 25 per cent. Madejski also confirmed that he will remain at the Royals in a co-chairman capacity, with Khunying Sasima taking up the role of co-chairwoman, while chief executive Nigel Howe and non-executive director Ian Wood-Smith will also stay at the Sky Bet Championship club. Irish forward Cox scored the opening goal for Reading, it was the Irish forward's third goal of the season . 'I cannot speak highly enough of our new partners from the time we have spent together so far,' Madejski said. 'They have shown great professionalism, perseverance, patience and diligence and, on a personal level, our relationship is excellent and long may that continue.' The 73-year-old described how his tenure at Reading had already given him some of the 'greatest memories of my life' and he is hoping for many more at the Royals after a strong start to the season has seen Nigel Adkins' side climb to sixth. 'We have started this season well, which is testament to all of our staff and players here,' he added. 'There are reasons to be optimistic on many fronts, and we now move forward with a renewed vigour and high hopes for a bright new future.' Simon Cox bundled home a late winner for Reading as they triumphed in a pulsating clash with Millwall .","Sir John Madejski has confirmed takeover of Championship side Reading .
Khunying Sasima, Narin Niruttinanon and Sumrith Thanakarnjanasuth have completed the takeover .
Madejski will continue to act as co-chairman of the Royals ."
"Scotland goes to the polls today as a final series of opinion polls last night suggested the future of the UK hangs in the balance. Polling stations opened at 7am this morning and people have until 10pm to cast their ballot, with the result expected to be known by breakfast time tomorrow. The crucial ballot, which could see the 307-year-old union between Scotland and England brought to an end, is expected to go down to the wire, with polls showing the contest is too close to call. After a frenetic final day of campaigning from the rival sides yesterday, the turnout is expected to be high, with 4,285,323 people registered to vote, according to the Electoral Commission, and for the first time 16 and 17-year-olds across the country will be able to take part. Scroll down for video . Crowds flock to this polling station in Penicuik, Midlothian, just moments after the door opened, eager to have their say in today's historic vote . As officials arrived at the polling station they were greeted by a queue of people eager to have their say . Voters wait for the polling station to open to cast their vote in Portobello near Edinburgh . One of the first people to cast their vote after voting opened leaves a polling station at Ritchie Hall in Strichen, Scotland this morning . A voter, and his dog, arrives to cast his vote in the referendum at Ritchie Hall today . A man sets off to cast his vote in east Glasgow this morning, as Scotland takes to the polls . The crucial ballot, which could see the 307-year-old union between Scotland and England brought to an end, is expected to go down to the wire, with polls showing the contest is too close to call . After a frenetic final day of campaigning from the rival sides yesterday, the turnout is expected to be high, with 4,285,323 people registered to vote . With just hours until the historic referendum, a new poll has placed the No campaign in the lead with 51 per cent . Voters arrive at the polling station in the village hall of the remote Highland area of Lochcarron . Two young Yes supporters give the thumbs up outside the polling station on Brunswick Road in Edinburgh . A YouGov survey for The Sun and The Times and a separate poll by Panelbase both found 52per cent of Scots will to vote to stay in the union, with 48per cent favouring independence, when undecided voters are excluded. If correct, almost all the undecideds – some 170,00 or so voters – would now have to break for Yes for independence to get the go ahead. A Survation poll for the Daily Record, excluding the nine per cent who said they did not know how they would vote, put Yes on 47 per cent and No on 53 per cent. Last night’s polls confirmed that women remain more resistant to independence than men. A blind pensioner was yesterday punched in the face for supporting a No vote as Scottish nationalists mounted a last-minute bullying campaign to intimidate people into voting for independence. Thousands of police will today man polling stations as the separatists are expected to use menacing tactics to persuade people to break up the Union. Last night it emerged the BBC had hired security guards to protect staff because of concerns that police may not be able to cope after the Corporation was targeted over alleged ‘bias’ last weekend. As a poll found that 46 per cent of No voters had felt personally threatened by Yes supporters during the campaign, there were concerns about the possibility of mob violence in the event of a No vote. A 75-year-old man, who is registered blind, was yesterday punched in the face by a nationalist supporter as he handed out leaflets in support of the Union in Glasgow. Incredibly, the YouGov poll found that Ed Miliband is now less trusted than David Cameron in Scotland, traditionally a Labour heartland, on 25 per cent against 26 per cent for the Prime Minister. The tightest referendum poll left the No camp with just a two-point lead. The Ipsos MORI survey for STV put support for Yes on 49 per cent against 51 per cent for No, once undecided voters are excluded. Taking them into account, the No campaign is backed by 49 per cent, Yes on 47 per cent and ‘don’t knows’ on 5 per cent. The figures are rounded up. That represents a slump in support for the No campaign of five percentage points from August, while Yes is up seven points. Turnout for the referendum is now likely to be extremely high, with 95 per cent claiming that they are certain to vote. While this figure is higher with those aged 55 and over who traditionally are more likely to turn out – 97 per cent – it is still very high across all age groups, including those aged 16 to 24, where 90 per cent claim they are certain to vote. The record for any UK referendum was set by the 1998 vote in Northern Ireland, in which 81 per cent of voters took part. Alex Salmond poses for a photograph before placing his vote in Strichen, Scotland . A Graffiti mural of Ales Salmond appears on Fashion Street in London . A joke sign appears next to the road on the English/Scottish border at Gretna . Even Sir Walter Scott can't bear to watch: The famous statue of Sir Walter Scott on Edinburgh's Princes Street has the head covered with a Saltire flag . A pro-independence washing line underneath Edinburgh Castle . Alex Salmond promised voters 'the opportunity of a lifetime' in his final speech given in Perth last night . Gordon Brown was hailed as having given the speech of the No campaign after imploring voters in Glasgow to 'have confidence' and say No . Appearing on the Andrew Marr Show earlier this week, Alistair Darling conceded the race was close with many voters still undecided while SNP leader Salmond said he was taking 'a premature victory lap' Wednesday night saw the final and most ferocious night of campaigning with much of Scotland lit up with signs in favour of or against independence. A No Thanks logo lights up Edinburgh castle . A giant Yes sign, created by campaign group The Hills Have Ayes, appeared on the Salisbury Crags in Edinburgh . Thousands of Yes voters gathered in Glasgow's George Square yesterday on the final day of campaigning . Better Together voters in kilts and tartan hats and scarves wave Union Jacks in Glasgow's George Square . Despite what could be a record turnout of a reported 95 per cent, the future of Scotland relies on undecided voters . In what has been praised as the speech of the No campaign, former prime minister Gordon Brown urged No voters to 'have confidence' and reject Scottish independence today. Speaking in Glasgow yesterday, a snippet from his esteemed oration: . 'What we created together, let no narrow nationalism split asunder. ‘Hold your head up high with dignity and pride – stand up and be counted. ‘Tell them Scotland does not belong to the SNP. 'To those people that have still got doubts and are wavering, people who were thinking about voting Yes yesterday but could be persuaded today, let us tell them about the real risks.' After proclaiming a premature victory lap, Alex Salmond received a hero's welcome as he spoke in Perth near Stirling yesterday for the last time in his Yes campaign. To the roars of a jubilant crowd, he urged them to 'seize the opportunity of a lifetime'. 'We are the underdogs in this campaign, as we always have been. 'The Westminster establishment will fling the kitchen sink and half the living room and probably most of the bedroom at us. 'They thought all they had to do was agree to it, see off Scotland, and then it wouldn't matter. 'This is our opportunity of a lifetime and we must seize it with both hands.' It could even break the record for any UK-wide vote – the 84 per cent turnout in the 1950 general election. Today's figures come after both sides said they were confident they would win earlier this week. Appearing on the Andrew Marr Show, Alex Salmond admitted to taking a 'premature victory lap' while Alistair Darling said he was 'confident' the No campaign would remain part of the UK. Thousands flooded Scotland's major cities yesterday on the final day of campaigning. Crowds swelled in Glasgow's George Square which saw the heaviest police presence, while a planned march through the cobbled streets of Edinburgh led Yes voters to gathering at the Scottish Parliament.","More than 150,000 still undecided on most prolific vote in country's history .
Turnout expected to be high, with 4285,323 people registered to vote .
16 and 17-year-olds will be able to take part in the referendum .
Final polls show four per cent of electorate have still to make up their mind .
The biggest survey puts No in lead with 52 per cent of vote .
Comes as both sides of debate launched last-ditch bids to sway undecideds .
Rousing speeches from both campaigns heralded final day of campaigning .
Alex Salmond promised roaring crowds 'the opportunity of a lifetime'
Gordon Brown implored No voters to 'Have confidence in saying No'
More than 90 per cent of Scottish voters expected to turn out today ."
"England women are set to play in front of a larger Wembley crowd in their upcoming friendly against Germany than watched Roy Hodgson's men tackle Norway at the national stadium. The Football Association confirmed to Press Association Sport that ticket sales on Friday were hovering just under 41,000, far above the target of 30,000 they had set for the November 23 match. The men's friendly against Norway on September 3 drew an attendance of just 40,181, the smallest Wembley crowd for a senior England game since the stadium was rebuilt. Wayne Rooney scored the only goal of the game from the penalty spot during England's friendly with Norway . Wembley was at less than half its capacity for England's friendly against Norway on September 3 . Toni Duggan (left) celebrates with team-mates Lianne Sanderson and Steph Houghton (right) in April . Ticket sales in the three weeks prior to the women's game are also expected to be brisk, raising the possibility of a crowd exceeding 50,000. Great Britain's women Olympic Games team were watched by 70,584 as they beat Brazil 1-0 at Wembley in 2012. The England women's team have not played at the stadium since its redevelopment. Manager Mark Sampson's side have qualified for next summer's World Cup in Canada by winning all 10 of their qualifying matches, and the fixture against European champions Germany will set a record for the largest crowd at a home England women's international, going beyond the 29,092 that witnessed victory over Finland at the Etihad Stadium during Euro 2005.","England women face Germany in a friendly at Wembley on November 23 .
FA confirmed almost 41,000 tickets had already been sold for the match .
It will be the first time the women's team have played at the new Wembley .
Men's friendly against Norway in September drew an attendance of 40,181 .
The lowest crowd for a senior England game since Wembley was rebuilt .
England women qualified for next summer's World Cup by winning all 10 qualifying matches ."
"Arsenal's injury-prone midfielder Abou Diaby played 90 minutes for Arsenal Under 21s as they continued their strong start to the season at Villa Park, thanks to two goals from Chuba Akpom. Diaby, who has been plagued with injuries over the past four years, was playing his second game for the academy side this season at an empty Villa Park, with just 377 fans in attendance. The French midfielder was strong and composed in the centre of the park, and showed occasional signs of his undoubted quality by threading sumptuous through-balls between the heart of the Villa defence. VIDEO Scroll down to watch Abou Diaby: Every year we say I am like a new signing . Abu Diaby was able to complete 90 minutes in the friendly against Aston Villa on Thursday night . Diaby featured for just 16 minutes last season, coming on as a substitute against Norwich in May . French midfielder Abou Diaby combined his usual powerful display with some sublime through-passes . One such pass resulted in a glorious chance for speedy striker  Akpom, but the 18-year-old was unable to round Craig Hill. By that stage Akpom had already capitalised on some calamitous defending by Villa captain Lewis Kinsella to put Arsenal 1-0 up with a composed finish. And the striker, who broke the Arsenal record for the 10m sprint last week, doubled his tally late on, showing strength to match his speed as he held off a defender before finishing calmly with a flick of his right boot. Akpom was one of several Arsenal youngsters who will hope Arsene Wenger was watching their impressive displays on Thursday night. Chuba Akpom toes home his second goal despite being off-balance as Arsenal won at Villa Park . Francis Coquelin hurdles a challenge as Arsenal made it three wins and a draw from four games this season . Hector Bellerin (left) and Isaac Hayden (right) were both solid at the back as they await first-team opportunities . Hector Bellerin and Isaac Hayden will both expect a chance in the first team this season with Wenger so light on defenders, while Gedion Zelalem once again showed why he is rated so highly at the Emirates. But it will have been the performance of Diaby that most pleased Wenger. He managed just one Premier League appearance last season, a 15-minute run out in May against Norwich, but if he can keep fit, he can provide the steel in Arsenal's light-weight midfield.","Chuba Akpom scores twice as Arsenal continue unbeaten start .
Diaby looks fit and strong as he continues injury comeback .
French midfielder plays a few glorious full-backs in attempt to prove he is ready for first-team football again ."
"Tens of billions of pounds were wiped off shares yesterday as Angela Merkel conceded for the first time that Greece could be forced to quit the euro. The German chancellor suggested that European support for Greece would ‘end’ unless Athens held to the punishing bail-out terms agreed with Brussels and Berlin. Her warning came amid mounting speculation that Greece could be forced out of the single currency within weeks – plunging both Athens and the single currency into crisis. Scroll down to see live stock market updates... Decision time: France's new President Francois Hollande (left) will meet with German chancellor Angela Merkel (right) tomorrow in what could be a decisive time for the single currency . Radical departure: Angela Merkel and France's former President Nicolas Sarkozy had similar austere ideas about the future of Europe and were dubbed 'Merkozy' Stalemate: Greece's political parties are struggling to form a coalition. PASOK leader Evangelos Venizelos, New Democracy leader Antonis Samaras, President Karolos Papoulias and Syriza leader Alexis Tsipras . Running out of patience: Angela Merkel in Berlin yesteday . Observers have dubbed the possible . departure as the ‘Grexit’ and one Greek minister last night warned the . crisis could result in ‘civil war’, with Kalashnikov-toting gangs . roaming Athens. Greek newspaper Imerisia reported . that the government has just £1.2billion left in its coffers – enough to . continue for only a few days. Last night there were also rumours of . an unofficial ‘grey market’ in the drachma – the old Greek currency – . springing up in anticipation of the exit. Mrs Merkel, who will hold talks on . the crisis with new French president Francois Hollande today, said . Greece would ‘always’ be a member of the EU. But she left open the question of . Greece’s membership of the single currency, saying only that it would be . ‘better’ if it remained within the ailing single currency. Her comments came as the mounting . political turmoil in Greece sent shockwaves through world stock markets. Mr Hollande will fly to Berlin today for talks just hours after being . sworn in. In London, the FTSE-100 index was . down by 110 points to its lowest level this year, wiping almost . £30billion off the value of Britain’s top companies. Bank shares took a hammering, with Barclays, Lloyds and Royal Bank of Scotland all down by around 5 per cent. Markets in the U.S. also fell on the news - the Dow Jones was down 125 points, while the Nasdaq fell 31 points. Boys in town: Head of Greece's Left Coalition party Alexis Tsipras (centre) leaves the presidential palace yesterday . The euro fell to its lowest level against the pound for three-and-a-half years. Today, European markets are currently relatively stable, despite yesterday's cataclysmic events. The . FTSE-100 is 0.02 per cent up at 5,466.64; Germany's DAX is 1.26 per . cent up at 6,453.23; while France's CAC 40 is 0.72 per cent up at . 3,079.96. John . Cridland, director general of the CBI, warned that a Greek exit from . the eurozone ‘would be like an earthquake happening’ for the British . economy. George Osborne flew to Brussels last night for crisis talks today with EU finance ministers on the future of the euro. The Chancellor is expected to warn that Europe’s economy is at risk unless Greece is saved. There were also fresh concerns about . Spain after financial markets demanded a punishing 6.2 per cent interest . rate on government loans – the highest level this year. The crisis unfolded as political . leaders in Greece gathered in Athens for another round of talks on . forming a coalition following this month’s elections. The talks broke up inconclusively and there will be a further round of negotiations today. But last night there was widespread . speculation that Greece would be forced to hold fresh elections next . month after left-wing parties indicated they would boycott any deal that . supported the austerity drive agreed with the EU. Polls suggest that the far-left . Syriza party, which has said it will not impose cuts demanded by the . eurozone and IMF, could emerge victorious in a fresh poll. Greece’s . stock market closed at its lowest level since 1992. Greek politician Michalis . Chrysohoidis predicted the country would be plunged into ‘civil war’ if . it quit the euro and readopted the drachma. The minister for citizen protection . in the outgoing government said: ‘If Greece cannot meet its obligations . and serve its debt the pain will be great. ‘What do we have to lose more than we have lost already? Our freedom. ‘What will prevail are armed gangs . with Kalashnikovs and which one has the greatest number of Kalashnikovs . will count ... we will end up in civil war.’ But Manolis Glezos, a Syriza MP and a . veteran of the Second World War resistance, warned Greeks had had . enough of cuts imposed on them from outside. He said: ‘Achtung Frau Merkel. The . Greek people want to live free and they don’t want to be under a new . occupation from Germany.’","Growing pessimism over future of single currency in current form .
Merkel's Christian Democrats 'crushed' in 'bellwether' regional elections .
German chancellor raises possibility of Greek exit for first time .
Greek bank shares plunge by 7%, as European stock markets also fall ."
"Louis van Gaal insists that the star-studded reputation of his Manchester United’s galacticos counts for nothing and his players have to prove themselves at home to QPR. The United boss has spent £160million in the transfer window adding the likes of Radamel Falcao and Angel di Maria to a formidable attack of Wayne Rooney, Robin van Persie and Adnan Januzaj. But Van Gaal insists that he is not impressed by their pedigree — he is only interested in what they can now deliver for a United side without a win. VIDEO Scroll down to watch Wayne Rooney: Falcao is sign of intent from United . Louis van Gaal wants Manchester United to hit the ground running against Queens Park Rangers . Radamel Falcao and Daley Blind both arrived at Old Trafford on transfer deadline day this month . He said: ‘What do I have to say about Falcao? What do I have to say about Van Persie? What do I have to say about Rooney? ‘They are great players, they have great records but they have to do it in the game, on Sunday. You have to show it. ‘All the Man United players have to show themselves in a team.’ Wayne Rooney and Robin van Persie were both described as 'great players' by Louis van Gaal . Marcos Rojo and Angel di Maria (from right with David De Gea, Ander Herrera, Anderson and Juan Mata) were expensive purchases for Manchester United as they aim to qualify for Europe this season .","Louis van Gaal has assembled an expensive squad at Old Trafford .
Radamel Falcao, Angel di Maria, Daley Blind, Marcos Rojo, Ander Herrera and Luke Shaw all joined for big money this summer .
Manchester United are looking for their first Premier League win ."
"James Rodriguez's glowing reputation following his World Cup displays have grown even further after the Colombian was awarded Goal of the Tournament in Brazil. The 23-year-old's stunning last-16 volley against Uruguay received the majority of the votes, from over four million FIFA.com users, with Holland captain Robin van Persie's ingenious header against Spain coming second. VIDEO Scroll down to watch the Top 10 Goals from Qualifying . Top dog: Colombia's James Rodriguez has been awarded the World Cup Goal of the Tournament . Winning moment: Rodriguez (left) has won the award for his stunning volley against Uruguay last month . Exquisite: Rodriguez's effort came in the first-half of Colombia's 2-0 last-16 win at the Maracana Stadium . Pick that out: Uruguay goalkeeper Fernando Muslera had no chance in stopping Rodriguez's shot . The Flying Dutchman: Robin van Persie came second in the voting for his header in Holland's 5-1 win vs Spain . VIDEO Top 10 Goals from Qualifying . Rodriguez scored both goals in his country's 2-0 win against their South American rivals last month, but it was exquisite opener that captivated those 70,000 spectators inside the iconic Maracana Stadium and the millions around the world watching. The midfield playmaker chest controlled a looping header from team-mate Juan Cuadrado before swivelling and unleashing an unstoppable effort that crashed in off the underside of Uruguay goalkeeper Fernando Muslera's crossbar. The Real Madrid bound star becomes the third successive South American winner of the award. At the last summer showpiece in 2010 Uruguay's Diego Forlan won the award for his breath-taking effort against Germany during their third-place play-off encounter; while in 2006 Argentina's Maxi Rodriguez collected the accolade for his thumping volley against Mexico in their pulsating last-16 clash. It is the second award Rodriguez has collected for his summer showpiece exploits after winning the Golden Boot. Rodriguez, who Sportsmail understands is set to sign for Real from Ligue 1 outfit Monaco in a £60million move on Wednesday, scored six goals in Colombia's run to the quarter-finals. Belter: Argentina's Maxi Rodriguez won the award at the 2006 World Cup for his volley against Mexico . Star man: Forlan won the 2010 Goal of the Tournament award as Uruguay finished fourth in South Africa .","James Rodriquez wins the Goal of the Tournament award for the 2014 World Cup .
Rodriguez stunning volley against Uruguay in the last-16 received the majority of the votes from over four million FIFA.com users .
Holland's Robin van Persie's diving header against Spain came second ."
