input,expected_answer
"(CNN) -- World champion Jenson Button is up to third place in the drivers standings after his victory in the Australian Grand Prix. The Briton, who was claiming his first success in a McLaren after winning the world title for Brawn GP, secured the maximum 25 points in Melbourne to move up to 31 points overall. It is tight at the top with two-time former world champion Fernando Alonso following up his opening race victory in Bahrain with fourth place behind Button. The Spaniard leads Ferrari teammate Felipe Massa, who finished third on Sunday, by just four points. Meanwhile, Ferrari already appear to be the contructor to beat, as they have opened up a 16-point advantage after two races. Drivers' Championship (after two rounds): . 1. Fernando Alonso (Spa) Ferrari 37 points 2. Felipe Massa (Brz) Ferrari 33 3. Jenson Button (GB) McLaren 31 4. Lewis Hamilton (GB) McLaren 23 5. Nico Rosberg (Ger) Mercedes GP 20 6. Robert Kubica (Pol) Renault 18 7. Sebastian Vettel (Ger) Red Bull 12  8. Michael Schumacher (Ger) Mercedes GP 9 9. Vitantonio Liuzzi (Ita) Force India 8  10. Mark Webber (Aus) Red Bull 6   Constructors' Championship: . 1. Ferrari 70 points 2. McLaren 54  3. Mercedes GP 29 4. Red Bull 18 4. Renault 18 6. Force India 8 .","Fernando Alonso maintains his lead in F1 drivers' standings with second race in Melbourne .
Alonso four points ahead of teammate Felipe Massa after finishing fourth in Australian GP .
World champion Jenson Button secures victory in his McLaren to move up to third overall ."
"London, England (CNN) -- A taxi driver shot in the back by Cumbrian gunman Derrick Bird has described how he dived for cover as he watched Bird shoot a friend in the face. Twelve people were killed in a shooting rampage which began in the port town of Whitehaven on Wednesday and ended with Bird, also a taxi driver, apparently shooting himself near a remote Lake District village. Don Reed said he watched in horror as Bird walked up to a taxi rank in Whitehaven and shot another driver, Darren Rewcastle, at point blank range. ""He turned up and shouted 'Darren' before walking up to him and taking his face off. I saw it. He just shot him,"" Reed, a former soldier, told the Liverpool Echo. ""Then Derrick pulled up by me, raised his shotgun and got me in the back as I took a flying dive. Half the bullet got me and the other half went into a shop window across the road."" Reed said his military training ""kicked in"" as he crawled away on hands and knees, using cars for cover. ""I got next to Darren Rewcastle on the floor. His face was gone. I stood up and Derrick came forward as I tried to open taxi doors to put between us."" Bird then drove away, shooting several other taxi drivers in the town, the Echo said. Reed said he had known Bird for 20 years. He said Bird had been on vacation to Thailand with some of his victims. ""I haven't a clue why he did it, it's beyond my comprehension,"" Reed told the Echo. Reed was taken to a local hospital for treatment for a gunshot wound and later released. A local taxi firm owner said Bird had been involved in a dispute with other drivers at the rank -- including Rewcastle -- who he had accused of taking ""fares"" from the back of the queue. ""There's been an argument on the rank which was in relation to taking people off the back of the rank, instead of sending them to the front,"" he told the UK's Press Association. ""It's an ongoing thing. It came to a head on Tuesday night and maybe, with any other problems Derrick had, it contributed to his behavior."" Meanwhile residents of the village of Boot have spoken of how their idyllic Lake District hamlet became the center of a frantic police manhunt as cars were forced off the road and drivers witnessed a woman shot in the face. ""Two cars came screeching down, one after another because they had been almost road-raged off the road by this bloke. After that they saw him shoot the girl in the face,"" Rose Bogg, 63, told PA. Bogg said residents were warned to stay indoors. ""There were helicopters around the place because they were searching for him... It was really scary. We knew he was in the area and we had heard he was on foot by then but nobody knew exactly where he was."" After two hours, Bogg and her husband heard that the gunman had shot himself nearby. ""This is just an out of the blue thing. Everyone is very shocked,"" she said.","Taxi driver ducked for cover as a colleague was shot dead at point blank range .
Don Reed, a former soldier, was shot in the back by gunman Derrick Bird .
Bird was involved in a dispute with other taxi drivers, cab firm owner says .
Bird eventually found dead in Lake District village following police manhunt ."
"London, England (CNN) -- Britain will step up its inspection of North Sea drilling rigs following the massive oil spill in the Gulf of Mexico, the government announced Tuesday. The government will also increase monitoring of offshore drilling compliance and has asked a new oil industry group to report on Britain's ability to prevent and respond to oil spills, Energy Secretary Chris Huhne said. ""The events unfolding in the Gulf of Mexico are devastating and will be enduring,"" Huhne said in a statement. ""What we are seeing will transform the regulation of deep water drilling worldwide. It's my responsibility to make sure that the oil and gas industry maintains the highest practices here in U.K. waters."" Current measures are up to standards but must be strengthened in light of the Gulf of Mexico spill, Huhne said. ""It's clear that our safety and environmental regulatory regime is fit for purpose,"" he said. ""It is already among the most robust in the world and the industry's record in the North Sea is strong. For example, we already separate regulation of operations and safety. ""But the Deepwater Horizon gives us pause for thought and, given the beginning of exploration in deeper waters West of Shetland, there is every reason to increase our vigilance."" Tougher steps are already being taken, Huhne said. They include doubling the number of drilling rig inspections by the Department of Energy and Climate Change (DECC), which is responsible for licensing, exploration, and regulation of oil and gas developments on the U.K. Continental Shelf, he said. The DECC is also reviewing the indemnity and insurance requirements for operators on the U.K. Continental Shelf. Huhne said Britain's stringent safety regulations came into force after the Piper Alpha disaster in July 1988, when a gas leak led to a major fire that engulfed the platform in the North Sea. Of the 229 people aboard the rig, 167 died. Operators of oil rigs must now analyze the potential dangers on an installation, the consequences of any incident, and their methods to control the risks.","Britain to step up North Sea oil rig inspections .
Move prompted by Gulf of Mexico spill, Britain says .
""Every reason to increase vigilance,"" Britain says ."
"New Delhi, India (CNN) -- Caste and religion are potential headings on matrimonial columns of Sunday newspapers. At times, matchmaking classifieds profile mystical birth-chart defects of the candidates. In India, marriages are solemnized as a well-guarded union. But the country has now moved to at least unshackle divorce. Officials Friday announced measures to stem delays in seeking an early end to failed alliances. India's federal cabinet approved ""irretrievable breakdown of marriage"" as a ground for couples to part ways, information and broadcasting minister Ambika Soni told reporters. Under original Hindu marriage laws, both estranged partners have to appear at court proceedings for settlement of their lawsuit for divorce by consent. But it's not uncommon for a petitioner to skip tribunal dates deliberately in order to keep the case dragging in India's notoriously sluggish legal system, authorities acknowledge. ""This has been causing considerable hardship to the party in dire need of divorce,"" Soni said. Officials believe the new legislation, now due for clearance by parliament, will eliminate harassment of either party in the case and abuse of the existing law on dissolving marriages. There was no official data on divorces immediately available, but matchmakers say four in 100 marriages fail in India. With the country transforming into a modern economic powerhouse, divorce is increasingly seen as an acceptable way out of unsatisfying relationships. ""Divorce doesn't seem to be biased any more. It's uniform among all castes, cities and income groups,"" said Vivek Pahwa, the head of SecondShaadi.com, a marriage bureau for second-timers. Pahwa's portal aims at India's internet-using divorcees, widows and widowers. More than one-fourth of his clients, he says, are women, especially in jobs. ""It's reflection of financial independence,"" he said. He was referring to a growing number of Indian women joining the workforce who he says refuse to remain trapped in unwanted marriages. Indian laws allow limited one-sided separation. Cruelty and desertion can serve as a premise for seeking divorce without consent. Separately, the country has harsh laws to protect women, such as in cases of physical torture over dowries. But data shows a surge in crimes against women. Police across India registered 195,856 crimes against women in 2008, up from 140,601 in 2003, according to the National Crime Records Bureau.","India seeks to speed divorces .
Previous law required divorce by consent except for cruelty and desertion .
New law adds ""irretrievable breakdown"""
"(CNN) -- Director Chen Kaige's films often examine the close ties of love, passion and friendship, but his own relationship with his artist and filmmaker father is one that has informed much of his life and colored his work. Chen Kaige captures the pains and passions of relationships on the silver screen. As a 14-year-old red guard during the Cultural Revolution, Chen denounced his father for creating subversive art. While his father forgave him, Chen has found it hard to truly forgive himself. ""I knew it was the wrong thing to do. If I didn't know, then I could've forgiven myself,"" he told CNN. Chen has already touched upon such a significant moment in his personal life in his award-winning 1993 film, ""Farewell My Concubine."" It brought him international-acclaim and a host of accolades, including Cannes Film Festival's Palme D'or. Like ""Farewell My Concubine,"" Chen's latest film, ""Forever Enthralled"" (""Mei Lanfang"" in Mandarin), once again delves into the world of Beijing opera, and it has proven to be a hit in China since its release in cinemas in December. However, capturing the Cultural Revolution remains one of Chen's ambitions -- not only to explore the circumstances that colored the relationship with his father but an exploration of a crucial time in Chinese history. ""It's not because I was hurt and so many people hurt that I want to do my revenge. It's not like this. This is the lesson that the Chinese people must learn, no matter what,"" Chen told CNN. ""I hope that my generation of directors or writers could do something to tell people the truth, to tell people what really happened at that time; why a young son of a film director, you know, could denounce his own father, like I did. I was still shocked,"" he said. Now 56 years old, Chen studied at the Beijing Film Academy, directing his first feature film ""Yellow Earth"" in 1984. After the success of ""Farewell My Concubine,"" he eventually took up the offer to direct a Hollywood film in 2002 -- ""Killing Me Softly,"" with Heather Graham and Joseph Fiennes. While failing to impress the critics or register a hit at the box office, Chen remains sanguine about the experience. ""I think I've learnt a lot from that. Although I fully understand why audiences didn't really enjoy that film that much. ""In the industrial system [of Hollywood] people don't really care if you're making a good film or not. People care about whether the film can make money. It's a completely different thing, you know. Quite honestly, I wasn't very comfortable to do films that way,"" said Chen. Chen will continue to make films in China and finds the country's recent transformation as significant as earlier periods of change during his lifetime. ""I ask myself whether it's a progress or we're just going back to where we not necessarily need to be. I don't know. I mean, I'm not trying to say anything politically. But I feel if you look at the very beginning of Charles Dickens' novel, 'A Tale of Two Cities,' 'It was the best times, it was the worst times...' this is the simple answer,"" he said. Time will tell if today's China will be part of Chen's cinematic sweep in the future.","Chinese director Chen Kaige found international fame with 'Farewell My Concubine'
Made a brief foray into filmmaking in Hollywood before returning to China .
Personal experience during Cultural Revolution had large impact ."
"(CNN) -- Lionel Messi scored his 33rd and 34th goals of the season as Barcelona crushed Valladolid 4-0 to retain their Spanish Primera Liga title by three points from Real Madrid, who were held 1-1 at Malaga on Sunday. The 22-year-old Messi put the icing on the cake of a memorable campaign for him personally, helping Barca finish the season on 99 points, the most points gained in Spanish league history. With arch-rivals Madrid breathing down their necks, just a point separated the two sides going into the final match of the season, Pep Guardiola's side knew that only a victory would guarantee their fourth league title in six seasons. And they were handed the perfect start when visiting defender Luis Prieto managed to slice Pedro's 27th-minute cross into his own net. Pedro was instrumental in Barca's second goal four minutes later, sliding the ball through the goalkeeper's legs after latching onto Messi's pass. Argentine maestro Messi then took over. He netted his first -- and Barca's third -- on the hour mark when tapping home after Yaya Toure's powerful run had split the Valladolid defence. The scoring was completed with 15 minutes remaining when Messi fired home after against being set-up by Toure. Speaking to reporters after the match, Barca captain Carlos Puyol said: ""Real Madrid had a great season and made life tough for us but we fought hard to win this title with a huge points tally. ""It is really nice to celebrate this title in front of our fans. We have had some difficult moments and they really helped us get through them."" The victory also meant Real's result became redundant, although their failure to win now increases the pressure even further on coach Manuel Pellegrini. Pellegrini's side fell behind on nine minutes when Sergio Duda finished fired Malaga ahead, although Dutchman Rafael van der Vaart earned the visitors a point with a superb turn and strike. The final day results mean that Valencia (third) and Sevilla (fourth) join Barca and Real Madrid in next year's Champions League. Meanwhile, Valladolid's defeat means they join Xerez and Tenerife in being relegated to the second division -- while Malaga and Racing Santander both survive the drop.","Barcelona crush Valladolid 4-0 to retain their Spanish Primera Liga title .
Lionel Messi scores 33rd and 34th goals of the season as Barca finish on 99 points .
Real Madrid finish three points behind in second place after a 1-1 draw at Malaga ."
"(CNN)  -- Facebook's privacy problems have been in the news ... again. Although complaints may have started deep in the blogosphere, even Time Magazine has made them its cover story. In response, Facebook announced a new privacy model to address complaints that it's too darn hard to actually navigate privacy settings on Facebook. (Well, duh.) It's not yet clear whether Facebook's changes will satiate the Facebook citizenry (let alone the rabid critics), but the conversations about privacy settings tend to emphasize only a fraction of the core concerns. Facebook rightfully believes that it's important to give users control over their settings, to empower them to make decisions about what's accessible. But Facebook can also be condescending, suggesting that they know what's best for their users because they have so much data about them (which they do). Unfortunately, Facebook's data tells them a lot about what people do but little about why they do it. They know that people aren't quitting Facebook, but that doesn't mean that users aren't frustrated or concerned (or would be if they understood what was happening). Don't get me wrong -- the privacy settings are confounding even for the most experienced digerati and I'm very glad that they're addressing this fundamental issue. But in doing so, I hope that they realize that the main reason for so much public outrage goes beyond privacy settings. The issue is fundamentally about trust and informed consent. When people share information with Facebook, they become vulnerable to Facebook. They trust Facebook to respect their interests. Facebook has the power to expose people in ways that make their lives really miserable. Because of that power, it's crucial that they stop telling users what's best for them and start engaging in a more meaningful dialogue. Changing things and then forcing users to opt out is manipulative. Instead, they should be seeking informed consent -- actively working with users to help make sure that they understand what's at stake in their choices. It is unacceptable for a company like Facebook to trick people into ""consenting"" to make their data more visible than they might think that it is. People should be able to understand Facebook's changes and have choices available that allow them to make appropriate decisions. When Facebook changed its privacy settings in December, far too many people clicked on through without realizing that a few mouse clicks meant that they were exposing their status updates to the world. Many people may know exactly how not-private their Facebook profile or updates are. But do they? I recommend using ReclaimPrivacy to scan your privacy settings. Keep in mind that ""Everybody"" is more than the people searching for you on Facebook -- this includes every company or individual who wants to use your information for any purpose. In many ways, it's more accessible than simply posting something on a public website and waiting for Google to find it. And keep in mind that ""Friends-of-Friends"" means more than the people that you'd invite to a birthday party. I talked with a young woman who vowed that she'd never friend her mother; she didn't realize that if she friended her aunt and her aunt friended her mother than ""Friends-of-Friends"" included her mother. Do people really know who is included in their ""Friends-of-Friends?"" Facebook doesn't just need to fix its privacy settings. It needs to fix its attitude and repair its relationship with its users. Facebook isn't just a space for users to share; it is built on the backs of people and profits off of the data people entrust to them. An abusive relationship is simply unacceptable. Facebook must go beyond paternalism and start empowering users to help guide the future of the service. It starts with committing to an opt-in approach to changes and developing features that allow users to have complete transparency as to how their data is exposed to, and used by, third parties. It then requires innovating ways to actively engage participants. Facebook built a platform for mass sharing, but if it wants to change the world, it must also develop mechanisms for informed participation. With great power comes great responsibility.","Facebook's data says what people do but little about why they do it .
When people share info with Facebook, they become vulnerable to Facebook .
Do people really know who is included in their ""Friends-of-Friends?"""
"(CNN) -- World number one Roger Federer has expressed concern over plans to move the French Open from Roland Garros to the suburbs of Paris. Officals are looking into the possibility of shifting the clay court grand slam to one of three possible sites outside the city if they are unable to agree plans to expand Roland Garros. ""Let's think twice before we act,"" Federer told reporters after progressing to the second round of the tournament. ""If we move elsewhere, does it make sense? There is a lot of money at stake."" The French Open has been played at Roland Garros since the tournament began in 1928. Should the French Open leave Roland Garros? But officials are looking for a new site with better access for cars and more room for spectators to move around outside the courts. ""What about the soul of Roland Garros?"" asked Federer. ""This is what we might miss after.""","Federer queries plans to move French Open away from Paris home at Roland Garros .
French Open has been player at Roland Garros since event began in 1928 .
Officials are examining three possible sites in the suburbs of the capital ."
"London, England (CNN) -- Police in Gambia have seized a record haul of Europe-bound cocaine worth hundreds of millions of dollars, a statement from British authorities said Wednesday. The 2,100 kilograms (4,630 pounds) of cocaine has a street value potentially worth many times higher since it is often diluted with cutting agents. ""It is highly likely a large proportion of these drugs would have found their way onto the streets of Europe and the U.K.,"" said Neil Giles, deputy director for the Serious Organized Crime Agency (SOCA), Britain's version of the FBI. ""Taking this cocaine, and the profits that it would have generated, out of the hands of criminals is a major blow to their operations,"" he said. Gambian police arrested 12 suspects including a citizen of the Netherlands and Venezuelan employees of a Gambian-based fishing company and confiscated arms and cash from suspected warehouses. British agents were called in to help with forensic investigations which led authorities to a hidden room stashed with cocaine that originated in Latin America, SOCA said. The bust -- the largest ever single seizure of cocaine in West Africa -- occurred last Friday in the capital of Banjul, according to SOCA. In recent years, Colombian and Mexican drug cartels have crossed the Atlantic Ocean and expanded into West Africa, working in tandem with local criminal gangs to carve out a staging area for an assault on the lucrative European market. Officials with the U.S. Drug Enforcement Agency say that not one West African country has been left untainted by drugs. Africa's Gold Coast is sometimes referred to now as the ""Coke Coast."" A driving force has been an expanding European market for cocaine, while use in the United States has declined from its peak in the 1980s, the U.N. Office of Drugs and Crime said in its 2009 annual report. Criminals traffic about 250 tons of drugs to Europe each year, though not all of it makes it there, according to the United Nations. The European market totals about $11 billion. It's estimated that 27 percent of the cocaine that entered Europe in 2006 came from Africa. ""It has long been feared that cocaine traffickers might seek to exploit Gambia and other countries in the region as warehousing locations for drugs en route from South America to Europe,"" Giles said. He called the seizure ""highly significant"" because it showed the commitment of Gambian authorities to crack down. CNN's Stephanie Halasz contributed to this report.","Cocaine bust largest ever in West Africa, SOCA says .
Latin American cocaine was bound for Europe .
Latin drug cartels have been active across the Atlantic .
Europe has expanding market for cocaine ."
"Hartford, Connecticut (CNN) -- I knew every last American had been touched by the World Cup when my father-in-law told me how much he enjoyed ""the first few innings"" of the Brazil-Ivory Coast match. Needless to say, he's just discovering soccer. He still thinks a red card is what communists keep in their wallets. And yet, like so many of his countrymen, he's suddenly been laid low by World Cup fever, whose symptoms include a dull headache and a stiff neck, the result -- in my case -- of practicing headers in the driveway. (""Practicing them for what?"" my wife inquired. But you never know when that call-up will come for the U-50 national team.) At long last, soccer ignorami in this country are becoming part of the international community. For most of this past week, I (an American citizen) felt schadenfreude (a German word for ""joy in the misery of others"") at the spectacular implosion of Les Bleus (the French national team, which mutinied against its own coach while crapping out of the tournament). That's three countries in a single emotion, the kind of geopolitical awakening most of us only get in America when walking into an International House of Pancakes. And so I can't stop singing that song from Nike's ubiquitous World Cup commercial, in which Italian lounge singer Bobby Solo serenades Italy captain Fabio Cannavaro with a chorus -- ""Che Cannavaro, Che Capitano"" -- that is as insidiously unshakeable as the World Cup itself. I interviewed Cannavaro in Milan a dozen years ago and have followed and occasionally covered international soccer for two decades. In America, I sometimes act like one of those bores who saw the Beatles in Hamburg before they made it big: that guy who feels smugly superior to the mass of fans who later fill the bandwagon. This kind of smugness has its advantages. A fellow school parent asked me yesterday: ""What's the name of that guy who coaches Argentina?"" When I said, ""Diego Maradona,"" she replied: ""How do you know all this stuff?"" Maradona is only the greatest soccer player of all time and one of Earth's most famous inhabitants, but I kept those secrets to myself, letting her think I'm a soccer sophisticate and repository of the game's most obscure trivia. I'm just happy that more people care, that the next time my father-in-law hears the name Donovan, he'll think of the American whose 91st-minute goal sent the U.S. to the knockout stages of the 2010 World Cup, not the Englishman whose song ""Mellow Yellow"" went to No. 2 in the charts in 1966. Someday, when my father-in-law thinks of 1966 as the year that England last won the World Cup, the tournament will have finally realized its manifest destiny. It will truly have conquered the world. It's almost there now. More and more Americans are succumbing. You may have noticed your fellow cubicle jockeys sounding like one of those English soccer announcers currently on loan to ESPN: decrying ""cynical"" tackles, praising ""beautifully weighted"" passes and pronouncing themselves, at the water cooler, too ""knackered"" to work. iReport: Do you have World Cup mania? Last Sunday, I saw a brand-new Manchester United license plate frame on a car in our church parking lot. The next day, an 8-year-old saw my toddler in an English soccer jersey at the park and yelled, correctly: ""He's got an Arsenal shirt on!"" These are hopeful signs. In much of America, in the month it is named for, the June bug abruptly appears, reaches maturity in July and then quickly dies off. Typically, the World Cup does the same. But this time, I think soccer, as grass-dwelling pests go, will be harder to eradicate. I know the game will be eating my lawn for years to come. The opinions expressed in this commentary are solely those of Steve Rushin.","Steve Rushin is thrilled that more people are caring about soccer .
He says more and more Americans are succumbing to Cup fever .
The game will be difficult to eradicate, Rushin writes ."
