input,expected_answer
"(CNN) -- The remains of an Air Force major missing since the Vietnam War have been identified after years of searches, the Department of Defense said. Air Force Maj. Curtis Daniel Miller of Palacios, Texas, was one of 14 men whose plane was shot down on March 29, 1972. Miller and his crew were flying over southern Laos when a missile struck their plane, the Defense Department said Tuesday. After the shoot-down, rescue teams had to call off the search after two days because of heavy fighting near the crash site in Savannakhet province. In 1986, U.S. and Laotian search teams found the remains of nine of the men who were on the plane. In 2005 and 2006, search teams found more remains. DNA tests have confirmed that they belong to Miller and the other missing crew members. Miller will be buried with full military honors at the Dallas-Ft. Worth National Cemetery on March 29.","Maj. Curtis Daniel Miller of Palacios, Texas, was shot down on March 29, 1972 .
Miller and his crew were flying over southern Laos when a missile struck their plane .
Miller will be buried with full military honors at the Dallas-Ft. Worth National Cemetery ."
"(CNN)  -- The American Civil Liberties Union is pushing for a quick legal decision, hoping to save a high school prom that was allegedly canceled because two lesbians wanted to attend it together. The rights group filed a motion for a preliminary injunction against a Mississippi school district and high school in federal court Tuesday over the April 2 prom. The case will be argued before a federal judge in Mississippi on March 22, the ACLU said. The showdown stems from a complaint by 18-year-old Constance McMillen, who said she was told not to bring her girlfriend to the prom or wear a tuxedo. The prom was canceled after the ACLU demanded that McMillen's high school change its policy. ""I never thought the school would try to cancel the prom and hurt everyone just to keep me and my girlfriend from going together,"" McMillen said in an ACLU news release. ""A lot of people have made really generous offers to pay for a prom somewhere else, which I really appreciate. But all I've ever wanted was to be able to just go to my own school's prom with my girlfriend."" The motion filed Tuesday is part of a lawsuit that the ACLU has filed against the Itawamba County School District and Itawamba Agricultural High School. At the center of the lawsuit is a memorandum from the school to students, dated February 5, which says that prom dates must be of the opposite sex. Also, when McMillen expressed a desire to wear a tuxedo to the prom, the district superintendent told her only male students were allowed to wear them, according to court documents. Superintendent Teresa McNeece also told McMillen that she and her girlfriend could be ejected from the prom if other students complained about their presence, according to the documents. School district officials could not be reached for comment. But the county's board of education said in a statement last week that ""Due to the distractions to the educational process caused by recent events, the Itawamba County School District has decided to not host a prom at Itawamba Agricultural High School this year."" The ACLU aims to change that. ""We are determined to get the prom back on the calendar and open to all students,"" said ACLU lawyer Christine Sun. ""What this case comes down to is the school taking the extraordinary measure of canceling the prom, rather than live up to its legal obligation to fairly treat all students who want to come to it.""","Group files motion for preliminary injunction against a Mississippi school district .
Case will be argued before a federal judge in Mississippi on March 22 .
School district officials could not be reached for comment ."
"(CNN) -- ""Chief curiosity officer"" and the architect of the Plastiki voyage, David de Rothschild is only worried about sea sickness but will be armed with a copy of ""The Complete Sailor"" on the journey. Read the rest of David's CNN quiz answers, below. CNN: What did you want to be when you were young? de Rothschild: A pirate . CNN: What's the one characteristic that has led you to where you are today? de Rothschild: Being curious and not taking no for an answer. CNN: Who inspires you? de Rothschild: Family, friends and Buckminster Fuller. CNN: What's the most important lesson you've learned about yourself from the Plastiki project? de Rothschild: Nobody is as smart as everybody. CNN: What's your biggest hope for the expedition? de Rothschild: To capture the imagination of as many people as possible in order to inspire, engage and activate them! CNN: At what point would you define the Plastiki a success? de Rothschild: When we no longer produce and carelessly throw away single-use plastics. CNN: What is your favorite sea creature? de Rothschild: Sharks and seahorses. CNN: When is the last time you personally used a plastic bottle? de Rothschild: A month ago. CNN: What do you most value about nature? de Rothschild: Everything , especially how humble, inspiring and raw she is! CNN: What's the one creature comfort you'll miss most when you're at sea? de Rothschild: A fresh water shower. CNN: Name 3 books you will bring with you on the expedition. de Rothschild: ""Blessed Unrest"" by Paul Hawken; ""The World Is Blue: How Our Fate and the Ocean's Are One"" by Sylvia A. Earle and Bill McKibben; ""The Complete Sailor"" by David Seidman. CNN: If you had to choose a theme song for the expedition, what would it be? de Rothschild: ""Message in a Bottle"" by Sting. CNN: What's your favorite adventure film / book? de Rothschild: ""The Lorax"" by Dr Seuss; ""Swallows and Amazons"" by Arthur Ransom. CNN: What's your green motto? de Rothschild:  Green is just a color that's really only salving the consciousness! It's now time to focus on acting on the solutions in front of us! CNN: What's the most important thing you've done to prepare for life at sea? de Rothschild: Spend time with Jo Royle and David Thomson. CNN: What's the main emotion you're feeling right now days? de Rothschild: Ready to leave! CNN: What's your biggest fear for the expedition? de Rothschild: Sea sickness. CNN: What's the first thing you'll do when you reach Sydney? de Rothschild: Have a long sleep!","David de Rothschild answers the CNN quiz .
Favorite adventure book is ""The Lorax""; expedition song would be ""Message in a Bottle""
Most worried about sea sickness ."
"(CNN) -- As the NCAA basketball tournament kicks into gear this week, March Madness once again spreads out of arenas and into the workplace. Diehard and fair-weather fans alike will take part in office pools, games will be streamed online, and smack will be talked around water coolers. ""People love Cinderellas,"" the come-from-behind stories, said Stewart Mandel, a senior writer for SI.com who covers basketball and football. ""People love bragging when they pick something right."" Read Mandel's analysis of the brackets . And, amid all this game monitoring and chatter, some say productivity and earnings may take a hit, but others say the shared experience bolsters business. The first week of the tournament -- when the most games are played during daytime hours -- could cost U.S. employers as much as $1.8 billion, according to Challenger, Gray & Christmas Inc., a global outplacement company in Chicago, Illiniois, that annually predicts the tournament's impact. This blow to employers is based on surveys showing that 45 percent of Americans enter office pools and waste on average about 20 minutes a day focusing on basketball instead of work. Challenger, Gray & Christmas says that translates to more than 58 million employees. Print your bracket (PDF) ""Employers can no longer claim to be caught off guard by the annual event,"" firm CEO John Challenger said in a written statement. ""Some have tried to squash these pools, most simply ignore them and others have found ways to embrace the tournament as a team-building and morale-boosting opportunity."" But this figure on time and money lost seems ""plucked out of thin air,"" said Don Forsyth, a psychologist who studies group dynamics in the workplace in the Jepson School of Leadership Studies at the University of Richmond in Virginia. Who is to say how much time and money people waste each day on personal distractions, he asked. And maybe, he added, the employee who generally dreads going to work comes in energized because of the games. Forsyth, who's been studying work dynamics for 30 years, said the shared experience of feeling the madness probably does the workplace good and leads to gains instead of losses. ""It's a powerful social process,"" he said. ""It builds relationships and rituals within the group. Everyone is included,"" from the corner offices to the mailroom. ""People on the fringe get drawn in. It builds cohesion,"" he continued. ""You'd pay an expert to come in to do that for your company. March Madness does it for free.""","As March Madness begins, office pools and basketball become part of workday .
One company says employers stand to lose $1.8 billion this week due to distractions .
Psychologist says shared ritual boosts sense of belonging in workplace .
Positive cohesion comes for free, and employer wins, psychologist adds ."
"(CNN) -- The California Highway Patrol officer who responded last week to an emergency call about a runaway Toyota Prius described the driver as visibly shaking and said he ""appeared to be in shock"" once the car came to a stop, according to the police report released Wednesday. The Prius' driver, Jim Sikes, called 911 on March 8 after he said his accelerator became stuck as he tried to pass a slower vehicle. For about 20 minutes, Sikes said, he was unable to gain control of the car as it reached speeds in excess of 90 mph on a winding, hilly portion of Interstate 8 outside of San Diego. He said he repeatedly pressing down on the brakes and trying to lift the gas pedal to no avail. In the police report, responding Officer Todd Neibert said he ""could smell the heated brakes which indicated they had been used extensively"" and said he saw the brake lights periodically illuminate as he came upon the car. When he pulled alongside the car, ""I could see the driver sat up off his seat indicating that he was possibly applying the brake pedal using his body weight."" He said the Prius slowed slightly -- down to about 85 mph -- before accelerating again to 95 mph, according to the report. ""The driver looked over at me briefly and appeared to be in a panicked state,"" Neibert's report said. Eventually, Neibert used the patrol car's public address system to instruct Sikes to apply the brakes and the emergency brake at the same time. That tactic worked, and he was able to stop the car. ""The driver ... was visibly shaking and breathing deeply,"" the report said. ""He appeared to be in shock."" Upon searching the car, Neibert found ""a large amount of brake dust and brake pad material in and around the wheels,"" the report said. Toyota technicians investigating the incident were unable to recreate the same condition, according to a draft congressional memo obtained earlier this week by CNN. In addition, Sikes' claims that he slammed on the brake while his gas pedal was stuck to the floor do ""not appear to be feasibly possible,"" the memo said. David Justo of Toyota Motor Sales headquarters, described in the memo as Toyota's residential hybrid expert, said that if the gas pedal of the car was stuck to the floor, and the driver applied the brake, the engine would shut down. The memo said before Sikes' vehicle could be tested, technicians had to replace rotors, brakes and pads, as the pads and rotors were worn down. Contacted by CNN on Sunday, Sikes said he stands by his story. He declined to comment further.","CHP officer responded last week to emergency call about runaway Toyota Prius .
He said driver of car was visibly shaking and appeared to be in shock after car stopped .
Toyota technicians investigating incident unable to recreate circumstances .
Driver Jim Sikes stands by his recollection of runaway incident ."
"Bangkok, Thailand (CNN) -- Anti-government protesters poured a small amount of blood at the headquarters of the government in Bangkok on Tuesday, but the demonstration did not live up to their threat to douse the ministers' offices in blood. The protesters had launched a blood drive earlier to collect enough samples for the demonstration. Thousands of ""red shirts"" -- so named for their clothing -- held out their forearms to allow their compatriots to draw blood. The protesters intended to collect 1,000 liters (1 million cubic centimeters) and then throw the blood on the grounds of the Government House, which houses ministerial offices, at 6 p.m. (7 a.m. ET). ""Red shirts"" rally in Bangkok: Share your photos . If Prime Minister Abhisit Vejjajiva still refuses to dissolve parliament, the demonstrators said they will collect another 1,000 liters of blood Wednesday and splash it on the headquarters of the ruling party. The next day, they will collect 1,000 more liters and target the prime minister's residence, the demonstrators said. What are the protests about? Abhisit has repeatedly said he will listen to the protesters but will not accede to their demands. The anti-government demonstrations began Friday. By Sunday, tens of thousands of protesters had poured into the center of Bangkok. The rallies have been largely peaceful. Abhisit has said his government will not use force to quell the demonstrations. The nation's tourism minister estimated the demonstrations might have resulted in a 20 percent drop in tourists. The impact on Chinese visitors appears to have been greater, with the Chinese Chamber of Commerce reporting a 50 percent cancellation rate. The protesters are supporters of former Prime Minister Thaksin Shinawatra, who was ousted in a bloodless military coup in 2006. Thaksin was the only Thai prime minister to serve a full term and remains hugely popular. He fled the country in 2008 while facing trial on corruption charges that he says were politically motivated. The protesters say Abhisit was not democratically elected and have demanded that he call new elections. Since Thaksin's ouster, Thailand has endured widespread political unrest that has pitted Thaksin loyalists against Abhisit supporters. Two people were killed and at least 135 wounded in riots in April 2009 when protesters clashed with demonstrators supporting the government. CNN's Kocha Olarn and Dan Rivers contributed to this report .","Thousands of ""red shirts"" hold out forearms to give blood for message .
Demonstrators threaten to to splash blood on ruling party headquarters, PM's residence .
Protesters are supporters of ousted Prime Minister Thaksin Shinawatra ."
"(CNN) -- The Red River at Fargo, North Dakota, reached ""major flood stage"" early Wednesday as the National Guard and a small army of volunteers filled sandbags to keep the waters at bay. ""Everybody is just focused on battling it once again, and they're doing it with smiles on their faces,"" said Staff Sgt. Amy Wieser Willson of the North Dakota National Guard. The river rose to a record 40.8 feet at Fargo in 2009. As of about 7 a.m. Wednesday (8 a.m. ET), the river stood at 30.34 feet, 12 feet above the flood stage of 18 feet and past major flood stage. Floodwaters are forecast to peak at 38 feet this weekend. Are you there? Send photos, video to CNN iReport . ""Major flood stage"" is a term the National Weather Service uses to describe flooding causing ""extensive inundation of structures and roads"" and possibly the ""significant evacuations of people and the transfer of property to higher elevations."" ""[It's] very stressful for a lot of people, especially after seeing how much damage and how long the flood fight went on last year,"" Willson said. About 300 people were helping on the sandbag lines as the community raced to fill 1 million of them. See local coverage of the flooding . Torrey Callies spent a couple of days helping shield his Fargo neighborhood from the rising waters. ""We're making some good headway here,"" he said at midday Wednesday, as volunteers finished a sandbag dike. The sandbag levee is meant to hold back what's known locally as Meadow Creek, which branches off from the rising Wild Rice River. ""Everybody that lives here went through it last year, so everybody is well-schooled in how to do this,"" Callies said. Still, ""there's not the sense of deathly emergency that there was last year,"" he said. At least 150 volunteers -- most of them high school and college students -- helped in the neighborhood Tuesday, Callies said. ""God bless 'em for showing up, because without volunteer help, we'd never get this done,"" said Callies, 44, who owns a collection agency with his brother. ""In my book, that's a pretty cool thing to do."" The mess it makes of back muscles and backyards is worth it, he said. ""You want to keep your house dry, and that's the main thing,"" Callies said. ""The grass will grow back."" ""It's tough because it's awful work and it's hard on the back and it's stressful, but what do you do? You just suck it up and start throwing sandbags."" Last week, warm weather and rain melted snow south of Fargo and Moorhead, Minnesota, causing the Red River to swell. Upstream, snow and ice have yet to melt, pushing water back toward the two cities. Meanwhile, along the Eastern Seaboard, utility crews made steady progress restoring electricity after a powerful nor'easter whipped the region over the weekend. About 125,000 customers in New York, New Jersey and Connecticut remained without power early Wednesday. ""We know how difficult this is for our customers, and we appreciate their patience,"" said John Miksad of Con Edison. ""With each reconnection, we focus on restoring the greatest numbers of customers possible."" The outages were due mostly to power lines downed by Saturday's hurricane-force winds, which knocked over trees and utility poles. At least seven deaths were attributed to the storm, five caused by falling trees, authorities said. CNN's Jim Kavanagh, Sean Morris and Ed Payne and CNN Radio's Michelle Wright and Richard Benson contributed to this report.","NEW: River rises 12 feet above flood stage at Fargo, North Dakota .
NEW: About 300 workers scurry to fill 1 million sandbags to hold off waters .
Red River expected to peak at 38 feet this weekend .
About 125,000 customers in New York, New Jersey, Connecticut still without power ."
"(CNN) -- England soccer star John Terry has again been engulfed in controversy after his car hit a club steward on Tuesday night following Chelsea's Champions League defeat by Inter Milan. English Premier League side Chelsea confirmed that the club's captain had driven into one of its security staff as he sought to get past a horde of photographers and fans after the match, the UK Press Association reported on Wednesday. British media had widely reported that police said the man suffered a broken leg, but Chelsea told PA that he had only ""a badly bruised leg."" ""We can confirm there was an unfortunate accident as John Terry left Stamford Bridge last night,"" a Chelsea spokesman told PA. ""When driving out of the stadium at approximately 1-2 mph in a queue of traffic exiting the ground, his car was surrounded by photographers and fans. In the melee that ensued a member of Chelsea's security staff was knocked to the ground, making contact with the car. He suffered a badly bruised leg. ""John was aware at the time that there was a lot of contact with his car during the incident, but not that anyone was injured as a result. Upon hearing of the injury, John spoke to the police. He has also been in contact with the staff member to check on his welfare."" Terry's spokesman Phil Hall told Sky Sports News that the player had been breathalyzed by the police, with tests showing he had not been drinking alcohol. Hall said Terry planned to visit the steward on Thursday as he was upset about the accident. The incident was another blow for Terry, whose Chelsea team missed out on a place in the quarterfinals of Europe's premier club competition for the first time since 2006. Italian champions Inter, managed by Terry's former Chelsea coach Jose Mourinho, won 1-0 on the night thanks to a late goal by Samuel Eto'o which sealed a 3-1 aggregate victory. The 29-year-old Terry has recently been at the center of a media storm following revelations about his alleged affair with the ex-partner of his former Chelsea teammate Wayne Bridge. He was stripped of the national captaincy by coach Fabio Capello as a result. Bridge subsequently decided he would not be available for selection by England at the World Cup starting in June as he believed his presence in the dressing room with Terry would be ""divisive"" for the team. Bridge, who plays for Manchester City, is sidelined after having a hernia operation on Tuesday which will rule him out for a month. The defender, who had only just returned to action following a knee injury, aggravated a long-term problem during Sunday's 1-1 Premier League draw with Sunderland. Meanwhile, the Premier League confirmed on Wednesday that bottom club Portsmouth have been docked nine points after going into administration last month. League officials acted after Britain's tax department dropped its legal action challenging the club's change of financial status. The decision means debt-ridden Portsmouth are almost certain to be relegated, with Avram Grant's team now 17 points from safety with only nine matches left in the season. Fellow strugglers Hull City, second from bottom 14 points above Portsmouth, confirmed on Wednesday that Iain Dowie will be the Yorkshire club's new manager until the end of this season. Dowie, who replaces the sacked Phil Brown, has previously coached Charlton, Crystal Palace and Queen's Park Rangers.","England soccer star John Terry drives into a club steward on Tuesday night .
Incident happens after Chelsea's Champions League defeat by Inter Milan .
Police initially reported that man broke his leg, but Chelsea say he had bad bruising .
Premier League dock bottom club Portsmouth nine points for going into administration ."
"(CNN Student News) -- March 18, 2010 . Download PDF maps related to today's show: . • Detroit, Michigan • Israel • Oxford University . Transcript . THIS IS A RUSH TRANSCRIPT. THIS COPY MAY NOT BE IN ITS FINAL FORM AND MAY BE UPDATED. CARL AZUZ, CNN STUDENT NEWS ANCHOR: A prestigious scholarship or a professional football career? One student athlete is trying to prove that you can have both. I'm Carl Azuz. CNN Student News starts right now! First Up: Jobs Bill . AZUZ: First up, a bill aimed at creating new jobs is about to become a law. A vote in the Senate put the final seal of approval on the legislation yesterday, moved it on to President Obama for his signature. The bill has gone back and forth in the House and the Senate. At $17.6 billion, it's actually a scaled-down version of a jobs bill that was put together last month. Here's some of what it includes: Tax breaks for companies that hire people who are currently unemployed. Tax breaks for businesses that spend money on major investments or purchases. And funding for highway and transit programs this year. Some experts say the bill could create 300,000 new jobs. Others say it doesn't guarantee that companies will start hiring, and some lawmakers have argued that the bill doesn't do nearly enough. Rising Waters . AZUZ: In parts of the midwestern United States, National Guard members and local volunteers are fighting to keep the Red River at bay. A lot of these volunteers are high school and college students who are spending their spring breaks filling and stacking sandbags. The river's waters are on the rise thanks to melting snow, and there's a threat of serious flooding. This same thing happened last year when the Red River hit a record level in Fargo, North Dakota. Rob Marciano has more on the impact of the severe weather then and now. (BEGIN VIDEO) ROB MARCIANO, CNN METEOROLOGIST: In Fargo, North Dakota, residents are trying to stack one million sandbags in hopes of pushing back the Red River, which could crest 20 feet above flood stage later this week. Last year, about 100 homes in the area were damaged and thousands of people were evacuated when the Red didn't go down for a record 61 days and crested twice. In the Northeast, a wild storm has left hundreds of thousands of residents either without power or with most of what they own underwater. Trees ripped down power lines, tore up sidewalks and crushed cars. The storm is being blamed for at least seven deaths. Many had to leave their front doors by boat or in the arms of heavy equipment. (END VIDEO) I.D. Me . RICK VINCENT, CNN STUDENT NEWS: See if you can I.D. Me! I'm a U.S. city that was founded in 1701. I'm known as the Motor City because of my connection to the auto industry. I'm not the capital of Michigan, but I am the largest city in the state. I'm Detroit, and I'm home to about 4 million people. Closing . AZUZ: In three months, more than 40 Detroit schools will be closed. It's part of a $1 billion plan that was announced yesterday. The Detroit School District is looking for ways to cut costs. Officials say this plan will save $31 million in 2010 and help save money in the future. At a meeting to announce the proposal, Robert Bobb, the Emergency Financial Manager for Detroit Public Schools, said it will create a ""leaner, smarter"" school system. Detroit is dealing with buildings and facilities that are getting older. Plus, student enrollment in the district has dropped significantly; there are 50,000 empty seats. Community members will get a chance to offer feedback at a series of town hall meetings. But yesterday, Mr. Bobb outlined the long-term goals for the district. ROBERT BOBB, EMERGENCY FINANCIAL MANAGER, DETROIT PUBLIC SCHOOLS: We believe that this plan provides certainty where, in the minds of some, there may be uncertainty. We want to build flexible, adaptable and sustainable learning environments. We want to support smaller learning environments. Want to develop multi-use facilities that support community use and community partnerships. U.S. Relations . AZUZ: Last weekend, the Israeli ambassador to the U.S. reportedly said the relationship between the two countries was the worst it's been in 35 years. We told you about that. Now, though, he says he never said that. There has been some tension between the countries recently, but the Israeli ambassador says ""recent events do not represent the lowest point in the relations between Israel and the United States."" He added that the nations disagree on some issues, but says he's confident the differences will soon be overcome. Secretary of State Hillary Clinton had some harsh words for Israel recently. But on Tuesday, she called the bond between the countries ""unshakable,"" although she added that the U.S. is still waiting for Israel's response on proving that the Middle Eastern country is serious about a Middle East peace plan. Most Visited . AZUZ: If you run a Google search, you'll find out that Facebook just passed Google as the most popular site on the Internet last week. From March 7th to the 13th, Facebook accounted for seven percent of all U.S. Web traffic. In the past, Facebook has been the number one site on individual days; this is the first time it's won an entire week. This only covers Facebook.com and Google.com, so it doesn't include other Google sites like Gmail. Google had been on top every week since September 2007. It took over the number one spot from another social networking site, MySpace. Facebook Promo . AZUZ: We get a ton of traffic at our Facebook page: That's Facebook.com/CNNStudentNews. I had a few minutes last night at work to log on and answer some of your questions. A student named Zach had a great one; he asked how we select responses from our blog. The answer: It's on the wall at Facebook.com/CNNStudentNews. You never know when I might show up! Shoutout . TOMEKA JONES, CNN STUDENT NEWS: Time for the Shoutout! Rhodes scholars are invited to study at what university? If you think you know it, shout it out! Is it: A) Cambridge, B) Harvard, C) Stanford or D) Oxford? You've got three seconds -- GO! An invitation to study at Oxford University in England accompanies a Rhodes Scholarship. That's your answer and that's your Shoutout! Scholar's Comeback . AZUZ: One of last year's Rhodes Scholars, Myron Rolle, is spending his time at Oxford studying medical anthropology. Eventually, he wants to go to medical school and become a neurosurgeon. It's not his only dream job. Right now, he's trying to tackle the football field. Soledad O'Brien has more on the Rolle reversal. (BEGIN VIDEO) SOLEDAD O'BRIEN, CNN SPECIAL CORRESPONDENT: Myron Rolle was on a fast track to having it all. MYRON ROLLE, NFL PROSPECT: How you doing? O'BRIEN: A gifted athlete, he was all but assured enormous fame and even bigger money. Then, something happened. You quit, basically. ROLLE: I did. I did. I don't like saying that word. O'BRIEN: From the moment he first touched a football, Myron Rolle was a star. ROLLE: I was pretty good at it. I was bigger than all the kids, so I had some success. O'BRIEN: In high school, ESPN ranked Myron the number one senior football player in the country. Eighty-three colleges made him an offer. Myron chose Florida State University, a prime launching pad for the pros. Myron played safety. His future: a shoo-in, first-round pick in the NFL draft last year, millions of dollars to follow. But that's when he basically quit, when he put it all at risk. Why did you leave? Why did you quit football? ROLLE: I left football because the Rhodes Scholarship was too great to pass up. It was either now or never. O'BRIEN: He won a prestigious Rhodes Scholarship, a chance to earn a Masters Degree in medical anthropology at Oxford University in England. Myron moved to England and watched the NFL draft from the sidelines. ROLLE: It hurt. It really did. It pained me. Like inside, deep. I said, I can be out there right now making millions of dollars. That could be my name being called. But when I went to Oxford, I said, this is the right choice. O'BRIEN: He's not done with his studies. He has more to do at Oxford. But now, nearly a year later, with that certainty of his, Myron Rolle came back. After a few years in the pros, he wants to go to med school to become a neurosurgeon. He's got to get back to England to finish his degree. ROLLE: This is the mud from England right here. O'BRIEN: Make no mistake, here, no one cares about Oxford. This is business, high stakes football. Is this guy as good as he was a year ago? And now, game on. Myron played well in the Senior Bowl. The NFL draft is weeks away. It's pressure. ROLLE: Sometimes it's overwhelming. Sometimes you have to take a step back. O'BRIEN: So many people counting on him. ROLLE: You know what RS stands for? UNIDENTIFIED MALE: What's that? ROLLE: Rhodes Scholar. O'BRIEN: For In America, Soledad O'Brien, CNN, Orlando. (END VIDEO) Downloadable Maps . AZUZ: Oxford, Israel, Detroit. Today's show's all over the map. If you head to CNNStudentNews.com, scroll down and look on the left-hand side, you can use our downloadable maps to find out exactly where we went. They're totally free! You can find them every day at your favorite Web site. Before We Go . AZUZ: Before we go, maybe you've seen a horse fly. But you've never seen one this big. Colorado -- the horse, not the state -- was air-lifted to safety on Tuesday after being swept away by a river late last week and stranded on a sand bar. It took rescuers four days to reach Colorado and get him hooked up to this harness. The one-mile flight to dry land only lasted a few minutes. Goodbye . AZUZ: But during that time, that horse was the mane event. Time for us to giddy up and go, but not furlong. CNN Student News returns tomorrow.","Find out why some U.S. students are spending spring break filling sandbags .
Consider the reasons why Detroit is planning to close more than 40 schools .
Hear how a Rhodes Scholar is tackling the move back to the football field .
Use the Daily Discussion to help students understand today's featured news stories ."
"(CNN)  -- From a small apartment in Toronto, Iranian exile Saeed Valadbaygi is trying to bring news from his country to the world. Using a network of Iranian journalists and eager volunteers back in Tehran, the 27-year-old former student collates reports, pictures and video for his Web site astreetjournalist.com. Having fled Iran following the June demonstrations, Valadbaygi set up the site in November -- his latest attempt to beat what he says are government hackers and offer news and views about the unrest in Iran. With international media operating under restrictions in Iran, independent journalists using blogs and social networking sites have become an important source of information. ""What's happening in Iran is not being reflected globally. We want to let the world know and let the state know that the world is watching,"" said Valadbaygi. During the deadly street demonstrations in Tehran on December 27, Valadbaygi said his web site had 17 million hits in two days. The site, which is maintained by about 12 volunteers, wobbled and slowed down, but stayed up and running. ""We've already experienced a large number of viewers on our blogs and web sites and therefore we have been hacked by the regime of Iran repeatedly and unfortunately have lost access to many of our web sites. But introducing this web site (to) professional colleagues and also lots of viewers who are currently collaborating with us has helped in achieving wonderful results in the past few days."" Valadbaygi believes in the power of social media. He is active on Facebook and Twitter and maintains a blog called Revolutionary Road. ""Facebook and Twitter have turned into a strong tool for people in spreading news. Citizen journalists have the most effect on news and today we clearly see that each citizen in Iran is acting as a media. Therefore we have the responsibility in gathering the news in one place to achieve a better result against the regime's censorship,"" he said. Valadbaygi, who says he was expelled in 2008 from Amirkabir University in Tehran because of his political views, took part in the June protests and distributed underground newspapers as an independent demonstrator, rather than a supporter of opposition leader Mir Hossein Moussavi. Deciding that he needed to leave Iran to pursue his politics, he says he went first to Turkey before arriving in Canada as a ""political refugee"" and quickly connecting with an ex-pat Iranian community in Toronto. He now works long hours collating information for his web site. Meanwhile, Valadbaygi worries about his parents, brother and sister in Tehran. He says his brother was recently arrested. He communicates with his family using multiple email accounts while his parents use public phones to minimize the risk of the call being traced. And he acknowledges that his network of correspondents in Iran, which he says is spreading to cities beyond Tehran, contact him in the full knowledge that they could attract the attention of the authorities. ""They could track the IP addresses and this could cause problems in the workplace or university."" Valadbaygi says eight of the people he has worked with in the past are currently in jail. Assessing the latest street demonstrations, Valadbaygi says the protest movement is fragmented with diverse demands but there is a groundswell of public opinion that wants a new secular government. ""It's important that a leadership emerges as quickly as possible otherwise it might all die down.""","Exile's network is getting news out of Iran and onto the Internet .
In two days after December 27 violence, he said he had 17 million hits .
Saeed Valadbaygi left Iran after taking part in protests in June .
He acknowledges journalists, bloggers take risks in contacting him ."
