input,expected_answer
"By . Hugo Gye and Martin Robinson . PUBLISHED: . 01:32 EST, 31 July 2013 . | . UPDATED: . 08:23 EST, 31 July 2013 . British Gas revealed today it made £23 every second from its customers in the first six months of 2013 and hinted at more price rises. After raising its prices just before last year's record-breaking cold winter, the energy giant raked in a £356million profit from households during the first half of this year - up 3.2 per cent on 2012. As people cranked up the heating to deal with plunging temperatures, residential gas consumption alone soared by 18 per cent during the first four months of 2013. The news has led to consumer groups demanding they freeze the price of gas and electricity to ensure households can afford to keep warm this winter. Parent company Centrica also enjoyed bumper profits of £1.58billion for the past six months - up nine per cent - causing its shares to rise sharply this morning. Profits hike: British Gas's residential arm made £356million in the first half of this year, up 3.2 per cent . Facts: A huge rise in revenue from households driven by a price increase and freezing conditions helped British Gas increase residential profits to £356million . Its profits would have been higher but were held back by a new duty to pay for energy efficiency measures in customers' homes, which helped push environmental costs up 37 per cent for the period. Centrica warned that the scheme, which has landed it with a £1.4 billion bill, would 'inevitably impact on customer bills ultimately' and that it was facing 'upward pressure on costs'. Finance director Nick Luff said: 'We will keep prices as low as we can for as long as we can. If prices do have to go up, we will delay it for as long as possible.' Today consumer group uSwitch said British Gas should not raise its prices again this year. 'The . fact that British Gas has absorbed increasing costs so far this year . will be of cold comfort to consumers who may be fearing the worst – . especially with rumours of price rises. Profits are up from last year, . so we would urge British Gas to help quell customer's fears and go one . step further from its May pledge and commit to a price freeze for the . rest of the year,' spokesman Tom Lyon said. 'People are already starting to worry . about next winter and the cost of their energy bills and high energy . prices have a big impact on consumers. Last winter, almost seven in ten . households went without heating at some point to keep their energy costs . down.' But Centrica maintain they are giving consumers a good deal. Chief executive Sam Laidlaw said: . 'With our customers using more gas to stay warm during the unusually . cold winter, we're doing everything we can to help them keep their . energy costs under control and make bills simpler and clearer.' Cashflow increase: A drop in average temperatures in Britain helped British Gas increase its profits . Today's announcement of its half-year . financial results are likely to spark anger as it is revealed how . British Gas boosted its bottom line via the steep bills landing on . customers' doorsteps in the wake of the freeze. The earnings announcement comes a day after French-owned energy firm EDF said its profits had risen to a record £903million in the wake of the cold spell. British Gas's rise in profits does not entirely reflect gains from heavy winter gas usage, which are likely to have been offset by the cost of a new obligation to deliver energy efficiency measures in customers' homes, analysts said. Boss: Centrica's chief executive Sam Laidlaw pledged to 'keep energy costs under control' The company has been the subject of sustained hostility as it awarded multimillion-pound pay packets to executives while customers have struggled to pay rising energy bills amid the economic downturn. Its results announcement also comes as new rules on simpler energy tariffs provoke an industry backlash. Rival provider SSE said the changes would 'add cost and complexity to energy suppliers' relationships with customers'. In June, Centrica muscled in on the UK's potential shale gas boom by buying a 25 per cent stake in the Lancashire Bowland exploration area, paying £40million cash and pledging tens of millions in further funds for the venture, which is operated by Cuadrilla Resources.","Firm raised energy prices by 6% shortly before onset of freezing winter .
Parent company Centrica announces £356million in profits from homes .
Consumer groups demand price freeze to ensure people can heat homes .
But British Gas would not rule out putting up gas and electricity again ."
"By . Daily Mail Reporter . PUBLISHED: . 02:37 EST, 31 July 2013 . | . UPDATED: . 03:53 EST, 31 July 2013 . Daniela Henderson, who was imprisoned for 15 months for child cruelty, has been allowed to stay in Britain . A mother who was jailed for locking up her three children without food and water while she went out for the day has avoided deportation because she is not deemed a 'direct threat'. German Daniela Henderson, who was imprisoned for 15 months for child cruelty, can stay in Britain after a judge ruled that her crime was not serious enough to warrant her deportation under European Union rules. In May 2010 the 30-year-old, who was in Gateshead, locked her seven, four and two-year-old in a room while she went out for the day, with no food or water, her trial heard. Neighbours called the police after spotting the youngsters, who were discovered naked apart from the eldest who wore underwear, leaning out of a window. The Home Office attempted to deport the mother, who no longer has any contact with her children, when she was released from prison in 2011, the Daily Telegraph reported. But the EU's policy of free movement amongst member countries means that Henderson has to be deemed a 'genuine, present and sufficiently serious threat' to be expelled. Upper Tribunal Judge Jane Coker rejected the Home Office's argument that the mother would present a risk if she became pregnant or met a partner with children, according to the Daily Telegraph. The free movement of persons is a fundamental right guaranteed to European Union (EU) citizens by the Treaties. To deport someone is a very considerable interference in a person's life and must be proportionate to the seriousness of the breach of public policy or public security, the EU guidance states. The free movement of persons is a fundamental right guaranteed to European Union citizens by the Treaties . The decision to expel someone must be based 'on the personal conduct of the individual concerned which must represent a genuine, present and sufficiently serious threat affecting one of the fundamental interests of society'. EU citizens and their family members who have the right of permanent residence enjoy increased protection against expulsion as they can be expelled only on serious grounds of public policy or public security. A Home Office spokesman was unavailable for comment when the MailOnline contacted them. The decision over Henderson comes after a flurry of changes the Government plans to make in relation to Britain's membership of the EU. At the start of July it was announced that the Government plans to claw back 100 powers from the EU. The move represents the start of David Cameron's attempt to renegotiate Britain's relationship with Europe ahead of the proposed in-out referendum on the EU. But it is also a coup for Home Secretary Theresa May, who will announce the plans this week and is likely to receive a boost to her profile after successfully deporting hate preacher Abu Qatada. There are currently 133 EU regulations governing home affairs, justice and the police, including measures to set up a European DNA database and impose driving bans which are valid across the continent. The process of opting out is governed by the controversial Lisbon Treaty, which states that member nations can exempt themselves from whole areas of EU policy. The British Government is set to examine each measure in turn to determine whether or not it is in the national interest to sign up. It is expected that roughly two thirds of the 133 rules will be ditched by ministers next year. In May the Queen's speech included a crackdown on immigration and an end to the farce of criminals and terrorists abusing human rights laws. Tthe Government announced plans to stop foreign prisoners using the right to ‘family life’ to avoid deportation. The legislation will add legal weight to guidance for judges introduced last July by Theresa May that foreign criminals should be able to use Article 8 of the Human Rights Act in exceptional circumstances only. Judges have continued to ignore the Home Secretary’s guidance because it was not backed up by primary legislation. Sorry we are unable to accept comments for legal reasons.","Daniela Henderson, 30, was imprisoned for 15 months for child cruelty .
Mother-of-three 'left her children with no food and water in locked room'
Judge rules she is not 'direct threat' and cannot be deported under EU rules ."
"By . Hugo Gye . PUBLISHED: . 05:29 EST, 31 July 2013 . | . UPDATED: . 07:59 EST, 31 July 2013 . A British mother accused of smuggling heroin has spoken of her torment at having to bring up her baby daughter in a Pakistani prison cell. Khadija Shah says nine-month-old Malaika is the only thing keeping her sane as she waits to find out if she will face the death penalty for her alleged crimes. The 25-year-old from Birmingham has not had a date set for her trial, 14 months after she was arrested on suspicion of trying to smuggle £3.2million of heroin into the UK. In prison: Khadija Shah, pictured with her daughter Malaika shortly after her birth, is in jail in Pakistan . She gave birth to Malaika in October, but was then forced to return with her to the Rawalpindi Central Jail, where she fears the baby will be struck down with one of the infectious diseases such as tuberculosis which are rife in the prison. 'If Malaika was not here, I would be crazy because things are very hard,' Mrs Shah told Vice. 'She keeps me strong.' Human rights charity Reprieve has been helping the British citizen, but she and the baby continue to face an uncertain future thanks to the slow pace of Pakistan's legal system. Plight: Mrs Shah, from Birmingham, could face execution after being accused of smuggling heroin . 'I am still breastfeeding,' Mrs Shah said. 'Every three months Prisoners Abroad give me some money for basic food items and Pampers for the baby, who I keep clean. 'She likes to play with empty wrappers of food items. I usually try to keep our surroundings clean, too.' Last year the prisoner complained that her newborn daughter was being bitten repeatedly by mosquitos, had developed severe diarrhoea and had not recieved vital inoculations. Her older children Ibraham, six, and Aleesha, five, were originally in jail with their mother, but were flown back to the West Midlands over a year ago and she has not seen them since. 'They miss me, but never ask me where I am,' Mrs Shah said. 'I ignore things. I ignore what's happening to me.' Maya Foa of Reprieve said: 'We are extremely worried about Khadija and the health of her baby. 'What is still more troubling is that the British Government is complicit in her plight - by giving aid to Pakistan’s counter-narcotics programme, the UK is in effect helping to send people to death row for drugs offences, including its own citizens.' The young mother has denied any wrongdoing ever since she was arrested at Islamabad Airport in May last year. She claims she agreed to transport some suitcases as a favour for men she had recently met, and had no idea that the luggage contained heroin.","Khadija Shah, 25, is in prison in Rawalpindi with baby daughter Malaika .
Accused of smuggling heroin but has not been convicted of the crime .
'If Malaika was not here, I would be crazy because things are very hard'"
"By . Suzannah Hills . PUBLISHED: . 03:22 EST, 31 July 2013 . | . UPDATED: . 09:07 EST, 31 July 2013 . 'Tragic accident': Olivia-Leigh Picton, eight months, accidentally hanged herself when she became trapped between the ladder and mattress of her bunk bed . An eight-month-old baby accidentally 'hanged' herself when she became wedged between a mattress and ladder while wriggling in her bunk bed. Olivia-Leigh Picton had been sleeping in the bottom bunk for two months after a health visitor said she should be given her own room. Her parents fitted a bed brace to ensure Olivia-Leigh didn’t fall out of the bottom bunk, but the little girl somehow managed to wriggle between the bars of the ladder leading to the top bunk and got stuck against the mattress. The freak incident just days before Christmas last year left Olivia-Leigh suspended from the bed by her neck. She was found by her father as he was getting his other daughter ready for nursery. Olivia-Leigh was rushed to hospital by ambulance but was pronounced dead despite attempts to revive her. At an inquest in Burnley, Lancashire, Olivia-Leigh’s devastated parents Katie Ross, 23, and David Picton, 24, warned other parents not to put young children in their own beds - especially bunk beds because of the dangers. The hearing was told Olivia-Leigh had been given her own room as the couple’s eldest daughter Ella-Mae, aged three, had difficulty sleeping properly when she was not in the same bedroom as her parents. The couple did not want Olivia-Leigh to have the same habits as her sister so they decided to put her in her own room in the bottom bunk. Safety precautions: Olivia-Leigh Picton's mother Katie Ross and father David Picton had secured a bed brace to prevent the eight-month-old from falling out . Miss Ross told the inquest: 'I didn’t . put Ella-Mae in her own bed and she got too attached to us. I wanted . Olivia to be different and she was. She was in bed every night for 7pm . and woke up a happy child.' Sound sleeper: Olivia-Leigh Picton had been sleeping in the bed for two months without a problem ahead of the incident . She added that the intention was to have both girls sleeping together once they were in a routine. She . added: 'I spoke to my health visitor about it and she had a rule about . putting them in their own room at six months. 'I asked her advice and . that’s when we came up with the bed brace so she couldn’t fall out. 'One of them attaches underneath the . mattress and fastens at the other side of the frame and sticks up at the . end to stop her from falling. 'She . had slept in the bunk for about two months. She had been doing really . well and went down easily and found it better to fall asleep in that bed . than the travel cot.' The inquest was told that the pillow was always put at the opposite end to the ladders and the bed was pushed up to the wall. The . night before her death on December 17, Olivia-Leigh was put to bed as . usual at 7pm and 'went down fine'. She was found trapped in the bed at . 8am the following morning. The Lullaby Trust recommends babies sleep in a crib, a carry cot or a Moses basket in the same room as the parents for the first six months. It also urges parents not to sleep in the same bed as their baby if they smoke, drink or take drugs or are extremely tired, if their baby was born prematurely or was of low birth-weight. NHS guidelines suggest a firm mattress that fits the cot snugly without leaving spaces around the edges, so babies cannot trap their head and suffocate. The NHS also recommends light blankets, ruling out pillows and duvets as unsafe for babies younger than a year old due to the risk of suffocation. Guidelines also say cots must be sturdy with gaps in the bars no wider than 2.5 inches. Mumsnet warns bedding to be avoided includes memory foam mattresses, water beds, feather beds, soft mattresses, bean-bags or bead-filled pillows and, according to the Foundation for the Study of Infant Deaths, sheepskin rugs are a risk factor as soon as babies starts trying to roll on to their front. The Royal Society for the Prevention of Accidents (RoSPA) says that when a child begins to climb out of its cot, this is usually a sign that he or she is ready to sleep in a bed. Anything from 18 months onwards is about the right age to consider the transition. RoSPA also warns that bunk beds can pose a hazard to children under six years of age where entrapment (becoming wedged or trapped in the bed) can lead to strangulation, suffocation and injury to the neck or spine. Miss . Ross added: 'She was a very good child and she hardly cried. She could . feed herself and we would give her her bottle and she used to fall back . to sleep and have a nap.' She added: 'She obviously never ended . up waking up. 'I want something that may change the age of putting kids . in their own beds and spread the word about bed braces because they can . be dangerous.' Mr Picton added: 'Just don’t put a child in a bed when young.' Pathologist . Dr Naomi Carter said the cause of death was from suspension of the neck . and that there hadn’t been any underlying natural disease owing to her . death. She said: 'There was a number of . external minor marks to the neck and shoulder, but very mild and were . entirely consistent to where Olivia was found to be in a collapsed . state. 'My opinion is that death was due to suspension by the neck. 'Olivia was previously well, she was . essentially found wedged between the mattress with her body hanging . over, essentially she was suspended by the neck.' Dr Carter added that there was nothing to suggest the child was being neglected. 'In my opinion, with the history I was given, the appropriate cause of death was suspension by the neck.' East Lancashire Coroner Richard Taylor recorded a verdict of accidental death and told Olivia-Leigh’s parents said: 'There’s nothing I can say that can make this any better at all. 'You were doing what you thought at the time was right, in hindsight that wasn’t necessarily, but you can’t apportion any blame. That was a judgement that you made. 'The appropriate verdict is one of accidental death. This was nothing more, nothing less than a tragic accident.'","Olivia-Leigh Picton had been sleeping in the bottom bunk for two months .
Her parents had fitted a bed brace to prevent the toddler from falling out .
But Olivia-Leigh managed to get stuck between the ladder and mattress .
Her father found her suspended from the bed by her neck in the morning .
She was rushed to hospital but pronounced dead on arrival ."
"By . Rob Cooper . PUBLISHED: . 09:46 EST, 31 July 2013 . | . UPDATED: . 02:07 EST, 1 August 2013 . A mother made her neighbours' live hell by having noisy sex in her home, a court heard. Gemma Walker, 31, was also recorded playing loud music, shouting and swearing loudly in her terraced property in Middlesbrough. The single mother - who is on benefits - was fined £300 and ordered to pay £1,000 costs after admitting breaching an order to keep the noise down. Loud sex: Gemma Walker, 31, who was overhead having noisy sex in her terraced home in Middlesbrough . Noisy: The unemployed single mother, who is on benefits, was fined £300 and ordered to pay £1,000 costs . Teesside Magistrates' Court was told neighbours Ian and Susan Nicholls had to put up with constant noise coming from Walker's home. Katharine Metcalfe, for Middlesbrough . Council, said the couple could not relax in their own home and had . suffered stress and sleepless nights. This had exacerbated Mr Nicholls' health problems, including cancer and brain tumours, while his wife had . difficulties going to work because of lack of sleep. She was issued with a noise abatement order last September - but was recorded breaching it six times in under three months. Walker was warned on several occasions and was made aware of the penalties for breaching the notice. Neighbour from hell: Gemma Walker, 31, kept her neighbours awake with her anti-social behaviour, a court heard. She pleaded guilty before her trial was due to start . The single mother had denied six offences of breaching the notice but changed her plea to guilty just before a trial was due to take place. She did not attend court and the case was heard in her absence. Walker's solicitor Ben Tighe said she . had sensibly pleaded guilty as she wished to spare the couple the ordeal . of a trial, for which she deserved credit. Mr Tighe said any financial penalty would have a significant impact on her because she was unemployed. Walker was fined a total of £300 - £50 . for each of the six offences - as well as £1,000 towards the costs and a . £15 victim surcharge. Afterwards Mr Nicholls, 56, said: 'It . has been a nightmare, shouting, swearing, listening to her having sex, . all that kind of stuff. It has not been fun.' Councillor Charlie Rooney, . Middlesbrough Council's Executive Member for Regeneration and Economic . Development, said: 'This sort of persistent and unreasonable behaviour . is totally unacceptable and this case shows we will not hesitate to take . action to protect communities from this sort of nuisance.'","Gemma Walker, 31, made her neighbours' live hell in Middlesborough .
Single mother, who is on benefits, is fined a total of £1,300 ."
"By . Rob Cooper and Steve Nolan . PUBLISHED: . 05:26 EST, 31 July 2013 . | . UPDATED: . 06:33 EST, 31 July 2013 . Allegations: Tina Baldwin has been suspended from her job at the University Hospital Birmingham after boasting about stealing supplies from wards . A hospital cleaner has been suspended after boasting about stealing medical equipment on Facebook and posting pictures of herself wearing a bedpan as a hat. Tina Baldwin, 45, bragged on the social networking site about stealing supplies from the Queen Elizabeth Hospital in Birmingham. Ms Baldwin joked about 'raiding' the wards at the hospital which treats thousands of service personnel injured in Afghanistan and elsewhere. She posted: 'Been raiding my ward for supplies. 'Got loads of bandages, pads, sterile wipes, boxes of gloves, micropore tape, butterfly stitches, there's not much left LOL.' Friends of Ms Baldwin congratulated her on the apparent thefts, to which she replied: 'Not a problem, unless I get caught LOL xx.' When one friend asked her if there were any spare beds, she responded: 'Loads of em (sic), but don't think they would fit in my handbag LOL.' Ms Baldwin also posed for a picture with a disposable bedpan on her head while holding up a pair of surgeon's gloves which are either inflated or full of liquid. Although she has since deleted most of the posts from Facebook, they have quickly spread to Twitter, where some users have described her actions as 'disgusting'. Twitter user Christopher Tulloch posted: 'This is one NHS worker I will not be upset about losing her job.' Facebook boasts: Ms Baldwin posted about having raided her ward for supplies at the hospital . Posing: Ms Baldwin is pictured in her scrubs posing with a bedpan on her head and surgical gloves either filled with air or liquid . Baberaham Lincoln added: 'What an impressive level of stupidity.' Some users directed their tweets at West Midlands Police and called for a criminal investigation into the posts. A spokesman for University Hospital Birmingham NHS Foundation Trust said: 'We take any complaint about the professionalism of our staff extremely seriously. 'The member of cleaning staff concerned has been suspended pending an investigation into the allegations made.' West Midlands Police confirmed today that they had not been informed about the Facebook posts. Speaking from her £114,000 semi-detached home in Northfield, Birmingham, Ms Baldwin declined to comment on the allegations and simply said: 'I haven’t done anything.' Investigation: Ms Baldwin has been suspended from her role at the Queen Elizabeth Hospital in Birmingham . Another man who also answered the door at the house added: 'F*** off, who gives a s*** what she (sic) done?' Ms Baldwin's Facebook page also shows support for right-wing extremists the English Defence League (EDL). Neighbours yesterday described Baldwin as a 'nightmare neighbour'. One said: 'She's vile. You hear her talking loudly in the garden ranting about Muslims all the time. Ms Baldwin refused to comment on the allegations when the Daily Mail approached her, just saying: 'I haven't done anything' 'She's a nightmare neighbour but quite scary. 'She's covered in tattoos and is always swearing. 'She's not a nice person to know. I'm not surprised she's been suspended from work. 'She comes across like she doesn't give a monkey's about anyone or anything.' Last year surgeons at the University Hospital Birmingham rebuilt the skull of brave schoolgirl Malala Yousafzai after she was shot in the head by a Taliban gunman.","Tina Baldwin has been suspended from the Queen Elizabeth Hospital in Birmingham .
The 45-year-old boasted of stealing bandages, pads and sterile wipes .
She also posted a picture posing with a disposable bedpan on her head .
Ms Baldwin has deleted the Facebook posts but they have sparked fury .
Twitter users have called for a criminal investigation to take place ."
"By . Tom Gardner . PUBLISHED: . 07:46 EST, 29 July 2013 . | . UPDATED: . 08:15 EST, 29 July 2013 . A successful businessman who died when his super car ploughed into a bus was nearly three times the drink-dive limit, speeding and not wearing a seatbelt, an inquest heard. Father-of-three Andrew Quinn, 39, was killed instantly when his white Audi R8 smashed head-on into an Arriva bus on Great North Road, in Gosforth, Newcastle. It is believed that Mr Quinn, who was travelling northbound towards Gosforth High Street, was returning to the home he shared with his wife, Samantha, and children at the time of the accident. Aftermath: The Audi R8 sports car driven by father-of-three Andrew Quinn at 72mph collided head on with the bus in Gosforth, Newcastle . An inquest into his death heard that Mr Quinn’s decision to get behind the wheel of his sports car after drinking alcohol was completely out of character. His car was reported to be travelling at a speed of 72mph when it collided with the bus. Mr Quinn was listed as a director of AJQ Consulting Limited at the time of his death on the evening of Sunday, October 21, last year. The inquest was told that Mr Quinn had been out drinking with a friend in Jesmond on the afternoon before the crash. It is believed he overtook a car while travelling southbound on Great North Road, close to where the speed limit changes from 50mph to 30mph. Horrendous: The 39-year-old driver Andrew Quinn was cut from the wreckage by firefighters after the crash . Mr Quinn was pronounced dead at the scene following the collision on Gosforth High Street . A police investigation concluded that Mr Quinn had been unable to move back into his lane before colliding with the Arriva bus on the northbound carriageway. The 61-year-old bus driver was injured in the collision, which destroyed the £90,000 sports car. The bus was out-of-service and carried no passengers. At the time of the accident Mr Quinn’s his father, Patrick, said: 'We are all devastated at this time. 'We just want to thank everyone for their kind words, all our friends and family.' Neighbours also paid tribute. Suki Dhaliwal, 43, said: 'I still cannot believe he is gone. 'He was such a friendly man, always laughing and joking and with such a lovely wife and family.' Coroner Karen Dilks said the collision was down to driver error but the outcome was wholly unintended. She recorded a verdict of accidental death.","Andrew Quinn, 39, was travelling home to his wife and children when he crashed .
Father-of-three was driving at up to 72mph when he hit a bus in Gosforth, Newcastle .
Coroner said rash was down to driver error and recorded accidental death verdict ."
"By . James Rush . PUBLISHED: . 13:20 EST, 31 July 2013 . | . UPDATED: . 14:36 EST, 31 July 2013 . A 28-year-old woman who was killed in a triple stabbing has been described by friends as an 'angel'. Keisha McKenzie, 28, was stabbed at a flat in Brixton, south London, on Monday and later pronounced dead at the scene. A 40-year-old man has now been remanded in custody after appearing in court charged with her murder and the attempted murder of two others. Keisha McKenzie, 28, was stabbed at a flat in Brixton on Monday and later pronounced dead at the scene . Police were called to the flat in Brixton, where they found that Ms McKenzie's 17-year-old sister, Saffron Yeboah-Simpson, had also been stabbed in the head and hands . Police forensic officers work carry out investigations at the flat in Brixton, south London . Police were called to the flat in Brixton at 7.10pm, where they found that the dead woman's 17-year-old sister, Saffron Yeboah-Simpson, had also been stabbed in the head and hands. She remains in a serious but stable condition in hospital. Half an hour earlier, Joan Wade, 46, was repeatedly stabbed at another flat nearby. She is in a critical condition in hospital. Police believe a young boy was at each address when the attacks occurred, but that neither was injured. Wearing a grey T-shirt and white trousers, Desmond Brooks, from Brixton, south London, spoke only to confirm his name, address and date of birth during the two-minute hearing at Camberwell Magistrates' Court. He was told he will appear at the Old Bailey for a further hearing on Friday. A 40-year-old man has now been remanded in custody after appearing in court charged with the murder of a woman and the attempted murder of two others . Joan Wade, 46, was repeatedly stabbed at another flat nearby. She is in a critical condition in hospital . No details of the case were given. The victims were named in court documents. Brooks was arrested shortly before 1am on Tuesday as he travelled on a bus in Leigham Court Road, just over a mile from where the women were stabbed. Police later confirmed that a post-mortem examination at Greenwich Mortuary gave Ms McKenzie's cause of death as multiple stab wounds. Her next of kin have been informed. Police believe a young boy was at each address when the attacks occurred, but that neither was injured . A single bunch of flowers was today left at the scene where Miss McKenzie died. The note attached read: 'To Keisha, I cannot believe this is true. Rest in perfect peace. Make sure you watch over us esp J. 'God has taken an angel, a mother, a sister, an aunty, a very good friend to a better place. I love you with all my heart and pray to God I see you one day in heaven. Love Natalie D x x x.' Residents in the council block Ms McKenzie lived in for eight years, said she was 'very friendly and would always say hello.' One woman said: 'I used to see her taking her son to school in the mornings. She was always very nice and polite.' Community support officers stand guard at a flat yesterday where police investigate a stabbing . Sorry we are unable to accept comments for legal reasons.","Keisha McKenzie stabbed at Brixton flat and pronounced dead at scene .
Desmond Brooks, 40, remanded in custody after appearing at court .
He has been charged with her murder and attempted murder of two others .
A single bunch of flowers was left at the scene today .
A note described Ms McKenzie as 'an angel'"
"By . Hugo Gye . PUBLISHED: . 07:15 EST, 30 July 2013 . | . UPDATED: . 09:45 EST, 30 July 2013 . A motorist who drove his car over a 40ft cliff was able to walk away from the accident without serious injuries. The suspected drunk driver refused to allow paramedics to treat him at the scene of the crash in San Diego. The man, who has not been named, drove his sedan over the steep bluff in the early hours of yesterday morning. Scroll down for video . Accident: A car was rescued from the bottom of a cliff after a suspected drunk driver went over the bluff . To reach the shoreline he had already smashed through a lock gate at high speed, police told U-T San Diego. The man got out of his car and started wandering around the beach and in the water, ignoring bystanders on the cliff above. His car landed the correct way up and was relatively undamaged, although the back end appeared to have been damaged in the fall. When witnesses called 911, firefighters, paramedics and lifeguards arrived at the scene, some swimming to the cove and others being lowered down by a hoist. However, the man initially refused to receive treatment despite his injuries. Rescue: The driver managed to escape from the accident without suffering serious injuries . One paramedic told U-T San Diego, 'He was fighting, screaming and yelling.' Eventually rescue workers managed to calm him down, and the man was airlifted to UC San Diego Medical Center, where he is being treated for non-life-threatening injuries. He was suspected of having been under the influence of alcohol at the time of the incident, according to police. The car remained on the beach for several hours, being lapped by the waves, until it was finally removed by a tow truck. Dozens of bystanders gathered around the cliff in the Sunset Cliffs area to watch the operation unfold. Watch the video .","Motorist smashed through gate and drove straight over cliff in San Diego .
Screamed at rescue workers who tried to help him after the accident ."
"By . Ulla Kloster . PUBLISHED: . 09:12 EST, 29 July 2013 . | . UPDATED: . 11:21 EST, 29 July 2013 . A driver has been arrested after a 70-year-old man collapsed and died - during a fight over a car parking space. The victim, who has not named, was rushed to hospital after keeling over, after suffering a suspected heart attack, in the Tyseley Community Centre car park in Birmingham just before 2pm yesterday. The centre is near a children's play are where his grandchildren were playing at the time. A 44-year-old man from the Billesley area of the city was arrested at the scene in connection with the death, West Midlands Police said. The Tyseley Community Centre car park in Birmingham, where the row took place. It was next to a children's play area. A 70-year-old man has since died . Officers attending to the dying grandfather tried to resuscitate him at the scene, but in vain. West Midlands Police Detective Inspector Warren Hines said: 'We understand there was a verbal altercation in the car park - it’s not yet clear what sparked the argument or whether there was any physical contact between the men. 'One of the drivers, a man believed to be in his seventies, collapsed at the scene and sadly was pronounced dead later in hospital. 'I’m keen to speak to anyone who was in the park at the time or around Tyseley Community Centre and may have heard the argument or witnessed what prompted it.' The area was busy at the time of the row, as worshippers were arriving to attend afternoon prayers at the mosque. Police came to collect CCTV footage of the scene earlier today as they continue to try and piece together exactly what happened. Anyone who witnessed the incident in the car park in Formans Road is asked to contact West Midlands Police on 101. Where it happened. Police Detective Inspector Warren Hines said: I'm keen to speak to anyone who was in the park at the time or around Tyseley Community Centre and may have heard the argument or witnessed what prompted it.' The altercation happened in the community centre’s car park, next to Reddings Lane children’s play area, although the building manager said there had been no activities on the day. Manager Ellen Foche, who has worked at the community centre for more than 20 years, said the man’s death was 'a tragedy'. She said the car park, which is covered by at least two CCTV cameras, was used 'by a lot of the community' because of its location next to the park, the local mosque, a school and the centre. Amjad Ahmed, principal of Al-Furqan Community College opposite the car park, said he heard an elderly Asian man had been involved in a row. He added that evening prayers were said for the man at the nearby Mahmudsabir Masjid mosque, where Mr Ahmed is also a trustee, on Sunday. 'I heard that an elderly gentleman was in an argument with a taxi driver and he fell and the next thing, police were called and an ambulance was sent,' he said. 'One of the school workmen said police were trying to resuscitate him, but sadly we heard later he had passed away. It’s tragic, and I also understand his grandchildren were playing in the park at the time as well.' 'It’s tragic, and I also understand his grandchildren were playing in the park at the time as well.' The 44-year-old man arrested in connection with the death has been released on bail, West Midlands Police said. A post mortem was due to take place later today.","Not yet clear what sparked the argument or if there was a fight between the two .
The victim was rushed to hospital after he suffered a suspected heart attack and keeled over .
The car park at the community centre is not far from a children's play area where his grandchildren were playing at the time .
Officers piecing together the row collected CCTV footage of the scene earlier today ."
