input,expected_answer
"(CNN) -- World Cup stars Bruno Alves and Miguel Veloso are poised to leave Portugal for new clubs in Russia and Italy. Defender Alves, who played in all of Portugal's games in South Africa, will join Zenit St. Petersburg subject to passing a medical after his club Porto agreed a fee of $29 million. The 28-year-old must also negotiate personal terms, Porto said in a website statement on Tuesday. He has been at Porto, who finished third in the Portuguese league last season, since 2001 but has only been a first-team regular for the past five years. Zenit, the 2007 Russian champions and winners of the the UEFA Cup the following year, were also third in their league. Meanwhile, Veloso will leave Sporting Lisbon and join Genoa in a deal worth a reported $12 million, which will rise with various clauses. The 24-year-old played twice at the World Cup, where Portugal lost in the second round to neighbors and eventual champions Spain. He follows fellow midfielder Joao Moutinho in leaving Sporting, following that player's $14 million switch to Porto, with Genoa's Spanish midfielder Alberto Zapater moving to Lisbon. ""Sporting have reached an agreement in principle with Genoa for the transfer of Miguel Veloso and the acquisition of Alberto Zapater, with the consent of both players,"" Sporting said in a statement on Tuesday. Meanwhile, English champions Chelsea will sign Brazil defender Ramires from Portuguese league winners Benfica according to several British media reports. The 23-year-old is due to have a medical before signing a four-year contract by the end of this week, claimed the Daily Mail newspaper.","Portugal defender Bruno Alves to have medical at Russian club Zenit St. Petersburg .
Porto agree a transfer fee of $29 million for the 28-year-old World Cup star .
Sporting Lisbon agree to sell Portugal midfielder Miguel Veloso to Italy's Genoa .
English champions Chelsea linked with move for Benfica's Brazil defender Ramires ."
"New York (CNN) -- Tommy Hilfiger began his career selling jeans out of the back seat of his car in upstate New York. On Sunday night, the designer celebrated the 25th anniversary of his fashion label with 25 limited-edition pieces inspired by American legends. ""It's been an amazing journey from where I started,"" Hilfiger told CNN as looks derived from classic style icons hit the runway. ""Grace Kelly--we have a halter dress inspired by her and a sleeveless trench, but with a modern twist,"" Hilfiger said. Next came a Steve McQueen-inspired navy pea coat, a James Dean-inspired leather motorcycle jacket and a Debbie Harry-inspired hooded sweater. Hilfiger said music, film and pop culture have always helped spark his ideas. In the early days, top rap musicians often sported his label. It symbolized cool street-wear in the 1980s and 1990s. Today's collection has evolved into a more preppy, country-club, classic look -- but with a rock 'n' roll vibe. ""It's what I like to call the Tommy Twist,"" Hilfiger said, dressed in one of his own looks for the season: red trousers and a navy blue blazer, the epitome of relaxed preppy. In keeping with his pop-culture-infused style, the fashion show's after-party featured a live performance of critically acclaimed American rock band The Strokes, who made a comeback appearance after years of touring in Europe and Canada. After four years on hiatus while honing their skills on the music festival circuit overseas, the invite-only bash at the Metropolitan Opera House was the perfect opportunity to return home, said Denise Sullivan, a spokeswoman for Hilfiger and the band. ""Tommy has a long history of involvement with rock stars, and The Strokes respect that,"" she said. More than 1,200 guests turned out, and -- in typical ""Tommy"" style -- the turnout was diverse; musicians and Hollywood stars mingled with high school teenagers, bankers and airplane pilots. Music legend Russell Simmons and former wife Kimora Lee attended, along with Jennifer Lopez, Serena Williams and Lenny Kravitz. The Strokes performed on the second-tier balcony -- above the Met's grand, red velvet stairs and beside bold Chagall paintings -- emphasizing again the theme of the evening, the Hilfiger motto of ""classic meets rock.""","The designer's collection includes looks inspired by Grace Kelly and James Dean .
He calls his combination of classic looks with a rock 'n' roll vibe ""the Tommy Twist""
The Strokes perform at the after-party, with more than 1,200 guests in the audience ."
"(CNN) -- Not long before he took office, President Barack Obama said something I am sure he now regrets. ""There are a lot of people who seem to think they know how to run this country. I hope they'll let me hear from them."" At least I think I remember him saying something like that. Anyway, it was a huge mistake, because I have now written 600 letters to the White House. One every day since he was inaugurated. It started as a joke. I thought the idea of sending armchair advice to the Leader of the Free World was funny and my first letter was really little more than congratulations. Read the first letter . But after I posted letters on the ""AC360"" blog for 10 days, a lot of readers liked them, so I extended the string to the first month. Then the first 100 days. Then 200. And now, I have written enough to fill two books. And yes, I am aware that this can look like either dedication or mental illness, depending on your point of view. Most of the letters are funny, or at least they make me laugh. Like the one I wrote about his fancy new presidential limo. Mr. President, How's the 6,000-pound beast? But plenty are serious, too. I've written about swine flu, Haiti, the Middle East, the wars and of course the economy. I've taken the president to task now and then; for example, when he wrote to the big guy in North Korea instead of me, his dedicated pen pal. Wait a minute, Mr. Postman . I've written about my own personal struggles and triumphs, such as being trapped in Indianapolis, Indiana, by a blizzard while my beloved Saints played the Colts in the Super Bowl. Trapped in Indiana . Sometimes I depart from my regular fare to share events in my life that have shaped my views, like a long story about when I first encountered racism as a child. When I discovered racism . Grinding out so many full-length letters has not always been easy, especially in our increasingly shorthand, e-mailing, texting world; OMG LOL. After all, I do have a day job. Many nights, long after the Washington newsmakers are asleep and my family is, too, I sit in the darkness of our living room typing away while the dog snoozes at my feet. Happens on the road in hotels, too. I mean, without the dog, of course. I considered actually mailing the letters at the start, but decided that if I had to keep up with stamps, envelopes and figuring out how to print on the road I'd give up. Plus, he's a very hi-tech president, so online posting seems adequate. Although who knows? Despite regular invitations for him to call, write back or come by to play air hockey, he's never responded. But plenty of readers have. Some have been complimentary, like C.A. Mortenson. ""You know every time I get my mind set on something you guys come along and make me re-think things. Thanks."" Or Mary MacElveen ""Your letter is by far one of THE most thought-provoking and powerful letters I have read in a long time."" Or Moneca, ""Amen, Mr. Foreman. Amen."" It always makes me vaguely uncomfortable when someone calls me Mr. Foreman, btw. I prefer just Tom. At least, I prefer Tom to what some obviously want to call me. Like Mariah from Texas. ""Are you crazy?"" Or Helen when she finally found something she agreed with, presumably after a lot of reading. ""CNN should find a better job for you. That is the first letter you wrote that makes sense."" That made me laugh, because I've felt that way about other writers sometimes. Many readers have urged me to keep on, and others have begged me to stop. I appreciate them all. I have probably been most touched by people who simply express a heartfelt connection over the miles, like when I wrote about Michael Jackson's death and Windy responded, ""Thank you for such a nice letter, I feel the same way."" And I'm flattered when someone reposts a favorite, such as the letter I wrote about rebuilding New Orleans. Where is the safe house? I made a few simple rules for myself. First, I don't pick sides. I can offer analysis, ideas and general observations, but not conclusions beyond the common sense kind. Second, I try to be encouraging. Third, I respect the presidency. Although I write in a familiar tone, I never refer to President Obama (nor would I refer to any president) as ""my friend,"" or ""pal."" ""How long are you going to do this?"" That's the question so many people ask, and the honest answer is, ""I don't know."" Every time I reach a milestone like this one, I think I should call it quits. But I enjoy the process, heaven knows I need the practice writing and I don't want to disappoint the people who now count on these letters every day, including my mother. So on it goes. I have considered doing it for the rest of my life. I know it's not exactly the Lewis and Clark journals, but such letters, written concurrently with the events of our world, are an unusual historic record if nothing else. I will almost certainly continue through the next presidential election in 2012. And I'd hate to abandon the current president during the critical changeover from first term to second should he win, and if the White House passes into other hands ... well, why should the next president get a break?","CNN's Foreman started letters to Obama with inauguration .
Now he's reached the milestone of 600 letters; read them here .
Some have been funny, others serious, but he's never gotten an Obama response ."
"(CNN) -- The Argentine Football Association will not replace outgoing coach Diego Maradona before October, it announced on Wednesday. Sergio Batista, the coach of Argentina's under-20 team, will remain in temporary charge until then -- with his first match being the friendly against the Republic of Ireland in Dublin on August 11. The former international player, who took Argentina's under-23 team to a gold medal at the 2008 Olympics, will also take the side for the prestige friendly against world champions Spain in Buenos Aires on September 7. The new coach will be appointed after the AFA's annual meeting in October, the UK Press Association reported, and will take charge until the 2014 World Cup finals in Brazil. Maradona's contract was not renewed by the AFA after he refused to make changes to his backroom staff following the 2010 World Cup, where Argentina lost 4-0 to Germany in the quarterfinals. The 1986 World Cup winner accused AFA president Julio Grondona and general manager Carlos Bilardo of lying to him and betraying him. ""Grondona told me that he wanted me to continue as the coach, but that seven people from my coaching squad would have to go,"" the 49-year-old told reporters. ""That was impossible for me to agree to do. I have different codes and morals than they do; my parents taught me that.""","Diego Maradona's replacement as coach of Argentina's national team to be made in October .
Sergio Batista, the country's under-20 coach, will remain in temporary charge until then .
He will take Argentina for upcoming friendly internationals against Ireland and Spain ."
"(CNN) -- Sonia, a single mother with HIV in Brazil, travels four hours to reach a government-run health facility that provides her with free drug treatment. Brazil's response to the HIV/AIDS fight has been widely praised and adopted as a model around the world. The journey is long, she told CNN, but it's a small price to pay for the government-provided drugs that have helped keep her out of the hospital for the past 11 years. Sonia is just one of the many Brazilians who have benefited from the country's novel approach to fighting the HIV/AIDS epidemic. Brazil jolted the global health community in 1996 when it began guaranteeing free anti-retroviral treatment to HIV/AIDS patients. For Sonia, government-funded treatment comes in the form of 20 pills. Taken daily, the anti-retroviral medicine has helped keep her HIV at bay. Coupled with government-supported prevention efforts and aggressive public awareness campaigns, the so-called Brazilian response has been hailed as a model for developing countries. Watch a report on Brazil's pioneering response to HIV/AIDS » . Prevention campaigns, which often take the forms of candid public awareness ads with slogans like ""Be good in bed, use a condom,"" have resulted in widespread knowledge of HIV. According to a recent study conducted by the country's Ministry of Health, Brazil boasts one of the highest rates of knowledge globally when it comes to HIV avoidance and transmittal. Brazil was ""the first country to realize there is no separation between prevention and treatment,"" Mauro Schechter, professor of infectious diseases at the Federal University of Rio de Janeiro, told CNN. Schechter, who has studied the HIV/AIDS epidemic since 1989, said it took the rest of the global health community some 15 years to realize that the two go hand-in-hand. Other countries that have adopted the Brazilian model » . The comprehensive response has extended the lives of tens of thousands of Brazilians and saved the government billions, researchers estimate. A recent study published by researchers from Brown University and the Harvard School of Public Health said that Brazil has saved $1 billion alone by producing its own generic versions of HIV/AIDS medicines and negotiating discounts for imported drugs. Those drug savings come on top of the estimated $2 billion the program has saved Brazil in hospital costs between 1996 and 2004. Brazil's efforts to reverse the tide of the AIDS epidemic have become the object of admiration in the global health community, but the trailblazer is encountering new challenges. When Brazil decided to guarantee free anti-retrovirals, there were 10,000 people being treated and it was organized as a program to treat a small amount of people for a limited amount of time, according to Schechter. Patients are living longer and oftentimes able to get their disease under control, thanks to combination therapies, better known as drug cocktails. But that means they also require drug treatment for a longer period of time. Furthermore, as HIV has evolved from an acute illness into a chronic disease, patients have also become vulnerable to other health risks and medical conditions. Valdileia Veloso is the director of the Institute of Clinical Research at the Oswaldo Cruz Foundation, a public health research institution in Rio de Janeiro. She told CNN patients are presenting with complications of chronic HIV and AIDS, which requires new treatment. ""It's a new challenge for us,"" she said. Heart disease is one of the big problems that doctors are encountering. While there's a system in place to prevent people from dying from HIV, preventable causes like heart conditions are causing deaths. ""These people are dying from preventable causes,"" Schechter told CNN. While Brazil has shown that providing universal access to treatment can be achieved, it needs to modify its approach to treat the evolving disease, he said. ""If the epidemic changes face, you need to adapt.""","Brazil has been hailed as a leader in the fight against the HIV/AIDS epidemic .
Government started offering free anti-retroviral treatment to its citizens in 1996 .
As more people live longer with HIV/AIDS, Brazil faces new challenges .
Patients of the chronic illness susceptible to new health risks, doctors say ."
"OAKLAND, California (CNN) -- Richard Lee greets students, shopkeepers and tourists as he rolls his wheelchair down Broadway at the speed of a brisk jog, hailing them with, ""Hi. How ya doin'?"" Marijuana activist Richard Lee is a local celebrity in the small district of Oakland, California, called Oaksterdam. In this nine-block district of Oakland, California, called Oaksterdam, Lee is a celebrity. Oaksterdam is Lee's brainchild, a small pocket of urban renewal built on a thriving trade in medical marijuana. The district's name comes from a marriage of Oakland and Amsterdam, a city in the Netherlands renowned for its easy attitude toward sex and drugs. Lee is the founder of Oaksterdam University, which he describes as a trade school that specializes in all things marijuana: how to grow it, how to market it, how to consume it. The school, which has a curriculum, classes and teachers, claims 3,500 graduates. Lee also owns a medical marijuana dispensary, a coffee house, a large indoor marijuana plantation, and a museum/store devoted to the cause of legalizing marijuana. ""I really see this as following the history of alcohol. The way prohibition was repealed there,"" Lee says, adding that he believes he is close to achieving his mission. Lee is organizing a petition drive to place a marijuana legalization measure on the ballot in 2010, and he thinks the measure stands a good chance of being approved by voters. A recent California Field Poll showed that more than half the people in the state, where marijuana for medical use was approved more than a decade ago, would approve of decriminalizing pot. The state's faltering economy is one reason why. If legalized, marijuana could become California's No. 1 cash crop. It could bring in an estimated $1 billion a year in state taxes. Democratic State Assemblyman Tom Ammiano is spearheading a cannabis legalization bill in the California Assembly. He believes the state's need to increase tax revenues will work in his bill's favor. ""I think it's a seductive part of the equation,"" he says. Ammiano says there are a number of ways legalized pot could be marketed, ""It could be a Walgreens, it could be a hospital, a medical marijuana facility, whatever could be convenient. Adequate enforcement of the rules. Nobody under 21. No driving under the influence."" Even California's Republican governor, Arnold Schwarzenegger, says legalizing marijuana deserves serious consideration. ""I think we ought to study very carefully what other countries are doing that have legalized marijuana,"" Schwarzenegger says. But Ammiano says selling a legalized marijuana bill to his fellow legislators remains a delicate matter. ""If we held the vote in the hallway, we'd have it done,"" Ammiano says. ""But people are necessarily cautious. They are up for re-election."" And that is why Lee believes voters will approve a marijuana initiative long before the state Assembly acts. Sitting under grow lights in a warehouse filled with hundreds of marijuana plants, Lee sums it up this way: ""For some people cannabis is like a religion. As passionate as some people are about their religions and freedom to think what they want and to worship as they want."" But all of that is baloney to Paul Chabot. He is president of the Coalition for a Drug Free California. He says voters should not be fooled by promises of big bucks flowing to the state from marijuana taxes. ""It's their way of sort of desensitizing our communities, our state and our nation to a drug problem that we clearly need to put our foot down on, and say, 'No more. Enough is enough.' "" Chabot points out that California's medical marijuana law has been poorly regulated, and he expects more of the same if marijuana becomes legalized for everyone. But a substantial number of Californians seem to believe that no amount of enforcement is going to make pot go away -- and that it's time for the state to begin taking a cut of the action.","Oaksterdam University specializes in how to grow, market and consume marijuana .
Founder Richard Lee is organizing a petition drive for marijuana legalization .
Lee and others say legalizing marijuana could generate significant tax revenue .
Opponents say revenue claims are misleading, encourage drug abuse ."
"(CNN) -- Four-time European champions Ajax scraped into Friday's Champions League draw after edging their third qualifying round tie on away goals. The Dutch team, who had to start in the opening preliminary stage of Europe's premier club competition after finishing second in the Eredivisie last season, drew 3-3 against Greek side PAOK Salonika on Wednesday night. Having been held 1-1 in the first leg in Amsterdam last week, Martin Jol's team went behind when Adelino Vieirinha scored in the 16th minute. Uruguay's World Cup star Luis Suarez leveled soon after halftime and the Ajax captain helped Siem de Jong put Ajax ahead from close range on 50 before Rasmus Lindgren made it 3-1 five minutes later. Dimitris Salpingidis pulled a goal back immediately, and Suarez hit the post, then Ajax's Netherlands goalkeeper Maarten Stekelenburg saved a late penalty from Vladimir Ivic, whose injury-time consolation goal came too late. In other results, Russian league leaders Zenit St. Petersburg knocked out last year's group stage qualifiers Unirea Urziceni of Romania, with Portugal international Danny scoring the only goal of the two ties 12 minutes before halftime. Scottish side Celtic, the 1967 European champions, failed to reach the group stage for the second time in two years despite beating Braga 2-1 at home, losing 4-2 on aggregate to the Portuguese league runners-up. Paulo Cesar added to debutants Braga's first-leg lead in the opening half, and goals to new signings Gary Hooper and Efrain Juarez were not enough to save Celtic. Swiss side Young Boys stunned Turkish league runners-up Fenerbahce, who had a player sent off in both legs before falling to a 3-2 aggregate defeat. Henri Bienvenu scored the only goal of Wednesday's match in Istanbul five minutes before halftime, then Miroslav Stoch was red-carded eight minutes after the restart. Hungarian side Debrecen also played in the first round proper last season, but will not this time after losing 3-1 at FC Basel for a 5-1 aggregate defeat by the Swiss champions. Sparta Prague made it through despite having two players sent off against Lech Poznan, with the Czech side winning 1-0 in Poland as Jiri Kladrubsky's 50th-minute penalty sealed a 2-0 overall victory. Sparta had Marek Matejovsky and Libor Sionko sent off in the final 10 minutes, while the hosts had captain Bartosz Bosacki ordered off. Danish champions Copenhagen won 3-2 against BATE Borisov to eliminate the only Belarusian team to have qualified for the group stage, back in 2008-09. After a goalless first leg in Belarus, the Danes led through Cesar Santin and William Kvist before Artyom Kontsevoi and Pavel Nekhaychik leveled and Vitali Rodionov hit the bar, but Dame N'Doye netted the winner. Serbia's Partizan Belgrade won 2-1 at Finnish side HJK Helsinki for a 5-1 aggregate victory, while Ukrainian runners-up Dinamo Kiev cruised into the next round with a 6-1 overall win against Belgian club Gent. Norwegian champions Rosenborg beat AIK Stockholm 3-0 for a 4-0 aggregate win over the Swedish league winners. While the third-round winners go into the hat for the chance to qualify for the lucrative group stage of the competition, won last May by Italy's Inter Milan, the losers will go into the draw for the playoffs of the second-tier Europa League.","Ajax win through to next qualifying round of Champions League on away goals .
Dutch team draw 3-3 in Greece for 4-4 aggregate result against PAOK Salonika .
Ajax's Netherlands goalkeeper Maarten Stekelenburg saves late penalty from Vladimir Ivic .
Former champions Celtic knocked out along with Turkish league runners-up Fenerbahce ."
"(CNN) -- Several people were injured in a ""flash fire"" at a plant in west-central Tennessee that makes decoy flares for the military, officials said Tuesday. The incident occurred at Kilgore Flares Co. in Hardeman County, about 75 miles northeast of Memphis, said Jeremy Heidt, spokesman for the Tennessee Emergency Management Agency. The plant in Toone, Tennessee, makes materials that are flammable but not explosive, Heidt said. United Kingdom-based Chemring Group, which owns Kilgore Flares, said the fire started at 12:30 p.m. in one of its ""expendable countermeasures assembly facilities."" Three hospitalized employees received burns and one was treated for stress, the company said. But hospitals said they were treating six people. ""Due to the nature of the materials involved, and its proximity to other materials, the emergency services consider it is best to let the fire burn itself out, Chemring said in a statement. ""Once the fire is extinguished, an investigation into the cause of the incident will be undertaken in cooperation with the local authorities."" The Regional Medical Center at Memphis has received three patients, two of them flown in, said executive secretary Jackie Harris. All three were in critical condition with unspecified injuries, she said. Three others were at Bolivar General Hospital in good condition, said spokeswoman Kay Cranford of West Tennessee Healthcare. A receptionist who answered the phone at Kilgore said no local spokesman was available. According to its website, Kilgore Flares makes decoy flares for aircraft and naval forces, many of which are used as countermeasures against heat-seeking missiles. Kilgore Flares is one of the county's largest employers, Hardeman County Mayor Willie Spencer said. A nearby elementary school was locked down after the early afternoon incident and several hundred Kilgore employees were sent home, Spencer said. CNN's Aaron Cooper and Phil Gast contributed to this report.","""Flash fire"" at a manufacturing plant in Tennessee .
Fire burned in one building for several hours .
At least three employees treated for burns .
The company makes decoy flares for military use ."
"Madrid, Spain (CNN) -- Spanish police early Tuesday arrested nine people for suspected links to the Basque separatist group ETA, the first such detentions since ETA declared a unilateral cease-fire earlier this month, an Interior Ministry spokesman told CNN. Spain's Interior Minister said last week that police would not ease up on ETA, blamed for more than 800 deaths in its fight for Basque independence, despite its cease-fire declaration on September 5. The government and most Spanish political parties received ETA's cease-fire announcement with scepticism, because the group has used previous cease-fires to regroup its forces for subsequent shootings and bombings. In the predawn hours Tuesday, Civil Guards arrested five men and four women in various northern regions of Spain, including in the three provinces which comprise the Basque country. The nine are suspected of leading an outlawed group, Ekin, which authorities link directly to the outlawed ETA. The latter, in turn, is listed as a terrorist group by the United States and the European Union. Spain's National Court in 2007 convicted 47 people in a case that aimed to dismantle Ekin. At the time, the court called Ekin ""part of the heart"" of ETA, not a mere satellite group. The Supreme Court later overturned nine of those convictions.","The government has said it will not ease up on ETA despite ceasefire .
The nine are arrested in various northern regions .
They are alleged to be part of an outlawed group, Ekin ."
"(CNN) -- Captain Colin Montgomerie has picked Edoardo Molinari, Luke Donald and Padraig Harrington as wild cards to complete his European Ryder Cup team. Montgomerie's decision means English duo Paul Casey and Justin Rose both miss out on a place, despite Rose winning twice on the PGA Tour this season and Casey sitting ninth in the world rankings. Molinari, a European Tour rookie, secured his inclusion with a sparkling victory at the Johnnie Walker Classic, where he birdied the final three holes to win by a shot. The Italian takes his place in the team alongside brother Francesco as Europe try to regain the trophy from America -- the first time brothers will have competed in the Ryder Cup. Swede Peter Hanson and Spaniard Miguel Angel Jiminez both cemented their places in the team with their performances at the Gleneagles tournament. Harrington is included despite a disappointing year, though the Irishman did finish second at the Irish Open earlier this month and performed well in the opening three rounds of the Barclays tournament in New Jersey. Donald has had a solid year but boasts a strong Ryder Cup record. Those players join English trio Lee Westwood, Ian Poulter and Ross Fisher, Rory McIlroy and Graeme McDowell from Northern Ireland and Germany's Martin Kaymer in the 12-strong team. Montgomerie also announced that Spain's Sergio Garcia would be joining his team as a vice captain to work alongside existing trio Darren Clarke, Thomas Bjorn and Paul McGinley. Explaining his picks, Montgomerie told a press conference: ""Padraig Harrington has won three majors in the last three years. The stature of Padraig Harrington is such that we feel nobody in matchplay golf would want to play against him. He's a great competitor. ""Luke Donald is someone who can compete in the foursomes and fourballs and not just the singles. He's played seven times in the Ryder Cup and only lost once. ""And Edoardo Molinari, what can one say about his performance today? In my time on the European Tour, over 24 years, I don't think I've seen a finish of that quality under that pressure by anyone, ever. All credit to him, having to win and doing just that. ""We [the vice captains] are all unanimous in our decision that we have the strongest possible team for Europe. I just want to think positively about the team that we have selected. I think the three picks are strong in every way. ""Since my day -- I was a Ryder Cup rookie in 1991 -- I don't think any captain has had the difficulty I have had today picking three from a possible ten."" American captain Corey Pavin announces his four wild card picks on September 7 before the Ryder Cup gets underway at Celtic Manor in Wales on October 1.","Edoardo Molinari, Luke Donald and Padraig Harrington get wild card Ryder Cup picks .
European captain Colin Montgomerie leaves out Justin Rose and Paul Casey .
Molinari wins the Johnnie Walker Championship hours before the wild cards are finalized .
Ryder Cup begins at Celtic Manor in Wales on October 1 ."
