input,expected_answer
"Caterham have announced that they will take part at the final Formula One race of the season in Abu Dhabi. The British team, who entered into administration in October, launched a ‘crowdfunding’ scheme last week in a bid to raise more than £2million to make the race. And despite still coming up £500,000 short of their target on Friday afternoon, the administrators acting on behalf of Caterham, have announced that they will race next weekend. The cash-strapped team claim they will now compete at the final race of the season in Abu Dhabi . Caterham have missed the last two races in America and Brazil but say they will take to the grid in Abu Dhabi . Finbarr O'Connell of Smith & Williamson, joint administrator from the London-based accountancy firm said: 'We set ourselves a major challenge, but it’s definitely been worth it. 'In only a week the fans have made the impossible, possible. 'We knew that the best way to keep this team alive and attract possible buyers was to show that it’s still a racing team and be in Abu Dhabi for the finale, and there aren’t enough words to say how grateful we are to all the fans that have made this possible. 'We now head to Abu Dhabi ready to show what a hard-working and positive group of people this is and to hopefully secure a future for the team. Caterham said they needed to raise £2.35million to make the season finale in Abu Dhabi next week . 'During the past few days the interest of many potential buyers has increased massively and by racing in Abu Dhabi the team will be showcasing itself as a live and functioning team that deserves to continue into 2015 and beyond. 'It has hard-working people, team spirit and experience and now it only needs a secure financial future which I’m very hopeful we can achieve. 'I’d like to reiterate that we are racing in Abu Dhabi thanks to all the fans out there – an achievement that will go down in F1 history and one that we can all be very proud of. 'We still need to raise a bit more cash so please do keep an eye on the Crowdcube website.' Part of the  campaign has seen team kit, race suits from former drivers and old car parts sold off to bring in donations, with new items added over the past few days. One high-price ticket item includes dinner with one of the drivers at the Royal Automobile Club in London, although it remains to be seen who will be behind the wheel. Marcus Ericsson severed ties with the team earlier this week. British drivers Alice Powell and Jolyon Palmer meanwhile, are both in contention for a seat.","British team launched crowdfunding initiative in bid to raise more than £2m .
Despite falling short of total, administrators say they will race in Abu Dhabi .
The team paid tribute to the sport's fans after £1.9m donated in a week .
But also called on Caterham supporters to pledge more money ."
"Formula One supremo Bernie Ecclestone has dismissed suggestions the sport needs to engage with a younger audience and develop a greater awareness of social media. Ecclestone and F1 have often been criticised for a lack of activity on Twitter and Facebook, which in turn could help attract a new fanbase. Although television global audience figures remain high at around 350 million per grand prix weekend, that has dropped from 500 million in recent years. Bernie Ecclestone poses for a selfie with Brazilian footballer Pato and his partner at the Brazilian Grand Prix . The 84-year-old insists that Formula One does not need to attract a younger audience . That is partly due to the sport's ageing demographic, but also given the variety of viewing platforms these days, such as via smartphones and tablets. Despite F1's obvious need to be more high profile on social media, Ecclestone said: 'I'm not interested in tweeting, Facebook and whatever this nonsense is. 'I tried to find out, but in any case I'm too old-fashioned. I couldn't see any value in it. 'And, I don't know what the so-called young generation of today really wants. What is it? You ask a 15 or 16-year-old kid ""What do you want?"" and they don't know. 'The challenge is getting the audience in the first place. Lewis Hamilton, pictured celebrating his Singapore win, will go head-to-head with Nico Rosberg for the title . Rosberg held off Hamilton to win the Brazilian Grand Prix - he is 17 points adrift of his team-mate . 'I say to some of these people who start this nonsense about social media, look at what tobacco companies tried to do, get people smoking their brand early on because then people continue smoking their brand forever.' In a widespread interview with Campaign Asia-Pacific magazine, the 84-year-old added: 'If you have a brand that you want to put in front of a few hundred million people, I can do that easily for you on television. 'Now, you're telling me I need to find a channel to get this 15-year-old to watch Formula One because somebody wants to put out a new brand in front of them? They are not going to be interested in the slightest bit. 'Young kids will see the Rolex brand, but are they going to go and buy one? They can't afford it. Or our other sponsor, UBS. These kids don't care about banking. 'They haven't got enough money to put in the bloody banks anyway. That's what I think. 'I don't know why people want to get to the so-called young generation. Why do they want to do that? Is it to sell them something? Most of these kids haven't got any money. 'I'd rather get to the 70-year-old guy who's got plenty of cash. So, there's no point trying to reach these kids because they won't buy any of the products here, and if marketers are aiming at this audience, then maybe they should advertise with Disney.' VIDEO Brazil boost for Rosberg as he edges out Hamilton .","F1 supremo says sport doesn't need to engage with younger audience .
Twitter and Facebook could help attract a new fanbase to the sport .
But Ecclestone, 84, has claimed he isn't 'interested in that nonsense'
TV audience has dropped from 500 million to 350 million for each race ."
"England international goalkeeper Jack Butland has joined Derby County on loan. The 21-year-old Stoke keeper is eager to gain more game time and will link up with former England boss Steve McClaren on Monday. Derby moved for Butland after regular No 1 Lee Grant suffered a fractured foot. England international Jack Butland is set to join Championship side Derby County on loan . Butland has found first team chances difficult to come by at the Britannia Stadium, with the continued excellence of Asmir Begovic between the sticks. He is set to make his debut for Derby in their Sky Bet Championship fixture against Blackpool at Bloomfield Road on Tuesday night. 'We're extremely pleased to welcome Jack Butland to Derby County and I would like to extend our thanks to Stoke City for agreeing to let him join us on loan,' McClaren told his club's official website, dcfc.co.uk. 'Jack is a promising young goalkeeper and after Lee Grant picked up an injury on Saturday, as a management team, we quickly set about identifying someone to come into the group. 'We know a lot about Jack and he is someone who Eric Steele (Derby's goalkeeping coach) rates very highly.' Meanwhile, his Stoke team-mate Andy Wilkinson is moving to Millwall on a 93-day loan. Wilkinson was also wanted by Fulham and Birmingham while both loan deals contain a recall option after the first month. Stoke's Andy Wilkinson (pictured tackling Fernando Torres in April) is moving to Millwall on a 93-day loan . Butland is off to the Rams on loan as Lee Grant (pictured making a save against Reading) is injured .","England Under 21 goalkeeper wants to gain more game time .
Derby County are tipped for promotion from the Championship .
Mark Hughes has a 31-day recall option on Butland .
Stoke defender Andy Wilkinson is off to Millwall on a 93-day loan ."
"A ten-year-old boy with a giant tumour on his neck could be cured after being prescribed Viagra. Jose Serrano, of Ciudad Juarez, Mexico, was losing time as the life-threatening growth could stop him breathing by putting pressure on his windpipe, with surgeons desperate to operate. But it will not be safe until the cystic growth, known as a lymphangioma, is smaller. Viagra, which is most famous for helping male impotence, has been discovered to shrink growths in children. Scroll down for video . Feeling happier: Jose Serrano, of Ciudad Juarez, Mexico, had been losing time as the life-threatening growth threatened to stop him breathing by putting pressure on his windpipe, with surgeons desperate to operate . Jose is now taking the medicine in the hope he will one day be able to live life as a normal boy. He said: ‘If the doctors can cure me I will be so happy. I would be thrilled. I would be healthy and I'd be able to do anything I want. I could run fast, play on the swings and rings - anything I want.’ The growth is rough and scaly and often forms painful cysts. It extends across Jose's shoulder and restricts his movement. He cannot swim because the water causes him pain and he gets tired easily if playing football and riding his bike. And now some of the cysts are invading his lungs and approaching his windpipe. There are also fears it could one day spread to his eyes and affect his vision. ‘It's been difficult,’ his mother Cindy explained. ‘People stare at him. Some of them have these terrible, morbid looks on their faces. Smiles: Jose, ten, with his mother Cindy, and father Jose Ramirez Sr. It was only last year that his parents even found out what was causing the growth their son has had since he was a baby . ‘We've tried to let Jose lead as normal a life as possible. We let him do everything the other children do, unless it's unsafe for him or will be too difficult. ‘But sometimes he gets so sad because he is different from other kids. Until now there was simply no money to treat him.’ 'If the doctors can cure me I will be so happy. I would be thrilled. I would be healthy and I'd be able to do anything I want' Jose Serrano . Another stumbling block for Jose's family has been the cost. The treatment and surgery to remove the growth will cost a staggering £125,000 ($200,000). And then there's the cost of the medication - £1,250 ($2,000) per week, which Jose has needed to be prescribed for several months. But the family have been given funding to cover the price. ‘That is unbelievable amount of money for us,’ his mother said. ‘More money than we'd see in a lifetime. Words can express how grateful we are to the people who have helped us. It's surreal. It feels like a dream come true.’ Jose's case was brought to the attention of medical experts after he was spotted by missionaries from the First Baptist Church of Rio Rancho, near Albuquerque, New Mexico. Being brave: The growth is rough and scaly and often forms painful cysts. It extends across Jose's shoulder . They helped his family connect with specialists at the University of New Mexico Children's Hospital. It was only last year that his mother and her husband Jose Ramirez Sr even found out what was causing the growth their son has had since he was a baby. Help: The cost of Jose's ongoing care is being funded with help from a hospital, fundraisers from a church and donations from around the world . ‘When Jose was born with the growth we were terrified for him,’ she recalled. ‘The doctors told me it was very likely the baby wouldn't even survive the night. ‘I felt bad because we didn't have the financial resources to get him the help he needed.’ Mr Ramirez Sr added: ‘The little ball he had as a baby has grown and now it's spreading to the sides. It seems to be filling up more. The first year was difficult because we didn't know what could happen and if we could hurt him. ‘The lump was as big as his head, so it was difficult to hold him. Because they said he wouldn't survive, I get a sense of pride to still have him.’ Jose Jr said, beaming: ‘Now I have much more hope. I just want to be able to play and have fun.’ The emotional scenes are captured in new TLC UK series Body Bizarre. Baptist missionary Patricia Avila stumbled across Jose as she and her husband travelled to Ciudad Juarez, one of the world's poorest and most dangerous cities, where they work with children in orphanages. ‘We saw him in the street,’ she said. ‘My husband and I turned to each other and said 'Did you see what I just saw?” I told him “We have to do something”.’ Now the cost of Jose's ongoing care is being funded with help from the hospital, fundraisers from the church and donations from around the world. Drug-makers Pfizer have agreed to cover the cost of the Viagra. Teamwork: From left, Baptist missionary Patricia Avila, father Jose Ramirez Sr, Pastor Si Vudagher, and mother Cindy pose for a photograph with Jose in Rio Rancho, New Mexico . The boy’s mother, who has three other children, said: ‘Now we can let ourselves dream about Jose's future. Who knows, maybe one day he can go to university and make a great life for himself. 'Words can express how grateful we are to the people who have helped us. It's surreal. It feels like a dream come true' Cindy, Jose's mother . ‘Our biggest fear was that the condition would be incurable and his life would still be at risk. And, of course, we're nervous about the surgery. But we've been told the chances are good. ‘He's excited to be able to wear collared shirts like his uncles. There is a girl he has a crush on and he's hoping she will think he looks handsome. ‘He's very brave. He's been through so much yet he always keeps a smile on his face. Now we just have to keep ourselves busy and hope for the best.’ A new medical series follows the family as they bring Jose from Mexico to the US for treatment and as doctors try to diagnose and find a cure for the huge growth.","Life-threatening growth threatened to stop Jose Serrano breathing .
Surgeons cannot safely operate until the cystic growth is smaller .
Viagra medicine has been discovered to shrink growths in children .
Jose's story features in episode one of new series Body Bizarre on TLC UK at 10pm on November 11 ."
"Ronald McDonald has a new look, and he's ready for a selfie. McDonald's said Wednesday its famous spokesclown will take an active role on social media for the first time, using the hashtag ronaldmcdonald. The move marks a turnaround from recent years, when the red-haired mascot faded to the background as McDonald's came under criticism for using him to market to children. But the world's biggest hamburger chain seems ready to give its clown a higher-profile role as it works to boost weak sales. Scroll down for video . Spokes-clown: McDonald's says it plans to use iconic clown, Ronald, in social media campaigns . The company says Ronald McDonald won't have his own Twitter handle, but that it will post photos and videos of him on its existing social media accounts. The clown, known for his painted-on smile and baggy yellow jumper, will also appear in TV ads later this year wearing new clothes, including cargo pants and a vest. Other photos of him posted by McDonald's on Wednesday showed him wearing a red sports coat over the cropped pants. 'His iconic big red shoes will remain the same,' McDonald's said in a statement. 'Selfies ... here I come! It's a big world and now, wherever I go and whatever I do ... I'm ready to show how fun can make great things happen,' McDonald's quoted the fictional clown as saying. Ronald's promotion comes as McDonald's looks to reset its business. The company, based in Oak Brook, Ill., is hoping to fix slowness and inaccuracies in orders and is emphasizing its most popular items in marketing, including the Big Mac and french fries. The return: The red-haired mascot faded to the background as McDonald's came under criticism for using him to market to children . Ronald McDonald, first played by longtime TV weatherman Willard Scott, made his debut in 1963 and has played a major role in making McDonald's the dominant player among kids in the fast-food industry. The company even named him its 'chief happiness officer' in 2003. A group called Corporate Accountability International in recent years has pressed McDonald's to retire the clown and stop marketing its food to children. McDonald's has defended its mascot as 'a force of good.' At its annual shareholder meeting last year, CEO Don Thompson noted the company hasn't been using the clown the way it used to, but stood by the mascot. 'Ronald is not a bad guy - he's about fun, he's a clown. So I'd ask all you to let your kids have fun too,' Thompson said. On Wednesday, the company said Ronald 'represents the magic and happiness' of McDonald's. History: The original Ronald McDonald was played by legendary weatherman Willard Scott . After staying relatively quiet in recent years, the clown did make an appearance of sorts online recently after Taco Bell ran TV ads featuring real-life Ronald McDonalds professing their love for its breakfast. McDonald's subsequently tweeted a photo of the clown kneeling down to pet a Chihuahua. The image was a reference to Taco Bell's retired mascot and received around 3,000 retweets. McDonald's said Franchise owners around the world will be able to use new designs incorporating the revamped Ronald over the next few years.","McDonald's announced Wednesday that its iconic clown mascot will take an active role in the restaurant's social media campaigns .
Ronald had faded to the background as McDonald's came under criticism for using him to market to children .
The company says it plans to post photos and videos of Ronald on its various social media accounts ."
"Italian top flight side Parma expect to be deducted points for financial instability after failing to meet deadlines to pay overdue wages. In a statement on Tuesday, the Serie A club said 'unfortunately, we will have to deal with a certain points penalisation that the club will try to reduce to a minimum in every available level of appeal.' Parma players (right) react having been beaten 7-0 at Juventus in their last outing . Roberto Donadoni's team face an uncertain future with a possible points penalty piling on the pressure in a campaign where his side already sit bottom of the table . Parma explains in the statement that owner Tommaso Ghirardi has been in negotiations to sell the club and a preliminary deal was agreed 'of which an essential element was to complete the purchase no later than November 10, so as to guarantee outstanding payments by November 15.' That deal has been 'unexpectedly' delayed. Parma are bottom of Serie A, having lost nine of its 11 matches.","Failed takeover means Parma may have to deal with points penalty .
Serie A side bottom of Italian top flight having lost nine of first 11 games ."
"Big prize: Corey Knowlton is believed to be the man who paid $350,000 for the license to shoot a black rhino . The hunter who paid $350,000 at a Dallas auction on Saturday to hunt a black rhino, one of the most endangered animals on the planet, says not to judge him - he cares 'deeply' about all animals. Corey Knowlton, who has faced death threats since ponying up the cash to hunt the endangered animal, took to Facebook on Monday to respond to the mounting criticism. 'Thank you all for your comments about conservation and the current situation regarding the black rhino. I am considering all sides and concerns involved in this unique situation,' Knowlton wrote on his Facebook page. 'Please don't rush to judgment with emotionally driven criticism towards individuals on either sides of this issue. I deeply care about all of the inhabitants of this planet and I am looking forward to more educated discussion regarding the ongoing conservation effort for the black rhino.' The 'license to kill' was sold by the Dallas Safari Club in conjunction with the Namibian government, as a minister from the African country was said to be jumping up and down in elation at the result because the funds go to conservation efforts in the country. SCROLL DOWN FOR VIDEO . Big game: Knowlton is an experienced hunter who takes clients on hunting excursions all over the world . Rare: Many of the animals Knowlton hunts are rare animals from exotic locations, like this ram . Conservation: Knowlton claims to love all animals on the planet and is a big supporter of conservation efforts . Mr . Knowlton is an active hunter who arranges shooting trips around the . globe, and regularly posts updates of pictures on his Facebook profile . of himself with clients and the dead animals that they kill. The . hacktivist group Anonymous has now become involved in the debate and . launched a virtual attack- which they have named as OpFunKill- on . hunters involved with the auction. 'Unspeakable . and terrible things happen every second of every day while the whole . planet is forced to watch, as these cold hearted soulless zombies cause . horrific suffering and death to animals, both common, vulnerable and . critically endangered species,' they said in a manifesto. Mr . Knowlton, a married father of two young daughters, is a part of the . Hunting Consortium and his company biography boasts that he has worked . in the hunting tourism industry for more than a decade. Endangered: An estimated 4,000 black rhinos remain in the wild, down from 70,000 in the 1960s . 'Corey Knowlton has hunted widely on 6 continents taking more than 120 species, including a Super Slam of wild sheep and the big five in Africa.' it states. He lists conservation as one of his major interests, which stays in line with the Dallas Safari Club's claims that the sale of the license helps protect the endangered species by focusing on the killing of specific, older and arguably more aggressive beasts. The animal that is listed as the target involved with this weekend's sale is Ronnie, an older bull rhino who can no longer breed. Club spokesman Steve Wagner told The Dallas Morning News that the animal was likely becoming a threat to other wildlife as he is getting more aggressive in his old age. Happy hunters: Knowlton (right) has been leading tourist hunting trips for over a decade . An . estimated 4,000 black rhinos remain in the wild, down from 70,000 in . the 1960s. Nearly 1,800 are in Namibia, according to the safari club. The Dallas Safari Club sale, which has been condemned by environmental groups, was offering the chance to shoot the rare beast as a way to raise funds for the species' conservation. While there were protesters at the event and animal rights groups have regularly spoken out against the sales of hunting licenses, the organizers were more upset that they didn't raise more money- as they were originally hoping to reach the million-dollar mark. 'It annoys me to tears,' said Hanns-Louis Lamprecht, who runs a safari company in Namibia. 'I was so angry last night. A million dollars would have lasted years, years in the conservation efforts...The fact is it could have been more — it could have been a lot more,' he told The Dallas Morning News. The Dallas Safari Club hopes to raise money in order to conserve the rhino in Nambia . A beautiful series of giraffe art is on view and available for sale at the Dallas Safari Club expo in Dallas . After complaints and protests about the . sale, the FBI said earlier this week that it was investigating death . threats against members of the club. About 40 protesters held signs and chanted outside the convention center where the . auction and dinner took place. Jim . and Lauren Ries traveled from Atlanta to join the protest after their . children Carter, 12, and Olivia, 11, asked if they could campaign. 'We heard what the . Dallas Safari Club was doing and we thought it was just wrong that they . were auctioning off to kill a black rhino and we really got upset that . they were thinking this,' Carter said. The family run a nonprofit organization, One More Generation, which is dedicated to saving endangered species. The Dallas Safari Club has adopted a new definition of the ideal hunt-able male African lion as well as the rhino . 'There's less than 5,000 black rhinos . left on the planet and if our kids ever want to see . a rhino left in the wild, we can't be pulling the trigger on every one . we say is too old to breed,' Mr Ries said. Ben . Carter, executive director of the Safari Club, defended the auction. He . said all money raised will go toward rhino conservation efforts. He also said the rhino that the . winner will hunt is old, male and non breeding — and that the animal was . likely to be targeted for removal anyway because it was becoming . aggressive and threatening other wildlife. Mr Carter added that wildlife experts say culling a herd is an acceptable habitat management practice. 'In most cases, this animal is detrimental,' Mr Carter said. 'He's past his prime.' But . critics have questioned that logic. Officials from the Humane Society . and the International Fund for Animal Welfare have said that while . culling can be appropriate in abundant animal populations, all black . rhinos should be protected, given their endangered status. Critics have also said any hunting of a rhino sends a bad message to the public. This . auction is telling the world that an American will pay anything to kill . their species,' Jeffrey Flocken, North American regional director of . the Massachusetts-based IFAW, said earlier this week. 'This is, in fact, making a spectacle of killing an endangered species.' The . auction took place in downtown Dallas under tight security and behind . closed doors. Organizers hoped to at least break the previous high bid . for one of the permits in Namibia, which is $223,000.","Dallas Safari Club has sold a permit to kill old endangered black rhino .
Fellow hunter named Corey Knowlton as the winner who paid $350,000 .
Five such Namibian licenses are given out each year in an effort to have targeted killings of older, more aggressive rhinos .
Club argues 'culling the herd' is acceptable habitat management practice .
An estimated 4,000 black rhinos remain .
in the wild, down from 70,000 in the 1960s and nearly 1,800 are in Namibia ."
"A picture posted on France's official Twitter account revealed a fundamental error ahead of their friendly match against Sweden... they'd spelled their own player's name wrong on the back of a shirt. PSG defender Lucas Digne has made a number of appearances for his country - every age category from Under 16s to the senior team - but it appears someone behind the scenes isn't quite sure how to spell his surname. In a picture posted on social media, it became immediately apparent that they had missed the letter 'I' from his shirt. A picture posted on France's official Twitter account showed a fundamental error on Lucas Digne's shirt . Digne (right) pictured in training up against one of his defensive partners, Chelsea's Kurt Zouma . Digne, whose kit is sandwiched between Dimitri Payet's and Yohan Cabaye's in the changing room, had no such problem on his second shirt, which was all present and correct. The 21-year-old plays his club football for Paris Saint Germain, for whom he signed in 2013, winning a league title in his maiden season. He began his career at Lille, where he played 49 games before his move to the Parc de Princes. Digne (right) speaks to France's national team head coach Didier Deschamps during a training session .","A picture posted on Twitter showed no 'I' on Lucas Digne's shirt .
His surname was spelled correctly on the second shirt not hanging up .
Left-back Digne signed for Paris Saint Germain in 2013 .
He has played for every level of international football from Under 16s ."
"United States boss Jurgen Klinsmann has challenged his players to take a leaf out of the books of Cristiano Ronaldo and Lionel Messi as they attempt to establish themselves on the international stage. The Americans won admirers at the World Cup finals in Brazil as they came close to dumping Belgium out of the competition and making it to the quarter-finals, a feat which attracted unprecedented support for the game back at home. However, Klinsmann admits the emotional toll on the men who fought so valiantly for the nation has been significant since, and that is the biggest lesson they have to learn as they continue their education. United States boss Jurgen Klinsmann wants his players to take a leaf out of the superstars' book . He said: 'I was asked how to do handle the roster coming out of the World Cup with all the emotional things that happened in our country and get these players back on track. It is not easy for these young people, but it is also now a tremendous learning experience. 'You see Cristiano Ronaldo and Messi - they have three weeks' vacation, they go back to their club teams and they rock the boat, they play like they didn't go on vacation. 'Our players, they went on vacation, they had a good time, they came back and they lost their spots at their clubs, or other players went back and because it was a six- to eight-week marathon that they went through, a very emotional marathon, they couldn't keep it up. 'They couldn't keep it to the highest level and the air is out for quite a while.' Robbie Brady (centre) is mobbed by his team-mates after scoring Ireland's fourth goal late on in the contest . Mikkel Diskerud (right) celebrates after his 39th-minute equaliser in Dublin against Republic of Ireland . Klinsmann's comments came after Tuesday night's 4-1 friendly defeat by the Republic of Ireland in Dublin, a game in which he tested the depth of his squad with goalkeeper Brad Guzan rested and DaMarcus Beasley, Jermaine Jones, DeAndre Yedlin and Lee Nguyen having been released ahead of vital MLS play-off fixtures. The USA enjoyed the better of the first half despite falling behind to Anthony Pilkington's seventh-minute opener and levelled before half-time through Mix Diskerud. However, a Robbie Brady double either side of substitute James McClean's deflected 82nd-minute strike condemned them to a defeat which extended their run to one win in five matches since their summer heroics. Klinsmann was understandably disappointed by the result, but insisted the experience of recent months would ultimately serve his players well. He said: 'It's a good learning curve. Is it fun? No, but we'll deal with it. Cristiano Ronaldo and Lionel Messi embrace ahead of their meeting at Old Trafford on Tuesday . 'The main objective this year was obviously the World Cup. It was all about the World Cup and I think we did a good job overall. 'After the World Cup, this is the time now to bring the youngsters in, to bring a new wave in and to see what they can do, and you do it obviously at the cost of some results. 'Also the learning curve - I mentioned that after the last two games - is also that they have to learn emotionally how to digest a World Cup, and a lot of our players really had big problems digesting those extreme emotions. 'They dropped 20, 30, even 40 per cent in performances in their club environment. Many of the Europeans [players at clubs in Europe] lost their starting spot, many other players in MLS or whatever went down 30, 40 per cent in their performances. 'This is because they didn't know how to deal with all these emotions and all that recognition and all the compliments in the world that came after the World Cup, and in a certain way, it's human, it's understandable. 'You have got to look at the bigger picture right now, even if you are disappointed.'","United States boss Jurgen Klinsmann has challenged his players to take a leaf out of the books of Cristiano Ronaldo and Lionel Messi .
The Americans won admirers at the World Cup finals in Brazil .
Klinsmann said: 'You see Cristiano Ronaldo and Messi - they have three weeks' vacation, they go back to their club teams and they rock the boat'
USA lost 4-1 in Dublin against Republic of Ireland on Tuesday night ."
"Juventus striker Carlos Tevez was jeered by supporters at Old Trafford when he came on as a second-half substitute during Argentina's friendly against Portugal. The former Manchester United striker replaced Gonzalo Higuain and was met with a chorus of boos by the Old Trafford crowd. It comes less than a week after the 30-year-old received a hero's welcome when he returned to Upton Park as Argentina played Croatia in a friendly last Wednesday. Carlos Tevez (centre) was jeered by sections of the  crowd as he returned to Old Trafford on Tuesday night . The 30-year-old came on as second-half substitute replacing Napoli striker Gonzalo Higuain . It was an unhappy return for the Juventus striker as Portugal scored an injury-time winner . Tevez spent two seasons at Manchester United before a controversial move to local rivals City . The striker spent two seasons at Manchester United before quitting the club to sign for local rivals Manchester City, and some supporters in the city clearly still harbour hard feelings towards the Argentina international. It wasn't a happy return to his old stomping ground for Tevez as an injury-time goal by Portugal's Raphael Guerreiro condemned Gerardo Martino's side to defeat. In a match that was billed as Cristiano Ronaldo against Lionel Messi, the world's two best players were both withdrawn at half time as the game looked to be headed for a goalless draw, before Guerreiro popped up with the winner.","Carlos Tevez returned to Old Trafford as Argentina took on Portugal .
The former Manchester United striker was booed by sections of the crowd .
Tevez spent two seasons at United before joining local rivals City .
The striker returned to another of his former clubs, West Ham, last week .
The 30-year-old was given a standing ovation by supporters at Upton Park ."
