input,expected_answer
"They are ranked No 1 and  in the world and the last two winners of the DP World Tour Championship. Now Henrik Stenson and Rory McIlroy are set to give the finest season in the history of European golf a fitting send-off with a heavyweight clash over the weekend. Day two honours at this year’s edition of the tour’s final event went to defending champion Stenson, who shot a 66 to lead by two shots from McIlroy, who carded a 70, with Scot Richie Ramsay (69) and in-form Danny Willett (67) from England on the same mark. ‘Henrik is very comfortable around this course, and I certainly cannot afford to let him get any further ahead,’ said McIlroy. Rory McIlroy struggled to replicate his first round form but still shot a two-under par round of 70 . Henrik Stenson shot a six-under par round of 66 to seize the lead by two shots after round two . As for his own round, the Northern Irishman commented:’It was certainly not as good as on Thursday (he shot 66) and that can happen when you haven’t played for a while. But I like my position going into the weekend.’ It’s not only Ramsay and Willett who will be hoping this doesn’t develop into a two-man race to rival the one going on an hour from here on the F1 circuit at Abu Dhabi. Irishman Shane Lowry, helped considerably by a hole in one at the 13th – he hit a seven iron - is only three behind after a 71 and then there’s Justin Rose. At four over par for his first ten holes on Thursday, the idea that he could be in a good position to win was fanciful. The Englishman, however, has shown the pride of a major champion in the 26 holes that have followed to play them in 11 under par and move from dead last to just three adrift. ‘It’s not the first time I’ve made a slow start to a tournament and maybe it’s something I need to look at,’ conceded Rose. ‘I was even four over par early on when I came back to win the US Open. Here there wasn’t a lot of positivity going on walking down the 11th hole after a long season, to be honest, but I probably relaxed and that’s when you often play your best golf.’ McIlroy walks alongside fellow overnight leader Shane Lowry (second right) during round two . Stenson (right) stands alongside his caddie on the 18th green during the second round of the tournament . Rose finished second here to McIlroy two years ago when he shot a wondrous 62 on the final day, only to come up short as the Northern Irishman concluded with five straight birdies. With a number of tees moved up, scoring was suitably low on day two. Spaniard Rafael Cabrera-Bello began with five straight birdies on his way to a 64 to join Rose on seven under. Luke Donald and Ian Poulter rebounded from poor first rounds with scores of 66 and 69 respectively. Rose came to the 18th with seven birdies on his card and an obvious opportunity to make it eight on this par five. The tee had been moved up 90 yards to bring it easily within range of two blows but Rose was caught out, and hit his drive flush into the creek that winds its way menacingly down the hole. Lowry (left) plays his third shot on the par five 18th and is tied fifth after round two in Dubai . ‘I played beautifully to that point and that’s the only shot I’d certainly want back,’ he said. ‘To be honest, when I hit it I thought it was going to be perfect and I was surprised to see it finish in the hazard.’ Asked how he would sum up a year in which he has won on both sides of the Atlantic, was a star at the Ryder Cup, but has fallen from fourth to seventh in the world, Rose replied:’I’d give it a B- or maybe a B because of the Ryder Cup. The thing that has been missing is that I played some good golf in the majors but was never able to do it for four rounds.’ Now he goes in search of the win that, given the calibre of the players ahead of him, might even cause the campaign to be upgraded to a B plus should he pull it off.","Rory McIlroy cards a second round of 70 to trail leader Henrik Stenson .
Stenson shot a six-under 66 and leads the competition by two strokes .
McIlroy gearing up to cut Stenson's lead and win the season-ending event ."
"Manny Pacquiao used to come to Macau often. Not to fight but to play the tables in the casinos which rake in more revenue than their namesakes in Las Vegas. That was before he found politics, basketball and, most importantly, God. VIDEO Scroll down to watch Manny Pacquiao trains in Macau ahead of Chris Algieri bout . Manny Pacquiao and Chris Algieri gear up for battle in Macau in front of the glare of the world's media . Pacquiao looked in relaxed mood ahead of his 63rd fight, while Algieri looks on . Pacquiao said he is fully focused on beating his American opponent on Saturday . The only boxer ever to win world titles in eight weight divisions recalls: ‘Back when I loved to gamble I was here a lot.’ This week the PacMan is here to fight Chris Algieri. The American matinee idol is five years younger, five inches taller, undefeated and a world light-welter champion in his own right. Not only is Pacquiao’s world welterweight title at stake in this catch-weight contest but the hope of tempting Floyd Mayweather into a potential billion dollar fight next year. The 35-year-old Filipino revealed he felt as fit as he did in the early stages of his career . So could this be a bigger gamble than any wager he laid in his partly miss-spent youth? Not really, it seems. Pacquiao never prepared for those 90 minute trips from Manilla. He just came to have fun. This time he has done the road work, the thousand sit-ups a day, the hundreds of rounds of sparring against up-and-coming title contenders and he says: ‘There is no pressure because of what could happen with Floyd. I am fully focussed on Algieri. I will be completely in the zone when we are in the ring. ‘I’m back to how I felt a few years ago. Fit, fast, strong. I’m not taking Chris lightly. I’m not looking past him. Only God predict what will happen but I am confident in myself.’ Born a Catholic, Pacquiao turned back to religion when his wild lifestyle jeopardised his family life with his wife and five children. Pacquiao throws a right-handed punch at Timothy Bradley during their fight earlier this year . He has never shied away from the topic and says: ‘I’m a friendly personality and always been very open about my life. I like to be among friends and to share the word of God with people.’ With his redemption secure, he feels the power returning to his fists, adding: ‘I have worked to bring back the early days, those when I was at my best and finished fights early.’ At 35, he says he feels 26 again. There was talk of distraction when, as a Philippines congressman, he announced his intention to run for his country’s senate. Then, as a 5ft 5in boxer, he took over a basketball team and became not only the shortest but the oldest rookie to take to the professional court. The light welterweight champion recently took time off from training to play in his first basketball game . But trainer Freddie Roach affirms: ‘We negotiated an agreement. I know Manny needs to be busy in many areas so we gave him a pass for one basketball game and then he commited to training for this fight the way he used to in what people regard as his prime. Now he’s as ready as he’s ever been.’ If they are right, this is bad news for Algieri. Not that he appears unnerved. He displays not an ounce of doubt that he can pull off one of the prize-ring’s major upsets. Nor, perhaps, should he after winning his title by climbing off the canvas twice in the first round against renowned puncher Ruslan Provodnikov to claim a hard-fought 12-round decision. Pacquiao is the only boxer in history to be a world champion in eight different weight divisions . Algieri is a likeable, persuasive talker who says: ‘Manny is one of the greats but I have the skills to defeat him.’ This will be only the 21st fight for a 30-year-old of Argentine-Italian extract who still lives in the basement of his parents’ house in Long Island, New York, and plans to continue qualifying to become a doctor when he finishes with the fisticuffs. At which, the PacMan smiles . In that unassuming way of his. Kindly, but convinced he holds all the chips. And utterly impervious to the temptations of the vast gaming floor at the Venetian Hotel. Place your bets. Pacquiao v Algieri will be televised live in Britain on BoxNation late Saturday night.","Manny Pacquiao will fight American Chris Algieri on Saturday in Macau .
Pacquiao, 33, said he felt as fit as he did when he was 26-years-old .
The Filipino is hoping to set up a clash with Floyd Mayweather in 2015 .
Pacquiao used to enjoy a wild lifestyle, but then became religious ."
"Spain's Rafael Cabrera-Bello managed something even Rory McIlroy was unable to do as he surged into contention for the season-ending DP World Tour Championship on Friday. McIlroy birdied four of the first five holes on the Earth Course at Jumeirah Golf Estates on his way to an opening 66 which gave him a share of the lead with Shane Lowry on six under par. The world No 1's only aberration in that brilliant return to action after a six-week lay-off was missing from six feet for birdie on the third, but Cabrera-Bello showed him how it was done on Friday. Spain's Rafael Cabrera-Bello had a difficult first round, but opened with five birdies at the start of his second . Rory McIlroy (left) is tied for the lead in Dubai after the first round after shooting a superb six-under par . McIlroy's shares the lead with Shane Lowry of Ireland, who also carded a round of six-under par . The 30-year-old had managed just two birdies in his opening 73 to lie seven shots off the pace, but picked up shots at each of the first five holes of his second round to improve to four under par. That took him to within two of the lead and into a share of fifth place, with McIlroy and Lowry still more than two hours away from beginning their rounds. Northern Ireland's Graeme McDowell was also moving in the right direction in ideal conditions, the Ryder Cup star collecting birdies at the first and second to move to two under.","Rafael Cabrera-Bello birdies the opening five holes in his second round .
Rory McIlroy fired a six-under par round of 66 on Thursday to take the lead .
The World Tour Championship  is the European Tour's season-ending event ."
"Rory McIlroy admitted he was glad to ‘get his head down and play golf again’ after a six-week break where court rather than course matters have taken priority. The 25-year-old’s brilliant season has unfolded despite being involved in an increasingly bitter legal battle with his former management company. McIlroy had to pull out of two tournaments in China last month to sift through documents with his lawyers ahead of a case that should finally reach a Dublin courtroom early next year. ‘At least over the past week I’ve been able to get my head down and focus on my golf again,’ he said. Rory McIlroy signs the guest book at the official opening of the new clubhouse at Jumeirah Golf Estates . McIlroy in action during the pro-am event prior to the DP World Tour Championship in Dubai this week . 'Team McIlroy' - Caddie JP Fitzgerald, coach Michael Bannon, McIlroy and sports scientist Stephen McGregor . McIlroy is back on the golf course after a distracting few weeks focusing on a court case . McIlroy was so far ahead of the rest his enforced absence still made no difference with regard to him winning the Race to Dubai. That was sewn up last Sunday, but he’s determined that this week’s season finale, the DP World Tour Championship, is something more than just a 72-hole lap of honour. ‘I’m proud obviously of the way I played this season and how many points I accumulated to win the Race to Dubai but there would be no point me just showing up here if I didn’t want to pick up two trophies on Sunday rather than one,’ he warned. ‘I’m not here just to have a good time, and I’m comfortable playing on this course. I’ve played well here basically every year and I won the event in 2012. ‘So it would be nice to finish the season off with another win, and it could be that I’m a lot fresher than most of the guys and can use that to my advantage. I think there’s a few jaded minds and bodies among the players who have played the last three events in China and Turkey.’ Legal matters aside, McIlroy was in fine fettle. He underlined his commitment to the European Tour with some good news about the Irish Open, which he will host at Royal County Down next May. McIlroy won both The Open and the USPGA Championship during a dream year for the Northern Irishman . ‘I’m going to use all the influence I have to persuade players to compete in it and I’m glad to announce that Rickie Fowler has agreed to come over and play,’ he said. ‘Rickie has become a good friend and hopefully he will be just the start of a few names coming on board and playing. We actually played each other in the Walker Cup at Royal County Down in 2007, so it will be nice to rekindle that contest in a way, and we’ve had a good few battles this year as well, in the majors and the Ryder Cup.’ McIlroy defeated Fowler down the stretch to win both The Open and the USPGA Championship, before wiping the floor with him in a singles match at the Ryder Cup at Gleneagles. McIlroy might be the star attraction but he’s far from the only one at this event that begins on Thursday. The top 60 players in Europe are here, including all 12 members of the victorious Ryder Cup team.","Rory McIlroy plays in DP World Tour Championship in Dubai this week .
McIlroy has already won European Tour's Race to Dubai .
World No 1 has missed recent tournaments due to court case .
McIlroy has won two majors this year plus the Ryder Cup with Europe .
He also confirmed Rickie Fowler will play at Irish Open in 2016 ."
"Ian Poulter was busy on the practice ground here at the DP World Tour Championship on Wednesday trying out a putting tip given to him by Australian legend Greg Norman. The pair spoke on Tuesday night after Norman spotted something while watching Poulter throw away a golden opportunity to win the Turkish Airlines Open last week. ‘I really appreciate someone with the stature of Greg taking the time to try and help me, it is very good of him,’ said Poulter. Ian Poulter says he has spoken to Australian golfing hero Greg Norman about his putting game . ‘Whether he’s right or not, I’ll let you know on Sunday night. The problem I’ve got is that I’ve been working very hard on my putting recently, and it is a fine line of whether you mess and try something else. But I’ve certainly taken on board what he said and I’ll review the footage myself and work on the putting green and see whether he was right or wrong.’ In some ways the conclusion to that tournament in Turkey summed up a disappointing year for Poulter. Six shots ahead at one stage, he had a 6ft putt on the home green to force a play-off with American Brooks Koepka but, wholly uncharacteristically, missed it. On the positive side, it was his second high finish in a row at the end of a season featuring precious few such highlights. He can also take encouragement from a late-season change of equipment manufacturer from Cobra to Titleist clubs that has clearly gone off without a hitch. Now, in his own words, he is ‘desperate to salvage something from 2014’ with a win in this big bucks season finale. ‘I’ve had some good finishes here and it is a course that I really like,’ said Poulter, who lost a play-off to Robert Karlsson here in 2010 and was pipped by another Swede, Henrik Stenson, last year. Norman gave Poulter advice on Tuesday night ahead of the season-ending DP World Tour Championship . Poulter has Stenson in his sights once more this year, albeit the stakes are much lower this time. Twelve months ago, the Race to Dubai was at stake and the close friends had a good-natured bet which involved the loser serving drinks to the winner. This time the Race to Dubai has already been wrapped by Rory McIlroy, leaving Poulter to try to pip Stenson for second place, and a tidy bonus of £512,000. ‘There’s still a lot of money at stake, so it would certainly be nice to catch him’ said Poulter. ‘But there’s no bet this year. We’re not going for the whole shooting match, are we? That said, given the year I’ve had, it would be nice to move up that board and finish second. Two weeks ago I was 64th, so there’s clearly the chance to salvage something from 2014.’ Poulter finished runner-up at the Turkish Airlines Open last week despite leading by six shots at one point .","Ian Poulter finished second at the Turkish Airlines Open last week .
Greg Norman spoke to Poulter on Tuesday night about his putting stroke .
Poulter is in Dubai for the season-ending DP World Tour Championship ."
"England say hooker Josh Hodgson will be disciplined after smashing through a door during a party in Dunedin at the end of their Four Nations tour. Footage of the incident below shows the former Hull KR forward taking a run-up and hurling himself through the closed door of a student flat then celebrating. The incident came in the wake of England's 16-14 defeat by New Zealand which cost them a place in next Saturday's final in Wellington. England's Josh Hodgson takes a running jump and smashes through a closed door in a Dunedin apartment . Hodgson climbs back through the hole he created and celebrates during a party in New Zealand . JoHodgson in action for England in the Four Nations match against Australia on November 2 . Hodgson, 25, who is to stay on in the southern hemisphere to take up a two-year contract with Canberra Raiders, was dropped for his country's final round-robin game after making his Test debut against Samoa in the opening game of the tournament in Brisbane. He also played in the defeat by Australia in Melbourne. The event rekindles memories of the acts of alcohol-fuelled incidents that marred England's 2013 World Cup campaign, in which Gareth Hock was thrown out of the squad, Zak Hardaker was punished for breaking the rules and other players faced disciplinary action on the eve of the opening game, although a spokesman for the tourists said the players were given permission to go out. England issued a statement apologising for the incident and pledging to arrange for the repairs to be made to the door. Hodgson, pictured right for Super League side Hull KR, is in hot water after allegedly smashing the door . The statement, issued on behalf of the squad by team manager Jon Roberts, said: 'We were made aware of an incident that occurred last night around lunchtime today. 'It is being dealt with internally with the person involved and they will be disciplined. 'The players were given permission to go out after last night's game. 'On behalf of England Rugby League, we apologise for the behaviour and have arranged for the repair of the small amount of damage. England lost 16-14 to New Zealand on Saturday, a result which means they will not play in the final next week . After the game in Dunedin, the England players went on a night out to celebrate the end of the tour . 'We have had a great time in Dunedin and the city has made us welcome. Last night's match was a great spectacle for International rugby league and we look forward to returning to the city in the future.' The England squad will fly to Wellington on Monday before the Super League-based players board return flights for England via Sydney on Tuesday. The players watched the final round-robin game from their Dunedin hotel as Australia gained the win over Samoa that confirmed their exit from the tournament.","England lost 16-14 to New Zealand on Saturday in Dunedin .
They now miss out on a place in the Wellington final next Saturday .
The England players went out on an end-of-tour party .
Josh Hodgson smashed a door, and was caught on camera .
England say the player will be disciplined for the incident ."
"Big-race jockey issues for trainer Alan King have been allayed this weekend at least with news that Denis O’Regan will be on board Medermit should he take his chance in the Betfair Chase at Haydock on Saturday. King, still awaiting the return of long-time ally Robert Thornton, is now sweating over the immediate future of his other main rider Wayne Hutchinson, who will have a scan on a knee he injured at Doncaster on Tuesday. Hutchinson missed three rides at Warwick yesterday, including the King-trained winner Lady Persephone who landed the Bumper under in-form substitute Richard Johnson. Denis O’Regan will be on board Medermit should he take his chance in the Betfair Chase at Haydock . Hutchinson rode Medermit on his seasonal debut when fourth to Menorah in the Charlie Hall Chase at Wetherby. But King confirmed the 10-year-old’s owners, The Dunkley & Reilly Partnership, have struck a deal for O’Regan to ride the three horses in his stable – the other two being promising novice chaser Ned Stark and The Pirate’s Queen, who won at Doncaster on Tuesday. King said: ‘Denis will ride Medermit if he runs on Saturday. He has an agreement with the owners. Wayne is having a scan on his knee and we are waiting for the result.’ Trainer Alan King (left) chats with jockey Barry Geraghty after day three of the 2014 Open at Cheltenham . Should Hutchinson, who has a history of knee problems, also face a period on the sidelines King will have to line up new jockeys for his two Hennessy Gold Cup hopes – Smad Place and Midnight Prayer – at Newbury a week on Saturday. Smad Place, a 10-1 shot and runner-up in the RSA Chase in March, has never been ridden by anyone other than Hutchinson and Thornton since he arrived from France in 2010. Trainer Nigel Twiston-Davies, who runs Champion Hurdle hope The New One in Betfair Price Rush Hurdle at Haydock on Saturday, intends running Charlie Hall Chase third Double Ross in the Betfair Chase. Robert Thornton (right) clears the last on Medermit to win the Totepool Challengers Novices' Steeple Chase . Jockey son Sam will be back on board. He is available because Noel Fehily has an agreement to retain the ride on his Paul Nicholls-trained King George VI Chase winner Silviniaco Conti. Nicholls and Twiston-Davies combined for a bloodless 12-length success with Ptit Zig in the Highflyer/Million In Mind Novices’ Chase at Warwick. It was a second chase win for the grade-one winning hurdler, who was sixth in this year’s Champion Hurdle. He could now be stepped up in class with a target at Ascot’s pre-Christmas meeting. Nicholls said: ‘He hasn’t been the most natural jumper and we have had to do a lot of work schooling him. I was keen to get some experience into him before we step him up and that was great.’ Trainer Nigel Twiston-Davies intends running Charlie Hall Chase third Double Ross in the Betfair Chase . Jockey Tom Messenger has been banned for 13 days for using the whip above permitted levels on Warwick winner Chac Du Cadran. Coral make Willie Mullins-trained Shaneshill 8-1 for the Neptune Investment Management Novices’ Hurdle at the Cheltenham Festival in March after his comfortable winning hurdles debut at Fairhouse yesterday. The firm quote Mullins’ unbeaten hurdler at Faugheen at 1-3 for the race they sponsor at Ascot on Saturday. One rival he is likely to face is Paul Nicholls-trained Lac Fontana, a grade one winning novice last season. Coral make Willie Mullins-trained Shaneshill for the Neptune Investment Management Novices’ Hurdle .","Denis O’Regan looks set to ride Medermit in the Betfair Chase at Haydock on Saturday .
Trainer Alan King awaiting the return of long-time ally Robert Thornton and is also sweating on the fitness of other main rider Wayne Hutchinson .
King has struck a deal for O’Regan to ride the three horses in his stable .
Coral make Willie Mullins-trained Shaneshill 8-1 for the Neptune Investment Management Novices’ Hurdle at the Cheltenham Festival in March ."
"Before discussing Rory McIlroy’s latest wonder round at the DP World Tour Championship it’s worth stressing that the Earth Course measures almost 7,700 yards and more than a third of the field comprising the European Tour’s top 60 golfers failed to break par. McIlroy, who has never shot worse than the regulation mark in 21 rounds here dating back to 2009, shot a bogey-free 66 to be tied for the lead with Irishman Shane Lowry after the first day and lower his course average to 68.2 strokes. To put that utterly ludicrous figure into context, only six players managed to better that mark on Tuesday. This was the world No 1’s sixth score of 66, to place alongside five 67s, two 68s, two 69s, five 71s and that solitary 72. Again, for the purposes of perspective, Sergio Garcia shot 73, Ian Poulter 75, while recent tour winners Mikko Ilonen, Marcel Siem and Brooks Koepka shot 74, 76 and 78 respectively. Yes, on the Earth Course McIlroy really is otherworldly. Rory McIlroy tees off on the first hole during the first round of the DP World Tour Championship in Dubai . The Northern Irishman shot 66 to be tied for the lead with Irishman Shane Lowry after the first day . McIlroy had suggested in the build-up that six weeks away from the game would sharpen his appetite rather than dull his competitive edge and so it proved. Remember the start he made to his singles match at the Ryder Cup, where he blew Rickie Fowler away in the first few holes? Here we had more of the same, and five holes worth of shot-making to begin with that illustrated once more why he has moved several strides ahead of the competition during this stellar year. Standing on the sixth tee, he was already breathing down the necks of the leaders. He was four under par and would have been five but for a missed birdie putt from short length at the third. Sometimes, though, it’s the putts for par that are far more important. One came at the difficult 12th where, following a relatively humdrum run of six straight pars, he was actually in danger of dropping a stroke. But a beautifully played pitch left him a six-foot putt, which he holed. McIlroy was already four under par on the sixth hole after narrowly missing out on a birdie on the third . The 25-year-old lines up a putt on the first green to begin his wonder round at the Earth Course . McIlroy's supporters were out in full force to see him from whatever vantage points they could find . McIlroy returned to the birdie trail with 12-foot putts at the 15th and 16th. Now he is threatening to effectively wrap up the destination of this title before the 72nd hole on Sunday, having completed formalities already in the Race to Dubai. Why does this course suit him so? It’s a bomber’s paradise, pure and simple, and no-one pounds it longer and straighter than McIlroy. As his playing partner Henrik Stenson — no slouch himself — said: ‘With his length he was able to take on a couple of carries I couldn’t manage and, as he was in position A1 pretty much all day, it gave him a huge advantage.’ McIlroy could hardly contain his enthusiasm in the build-up to the first round. ‘Just under three hours until I hit my first competitive golf shot in six weeks. To say I’m excited is an understatement,’ he tweeted, complete with the daring hashtag: #imready. Well, daring until he’d played the first five holes anyway, and showed he was more than ready. The picturesque Jumeirah Golf Estates in Dubai saw some of McIlroy's finest golf on Thursday . Before teeing off McIlroy could harldy contain his excitement but gave a perfectly composed performance . Much of McIlroy’s time away was spent preparing legal documents for a forthcoming courtroom showdown with his former management company, Horizon Sports. How ironic, then, that the only man who should match him on this day was Horizon- managed Lowry. Lowry is 52nd in the world and needs a good finish here to break into the top 50 and secure a first invitation to the Masters. He’s squandered a couple of good opportunities already in recent weeks and admitted: ‘It has been on my mind for a while.’ It certainly did not show down the run-in here, as he picked up four shots in the final six holes. One man who will not be conceding the title to McIlroy at this stage is in-form defending champion Stenson, who shot 68. Comeback of the day came from Englishman Justin Rose, who played the first 10 holes in a horrible four over but the last eight in five under to salvage a 71.","Rory McIlroy hit an opening round 66 at the DP World Tour Championship .
Northern Irishman has never shot worse than the regulation mark in 21 rounds at the Earth Course since 2009 .
McIlroy's 66 tied him for the lead with Shane Lowry after the first day .
Outstanding feat lowered his course average to 68.2 strokes ."
"Sire De Grugy is out of next month’s Tingle Creek Chase at Sandown and his whole season hangs by a thread after a bone scan on Wednesday revealed a hip problem. While no hairline fractures were detected, trainer Gary Moore has been left unsure how long his gelding, who won four grade one chases last season, including the Tingle Creek and Queen Mother Champion Chase, will be sidelined. Moore said: ‘He's not fractured his pelvis or suffered a stress fracture or anything, but he does have a hot area in his hip. He's done some damage to his hip and I don't know if that's good or bad really. Jamie Moore rides Sire de Grugy to victory in the BetVictor Queen Mother Champion chase in November . Trainer Gary Moore is unsure how long his star gelding will be sidelined . 'What happens now is that he spends the next month on the walker and then he will be rescanned. 'It's not the worst case scenario, but it's hard to tell the extent of the damage and we've never had anything like this happen before. 'He definitely won't be running in the Tingle Creek though and he won't run again this year.’ With the return of Nicky Henderson’s 2013 Champion Chaser Sprinter Sacre still not confirmed, just who will line up in the Tingle Creek Chase remains a big question. Barry Geraghty and Sprinter Sacre clear the last to win the the John Smith's melling Steeple Chase at Aintree .","Sire De Grugy is out of next month’s Tingle Creek Chase at Sandown .
A bone scan on Wednesday revealed a hip problem .
Trainer Gary Moore unsure how long his gelding will be sidelined .
Return of Nicky Henderson’s Sprinter Sacre still not confirmed ."
"Philip Hobbs and stable jockey Richard Johnson walked away from Cheltenham after turning the Open Meeting into a virtual closed shop. Combined success with Garde La Victoire in the Greatwood Hurdle and the Arkle Trophy Chase Trial with Dunraven Storm took Hobbs’ tally to six in the 19 races run over the three days. Johnson took his haul to seven when winning the concluding Listed Bumper on Steve Gollings-trained Definitly Red. Stable jockey Richard Johnson (far right) and Philip Hobbs (far left) celebrate Garde Le Victorie's success at the The Open at Cheltenham Racecourse . Johnson’s feat – he was only eligible to ride in 17 of the races - matched that of AP McCoy, who won seven races at the meeting in 2001. Hobbs, who had sent out Balthazar King, Champagne West and Bold Henry to win on Friday plus Golden Doyen on Saturday, couldn’t quite match the achievement of Martin Pipe – he produced seven Open meeting winners in 2001, 2002 and 2004 – but his reward is to be sitting at the top of a trainers’ championship table most expected to be a three-cornered fight between Paul Nicholls, Nicky Henderson and Jonjo O’Neill. Hobbs said: ‘Before the meeting started I said I would settle for two winners and Richard said three. To have six is phenomenal. ‘I could not have imagined it in my wildest dreams. It was borderline whether we ran today’s two winners because we thought it might be too soft for them. We will enjoy it while we can.’ The Arkle Chase could prove the ultimate aim for 7-2 winner Dunraven Storm, who held off favourite Vibrato Valtat on whom jockey San Twiston-Davies seemed to overdo the waiting tactics. Johnson holds the trophy after winning the TheStanJames.com Greatwood Hurdle on Day three of The Open . After his heroics for new boss Paul Nicholls on Saturday when winning the Paddy Power Gold Cup on Caid Du Berlais, it will not be the last blip on a learning curve and Nicholls must equally acknowledge he has invested for the future in a young talent. Hobbs, whose understated demeanour often means his successes do not achieve the attention they deserve, brushed off any notion Garde La Victoire may be a Champion Hurdle outsider by saying the 10-1 winner was ‘about 20lbs’ below the standard required. Action more pertinent to that race took place at Punchestown where Hurricane Fly proved there is still life in his 10-year-old legs with third consecutive win in the Morgiana Hurdle when beating reigning champion Jezki two and a half lengths. Alan King’s Uxizandre, under an exquisite front-running Barry Geraghty ride, landed the Shloer Chase. Hills make him 16-1 for the Queen Mother Champion Chase. But attention in that division is of stars trying to overcome problems. We should find out after a bone scan on Tuesday if reigning champion Sire De Grugy has suffered a hairline pelvic fracture or less serious muscle pull while Nicky Henderson said 2013 title holder Sprinter Sacre, sidelined last term by a fibrillating heart, will have a racecourse gallop before being given the go ahead to run in the Tingle Creek Chase at Sandown on December 6. Henderson said: ‘He has had his MOT and heart-wise everything is fine.'","Garde La Victorie reigned victorious on the third day at Cheltenham .
Richard Johnson has won seven races out of 19 during the last few days .
That matches the same feat achieved by AP McCoy in 2001 ."
