input,expected_answer
"Beth Ditto was arrested in the early hours of Saturday morning and charged with disorderly conduct . The Gossip singer was at the Bungalo Bar in Portland, where she reportedly argued with bar staff after they refused to serve her in her intoxicated state . She allegedly threw her shoes in the middle of the road and started shouting out US President Barack Obama's name . Beth was later released and is now awaiting a court date . If she is convicted of second degree . disorderly conduct she could be sentenced to up to six months in jail . and may receive a fine of up to $2,500 . By . Kimberley Dadds . PUBLISHED: . 12:40 EST, 18 March 2013 . | . UPDATED: . 17:48 EST, 18 March 2013 . Gossip singer Beth Ditto has been arrested and charged with disorderly conduct. The 32-year-old rocker was taken into custody in the early hours of Saturday morning after a disturbance outside the Bungalo Bar in Portland, Oregon. Beth - real name Mary Beth Patterson - was detained by officers for being drunk after she left the establishment and allegedly threw her shoes in the middle of the road. Mug shot: Gossip singer Beth Ditto has been arrested and charged with disorderly conduct outside an Oregon bar . Police report: Ditto can be seen in her mug shot as details are released about the 32-year-old's arrest and charge . The singer then reportedly started shouting out the name of US President Barack Obama as her friends tried to put her in a car. A source at the bar told the Willamette Week newspaper: 'She walked out in the middle of the street, threw off her shoes and purse and screamed Obama, Obama!' Beth has been accused by a fellow reveller of being ""blackout"" drunk and trying to start fights in the bar, after initially being refused entry for being so intoxicated. Not Standing In The Way Of Control: Beth was taken in by police in the early hours of Saturday morning after reportedly lashing out at bar staff who refused to serve her . She has also been accused of kicking a bar tender in the groin during her raucous night out. The Standing In The Way of Control singer was later released from custody and is now awaiting a court date. If she is convicted of second degree disorderly conduct she could be sentenced to up to six months in jail and may receive a fine of up to $2,500. Ditto has kept herself out of the public eye as much over recent times but has started to concentrate on hew new music releases. The flamboyant star released a new Gossip music video for track Get A Job last month. The Arkansas-native showcases her . figure in a black leotard as she is transformed in to a 'sexy chat girl' in . the new promo. The new video from the American . rockers sees Beth and her bandmates try a succession of jobs they could . have had if they hadn't found fame... and ones they did have before signing their first record deal. In the colourful promo, Beth becomes a dentist, a secretary, a car saleswoman, a mausseuse, builder and a pet groomer. In one sequence, the singer even dons a tight pale blue dress and apron to work in a greasy burger joint. Get A Job is the new single from Gossip's fifth studio album A Joyful Noise. Explaining the song and video premise, Beth said: 'Get . A Job is about all the rich kids we knew when we were younger, kids who . never had jobs but always had money for partying or getting their hair . done. Charged: She has since been released after being taken in for her raucous night out at Portland's Bungalo Bar . 'We would come home from our fast food jobs in greasy clothes and . they would have spent all their parents’ money on handbags and vodka. 'These . are some of the jobs we’ve had in the past, some we’ll probably have . again in the future. Much love and respect to those who work and those . who WORK IT!!!!!'","Beth Ditto was arrested in the early hours of Saturday morning and charged with disorderly conduct .
The Gossip singer was at the Bungalo Bar in Portland, where she reportedly argued with bar staff after they refused to serve her in her intoxicated state .
She allegedly threw her shoes in the middle of the road and started shouting out US President Barack Obama's name .
Beth was later released and is now awaiting a court date .
If she is convicted of second degree .
disorderly conduct she could be sentenced to up to six months in jail .
and may receive a fine of up to $2,500 ."
"By . Daily Mail Reporter . PUBLISHED: . 16:25 EST, 12 March 2013 . | . UPDATED: . 09:06 EST, 13 March 2013 . A range of dolls have been created to help children of African origin to stay in touch with their heritage. The dolls were created by Chris and Ada Ngoforo, from London, who were concerned their children did not know about their West African roots. They decided to take matters into their own hands and what started off as project to help their family, has now transformed into a business venture. Ama (left) is described as a 'bubbling dynamic girl' according to the company's website and speaks the Ghanaian languages of Twi, Ga, Ewe and Krobo while Nubya, (right) whose parents moved to London from Cape Town years before her birth, is programmed to speak Zulu, Xhosa, Sotho, and Afrikaans . They have launched their own range of toys, called Rooti Dolls, which are programmed to speak in several native African languages. The couple have now made 12 dolls from different African countries. Chris Ngoforo told CNN: 'We observed that over 90 per cent of children born or living in the diaspora and millions in Africa do not speak or understand their mother tongues. 'Our research made us understand that the reason for this is not because our children don't want to learn their mother tongues, but more because there are not many essential tools that can easily be both educational and fun at the same time.' Shiroh (left), of Kenyan and Somali mixed origin can speak Swahili, Kikuyu and Luganda while Keza (right) has parents who originate from Zimbabwe and Zambia can speak Shona, Ndebele, Bemba, and Nyanja, according to the dolls' creators . Rooti Dolls was set up by Chris and Ada Ngoforo who were concerned their children were losing touch with their West African roots . Among the dolls is Nina, who can speak Igbo, Yoruba, Hausa and Ibibio and loves to watch 'Nollywood' - popular term for Nigerian movies. Then there is Ama, who dreams to be a doctor, and can speak the Ghanaian languages of Twi, Ga, Ewe and Krobo. The couple hope the dolls will breakdown stereotypes and provide a more accurate representation of black people. Debbie Behan Garrett, author of 'The Definitive Guide to Collecting Black Dolls', said: 'Today's black dolls have evolved from negative caricatures to play-scale representations of haute couture fashion models and other positive images of babies, toddlers and adult black people.'","Dolls created by Chris and Ada Ngoforo who felt their children did not know enough about their roots .
The couple have now made 12 dolls from different African countries .
Each doll can speak a range of different African languages ."
"By . Kerry Mcdermott . PUBLISHED: . 06:19 EST, 15 March 2013 . | . UPDATED: . 09:12 EST, 15 March 2013 . Historically subjected to witty taunts from 'ginger nut' to 'carrot top', redheads are now being celebrated in a new exhibition exploring the notion of a 'ginger utopia'. Artist Anthea Pokroy snapped hundreds of men, women and children for her project I Collect Gingers, which features the full-range of redheads from strawberry blonde to flaming auburn. Herself a proud redhead, South African Ms Pokroy said she was inspired by the 'romantic colour-palette' of a ginger person. Scroll down for video . 'Ginger utopia': Anthea Pokroy snapped hundreds of red-headed men, women and children for her project . 'I Collect Gingers': A selection of the redheads photographed for the exhibition, which celebrates the full range of red from strawberry blonde to flaming auburn . The 26-year-old spent three years working on the project, which she said aimed to explore prejudice, racial classification, and the prospect of a 'ginger utopia'. 'As a ginger myself, what initially interested me was the beautiful, romantic colour-palette of a ginger person and all that it connotes,' Ms Pokroy said. 'But it was only after my first photography session with seven gingers that I began exploring the innate sense of community and collective experience that emerged from the otherness of the gingers.' 'Otherness': The South African artist said she hoped the project would address issues of discrimination . Auburn: Two of Ms Pokroy's subjects in her I Collect Gingers project, both of whom boast deep auburn locks . Flame-haired: Ms Pokroy shot close-up photographs of her flame-haired subjects in a studio in South Africa . The South African artist, who began her collection in August 2010, photographed her subjects dressed all in white under stark studio lighting. She also shot close-ups of hair, skin and eyes and took a strand of hair from each of them. As her work progressed she began to arrange the 'gingers' into a more sophisticated classification system, with colour divisions including copper, burnt orange, light orange and auburn. She said it led her to imagine what a perfect world would be for gingers - who make up between one and two per cent of the global population - and the possible implications of this. Click here for more information . Proud: The fine arts graduate, left, said she was inspired by the 'romantic colour-palette of a ginger person' Write caption here . Body of work: Ms Pokroy's exhibition I Collect Gingers features redheads of all ages and all shades . The fine-arts graduate, from Johannesburg, South Africa, said she had hoped the project would address issues of discrimination and elitism in her country and the rest of the world. 'This body of work hopes to clearly highlight this using the gingers as a symbol of both the oppressed and the oppressor,' she said. The exhibition debuted at the CIRCA on Jellicoe Gallery, in Johannesburg, South Africa, earlier this year. 'Collective experience':  Ms Pokroy said she wanted to explore the sense of community among ginger people . Fair: The artist photographed her subjects dressed in white under stark studio lighting in South Africa . Elitism: Ms Pokroy said she hoped to address discrimination and elitism in South Africa and other countries . 50 shades of red: The artist began separating her subjects into categories including copper and light orange . Symbolic: Ms Pokroy wanted to use the ginger as a symbol of both the oppressor and the oppressed, she said .","Anthea Pokroy photographed hundreds of redheads over three years .
Said project I Collect Gingers explores notion of a 'ginger utopia'
Inpired by 'romantic colour-palette of a ginger person', artist said ."
"By . Alan Fraser and Sara Malm . PUBLISHED: . 15:02 EST, 15 March 2013 . | . UPDATED: . 15:02 EST, 15 March 2013 . A promising jockey took a dramatic tumble at Cheltenham today when she was thrown off her horse, moments ahead of winning the race. Jane Mangan, 19, had jumped the final fence on Oscar . Delta and was powering to the winning post when . the horse jinked to the left, sending the her tumbling to the ground. The Irish amateur rider appeared uninjured and quickly got to her feet clutching her helmet in disappointment. So far so good: Oscar Delta looked unbeatable approaching the line... ... but after jinking to the left he collided with the rail and there was no way back for Jane Mangan.... ...and it was left to Salsify to claim the honours . Recovering after her fall Miss Mangan compared her fall to a 'Disney film'. 'When I hit the ground I thought I was dreaming. He jinked to the left . thinking he had to go round for another circuit. I corrected him but I . was not ready for that and that was my fault.' The promising teen also recognised . that losing a race paled into significance beside the injuries suffered . by fellow amateur JT McNamara on Thursday. The 37-year-old fractured two . vertebrae in his neck when seriously injured in a fall on the third day . of the Cheltenham Festival. 'It could be a lot worse,' Miss Mangan said. 'We are all in pieces about what has happened to Massa (JT McNamara).' Hot prospect: Although today's fall hurt her pride, Jane Mangan is tipped for big things . 'She has hurt only her pride,' her father Jimmy said after the race. 'She's 100 per cent. She gave the horse a brilliant ride. I could not be more . proud of her.' Jimmy Mangan, who trained Monty's Pass to Grand National success, was heard talking to his daughter on the track. 'Pull yourself together, you could be like JT.' The dramatic fall of Miss Mangan left favourite horse Salsify on his own for a facile second success in a row in the Foxhunters' Chase, known as the amateurs' Gold Cup. Jockey Barry Geraghty watched Miss Mangan's fall in amazement as he rode Salsify to victory. Speaking after the race he said that although it was  the biggest day of his career, his thoughts were with friend McNamara. 'I just wish it were a happier day because we are all very upset about John Thomas,' Geraghty said. Head in hands: Jane Mangan can't believe her bad luck after crashing off Oscar Delta in the Foxhunter Chase . Just her pride that's hurt: Mangan after the fall that cost her victory in the Foxhunter Chase . 'You have to put it out of your mind . when you're racing but even though this is one of the biggest days of . my career all I could think about was him. 'He's a friend of ours and I . hope and pray he will be okay. I dedicate this victory to him, if that . does any good.' Victory in the race prior to the . Gold Cup for wealthy Irish owner J P McManus gave him the opportunity to . speak eloquently about the contrasting emotions produced by the ups and . downs of racing. 'It is nice to win and nice to be here,' he said, 'but it's difficult to celebrate when our friend is in our prayers.' McManus, who also enjoyed a first and . second in the final race of the meeting, had early that morning . arranged for his private helicopter to transfer the McNamara family from . their homes to be at their son's hospital bedside in Bristol.","Teenage jockey unseated seconds ahead of winning 'amateur's Gold Cup'
Jane Mangan, 19, compared fall on third day of Cheltenham to a Disney film ."
"By . Daily Mail Reporter . PUBLISHED: . 10:31 EST, 15 March 2013 . | . UPDATED: . 12:33 EST, 15 March 2013 . Dead: Ieng Sary, number three in the Khmer Rouge hierarchy, has died in Phnom Penh aged 87 . One of the leaders of Cambodia's brutal communist Khmer Rouge regime has died aged 87 before he could be brought to justice for his crimes against humanity. Ieng Sary was on trial for causing the deaths of 1.7million people in association with his brother-in-law Pol Pot, one of the most bloodthirsty dictators of the 20th century. His death has raised fears that the two remaining defendants in the special Khmer Rouge tribunal might not survive until a verdict is reached, meaning that no one will be prosecuted for the reign of terror which engulfed the south-east Asian country in the 1970s. Ieng Sary died of cardiac failure yesterday in the capital, Phnom Penh. He had suffered from high blood pressure and heart problems and had been admitted to hospital on March 4 with weakness and severe fatigue. His body was taken from the hospital to Malai in western Cambodia, a former Khmer Rouge stronghold where his family lives, for his funeral. There are fears that the two remaining former Khmer Rouge leaders still on trial, both in their 80s, could also die before justice is served. Ieng Sary's wife, former Social Affairs Minister Ieng Thirith, was also charged but was ruled unfit to stand trial last year because she suffers from dementia. 'We are disappointed that we could not complete the proceeding against Ieng Sary,' tribunal spokesman Lars Olsen said, adding that the case against chief Khmer Rouge ideologist Nuon Chea and former head of state Khieu Samphan would not be affected. Corpse: Ieng Sary's death has raised fears that no Khmer Rouge figures will be brought to justice . Family: The dead man surrounded by relatives in Malai, a former Khmer Rouge stronghold in the north-west . Funeral: A Buddhist monk covers up the dead man's during a religious ceremony . Powerful: Ieng Sary was the foreign minister during the brutal communist regime in the 1970s . Monsters: Ieng Sary in 1970 shaking hands with Mao Zedong while Pol Pot looks on in the background . Ieng Sary founded the Khmer Rouge with Pol Pot. The regime, which ruled Cambodia from 1975 to 1979, claimed it was building a pure socialist society by evicting people from cities to work in labour camps in the countryside. Its radical policies led to the deaths of an estimated 1.7million people from starvation, disease, overwork and execution. 'He was a critical part of the senior leadership and his death undoubtedly will have an impact on the case,' said Elizabeth Becker, a journalist and historian. 'This trial was held 30 years too late.' Ieng Sary was foreign minister in the regime, and as its top diplomat became a more recognisable figure internationally than his secretive colleagues. The Khmer Rouge came to power through a civil war that toppled a U.S.-backed government. Ieng Sary then helped persuade hundreds of Cambodian intellectuals to return home from overseas to help the new regime. The returnees were arrested and put in 're-education camps,' and most were later executed. In exile: Ieng Sary, right, in the Khmer Rouge stronghold of Dong Rek after the regime was deposed . Rehabilitated: Ieng Sary with Cambodia's prime minister in 1996, the year he was pardoned by the King . Free: In 1999 Ieng Sary thought he would escape trial but he was arrested again in 2007 . As a member of the Khmer Rouge's central and standing committee, Ieng Sary 'repeatedly and publicly encouraged, and also facilitated, arrests and executions within his Foreign Ministry and throughout Cambodia,' scholar Steve Heder said. Known by his revolutionary alias, 'Comrade Van', Ieng Sary was a recipient of many internal Khmer Rouge documents detailing torture and mass execution of suspected internal enemies, according to the Documentation Center of Cambodia. 'We are continuing to wipe out remaining [internal enemies] gradually, no matter if they are opposed to our revolution overtly or covertly,' read a cable sent to him in 1978, proving he knew about the purges . In 1996, years after the overthrown Khmer Rouge retreated to the jungle, Ieng Sary became the first member of its inner circle to surrender, bringing thousands of foot soldiers with him and hastening the movement's final disintegration. 'He liked good food, power, money, nice living, and the idea - mistaken - that communism was the wave of the future,' said David Chandler, a Cambodia expert at Australia's Monash University. 'He was a wily and able foreign minister. He quit when the quitting was good.' In the dock: The defendant in the UN-backed genocide trial in Phnom Penh . Victims: The graves of casualties of Khmer Rouge violence at the genocide museum in Phnom Penh . Ieng Sary's surrender secured him a limited amnesty, temporary credibility as a peacemaker and years of comfortable living in Cambodia, but that vanished as the UN-backed tribunal built its case against him. Ieng Sary was arrested in 2007, and the trial against him started in late 2011. He faced charges that included crimes against humanity, war crimes and genocide. He has denied any hand in the atrocities. At a news conference following his surrender, he said Pol Pot 'was the sole and supreme architect of the party's line, strategy and tactics.' 'Nuon Chea implemented all Pol Pot's decisions to torture and execute those who expressed opposite opinions and those they hated, like intellectuals,' Ieng Sary said. He claimed that he was a secondary figure excluded from Pol Pot's secret security committee, which decided policy and who would be executed. 'Do I have remorse? No,' he said in 1996. 'I have no regrets because this was not my responsibility.' Hospital: The facility in the Cambodian capital where Ieng Sary died on Thursday at the age of 87 . Going home: The former minister's body being transported from Phnom Penh to his ancestral village . Only one former Khmer Rouge official has been tried and convicted: former prison chief Kaing Guek Eav, who was sentenced to life in prison. Prime Minister Hun Sen has openly opposed additional indictments of former Khmer Rouge figures, some of whom have become his political allies. Pol Pot himself died in 1998 in Cambodia's jungles while a prisoner of his own comrades. Ieng Sary sought to have the tribunal honour the pardon he received from Cambodia's king when he surrendered in 1996. Ieng Sary was born Kim Trang on October 24, 1925, in southern Vietnam. In the early 1950s, he was among many Cambodian students who received government scholarships to study in France, where he took part in a Marxist circle. After returning to Cambodia in 1957, he taught history at an elite high school in Phnom Penh while engaging in clandestine communist activities. He, Ieng Thirith, Pol Pot and Pol Pot's wife eventually formed the core of the Khmer Rouge movement. Pol Pot's wife, Khieu Ponnary, was also Ieng Thirith's sister; she died in 2003. Pol Pot was known as 'Brother No. 1', Nuon Chea as 'Brother No. 2' and Ieng Sary was 'Brother No. 3'. In August 1979, eight months after the overthrow of the Khmer Rouge by a Vietnam-led resistance, Ieng Sary was sentenced in absentia to death by a government made up of Khmer Rouge defectors such as Hun Sen, the current prime minister. The show trial also condemned Pol Pot. Since he was in charge of the Khmer Rouge guerrilla movement's finances, Ieng Sary was believed to have used his position to amass personal wealth. On August 8, 1996, a Khmer Rouge rebel radio broadcast announced a death sentence against him for embezzling millions of dollars that reportedly came from the group's logging and gem business along the border with Thailand. But the charge appeared to be politically inspired because he was becoming estranged from his comrades. He struck a peace deal with Hun Sen and days later led a mutiny of thousands of Khmer Rouge fighters to join the government, which was a prelude to the movement's total collapse in 1999. As a reward, Hun Sen, who has ruled Cambodia almost unchallenged for the last two decades, secured a royal amnesty for Ieng Sary from then-King Norodom Sihanouk, who himself had been a virtual prisoner of the Khmer Rouge and lost more than a dozen children and relatives during its reign of terror. The government also awarded Ieng Sary a diplomatic passport for travel. Between his defection and arrest, Ieng Sary lived a comfortable life, dividing time between his opulent villa in Phnom Penh and his home in Pailin, a former Khmer Rouge stronghold in northwestern Cambodia.","Ieng Sary was on trial at international tribunal over his Khmer Rouge past .
Was Pol Pot's brother-in-law and third most powerful figure in regime .
Death raises fears that no members of regime will be punished for crimes ."
"By . Joshua Gardner . PUBLISHED: . 13:07 EST, 15 March 2013 . | . UPDATED: . 15:04 EST, 15 March 2013 . For people sick and tired of stepping in doggie dung left by where it lays by their neighbors, a canine DNA company offers a service that tracks down the offending owner. It’s called PooPrints and the company markets to apartment complexes, condo buildings, and other communities where not-so-conscientious residents leave behind their pet’s waste. The service works by requiring residents of participating buildings to register their dog’s unique genetic signature in a worldwide database. Gum swab: Residents in participating communities must submit samples of their pet's DNA, as collected with a quick swab of the gums . Dragnet: Apartment managers, for instance, can use PooPrints to gather evidence left behind be offending residents . Using a designated PooPrints . collection kit, groundskeepers and apartment managers can gather the . evidence and send it off to PooPrints parent company, BioPet Vet Lab in . Knoxville, Tennessee. At . Knoxville, Tennessee-based BioPet Vet Lab, parent company of PooPrints, . scientists test the DNA against all registered dogs to determine if a . particular pile comes from one of a community’s dogs. It’s billed as a money-saving way for groups to cut down on excess excrement, protecting the environment and shoe soles alike. Opinions of the service, which requires upfront fees from resident dog owners and sometimes monthly fees thereafter, aren’t all positive. Dallas tenant Brian Barcus told said he’s unhappy with his building’s decision to contract with PooPrints. ‘Everybody wants to live in a clean community,’ Barcus told the Houston Chronicle. ‘I can see the intent behind the new rule, but I don't understand how they can force it upon us in the middle of our lease.’ Barcus said it’s unfair that this new requirement comes after he unsuccessfully tried to break his lease following a burglary. Others, such as property managers, see it as a good way to keep their grounds clean. Worldwide: PooPrints has a worldwide DNA database from its franchise locations across the US, and in Canada, Israel, and Singapore . Problem poo: The company bills the service as a way to stay green by keeping dog waste out of waterways and off your favorite shoes . ‘I think it's a great idea,’ Houston-area leasing manager Molly Kalish said. ‘The main reason we . decided to try this new program was because we had a specific issue on . one of our floors with accidents.’ Kalish’s building receives their services through area franchise PooPrints Gulf Coast. The franchise locations sell the DNA collection kits, sample collection kits,  and collect the processing fees for BioPet Vet Lab’s DNA testing. Even if you among those who think PooPrints sounds like a load of horse manure, there’s no denying the company has achieved respectable success. On their website, PooPrint boasts distributors in over a dozen US states, two in Canada, and one in both Israel and Singapore.","PooPrints markets to apartment complexes, condos, and other places where some residents might not be picking up their end of the bargain .
The service has distributors throughout the United States, and in Canada, Israel, and even Singapore ."
"By . Sam Webb . PUBLISHED: . 07:08 EST, 5 March 2013 . | . UPDATED: . 14:10 EST, 5 March 2013 . A U.S. emigre, Daniel Pomerantz, on Tuesday launched the first Hebrew language edition of the popular men's magazine. Playboy has been widely available in Israel for years, but this marks the first local edition of the magazine. It features Israeli models and articles by Israeli writers. It's not clear how well the magazine will be received in the Holy Land, where religious sensitivities simmer under the surface and observant Jews and Muslims live by strict modesty rules. Scroll down for video . A Hebrew edition of adult magazine has been launched in religiously-conservative Israel and will feature local models . Adult magazines and videos are freely available, but not with local models and not in Hebrew. Playboy was launched in 1953 with the iconic Marilyn Monroe centerfold. It peaked in popularity in the 1970's. Circulation has declined since the rise of adult Internet sites. It is not the first time the magazine has faced anger from the religious community. In August Playboy featured the first Indian woman to pose naked for the magazine, incurring anger from the country's moral guardians. A model dressed as a Playboy bunny poses during today's launch of the first Hebrew language edition of the popular men's magazine in Tel Aviv, Israel . Small-time Bollywood actress Sherlyn Chopra, 28, says she is proud to have pushed the envelope in a country where public nudity in any form remains largely a taboo. Playboy, along with a host of other foreign adult magazines, is banned in the country. 'I had no apprehensions and have no regrets; just feelings of pure liberation and sheer excitement,' she said of the Playboy shoot in Los Angeles. Actress Sherlyn Chopra appeared nude in Playboy's November 2012 issue, the first Indian to do so .","Deeply conservative nation gets its own edition of racy magazine .
Faces objections from Jewish and Muslim religious leaders .
It will feature local models and articles from the region's writers ."
"By . Peter Sheridan . PUBLISHED: . 17:05 EST, 16 March 2013 . | . UPDATED: . 17:06 EST, 16 March 2013 . Her Oscar-winner husband Daniel Day-Lewis is notorious for immersing himself in his film roles both on and off the set. So when Rebecca Miller comes down to breakfast, she can never be sure who will be sitting across from her – a murderous oil tycoon, revered US president, villainous New York mobster, or even an IRA terrorist. Yet while many would find life as the wife of such an intense ‘method actor’ a challenge, novelist Miss Miller sees the benefits  in such a schizophrenic  environment, saying it has enhanced her writing. Novelist Miss Miller says that living with such an intense method actor has enhanced her writing . ‘I think it’s helped,’ she insists. ‘Writing is a lot about creating characters, inhabiting them.’ But, she adds, whereas her husband’s  personas are seen by many thousands of filmgoers, hers are ‘private, and people don’t get to see’ the creative process. Daniel Day-Lewis recently won his third Oscar, this time for his leading role in biopic Lincoln . Indeed, Day-Lewis, 55, praised his wife’s patience as he accepted his Best Actor Oscar last month for portraying Abraham Lincoln in Steven Spielberg’s historical drama. ‘Since we got married 16 years ago my wife Rebecca has lived with some very strange men,’ he said. ‘I mean they were strange as individuals and probably even stranger if taken as a group. But luckily she’s the versatile one in the family and she’s been the perfect companion to all of them.’ Miss Miller, 50, the daughter of playwright Arthur Miller, admits she has become accustomed to living with her husband’s film personas. ‘All his characters are wonderful to live with, in their own way,’ she says, adding wryly: ‘My favourite was Abe .  .  . because he filmed away from home, and I didn’t have to live with him.’ The couple split their time between Ireland and New York, living with their two sons, Ronan, 14, and Cashel, ten, and Day-Lewis’s 17-year-old son Gabriel by French actress Isabelle Adjani. And having the president for a husband and father was undoubtedly easier on the family than sharing their home with Daniel Plainview, the violent oil magnate in Day-Lewis’s 2007 drama There Will Be Blood. Day-Lewis is famous for his method acting, here as a murderous gangster in Gangs of New York . He has confessed: ‘They did go a  little bit crazy living with Plainview all the time, but the kids thought it was a laugh in the end to have this different bloke as their dad. My wife is amazingly tolerant. She just believes, like I do, that if you are attempting anything of a creative nature, no rules apply.’ Miss Miller’s latest novel Jacob’s Folly, about an 18th Century Parisian Jewish merchant who is reincarnated as a housefly in modern-day New York, was published in the US last week and comes to the UK in May.","Novelist Rebecca Miller says her husband's acting helps with her writing .
Has become accustomed to her Daniel Day-Lewis's many personas .
She adds that the world may see his characters, but she sees the creative process ."
"By . Suzannah Hills . PUBLISHED: . 13:41 EST, 5 March 2013 . | . UPDATED: . 14:52 EST, 5 March 2013 . Dozens of Palestinian protesting against British policy have tried to attack a senior British diplomat while on a visit to a university today. The hostile demonstration forced the British consul general, Sir Vincent Fean, to cancel a speech at the Birzeit University near Ramallah. He was not hurt, although one demonstrator was seen kicking him in the shins. Student activists said they were protesting against decades of British policy supporting Israel over Palestinians. Mobbed: Palestinians students block the British consul general Sir Vincent Fean, pictured center wearing glasses, from giving a speech at the Birzeit University, near Ramallah, today . Palestinian university students surround British Consul General Sir Vincent Fean who was due to deliver a lecture at BirZeit University on Britain's policy in the Middle East . They said their chief grievance was over Britain's support for a Jewish homeland in what was at the time still Palestine. In 1917, Britain published the Balfour Declaration calling for 'the establishment in Palestine of a national home for the Jewish people'. The letter also said 'nothing shall be done' that would prejudice the civil rights of non-Jews. Israel gained independence in 1948. Britain is an ally of Israel but has been highly critical of its policies toward the Palestinians, especially settlement construction in the West Bank. In recent days tensions have risen in the West Bank, with demonstrations, some of them violent, in solidarity with Palestinian prisoners held in Israeli prisons. Some have predicted that the protests could escalate into a full-scale uprising. Unrest: Palestinian students hold placards and flags as they protest against the visit of British Consul-General Sir Vincent Fean to BirZeit University . Anger: British Consul-General Sir Vincent Fean, pictured second left, was not injured but a protester was seen to kick him in the shins . 'We asked the university to cancel his visit because Britain is the cause of the Palestinian tragedy,' said Taha Afghani, student leader of the Palestinian Fatah group, one of several political factions that organised the protest. Fatah is headed by Palestinian president Mahmoud Abbas. The university's administration decided to . the cancel Sir Vincent's lecture after dozens of students, some waving . Palestinian flags and signs, gathered outside the office. Sir Vincent was returning to his vehicle after meeting Birzeit University officials when he was ambushed by protesters. The Foreign Office said that Sir Vincent had hoped 'to engage in an open dialogue' about Britain's policies in the Middle East. 'Sadly, such a dialogue was not possible on this occasion.' Birzeit University condemned the incident. 'We believe it would have been much more useful if the students had a dialogue with the guest and expressed their political views in a peaceful way,' it said. Dozens of Palestinian students at the West Bank university heckled the British diplomat and attacked his car as he attempted to leave . The protesters held up banners reading: 'I am a refugee because of Balfour' in reference to Britain's publication in 1917 of the Balfour Declaration calling for 'the establishment in Palestine of a national home for the Jewish people'","British consul general, Sir Vincent Fean, mobbed by Palestinian protesters outside Birzeit University, near Ramallah, today .
He was not hurt but one demonstrator was seen kicking him in the shins .
Student activists said they were protesting over decades of British policy toward Palestinians ."
"By . Associated Press . PUBLISHED: . 16:07 EST, 15 March 2013 . | . UPDATED: . 16:12 EST, 15 March 2013 . Former Illinois Gov. Rod Blagojevich is spending his time in federal prison teaching Civil War history and learning to play the guitar, while his attorneys work on an appeal, his wife said today. Patti Blagojevich spoke about her husband on the one-year anniversary of the beginning of his 14-year term for corruption. 'All that we have been left with is a aching hole in our lives,' Patti also said in a Facebook post. Jailed: Rod Blagojevich pictured as he departed his Chicago home for Littleton, Colorado, to begin his 14-year prison sentence on corruption charges on March 15, 2012 . Glenn Selig, a longtime spokesman for Rod Blagojevich, confirmed the posting was from Patti Blagojevich. Blagojevich reported to a Colorado federal prison on March 15, 2012. Jurors had convicted him on 18 counts, including charges that he tried to sell or trade President Barack Obama's old U.S. Senate seat. Patti Blagojevich wrote that attorneys are 'working diligently' on her husband's appeal but they wouldn't have any answers for at least six months. Emotional departure: Rod Blagojevich kisses his wife Patti as he speaks outside their home on the day before he is to report to prison on his corruption conviction in Chicago in 2012 . Last day of freedom: Rod Blagojevich and his wife Patti in Chicago on March 14, 2012, the day before he was sent to prison . She lamented the fact that her husband is missing events in his family's lives. The couple has two daughters, and she said he has missed birthdays, holidays and music recitals. 'The loss feels all consuming,' she wrote. 'Unfortunately, those moment have been stolen from my children and there is no getting them back.' But Patti Blagojevich also wrote that family members have visited the former governor many times and talk with him every day. She said her husband also runs 'miles and miles' around a quarter-mile track. A call seeking comment from the U.S. Bureau of Prisons was not immediately returned.","Blagojevich reported to a Colorado federal prison on March 15, 2012 .
Jurors had convicted him on 18 counts, including charges that he tried to sell or trade President Barack Obama's old U.S. Senate seat ."
