input,expected_answer
"By . Suzannah Hills . PUBLISHED: . 06:24 EST, 7 August 2013 . | . UPDATED: . 07:43 EST, 7 August 2013 . A zookeeper has been suspended after allegedly punching a seal when it struggled as handlers tried to weigh it. The South American fur seal put up a fight as staff tried to lift it on to a weighing machine during a routine health check. But bosses at Bristol Zoo Gardens have now launched an investigation after it emerged a senior animal keeper punched the seal to keep it still. Investigation: A senior animal keeper has been suspended after allegedly punching a South American fur seal (similar to this one pictured at Bristol Zoo Gardens) when it struggled as staff tried to weigh it . The zoo's head vet has examined all the seals at the popular tourist attraction and the seal is believed to have made a full recovery. All the seals remain on public show in their enclosure. A Bristol Zoo Gardens spokeswoman said: 'A senior animal keeper at Bristol Zoo Gardens has been suspended pending further investigation of an alleged animal welfare incident that has recently come to light. Bristol Zoo Gardens was founded in 1835 by a group of eminent local citizens and opened to the public a year later - making 2013 its 177th anniversary. It has around 165 staff and more than 300 volunteers to run its activity centre and animal encounter sessions, and to care for more than 400 different specials of animals. As well as being home to South American fur seals, the zoo also has African penguins, flamingos, Pygmy hippos, Asiatic Lions, Red Pandas, meerkats, as well as a bug world, butterfly forest and an aquarium. 'As this is an ongoing investigation, Bristol Zoo is currently unable to discuss the details of the incident. 'However, the zoo has acted rapidly and comprehensively by instigating an immediate, formal and extensive investigation in line with its internal policies and legal welfare requirements. 'Michelle Barrows, head of veterinary services, has examined the seal family and all individuals are behaving normally, engaging happily and playfully with keepers and guests in their enclosure. 'The animal has been, and continues to be, on full public show. 'Bristol Zoo would like to make it very clear that it has a zero tolerance towards such behaviour and takes its commitment to the highest standards of animal welfare and conservation seriously.' Zero tolerance: A spokeswoman for Bristol Zoo Gardens, pictured, said it has a zero tolerance policy towards such behaviour and is committed to achieving the highest standards of animal welfare .","The South American fur seal put up a fight as staff tried to weigh it .
Senior animal keeper is then alleged to have punched the seal to keep it still .
Bosses at Bristol Zoo Gardens have now launched an investigation ."
"By . Louise Eccles . PUBLISHED: . 04:15 EST, 25 October 2013 . | . UPDATED: . 09:01 EST, 26 October 2013 . Missing: Miller Redpath, 18, above, vanished from his home on August 13, sparking the police investigation which led to the discovery of the body yesterday . Police have admitted that a body found in an overgrown rear garden at the home of missing public schoolboy Miller Redpath is likely to be his decomposed remains. A post mortem on the body by a Home Office pathologist has been unable to determine the cause of death which is still being treated by police as unexplained. The 18-year-old disappeared from his home almost two months ago have found a body in the property’s overgrown back garden. He was last seen by his mother Anastasia Miller at their house on August 13. Ms Miller woke him up in the morning so they could attend an open-air Christian service together but found him ‘grumpy’ in bed and left without him. When accountant Ms Miller returned home, she found items missing from their detached Victorian home in Wenhaston, in Southwold, Suffolk, and her son gone. But she said she was not immediately worried because he had a habit of ‘making unannounced departures’. However, when he failed two days later to pick up his A-level results from £21,105-a-year Langley School, in Loddon, Norfolk, where he was a weekly boarder, she was more concerned. On August 16, she reported the theft to police and mentioned her son’s disappearance. Officers searched the house and garden but failed to find anything. It was only on October 15 that police formally recorded the teenager as a missing person after Mrs Miller, 56, and officers investigating the theft raised concerns. Police carried out a second search nine days later, on Thursday afternoon, and found a body in the ‘overgrown rear garden’ at the family’s ivy-covered home. Grim discovery: Officers found the body in the rear garden of Miller's home in Wenhaston, Suffolk, above . Crime scene: The family home of Miller Redpath and Anastasia Miller is now the scene of a police investigation as they try to identify the decomposed corpse . The death is being treated as ‘unexplained’ by police and the house and garden – which is largely hidden by trees and bushes – have been cordoned off while the area is examined by crime scene officers. A Suffolk police spokesman said  a post-mortem examination will  take place to confirm whether or not the body is that of the missing teenager. Questions could now be raised about the initial police search and why there was a nine-day gap between Miller being reported missing and the second search. A spokesman for Suffolk Police confirmed the matter had been referred to the IPCC. Plea: Miller's mother has been appealing for any information on her son's whereabouts since his disappearance ten weeks ago . During a press conference last week, . Mrs Miller recalled how she began to worry when she realised her son had . not taken his passport, bank cards, phone charger, a jacket or any . money. She spoke to the . local media to plead for information from anyone who had seen him and . distributed pictures of the teenager around the town. Appealing directly to Miller last week she said: ‘I’m really worried about your safety and well-being and I just hope that everything’s okay. ‘If you’re in trouble in any way, just remember there’s very little that can’t be sorted out with some goodwill, negotiation and a humble heart. Investigation: Police were searching the house as part of the missing person investigation . Ambitious: Miller was said to be thinking about going to university in London after taking A Levels at co-educational Langley School in Loddon, Norfolk . Appeal: Miller's mother Anastasia, has led the search for her son, issuing appeals in the local media . 'You’re certainly not in any trouble with me. I just need you to get in touch.’ Mrs Miller, who runs an estate agency . in Eastern Europe, also trawled the streets of Ipswich and Norwich . looking for any sign of her son and speaking to homeless people to ask . if they had seen him. She . said before the discovery of a body: ‘There’s a cold dark place in my . heart that I’ve got to keep pushing back so that I can focus on the hope . that he’s alive and we’ll see him again.’ She added: ‘Everything was on track for him as he was doing well at school, he was thinking of London University, had lots of friends and I just don’t understand what happened.’ Suffolk Police said last week that they believed Miller had left the house ‘of his own free will’, but that there were ‘concerns for his well-being’. The teenager was a keen singer and a member of the Waveney Light Opera’s Rising Stars group in  Beccles, Suffolk. The group’s chairman, Chris Steed, said Miller was ‘a bit of a loner’ but ‘always reliable … extremely polite and well thought of by everyone’. He added: ‘I am gutted about the discovery of this body. We have got a meeting of our group tonight and I will be stuck for words.’","Student Miller Redpath, 18, went missing from his home on August 13 .
Three days later his mother called police to report a theft .
A missing person investigation was only launched last week .
Police then found body 'likely to be Miller' in back garden ."
"By . James Rush . PUBLISHED: . 08:35 EST, 15 June 2013 . | . UPDATED: . 11:14 EST, 15 June 2013 . Plans to build floating hotels on the Persian Gulf have been put forward to help provide accommodation for the influx of visitors expected in Qatar for the 2022 World Cup. Qatari authorities have been in talks with a Finnish architecture firm over plans to develop the space-saving floating hotels before the tournament in nine years' time. Organisers are already planning to spend £65billion on air-conditioned stadiums to counter the soaring summer heat, while there have also been plans to blot out the sun with artificial clouds. Qatar is in talks with a Finnish architecture firm over plans to develop space-saving floating hotels as it prepares for an influx of visitors for the World Cup 2022 . The hotels are planned to be built off the coast of Doha, on the Persian Gulf . They will form part of the Oryx Island, which will also feature luxury villas and a water park . And they are now considering developing Oryx Island, which will consist of the floating hotels alongside luxury villas and a water park, off the coast of Doha, in the Persian Gulf, according to ArchDaily. Sigge Architects have said the Qatari authorities were interested in the concept because of its sustainability and green credentials. The firm developed the floating hotel with the Almaco Group of Finland, ConstructionWeekOnline has reported. The Almaco website states that a floating hotel is 'a great alternative for areas where all land is fully developed and/or difficult to develop'. Water taxis, ferries and private boats will be used to transport the development's 25,000 visitors to the mainland. The hotel, which could be completed in seven or eight years, will also have its own sewage treatment plant, recycling facilities and will be able to generate its own power. The hotel will have its own sewage treatment plant, recycling facilities and will be able to generate its own power . Water taxis, ferries and private boats will be used to transport visitors to the mainland . UEFA general secretary Gianni Infantino last week added his voice to growing calls for the tournament to be played in winter, saying it should be held when the weather is most suitable. Despite plans to build air-conditions stadiums to counter the heat, which can reach 50C, there has still been pressure from some within the football world to play the tournament at a different time of year. Europe's major leagues, with the Premier League leading, are opposed to the idea as it would mean substantial changes to the schedule but Infantino has followed in the footsteps of FIFA president Sepp Blatter and UEFA chief Michel Platini backing the proposal. Meanwhile, there have also been plans to blot out the sun with artificial clouds in a bid to provide shade for stadiums and training grounds during the sweltering summer. The clouds will be made from a 'light weight carbon structure' carrying a giant envelope filled with helium. The hotel could be completed in seven or eight years, which would be in time for the 2022 World Cup . Qatar has also been planning to blot out the sun with artificial clouds made from a 'light weight carbon structure' carrying a giant envelope filled with helium . The development could be built off the cost of Doha (pictured)","Qatari authorities planning on building hotels on the Persian Gulf .
Plans arise as the country prepares for influx of visitors for World Cup 2022 .
Qatar is already planning air-conditioned stadiums and artificial clouds ."
"By . Rosie Taylor . PUBLISHED: . 07:06 EST, 4 August 2013 . | . UPDATED: . 07:32 EST, 4 August 2013 . West Germany lost to England (pictured) in the 1966 World Cup final. A report has suggested some of the German players may have been doped . West Germany's footballers who played in the 1966 World Cup Final against England may have been injected with drugs as part of a government-funded doping scheme, a study has suggested. A report by German researchers claims that West Germany's athletes were systematically doped with government backing during the 1970s, and possibly as early as the 1950s. Leaked extracts from the unpublished 800-page report titled 'Doping in Germany from 1950 to today' were published by German newspaper Sueddeutsche Zeitung on Saturday. According to the report, one unnamed interior minister said at the time: 'Our athletes should have the same conditions and services as the Eastern Bloc athletes.' Researchers said West German doping did . not evolve as a response to East Germany's systematic doping under the . Communist government, but operated parallel to it. The report claimed that for many years the . state financed experiments with performance-enhancing substances such as . anabolic steroids, testosterone, oestrogen or the blood-doping agent . EPO. It did not say when the experiments ended. It stated that an unspecified . number of footballers in the 1954 World Cup-winning team received . 'Vitamin C' injections, which were actually the methamphetamine Pervitin - commonly known as . speed. Amphetamines were used by German . soldiers during World War II and their continued use in German football . from the end of the 1940s became 'normal', according to the study. As well as researchers finding alleged evidence of drugs being used by the 1954 World Cup team, they also said 'traces' of the banned stimulant ephedrine was found in three unnamed German . players at the 1966 World Cup. But it was claimed the drug could have accidentally been taken when players used a decongestant for colds. Three West German players were found to have traces of the banned stimulant ephedrine in tests after the 1966 final. (There is no suggestion that any players pictured knew about or were involved in doping) England beat West Germany 4-2 in the final at Wembley Stadium in 1966 . England beat West Germany 4-2 in the final, with Geoff Hurst scoring England's disputed third goal. Sueddeutsche Zeitung also said that . German athletes received around 1,200 injections of Berolase and . thioctacid at the 1976 Olympics in Montreal. The substances were not banned at the . time and were supposed to improve performance, but their effects had been . untested. Women and children were also doped with anabolic steroids, despite concerns over their long-term effects, the report said. A Dr Joseph Keul of Freiburg, who died in 2000, allegedly tested the effects of anabolic steroids on boys as young as 11. The report was put together by researchers at Berlin's Humboldt University on behalf of the German Olympic Sports Confederation, with Giselher Spitzer as the project leader. It was completed in April, but has yet to be published because of privacy concerns and legal issues over naming athletes, doctors and politicians. West Germany's World Cup-winning 1954 team were injected with 'Vitamin C' which was actually speed, the report claimed. (There is no suggestion that any players pictured knew about or were involved in doping) The report claimed the conditions for . 'systemic doping' were laid in 1970 when the Federal Institute of Sport . Science (BISp) was founded under jurisdiction of the Interior Ministry, . which is still responsible for sports, but that doping in Germany . existed long before. The . BISp provided funding for research into doping substances for years, . with sports medicine facilities in Freiburg, Cologne and Saarbruecken . among the main recipients, the report said. 'There's . a systemic connection between research and forbidden substances and in . using them for athletes,' Spitzer, the project leader for the report, . told The Associated Press. 'That's why we call it systemic doping.' The Interior Ministry said it has a 'great interest in completely clearing up and evaluating the doping past in both parts of Germany'. German Athletics president Clemens Prokop called for names to be revealed, 'especially of those who are still involved in sport'. Last Tuesday, the Main-Post and Maerkische Oderzeitung newspapers reported that the BISp funded experiments in Freiburg on the performance of anabolic steroids before the 1972 Olympic Games, citing a file from the Federal Archives in Koblenz. Drugged: Shot-putter Heidi Krieger was systematically doped from the age of 16 . East Germany carried out a doping programme on its athletes for decades. Drugs, largely anabolic steriods, were given to athletes, often without their knowledge. Trainers and coaches gave pills and injections to sportsmen and women, many of whom were told they were just vitamins. The drugs caused fast muscle build-up and quick recovery times, leading to the country seeing huge success at the Olympic Games of the 1970s and 80s and other international events. But the steroids had severe side-effects including causing heart problems, cancer and infertility. Around 800 athletes are believed to have developed serious problems as a result of the doping. Shot-putter Heidi Krieger (pictured aged 21) was systematically drugged with anabolic steriods from the age of 16. She did not know she was being drugged and developed many male characteristics. At the age of 31, the shot-putter underwent a sex change to become a man named Andreas. Krieger had retired by the age of 24, in part because of the damage caused to his body from lifting huge weights while on steroids.","Report claims state-sponsored doping programme ran in West Germany as well as Eastern Bloc .
Three players who lost to England in 1966 final had traces of banned drug .
World Cup-winning 1954 team injected with speed, report claims ."
"By . Daily Mail Reporter . PUBLISHED: . 00:38 EST, 6 August 2012 . | . UPDATED: . 17:40 EST, 6 August 2012 . The birth of these 'tridentical' triplets has defied odds of 200million to one - with an identical set of three siblings almost unheard of. Thomas, Edward and Harry Chalwin were delivered by Caesarian section at 34 weeks weighing just 4lbs each in April. The trio all had to wear gastric feeding tubes for the first three weeks of their lives after being born at Stoke Mandeville Hospital, Buckinghamshire, on April 13. Triple trouble: Brothers Harry, Edward and Thomas, pictured left to right, were born identical at odds of 200million to one . But the brothers are now home in High Wycombe, and weigh a healthy 12lbs each. Their proud mother Claire, a former nurse, admitted she had to paint their fingernails in different colours to tell them apart at first. Claire, 33, told The Sun newspaper: 'It was difficult in the early stages which is why I came up with the colour coding idea. Proud parents Paul and Claire Chalwin had to paint the boys' nails in different colours to tell them apart . Three times lucky: The trio Harry, Edward and Thomas, are now back home with their parents in High Wycombe . 'I'd apply it once a week to ensure we always knew which was which. Now I have no problem telling them apart.' She added that she and her husband Paul, a recruitment consultant, were desperate for a sibling for three-year-old son William after a devastating miscarriage last June when they discovered they were expecting triplets. The odds of triplets from a natural pregnancy are 4,000 to one. An identical set is almost unheard of. She added: 'They are a wonderful gift, I love them all and I am blessed.'","Thomas, Edward and Harry Chalwin are rare identical triplets .
The trio were delivered by Caesarian section weighing just 4lbs each .
The chances of triplets being born identical is 200million to one ."
"By ABUL TAHER . PUBLISHED: . 17:14 EST, 14 July 2012 . | . UPDATED: . 15:28 EST, 17 July 2012 . Big spender: Asma Assad lavished £270,000 on furniture as her country descended into civil war . She has been dubbed the Princess Diana of the Middle East, combining beauty and style with tireless charity work. In a region blighted by dictatorships and conflicts, the First Lady of Syria, Asma al-Assad, was billed as the modern and caring face of the Arab world. But emails obtained by WikiLeaks show Mrs Assad, 36, spent £270,000 buying furniture from an exclusive London store for one of her presidential palaces last March – as Syria was descending into a bloody civil war. British-born Mrs Assad sent her order – which included five chandeliers costing £8,800 – to upmarket furniture store DN Designs in the King’s Road, Chelsea, West London. The emails, seen exclusively by The Mail on Sunday, emerged as more than 200 people were believed to have been massacred by government forces in the village of Tremseh last Thursday. It is estimated that more than 16,000 have been killed in Syria since the uprising began last March, including women and children caught in the crossfire between government troops and rebels. But as innocent civilians were being killed, the emails show that Mrs Assad did not drop plans to refurbish the summer palace, where she and her husband go to escape the scorching desert heat. Mrs Assad – who was once described by Vogue magazine as a ‘rose in the desert’ – took personal charge of furnishing the palace in the coastal town of Latakia, 200 miles north of the capital Damascus. The full scale of the palace, which offers breathtaking views of the Mediterranean, is unknown, but based on the order Mrs Assad placed, it has a grand entrance hall on the ground floor with an adjoining reception room. On the first floor, there is a dining room that can seat at least ten people, as well as a majlis – a traditional Arab room that is used for entertaining guests – and a salon or drawing room. Mother-of-three Mrs Assad also ordered furniture for two family rooms, a basement hall and a ladies’ lobby. Bloodshed: A Syrian woman, cries as she carries her injured son who was shot in his hand by the Syrian border guard when they were crossing a river from Syria to Lebanon . Violence: Flames and smoke raise from burning cars after two bombs exploded, at Qazaz neighborhood in Damascus, Syria, as the country descends into civil war . On March 2, her aide Mansour Azzam, . who works in the Ministry of Presidential Affairs (MOPA), sent an email . to Mrs Assad with a quote for all of the furniture she had ordered. Among more than 130 items, whose prices are given in US dollars, are 11 ottomans costing over £20,000 in total. For the dining room, Mrs Assad ordered a round table worth almost £10,000 and, for the majlis, she purchased a red-and-green Mamlouk rug for just under £11,000. Mrs Assad, who grew up in Acton, West London, also bought a ‘hanging rod with nine silk lanterns’ worth £3,000 for the basement hall. The emails show that the First Lady, who married Syrian president Bashar al-Assad in 2000, was kept up to date on how the furniture was being laid out in the palace, with her aides taking photographs and emailing them to her. Last September, as international condemnation of the Syrian regime grew and sanctions were imposed against the country by the US and the EU, Mrs Assad was still preoccupied with her furnishings. Asma Assad spent £270,000 on furniture from the exclusive West London shop, including items similar this ottoman . Concern: Aides kept Mrs Assad up-to-date on the whereabouts of her furniture order, leaked emails show . In an email sent to Mr Azzam on September 23, she writes: ‘I forgot to mention, the sofa below should have the same number of back cushions as bases. ‘At the moment, there are three base cushions on the main sofa (without the extension) and five on the back. ‘It should be three base and three back. If not clear, let me know.’ The First Lady uses an email account belonging to her husband’s department, MOPA. In the emails, she is sometimes referred to as ‘Mrs Assad’ but mostly as ‘Your Excellency’. Revelations: Emails show that the First Lady, left, who married Syrian president Bashar al-Assad, right, in 2000, was kept up to date on how the furniture was being laid out in the palace . She also signs off some emails as ‘aaa’, which  is thought to stand for Asma al-Assad. An earlier release of emails from Mrs Assad, in March, revealed that she was looking for a Harry Potter DVD on the internet while her country was in turmoil. Though a Muslim, she went to a Church of England school, where she was known as Emma. After studying computer science and French literature at King’s  College London, she worked as a banker at JP Morgan in the Nineties when she met her future husband. At the time, Assad was training at a hospital in London to become an eye surgeon. Last week, we revealed how British peer Lord Kenilworth was paid more than £170,000 to redesign the gardens of the summer palace.","Asma al-Assad, 36, placed the order with exclusive London store DN Designs in the King's Road, Chelsea, West London .
Among the 130 items were 11 ottomans costing over £20,000, a dining room table priced at almost £10,000 and a rug worth just under £11,000 .
To see the emails in full, click here."
"By . Tara Brady . PUBLISHED: . 11:55 EST, 2 July 2013 . | . UPDATED: . 01:47 EST, 3 July 2013 . Sneaking up behind this unsuspecting chicken, Dot the dog would appear to have dinner on her mind. But don’t be alarmed – the border collie is merely demonstrating her sheepdog skills. And she’s very, very gentle. The ten-year-old now rounds up poultry instead of sheep, and grabs any errant birds by the neck without digging in her teeth. The Prince of Wales and Duchess of Cornwall  were given a lesson in the farming pecking order after watching a sheepdog demonstration on day two of their week-long visit to Wales. Dot the border collie rounds up chickens while the Prince of Wales and The Duchess of Cornwall visit the Rhug Estate farm shop . The Royal couple watched as Dot the border collie attempted to round up a chicken grabbing it by the neck. Prince Charles and Camilla were visiting the Rhug Estate Farm Shop in Corwen, Denbighshire, today where they looked at local organic produce and met staff and guests. The shop was built within the Rhug Chapel, a rare example of a converted private 17th Century chapel built by Colonel William Salesbury, who was responsible for holding Denbigh Castle for the Royalist cause during the English Civil War in Corwen. The shop first opened its doors in 2002 selling its own award-winning organic meat from a roadside takeaway and butchery. For the next nine years, it has supported local producers and increased its range supplying some of the best restaurants in the country. Pecking order: Dot the border collie grabs a hen by its neck during a demonstration in front of the Prince of Wales and Duchess of Cornwall . The Prince of Wales and the Duchess of Cornwall look around the Rhug Chapel . In December 2011, the newly built Rhug Estate Farm Shop was opened to the public with a butchery and delicatessen. The shop is housed in a spacious oak and cedar building and was finished by local craftsmen. Prince Charles is on a week-long visit to Wales and has a holiday home in Carmarthenshire . Prince Charles began his week-long annual visit to Wales - with locals near his holiday home in Carmarthenshire expressing their pride at his return. Since 2008, the Prince of Wales has called the small rural village of Myddfai home for seven days. But rather than shut the doors and draw the curtains - on what is officially classed as his holiday - the Prince and the Duchess of Cornwall have gone on regular visits to communities and projects across the region. Llandovery town councillor Nigel Burgess said locals now viewed the Prince as of one of their own. He said: 'We're just a small town in the heart of rural Wales, so the fact that our future king chose this neck of the woods to be his home means a great deal to people. 'It's not only put us and local good causes on the map, but it's given us a tremendous sense of pride. 'It means all the more because this is supposed to be the Prince's holiday - but he's never put his feet up and locked himself in his holiday home. 'He's always got involved.' Yesterday, Camilla hosted a tea party for seriously ill children. Prince Charles and Camilla Duchess of Cornwall popped into the Rhug Estate Farm Shop where they met staff and guests . Prince Charles and Camilla have a look their shopping bag after visiting the Rhug Estate Farm Shop . The Rhug Estate supplies organic meat to a number of top restaurants in the world as well as Clarence House, the official home of the Prince of Wales . Prince Charles and Camilla Duchess of Cornwall chat to locals outside the Rhug Estate in Denbighshire . Just as they are about to become grandparents, the Prince of Wales and the Duchess of Cornwall paid a visit to the Rhug Estate in Wales . Staff from the Rhug Estate showed the Prince of Wales and the Duchess of Cornwall around the farm shop . The Duchess of Cornwall who has joined her husband on the week-long trip to Wales . The Duchess of Cornwall is presented with a box of gifts from the baby food company Plum which uses products from the Rhug Estate . Meet and greet: The Duchess shakes hands with locals who are proud the Prince and his wife visit the area every year . The Duchess of Cornwall is presented with a bag of treats from the Rhug Estate which supplies products to some of the best restaurants in the country . Camilla chatted with youngsters - most of whom were battling life threatening illnesses, and their families in the home she shares with the Prince. The bash, held at a converted barn on the couple's Llwynywermod estate, was organised by Dreams and Wishes - a voluntary organisation that makes the dreams and wishes of terminally ill children come true.","Prince Charles and Camilla were visiting the Rhug Estate Farm Shop .
The shop in Corwen, Denbighshire, supplies produce to some of the best restaurants in the world .
The visit marked day two of the couple's week-long visit to Wales ."
"By . Jennifer Smith . PUBLISHED: . 07:21 EST, 30 August 2013 . | . UPDATED: . 09:51 EST, 30 August 2013 . A schoolgirl was sent home just hours after starting the new term after teachers insisted her trousers were too tight. Fourteen-year-old  Annalise Wilks had just rejoined friends after their summer holidays and taken her first steps into preparing for GCSE exams. But the Year 10 student was pulled to one side by furious staff at Beaumont Leys School, Leicester, and told to change her trousers or go home. Some 25 children were given their marching orders or put into isolation for breaking the secondary school’s ‘zero tolerance’ uniform rules. Annalise’s mother, Denise, 44, was contacted by the school on Thursday to be told her daughter was not allowed into her classes. She  said: 'I personally think Annalise’s trousers were suitable - I don’t think they were too tight at all. I think it’s disgusting. She’s being deprived of an education. 'I know at least two other parents who are furious about it. Can’t they just educate the children until 3pm and then send them home with a letter?' Head teacher Liz Logie, who has overseen seven years of academic improvement at the school, said the hard line was important for school discipline, and that no children were sent home unless their parents were there waiting for them. Fourteen year-old Annalise Wilks (left) was sent home from school after teachers said her trousers were too tight . 'We’ve changed our school uniform and we anticipated having hiccups, which is why we posted letters to students’ homes with precise descriptions and had two or three assemblies with the pupils,' said Ms Logie. 'We made it really clear they would be put in isolation or sent home if they did not wear the uniform. 'About 20 to 25 out of 1,050 pupils were in the wrong clothes or shoes and, if their parents could be contacted, they were sent home and, if not, they were put in isolation.” Ms Logie added:  'Schools such as Beaumont Leys in challenging areas don’t get to be successful without being clear and rigorous.' Beaumont Leys School in Leicester said the hard line was necessary for school discipline. 25 other pupils were sent home on the first day of term yesterday . 'We know there were parents who were hacked off with us over the uniform but we don’t imagine they will be so hacked off when their children get good results.' In the past, pupils in years seven, eight and nine had their own uniform, while older students were asked to wear black and white, with certain restrictions on styles. The new uniform is designed for students of all year groups. Boys must wear a white shirt, school tie, black trousers and a black blazer, while girls have the same uniform with the option of wearing a knee-length skirt instead of trousers. Ms Logie said part of the reason for the new uniform was to avoid having ‘ridiculous’ conversations about what the rules were. The school’s website includes a guide with illustrations of what styles of clothes are acceptable.","Annalise Wilks was sent home on the first day of term for breaking school's uniform rules .
Twenty-five others were dismissed or put into isolation .
Headteacher at Beaumont Leys School, Leicester says hard line is important for school discipline ."
"By . Martha De Lacey . PUBLISHED: . 10:47 EST, 28 August 2013 . | . UPDATED: . 04:18 EST, 29 August 2013 . How come men have all the fun letting their upper lips get super-hairy in November to raise money and awareness for prostate cancer charities? When's our turn to embrace our hirsute side? Er, now. Armpits4August is the female equivalent of Movember, a month during which women all over the UK (and further afield, too) are asked to celebrate their underarm hair and let it all hang - or rather, grow - out in order to raise money and awareness for Polycystic Ovary Syndrome (PCOS) charity Verity. PCOS affects up to 10 per cent of women and a common symptom is excessive hair . growth. Now in its second year, the event was launched to celebrate feminine hairiness rather than shame it. As well as raising money and awareness for the PCOS charity the group hope that the action, if picked up by enough women, will be successful in changing attitudes about body hair and femininity. So did you let your armpit hair flourish this month? And how did you get on? And would you be brave enough to send us your photos? Email us your hairiest photos - along with your name, age, location and how much you raised for charity - to femail@mailonline.co.uk . Women taking part in an Armpits4August high street demonstration to encourage more women to go au naturel . The event aims to raise awareness and money for Venus, the PCOS charity . Did you manage to grow your underarm hair out as much as these women did? Women protesting in aid of Armpits4August . s well as raising money and awareness for the PCOS charity the group hope that the action, if picked up by enough women, will be successful in changing attitudes about body hair and femininity . Three of the Armpits4August girls proudly show off their hairy underarms . Did you do as well as this growing out your underarm hair? One of the A4A girls shows what a remarkable job she's done, left, while this model, right may not be officially taking part in Armpits4August, but she still seems to be getting into the spirit of things . Three girls jump for joy at the thought of how much lovely money they're raising for Verity, the PCOS charity, by growing out their underarm hair . Razors? What razors? Armpits 4 August helps support women with PCOS, a condition which causes excessive hair growth . Even statues across the country are celebrating cultivating their armpit undergrowth .","Armpits4August, founded last year, is female equivalent to Movember .
Encourages women to raise awareness for Polycystic Ovary Syndrome .
PCOS affects 10% of women and can cause excessive hair growth .
The event raises money for PCOS charity Verity .
FEMAIL want to see your hairiest photos!"
"By . Tara Brady . PUBLISHED: . 05:50 EST, 29 August 2013 . | . UPDATED: . 06:58 EST, 29 August 2013 . Two young mums punched, spat at and pulled the hair of another mother in a fight over a ‘fat’ jibe outside their children's school. Their victim, Kelly Giles, 35, was waiting to pick up her child from Merton Abbey Primary School in south London when she was confronted by Keyleigh Gore who claimed Miss Giles had called her ‘fat’ and insulted her daughter. Gore, 25, shoved Miss Giles who fell back on to a low level wall, and then started punching her repeatedly. Keyleigh Gore (left) and Sasha Fisher (right) arrive at court where they told to carry out community service . Sasha Fisher, 21, first tried to break up the pair but ended up also assaulting Miss Giles by pushing her in the shoulder and hitting her in the face. Gore and Fisher were found guilty of assault by beating after their claims of 'self-defence' were rejected by Wimbledon Magistrates' Court following the spat outside the school on March 12 this year. Both women were made subject to a one year community order with six months supervision, and also ordered to complete 40 hours of unpaid work when they appeared at Lavender Hill Magistrates’ Court for sentencing. Gore, wearing a tight flowery dress, was also told to pay £150 court costs and £150 compensation, while Fisher, sporting large silver hoop earrings, was ordered to cough up £150 costs and £50 compensation. Merton Abbey Primary School where Fisher and Gore attacked Miss Giles in March this year while the women waited for their children to come out of school . Claudius Taylor-Sonke, prosecuting, said: 'Ms Fisher and Ms Gore were walking along the road in the victim’s direction. 'Ms Gore pushed her and said ""what are you looking at? You have nothing to say now"". 'She pushed her over a low wall before starting to punch her. 'Ms Fisher approached and tried to get Ms Gore off her, but she continued to punch her. Ms Fisher then became involved and hit her. The two then walked away laughing.' Following the attack, Ms Giles entered the school and reported the incident to the headteacher, before visiting her GP. Keyleigh Gore, 25, was found guilty of assault after shoving another mother who she believed had called her fat . The court was told how the victim was left with extensive bruising to her lower back, arms and above her left eye as a result of the spat. Gore, of Wimbledon, south London, admitted she had pushed Miss Giles to ‘get her off her’ after she claimed they became embroiled in a hair-pulling tussle. Fisher, who lives in the same area, said she had broken up the two women and that she later hit Miss Giles in the face with her palm only because she had feared for her safety. Both women have 'expressed remorse' over the attack and are sorry it took place outside the school, the court heard. Hayley Brickell, in mitigation, said: 'Ms Gore is of a previous good character. Sasha Fisher claimed she initially tried to break up the fight but later hit Miss Giles in the face in 'self defence' 'She has expressed remorse and accepts causing significant harm. 'She expresses she is sorry and admits it never should’ve occurred in front of a school and wouldn’t have wanted her child to see it. 'She has undertaken charity work in the past and is due to take a diploma in graphic and web design. 'Ms Fisher has a previous conviction from when she was a juvenile at 14 years of age. 'She felt bad for the victim, particularly when she saw photos of her. 'She accepts it wasn’t right that she hit her and feels shame and embarrassment that it took place at the school her daughter attends. Keyleigh Gore and Sasha Fisher were sentenced at Lavender Hill Magistrates' Court in south London . 'She hasn’t had the best start in life with an unpleasant childhood. The factors she dealt with when growing up puts a different stance on how mature she is. 'It is not easy to be raised by a parent with alcohol dependency and have siblings with special needs. 'They are both mothers of young children who would be greatly affected by immediate imprisonment.' Magistrates accepted the assault was a less severe offence which meant the women avoided a custodial sentence.","Kelly Giles, 35, was waiting to pick up her child from Merton Abbey Primary School in south London .
She was confronted by Keyleigh Gore who claimed Ms Giles called her fat .
Gore shoved Ms Giles who fell before she was repeatedly punched .
Sasha Fisher tried to break up the pair but also assaulted Ms Giles .
Both were made subject to a one year community order ."
